# Tue Nov 14 17:43:30 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-4.8, Tmax=0, Twrite=0.25, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=50, ratioRth=0.2, Rth=5675514.502912253, Nth=50
4.873723983764648438e-01,4.001020000000000132e-01,1.273670000000000049e-07
9.359371662139892578e-01,4.001089999999999924e-01,1.995139999999999957e-07
1.343710422515869141e+00,4.001100000000000212e-01,2.936479999999999835e-07
1.780323743820190430e+00,4.001060000000000172e-01,3.864789999999999762e-07
2.218265056610107422e+00,4.001069999999999904e-01,3.860100000000000002e-07
2.651275396347045898e+00,4.001069999999999904e-01,3.668369999999999913e-07
3.075825214385986328e+00,4.001069999999999904e-01,4.150649999999999914e-07
3.510588884353637695e+00,4.001060000000000172e-01,4.601379999999999874e-07
3.931228637695312500e+00,4.001049999999999884e-01,4.679770000000000089e-07
4.351378202438354492e+00,4.001080000000000192e-01,4.296450000000000068e-07
4.801301002502441406e+00,4.001109999999999944e-01,3.934869999999999817e-07
5.238921165466308594e+00,4.001029999999999864e-01,4.298739999999999753e-07
5.659011363983154297e+00,4.001100000000000212e-01,3.874550000000000241e-07
6.091950654983520508e+00,4.001029999999999864e-01,4.209460000000000161e-07
6.502101898193359375e+00,4.001060000000000172e-01,4.431839999999999800e-07
6.910300970077514648e+00,4.001109999999999944e-01,4.158009999999999789e-07
7.332903623580932617e+00,4.001089999999999924e-01,4.477309999999999743e-07
7.753989219665527344e+00,4.001100000000000212e-01,4.102009999999999817e-07
8.192452430725097656e+00,4.001089999999999924e-01,4.581489999999999820e-07
8.615151882171630859e+00,4.001069999999999904e-01,4.832900000000000349e-07
9.035883665084838867e+00,4.001109999999999944e-01,4.549249999999999791e-07
9.458119869232177734e+00,4.001089999999999924e-01,4.863749999999999596e-07
9.894049882888793945e+00,4.001100000000000212e-01,4.626289999999999798e-07
1.031615400314331055e+01,4.001089999999999924e-01,5.205500000000000390e-07
1.073682117462158203e+01,4.001060000000000172e-01,4.970370000000000322e-07
1.117407798767089844e+01,4.001049999999999884e-01,5.393879999999999592e-07
1.159350562095642090e+01,4.001080000000000192e-01,4.882579999999999507e-07
1.200315642356872559e+01,4.001100000000000212e-01,4.891500000000000093e-07
1.244046521186828613e+01,4.001100000000000212e-01,5.415580000000000376e-07
1.289180660247802734e+01,4.001060000000000172e-01,4.815830000000000316e-07
1.331345939636230469e+01,4.001109999999999944e-01,5.148850000000000475e-07
1.373550772666931152e+01,4.001100000000000212e-01,5.212689999999999808e-07
1.417098283767700195e+01,4.001129999999999964e-01,5.722069999999999833e-07
1.460729646682739258e+01,4.001129999999999964e-01,5.152119999999999683e-07
1.504368543624877930e+01,4.001100000000000212e-01,4.881779999999999659e-07
1.546300625801086426e+01,4.001129999999999964e-01,5.212280000000000137e-07
1.587046432495117188e+01,4.001149999999999984e-01,5.437349999999999915e-07
1.630727124214172363e+01,4.001199999999999757e-01,5.251589999999999977e-07
1.672944140434265137e+01,4.001250000000000084e-01,4.640590000000000131e-07
1.716347455978393555e+01,4.001149999999999984e-01,5.494449999999999546e-07
1.758402466773986816e+01,4.001140000000000252e-01,4.994289999999999917e-07
1.801861310005187988e+01,4.001100000000000212e-01,5.489680000000000225e-07
1.844117259979248047e+01,4.001100000000000212e-01,5.252060000000000245e-07
1.888917446136474609e+01,4.001210000000000044e-01,4.670479999999999878e-07
1.931423568725585938e+01,4.001199999999999757e-01,4.702009999999999896e-07
1.975013589859008789e+01,4.001160000000000272e-01,5.013429999999999915e-07
2.018596816062927246e+01,4.001170000000000004e-01,5.157729999999999956e-07
2.059633755683898926e+01,4.001179999999999737e-01,5.269590000000000271e-07
2.103304529190063477e+01,4.001149999999999984e-01,4.846349999999999983e-07
2.146824860572814941e+01,4.001100000000000212e-01,5.112579999999999846e-07
2.160706639289855957e+01,4.000540000000000207e-01,4.195130000000000058e-07
