# Tue Nov 14 19:15:01 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-4, Tmax=0, Twrite=0.2, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=51, ratioRth=0.2, Rth=4959081.73968329, Nth=50
4.250631332397460938e-01,4.000779999999999892e-01,2.570809999999999976e-08
7.999179363250732422e-01,4.000819999999999932e-01,2.215790000000000017e-07
1.190207004547119141e+00,4.000810000000000199e-01,1.799430000000000119e-07
1.561500072479248047e+00,4.000839999999999952e-01,1.864159999999999932e-07
1.940024614334106445e+00,4.000790000000000179e-01,2.390860000000000009e-07
2.326412200927734375e+00,4.000790000000000179e-01,2.455289999999999747e-07
2.703545808792114258e+00,4.000859999999999972e-01,2.533320000000000082e-07
3.090446949005126953e+00,4.000870000000000259e-01,2.788189999999999770e-07
3.464556217193603516e+00,4.000810000000000199e-01,3.113220000000000133e-07
3.837932825088500977e+00,4.000839999999999952e-01,2.608879999999999999e-07
4.215826511383056641e+00,4.000870000000000259e-01,2.623630000000000048e-07
4.589495420455932617e+00,4.000859999999999972e-01,2.562700000000000045e-07
4.962799787521362305e+00,4.000839999999999952e-01,2.911069999999999875e-07
5.348261117935180664e+00,4.000900000000000012e-01,2.867039999999999976e-07
5.723019599914550781e+00,4.000929999999999764e-01,3.069809999999999879e-07
6.098445892333984375e+00,4.000900000000000012e-01,3.072029999999999749e-07
6.471603393554687500e+00,4.000909999999999744e-01,2.915669999999999797e-07
6.845262765884399414e+00,4.000889999999999724e-01,3.004630000000000085e-07
7.219448328018188477e+00,4.000879999999999992e-01,3.308159999999999892e-07
7.594551324844360352e+00,4.000929999999999764e-01,3.194799999999999994e-07
7.968860626220703125e+00,4.000859999999999972e-01,3.029689999999999914e-07
8.346493721008300781e+00,4.000879999999999992e-01,2.967000000000000032e-07
8.735974311828613281e+00,4.000870000000000259e-01,3.063289999999999897e-07
9.110253095626831055e+00,4.000909999999999744e-01,3.294499999999999755e-07
9.486248016357421875e+00,4.000920000000000032e-01,3.206649999999999931e-07
9.861778736114501953e+00,4.000879999999999992e-01,3.502100000000000105e-07
1.023872256278991699e+01,4.000870000000000259e-01,3.252300000000000079e-07
1.061779022216796875e+01,4.000850000000000239e-01,3.385530000000000008e-07
1.099798631668090820e+01,4.000850000000000239e-01,3.423970000000000186e-07
1.137553906440734863e+01,4.000889999999999724e-01,3.156160000000000119e-07
1.174954080581665039e+01,4.000920000000000032e-01,3.131480000000000192e-07
1.215623617172241211e+01,4.000909999999999744e-01,3.245249999999999761e-07
1.253280758857727051e+01,4.000900000000000012e-01,3.149729999999999975e-07
1.290798139572143555e+01,4.000819999999999932e-01,3.609839999999999983e-07
1.327892684936523438e+01,4.000870000000000259e-01,3.377460000000000122e-07
1.365614795684814453e+01,4.000909999999999744e-01,3.209050000000000006e-07
1.402855134010314941e+01,4.000920000000000032e-01,3.546799999999999970e-07
1.440278005599975586e+01,4.000859999999999972e-01,3.272340000000000038e-07
1.478162264823913574e+01,4.000870000000000259e-01,3.356739999999999921e-07
1.515633797645568848e+01,4.000909999999999744e-01,3.348319999999999902e-07
1.553239655494689941e+01,4.000889999999999724e-01,3.404040000000000086e-07
1.590673780441284180e+01,4.000889999999999724e-01,3.229920000000000113e-07
1.628192400932312012e+01,4.000960000000000072e-01,3.368229999999999979e-07
1.665723896026611328e+01,4.000929999999999764e-01,3.577139999999999962e-07
1.703257942199707031e+01,4.000900000000000012e-01,3.349049999999999936e-07
1.740853548049926758e+01,4.000920000000000032e-01,3.550379999999999794e-07
1.779942750930786133e+01,4.000870000000000259e-01,3.726959999999999910e-07
1.817022466659545898e+01,4.000879999999999992e-01,3.613099999999999974e-07
1.854445910453796387e+01,4.000870000000000259e-01,3.929990000000000107e-07
1.891842865943908691e+01,4.000879999999999992e-01,3.420559999999999760e-07
1.929459500312805176e+01,4.000830000000000219e-01,3.501870000000000109e-07
1.943249702453613281e+01,4.000440000000000107e-01,2.761519999999999968e-07
