# Tue Nov 14 19:21:16 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.044864654541015625e-02,-1.075269999999999956e-05,2.467630000000000058e-12,2.789154052734375000e-01,4.000330000000000275e-01,9.207769999999999606e-08
4.323415756225585938e-01,1.999839999999999951e-01,1.626910000000000041e-08,5.746440887451171875e-01,4.000380000000000047e-01,8.674319999999999551e-08
7.292902469635009766e-01,4.000369999999999759e-01,8.491450000000000244e-08,8.680059909820556641e-01,4.000369999999999759e-01,8.162439999999999867e-08
1.010895490646362305e+00,6.000769999999999715e-01,2.771670000000000095e-07,1.168176889419555664e+00,4.000360000000000027e-01,7.019319999999999621e-08
1.370689868927001953e+00,8.000920000000000254e-01,4.478530000000000068e-07,1.528547048568725586e+00,4.000369999999999759e-01,5.823889999999999748e-08
1.728424787521362305e+00,1.000089999999999923e+00,6.061019999999999569e-07,1.885617971420288086e+00,4.000389999999999779e-01,3.021369999999999876e-08
2.088847875595092773e+00,1.200099999999999945e+00,5.392769999999999657e-07,2.243618488311767578e+00,4.000429999999999819e-01,2.085740000000000120e-08
2.444094181060791016e+00,1.400069999999999926e+00,4.484920000000000167e-07,2.600669860839843750e+00,4.000429999999999819e-01,1.153449999999999982e-08
2.801770448684692383e+00,1.600039999999999907e+00,5.475880000000000459e-07,2.959656000137329102e+00,4.000409999999999799e-01,1.142689999999999990e-08
3.160959243774414062e+00,1.800030000000000019e+00,6.547539999999999614e-07,3.319341659545898438e+00,4.000380000000000047e-01,1.039489999999999933e-08
3.522296428680419922e+00,1.999989999999999934e+00,8.396959999999999773e-07,3.677009344100952148e+00,4.000360000000000027e-01,1.026330000000000032e-08
3.880771398544311523e+00,2.200149999999999828e+00,9.505049999999999738e-07,4.035453319549560547e+00,4.000310000000000255e-01,1.020609999999999932e-08
4.237115621566772461e+00,2.400119999999999809e+00,1.191020000000000033e-06,4.408932447433471680e+00,4.000340000000000007e-01,1.040380000000000082e-08
4.609663009643554688e+00,2.600290000000000212e+00,1.681299999999999895e-06,4.782674074172973633e+00,4.000400000000000067e-01,1.013209999999999978e-08
4.988929986953735352e+00,2.800349999999999895e+00,2.131430000000000022e-06,5.163013458251953125e+00,4.000380000000000047e-01,1.046189999999999920e-08
5.363802909851074219e+00,3.000490000000000101e+00,2.765410000000000091e-06,5.536153793334960938e+00,4.000380000000000047e-01,1.022559999999999993e-08
5.738390207290649414e+00,3.200680000000000192e+00,3.803730000000000087e-06,5.909530639648437500e+00,4.000330000000000275e-01,9.791299999999999472e-09
6.109043121337890625e+00,3.400729999999999809e+00,5.353280000000000354e-06,6.279143810272216797e+00,4.000349999999999739e-01,1.072309999999999991e-08
