# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,3.314869999999999709e+04,-3.206340000000000146e+01
2.037349999999999994e+01,3.297830000000000291e+04,-3.158950000000000102e+01
2.075260000000000105e+01,3.281390000000000146e+04,-3.111739999999999995e+01
2.114020000000000010e+01,3.265390000000000146e+04,-3.065230000000000032e+01
2.153320000000000078e+01,3.249909999999999854e+04,-3.019279999999999831e+01
2.193459999999999965e+01,3.234950000000000000e+04,-2.973339999999999961e+01
2.234299999999999997e+01,3.220529999999999927e+04,-2.928089999999999904e+01
2.275829999999999842e+01,3.206490000000000146e+04,-2.883419999999999916e+01
2.318209999999999837e+01,3.192879999999999927e+04,-2.839120000000000132e+01
2.361459999999999937e+01,3.179690000000000146e+04,-2.795070000000000121e+01
2.405580000000000140e+01,3.166920000000000073e+04,-2.751470000000000127e+01
2.450379999999999825e+01,3.154640000000000146e+04,-2.708429999999999893e+01
2.496049999999999969e+01,3.142720000000000073e+04,-2.665820000000000078e+01
2.542589999999999861e+01,3.131200000000000000e+04,-2.623629999999999995e+01
2.589780000000000015e+01,3.120109999999999854e+04,-2.582120000000000104e+01
2.638060000000000116e+01,3.109340000000000146e+04,-2.540960000000000107e+01
2.687209999999999965e+01,3.098940000000000146e+04,-2.500209999999999866e+01
2.737229999999999919e+01,3.088850000000000000e+04,-2.460010000000000119e+01
2.788360000000000127e+01,3.079040000000000146e+04,-2.420060000000000144e+01
2.840099999999999980e+01,3.069640000000000146e+04,-2.381469999999999843e+01
2.893240000000000123e+01,3.060470000000000073e+04,-2.342220000000000013e+01
2.946950000000000003e+01,3.051829999999999927e+04,-2.303869999999999862e+01
3.001800000000000068e+01,3.043390000000000146e+04,-2.266199999999999903e+01
3.057789999999999964e+01,3.035059999999999854e+04,-2.228989999999999938e+01
3.114939999999999998e+01,3.027100000000000000e+04,-2.191989999999999839e+01
3.172919999999999874e+01,3.019570000000000073e+04,-2.155379999999999896e+01
3.232059999999999889e+01,3.011940000000000146e+04,-2.119590000000000174e+01
3.292000000000000171e+01,3.005040000000000146e+04,-2.084209999999999852e+01
3.353450000000000131e+01,2.997929999999999927e+04,-2.049269999999999925e+01
3.416080000000000183e+01,2.991150000000000000e+04,-2.014649999999999963e+01
3.479869999999999663e+01,2.984740000000000146e+04,-1.980819999999999936e+01
3.544420000000000215e+01,2.978559999999999854e+04,-1.947970000000000113e+01
3.610540000000000305e+01,2.972459999999999854e+04,-1.914799999999999969e+01
3.677819999999999823e+01,2.966700000000000000e+04,-1.882389999999999830e+01
3.746249999999999858e+01,2.960979999999999927e+04,-1.849970000000000070e+01
3.815820000000000078e+01,2.955670000000000073e+04,-1.819359999999999999e+01
3.887019999999999698e+01,2.950479999999999927e+04,-1.788520000000000110e+01
3.959349999999999881e+01,2.945090000000000146e+04,-1.756800000000000139e+01
4.033339999999999748e+01,2.940150000000000000e+04,-1.727070000000000149e+01
4.108460000000000178e+01,2.935959999999999854e+04,-1.696659999999999968e+01
4.185269999999999868e+01,2.931470000000000073e+04,-1.667419999999999902e+01
4.263179999999999836e+01,2.926809999999999854e+04,-1.638899999999999935e+01
4.342159999999999798e+01,2.922559999999999854e+04,-1.611230000000000118e+01
4.423469999999999658e+01,2.918559999999999854e+04,-1.582929999999999993e+01
4.505859999999999843e+01,2.914659999999999854e+04,-1.555439999999999934e+01
4.589959999999999951e+01,2.910640000000000146e+04,-1.528669999999999973e+01
4.675079999999999814e+01,2.907390000000000146e+04,-1.501570000000000071e+01
4.761899999999999977e+01,2.903950000000000000e+04,-1.476009999999999955e+01
4.851230000000000331e+01,2.900570000000000073e+04,-1.450109999999999921e+01
4.941530000000000200e+01,2.896800000000000000e+04,-1.424220000000000041e+01
5.033559999999999945e+01,2.894070000000000073e+04,-1.399370000000000047e+01
5.127329999999999899e+01,2.890870000000000073e+04,-1.374670000000000059e+01
5.222840000000000060e+01,2.887429999999999927e+04,-1.350820000000000043e+01
5.320089999999999719e+01,2.884620000000000073e+04,-1.326440000000000019e+01
5.419080000000000297e+01,2.881929999999999927e+04,-1.303560000000000052e+01
5.519780000000000086e+01,2.879279999999999927e+04,-1.280400000000000027e+01
5.623239999999999839e+01,2.876750000000000000e+04,-1.257910000000000039e+01
5.727380000000000138e+01,2.874300000000000000e+04,-1.235699999999999932e+01
5.834309999999999974e+01,2.871859999999999854e+04,-1.213760000000000083e+01
5.942949999999999733e+01,2.869659999999999854e+04,-1.192249999999999943e+01
6.054489999999999839e+01,2.867290000000000146e+04,-1.170870000000000033e+01
6.166499999999999915e+01,2.865079999999999927e+04,-1.150259999999999927e+01
6.281410000000000338e+01,2.863050000000000000e+04,-1.130090000000000039e+01
6.397950000000000159e+01,2.861170000000000073e+04,-1.110149999999999970e+01
6.517489999999999384e+01,2.859300000000000000e+04,-1.090279999999999916e+01
6.638639999999999475e+01,2.857340000000000146e+04,-1.070860000000000056e+01
6.762850000000000250e+01,2.855220000000000073e+04,-1.051559999999999917e+01
6.888630000000000564e+01,2.853929999999999927e+04,-1.032060000000000066e+01
7.017539999999999623e+01,2.851850000000000000e+04,-1.014310000000000045e+01
7.147960000000000491e+01,2.850379999999999927e+04,-9.962160000000000792e+00
7.281550000000000011e+01,2.848709999999999854e+04,-9.780290000000000816e+00
7.416559999999999775e+01,2.847520000000000073e+04,-9.605840000000000600e+00
7.554770000000000607e+01,2.845929999999999927e+04,-9.435109999999999886e+00
7.696250000000000568e+01,2.844729999999999927e+04,-9.260519999999999641e+00
7.839039999999999964e+01,2.843309999999999854e+04,-9.096330000000000027e+00
7.985089999999999577e+01,2.841990000000000146e+04,-8.932190000000000296e+00
8.134489999999999554e+01,2.840720000000000073e+04,-8.770350000000000534e+00
