# Tue Aug 29 19:08:20 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=1, Vmin=-1, Npos=50, Nneg=50, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.918097496032714844e-02,-2.803800000000000159e-05,-6.830689999999999911e-10,2.300899028778076172e-01,4.000239999999999907e-01,4.342560000000000253e-10
3.700633049011230469e-01,3.997370000000000090e-02,5.011920000000000204e-10,5.102667808532714844e-01,4.000290000000000235e-01,6.335970000000000404e-10
6.510896682739257812e-01,7.998280000000000667e-02,2.642390000000000012e-10,7.907984256744384766e-01,4.000340000000000007e-01,4.046799999999999922e-10
9.317703247070312500e-01,1.199800000000000033e-01,-1.872779999999999942e-11,1.072088003158569336e+00,4.000310000000000255e-01,-8.329150000000000390e-11
1.214353322982788086e+00,1.599800000000000111e-01,-6.214259999999999590e-10,1.357691049575805664e+00,4.000279999999999947e-01,-6.779669999999999606e-10
1.498374223709106445e+00,1.999740000000000129e-01,-6.470440000000000044e-10,1.653571605682373047e+00,4.000380000000000047e-01,-3.585699999999999829e-10
1.795990705490112305e+00,2.399779999999999969e-01,-7.672669999999999520e-10,1.936978816986083984e+00,4.000310000000000255e-01,-7.076620000000000322e-10
2.076479911804199219e+00,2.800000000000000266e-01,-7.601980000000000047e-10,2.217021942138671875e+00,4.000330000000000275e-01,-7.209540000000000107e-10
2.357508420944213867e+00,3.199859999999999927e-01,-6.719590000000000160e-10,2.498429298400878906e+00,4.000279999999999947e-01,-5.888819999999999523e-10
2.639930486679077148e+00,3.600039999999999907e-01,-4.454849999999999743e-11,2.795120716094970703e+00,4.000310000000000255e-01,-7.283210000000000330e-10
2.935761690139770508e+00,4.000270000000000215e-01,-7.467510000000000407e-10,3.090422868728637695e+00,4.000290000000000235e-01,1.517889999999999915e-10
3.232245206832885742e+00,4.400169999999999915e-01,-2.847910000000000146e-10,3.386615037918090820e+00,4.000290000000000235e-01,1.003679999999999992e-09
3.540480375289916992e+00,4.800180000000000002e-01,1.549720000000000000e-10,3.681853532791137695e+00,4.000250000000000195e-01,4.374500000000000248e-10
3.821734666824340820e+00,5.200120000000000298e-01,6.275649999999999934e-10,3.977142810821533203e+00,4.000340000000000007e-01,-6.112809999999999905e-10
4.118377923965454102e+00,5.600319999999999743e-01,-4.308699999999999814e-10,4.259212493896484375e+00,4.000239999999999907e-01,-2.367139999999999851e-10
4.411695957183837891e+00,6.000579999999999803e-01,-2.079130000000000088e-10,4.552514076232910156e+00,4.000340000000000007e-01,-4.400729999999999857e-10
4.694730997085571289e+00,6.400419999999999998e-01,-6.912230000000000438e-10,4.836235761642456055e+00,4.000299999999999967e-01,-7.337090000000000354e-10
4.978038787841796875e+00,6.800599999999999978e-01,-4.152060000000000239e-10,5.119356632232666016e+00,4.000250000000000195e-01,-5.539659999999999924e-11
5.263192176818847656e+00,7.200370000000000381e-01,9.998560000000000677e-10,5.406080007553100586e+00,4.000219999999999887e-01,9.576079999999999465e-10
5.549387216567993164e+00,7.600620000000000154e-01,1.578450000000000117e-10,5.693112611770629883e+00,4.000290000000000235e-01,-6.756539999999999707e-10
5.837378025054931641e+00,8.000639999999999974e-01,-4.347680000000000231e-10,5.978872776031494141e+00,4.000250000000000195e-01,-1.087779999999999939e-10
6.122768878936767578e+00,8.400440000000000129e-01,1.031109999999999968e-09,6.264428138732910156e+00,4.000310000000000255e-01,1.009740000000000072e-09
6.408330202102661133e+00,8.800700000000000189e-01,5.317210000000000088e-10,6.552247285842895508e+00,4.000340000000000007e-01,-6.495119999999999797e-10
6.694167137145996094e+00,9.200460000000000305e-01,-6.622310000000000058e-10,6.838792324066162109e+00,4.000239999999999907e-01,-5.378720000000000168e-11
6.983002185821533203e+00,9.600570000000000492e-01,1.107130000000000084e-09,7.125920534133911133e+00,4.000290000000000235e-01,7.695080000000000480e-10
7.268760681152343750e+00,1.000080000000000080e+00,2.768989999999999865e-10,7.411665678024291992e+00,4.000349999999999739e-01,-6.827240000000000300e-10
7.553581953048706055e+00,9.600579999999999670e-01,-6.519199999999999573e-10,7.695522069931030273e+00,4.000310000000000255e-01,-6.665350000000000149e-10
7.837857484817504883e+00,9.200350000000000472e-01,-5.421639999999999747e-11,7.978620767593383789e+00,4.000179999999999847e-01,1.002429999999999944e-10
8.133414506912231445e+00,8.800590000000000357e-01,-6.602529999999999946e-10,8.277857065200805664e+00,4.000290000000000235e-01,-9.418730000000000520e-11
8.421247959136962891e+00,8.400429999999999842e-01,9.781239999999999612e-10,8.566165447235107422e+00,4.000290000000000235e-01,7.099510000000000230e-10
8.709084272384643555e+00,8.000760000000000094e-01,-7.385019999999999485e-11,8.853003501892089844e+00,4.000330000000000275e-01,-7.870910000000000275e-10
8.994940280914306641e+00,7.600479999999999459e-01,-5.643960000000000019e-10,9.137838602066040039e+00,4.000190000000000135e-01,1.354809999999999895e-10
9.281753540039062500e+00,7.200440000000000174e-01,1.026060000000000074e-09,9.437687635421752930e+00,4.000179999999999847e-01,5.056859999999999922e-11
9.579355716705322266e+00,6.800589999999999691e-01,6.815200000000000412e-10,9.722222089767456055e+00,4.000239999999999907e-01,1.010240000000000019e-09
9.862981319427490234e+00,6.400369999999999671e-01,2.599499999999999967e-09,1.001765727996826172e+01,4.000259999999999927e-01,3.349539999999999995e-10
1.016081595420837402e+01,6.000480000000000258e-01,1.025020000000000044e-09,1.031549882888793945e+01,4.000270000000000215e-01,-3.734350000000000138e-10
1.045477771759033203e+01,5.600330000000000030e-01,-4.438639999999999884e-10,1.059871172904968262e+01,4.000219999999999887e-01,5.272750000000000223e-10
1.075445413589477539e+01,5.200160000000000338e-01,-5.522490000000000231e-10,1.089325499534606934e+01,4.000290000000000235e-01,-6.597520000000000395e-10
1.103248953819274902e+01,4.800249999999999795e-01,-6.991030000000000207e-10,1.117389726638793945e+01,4.000270000000000215e-01,-6.052370000000000473e-10
1.131369328498840332e+01,4.400089999999999835e-01,-3.617759999999999820e-10,1.146981430053710938e+01,4.000319999999999987e-01,-5.750780000000000277e-10
1.161110472679138184e+01,4.000270000000000215e-01,-7.526039999999999997e-10,1.175031876564025879e+01,4.000279999999999947e-01,-7.464409999999999663e-10
1.190762162208557129e+01,3.600059999999999927e-01,-2.566340000000000053e-10,1.206166434288024902e+01,4.000290000000000235e-01,1.050160000000000021e-09
