# Tue Aug 29 18:45:51 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=3, Vmin=-3, Npos=75, Nneg=75, pw=0.1, cycles=30, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.556225776672363281e-02,-3.223419999999999709e-05,9.640690000000000547e-10,2.272229194641113281e-01,4.000150000000000095e-01,7.543709999999999726e-07
3.837490081787109375e-01,8.105539999999999967e-02,4.112270000000000069e-08,5.878114700317382812e-01,4.000090000000000034e-01,7.553559999999999513e-07
7.445693016052246094e-01,1.621309999999999973e-01,1.056700000000000059e-07,8.857972621917724609e-01,4.000210000000000155e-01,7.537909999999999502e-07
1.026631116867065430e+00,2.432310000000000028e-01,2.353040000000000006e-07,1.168759822845458984e+00,4.000170000000000115e-01,7.461889999999999593e-07
1.308883428573608398e+00,3.243079999999999852e-01,4.487539999999999961e-07,1.448840618133544922e+00,4.000219999999999887e-01,7.447589999999999789e-07
1.604572057723999023e+00,4.053970000000000073e-01,7.671850000000000501e-07,1.745413541793823242e+00,4.000159999999999827e-01,7.336420000000000521e-07
1.885881423950195312e+00,4.865269999999999873e-01,1.204100000000000042e-06,2.040282964706420898e+00,4.000190000000000135e-01,7.373340000000000034e-07
2.198929786682128906e+00,5.675989999999999647e-01,1.734309999999999917e-06,2.352550983428955078e+00,4.000170000000000115e-01,6.955640000000000205e-07
2.507681608200073242e+00,6.486819999999999808e-01,2.212419999999999902e-06,2.664966106414794922e+00,4.000159999999999827e-01,6.169180000000000453e-07
2.822034597396850586e+00,7.297989999999999755e-01,2.765760000000000011e-06,2.976933002471923828e+00,4.000139999999999807e-01,5.274249999999999731e-07
3.135323524475097656e+00,8.108579999999999677e-01,3.242170000000000080e-06,3.293608427047729492e+00,4.000130000000000075e-01,4.313410000000000241e-07
3.450961112976074219e+00,8.919259999999999966e-01,3.910550000000000193e-06,3.606286048889160156e+00,4.000170000000000115e-01,3.531940000000000060e-07
3.764144897460937500e+00,9.730379999999999585e-01,3.786919999999999819e-06,3.920282840728759766e+00,4.000179999999999847e-01,2.537339999999999876e-07
4.074322938919067383e+00,1.054110000000000102e+00,3.745509999999999821e-06,4.232739210128784180e+00,4.000210000000000155e-01,1.670790000000000100e-07
4.389627456665039062e+00,1.135180000000000078e+00,3.686850000000000115e-06,4.543438434600830078e+00,4.000219999999999887e-01,1.288539999999999970e-07
4.701010942459106445e+00,1.216280000000000028e+00,3.736259999999999867e-06,4.856109619140625000e+00,4.000150000000000095e-01,1.023469999999999966e-07
5.075994014739990234e+00,1.297339999999999938e+00,3.869119999999999642e-06,5.232100486755371094e+00,4.000170000000000115e-01,9.757650000000000028e-08
5.449930667877197266e+00,1.378409999999999913e+00,3.993820000000000329e-06,5.606482744216918945e+00,4.000179999999999847e-01,8.180919999999999911e-08
5.806832790374755859e+00,1.459500000000000020e+00,4.440480000000000386e-06,5.978456258773803711e+00,4.000130000000000075e-01,7.430029999999999994e-08
6.183111429214477539e+00,1.540559999999999929e+00,3.977209999999999653e-06,6.353686809539794922e+00,4.000150000000000095e-01,4.972319999999999886e-08
6.557787179946899414e+00,1.621620000000000061e+00,4.104599999999999631e-06,6.726424455642700195e+00,4.000230000000000175e-01,5.150470000000000062e-08
6.927936077117919922e+00,1.702720000000000011e+00,4.308920000000000073e-06,7.100136756896972656e+00,4.000110000000000054e-01,4.627159999999999725e-08
7.304098367691040039e+00,1.783789999999999987e+00,4.550109999999999707e-06,7.474450349807739258e+00,4.000130000000000075e-01,4.010450000000000022e-08
7.680620431900024414e+00,1.864840000000000053e+00,4.556259999999999640e-06,7.852838993072509766e+00,4.000170000000000115e-01,3.488730000000000297e-08
8.055208444595336914e+00,1.945929999999999938e+00,4.444939999999999831e-06,8.228780508041381836e+00,4.000210000000000155e-01,3.255880000000000300e-08
8.432341814041137695e+00,2.026969999999999938e+00,4.824080000000000406e-06,8.602209806442260742e+00,4.000099999999999767e-01,3.656790000000000149e-08
8.804565191268920898e+00,2.107899999999999885e+00,5.715729999999999738e-06,8.975353240966796875e+00,4.000150000000000095e-01,3.193309999999999760e-08
9.179509878158569336e+00,2.189000000000000057e+00,5.526100000000000336e-06,9.351676464080810547e+00,4.000130000000000075e-01,3.313059999999999890e-08
9.553201436996459961e+00,2.270420000000000105e+00,6.371859999999999671e-06,9.725713014602661133e+00,4.000170000000000115e-01,4.356640000000000291e-08
9.928091764450073242e+00,2.351469999999999949e+00,5.601530000000000052e-06,1.010064697265625000e+01,4.000179999999999847e-01,3.408580000000000073e-08
