# Tue Aug 29 15:01:49 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=7, Vmin=-7, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.706095695495605469e-02,-3.702640000000000179e-05,-7.829669999999999857e-11,2.313711643218994141e-01,4.000110000000000054e-01,9.862489999999999926e-09
3.720352649688720703e-01,2.799719999999999986e-01,4.963840000000000097e-09,5.129549503326416016e-01,4.000130000000000075e-01,1.003529999999999987e-08
6.666986942291259766e-01,5.600119999999999543e-01,1.873680000000000007e-08,8.067376613616943359e-01,4.000059999999999727e-01,7.849149999999999515e-09
9.622020721435546875e-01,8.400279999999999969e-01,6.047010000000000359e-08,1.103366613388061523e+00,4.000070000000000014e-01,7.665829999999999366e-09
1.244796752929687500e+00,1.120039999999999925e+00,1.972540000000000006e-07,1.400422096252441406e+00,4.000119999999999787e-01,9.249590000000000109e-09
1.606013298034667969e+00,1.400039999999999951e+00,3.208779999999999964e-07,1.761348247528076172e+00,4.000139999999999807e-01,8.752580000000000809e-09
1.966067790985107422e+00,1.680010000000000003e+00,5.450119999999999837e-07,2.123198986053466797e+00,4.000150000000000095e-01,8.750010000000000476e-09
2.325915098190307617e+00,1.959950000000000081e+00,1.224830000000000096e-06,2.497914791107177734e+00,4.000179999999999847e-01,3.106349999999999887e-08
2.699313163757324219e+00,2.240060000000000162e+00,1.817399999999999955e-06,2.871193170547485352e+00,4.000059999999999727e-01,1.575290000000000006e-08
3.073810815811157227e+00,2.519890000000000185e+00,2.361100000000000145e-06,3.245842933654785156e+00,4.000090000000000034e-01,2.724009999999999985e-08
3.450508117675781250e+00,2.800100000000000033e+00,3.241319999999999910e-06,3.621465206146240234e+00,4.000059999999999727e-01,1.192549999999999982e-08
3.823250055313110352e+00,3.080220000000000180e+00,5.788480000000000016e-06,3.996453285217285156e+00,4.000040000000000262e-01,1.728469999999999926e-08
