# Tue Aug 29 16:06:02 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=3, Vmin=-3, Npos=50, Nneg=50, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.031990051269531250e-02,-3.156659999999999691e-05,1.032710000000000045e-10,2.788500785827636719e-01,4.000049999999999994e-01,2.077779999999999961e-07
4.361941814422607422e-01,1.199699999999999933e-01,3.692479999999999723e-08,6.391022205352783203e-01,4.000000000000000222e-01,2.095779999999999990e-07
7.956268787384033203e-01,2.399630000000000096e-01,9.511759999999999670e-08,9.990243911743164062e-01,4.000059999999999727e-01,2.321760000000000006e-07
1.156142234802246094e+00,3.600030000000000174e-01,1.743269999999999966e-07,1.294778585433959961e+00,4.000199999999999867e-01,2.125179999999999976e-07
1.435914278030395508e+00,4.800189999999999735e-01,2.947460000000000110e-07,1.576216697692871094e+00,4.000199999999999867e-01,2.066309999999999926e-07
1.717146873474121094e+00,6.000419999999999643e-01,4.520909999999999949e-07,1.858408212661743164e+00,4.000190000000000135e-01,1.667930000000000034e-07
1.999618291854858398e+00,7.200360000000000094e-01,7.082260000000000315e-07,2.138974905014038086e+00,4.000179999999999847e-01,2.660740000000000041e-07
2.279196739196777344e+00,8.400339999999999474e-01,8.052279999999999627e-07,2.420000076293945312e+00,4.000199999999999867e-01,2.736949999999999901e-07
2.559400320053100586e+00,9.600469999999999837e-01,1.199460000000000075e-06,2.716959714889526367e+00,4.000190000000000135e-01,6.266519999999999656e-08
2.922755241394042969e+00,1.080039999999999889e+00,5.411459999999999939e-07,3.080069780349731445e+00,4.000170000000000115e-01,3.134309999999999960e-07
3.221110105514526367e+00,1.200050000000000061e+00,4.888810000000000378e-06,3.376245498657226562e+00,4.000150000000000095e-01,3.327920000000000064e-07
3.531570672988891602e+00,1.320049999999999946e+00,5.277010000000000320e-06,3.687409400939941406e+00,4.000130000000000075e-01,4.105110000000000156e-07
3.845250368118286133e+00,1.440010000000000012e+00,8.507440000000000323e-06,4.005470514297485352e+00,4.000159999999999827e-01,1.486590000000000079e-07
4.161252975463867188e+00,1.560000000000000053e+00,6.955690000000000314e-06,4.319337368011474609e+00,4.000219999999999887e-01,1.189990000000000057e-07
4.477942943572998047e+00,1.680010000000000003e+00,8.503230000000000578e-06,4.635826349258422852e+00,4.000139999999999807e-01,5.651590000000000250e-08
4.838145971298217773e+00,1.800010000000000110e+00,7.765620000000000368e-06,5.009325027465820312e+00,4.000119999999999787e-01,4.556740000000000210e-08
5.210604190826416016e+00,1.919980000000000020e+00,5.922390000000000399e-06,5.381453275680541992e+00,4.000179999999999847e-01,3.723080000000000010e-08
5.587476491928100586e+00,2.040039999999999853e+00,6.245379999999999825e-06,5.757812976837158203e+00,4.000230000000000175e-01,3.356940000000000280e-08
5.963448524475097656e+00,2.160010000000000208e+00,6.309759999999999876e-06,6.137042284011840820e+00,4.000219999999999887e-01,2.741450000000000041e-08
