# Tue Aug 29 16:50:13 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=3, Vmin=-3, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.855345726013183594e-02,-2.753730000000000145e-05,-7.022740000000000297e-10,1.992642879486083984e-01,4.000159999999999827e-01,6.192390000000000037e-08
3.384284973144531250e-01,1.199759999999999993e-01,7.876980000000000234e-09,4.775993824005126953e-01,4.000159999999999827e-01,6.123529999999999512e-08
6.194736957550048828e-01,2.399640000000000106e-01,2.318299999999999987e-08,7.598104476928710938e-01,4.000150000000000095e-01,6.274129999999999550e-08
8.997199535369873047e-01,3.599899999999999767e-01,4.951379999999999832e-08,1.054771661758422852e+00,4.000230000000000175e-01,6.430599999999999362e-08
1.210610866546630859e+00,4.800110000000000210e-01,9.449839999999999867e-08,1.352135896682739258e+00,4.000190000000000135e-01,6.605189999999999604e-08
1.493896007537841797e+00,6.000419999999999643e-01,1.538069999999999955e-07,1.652092695236206055e+00,4.000079999999999747e-01,6.651819999999999804e-08
1.854495048522949219e+00,7.200180000000000469e-01,2.033730000000000040e-07,2.008846282958984375e+00,4.000059999999999727e-01,5.875889999999999817e-08
2.213714361190795898e+00,8.400189999999999602e-01,2.703749999999999842e-07,2.367781877517700195e+00,4.000049999999999994e-01,6.248899999999999793e-08
2.570200681686401367e+00,9.600349999999999717e-01,4.069110000000000098e-07,2.727109432220458984e+00,4.000099999999999767e-01,4.885130000000000149e-08
2.930438041687011719e+00,1.080039999999999889e+00,5.670420000000000294e-07,3.086469650268554688e+00,4.000090000000000034e-01,5.791600000000000059e-08
3.291303157806396484e+00,1.200050000000000061e+00,8.415740000000000421e-07,3.463192701339721680e+00,4.000119999999999787e-01,5.934150000000000234e-08
3.681310415267944336e+00,1.320049999999999946e+00,9.878690000000000958e-07,3.854624509811401367e+00,4.000110000000000054e-01,5.142709999999999997e-08
4.055237054824829102e+00,1.440010000000000012e+00,1.496810000000000074e-06,4.227101802825927734e+00,4.000049999999999994e-01,5.798659999999999992e-08
4.431925773620605469e+00,1.560009999999999897e+00,1.483160000000000001e-06,4.601471662521362305e+00,4.000090000000000034e-01,2.621060000000000046e-07
4.758226871490478516e+00,1.679999999999999938e+00,2.777479999999999960e-06,4.917120695114135742e+00,4.000130000000000075e-01,1.057390000000000047e-07
5.072529077529907227e+00,1.800000000000000044e+00,3.794119999999999937e-06,5.229166746139526367e+00,4.000099999999999767e-01,5.394159999999999910e-08
5.432651042938232422e+00,1.919980000000000020e+00,4.065189999999999783e-06,5.604398965835571289e+00,4.000110000000000054e-01,7.736500000000000488e-08
5.808501243591308594e+00,2.040020000000000167e+00,8.640580000000000203e-06,5.979887723922729492e+00,4.000099999999999767e-01,2.967850000000000202e-07
6.135555505752563477e+00,2.159899999999999931e+00,9.827280000000000208e-06,6.291399955749511719e+00,4.000099999999999767e-01,1.881859999999999885e-07
6.449855327606201172e+00,2.279729999999999812e+00,1.366360000000000077e-05,6.618908166885375977e+00,4.000099999999999767e-01,3.211240000000000107e-07
6.776374816894531250e+00,2.399729999999999919e+00,2.262810000000000109e-05,6.947036743164062500e+00,4.000139999999999807e-01,5.498120000000000266e-07
7.106760025024414062e+00,2.519930000000000003e+00,1.797580000000000160e-05,7.279519081115722656e+00,4.000110000000000054e-01,2.601420000000000010e-07
7.435931921005249023e+00,2.639940000000000175e+00,2.053300000000000145e-05,7.608527183532714844e+00,4.000170000000000115e-01,2.300699999999999949e-07
7.764003276824951172e+00,2.760219999999999896e+00,3.255510000000000277e-05,7.935168027877807617e+00,4.000150000000000095e-01,2.883299999999999885e-07
8.092633247375488281e+00,2.880230000000000068e+00,3.420659999999999874e-05,8.263464689254760742e+00,4.000159999999999827e-01,2.138249999999999973e-07
8.419936895370483398e+00,3.000269999999999992e+00,4.080310000000000241e-05,8.589400053024291992e+00,4.000110000000000054e-01,2.149770000000000065e-07
8.747883319854736328e+00,2.880189999999999806e+00,3.988709999999999966e-05,8.917483568191528320e+00,4.000049999999999994e-01,3.061040000000000257e-07
9.072626352310180664e+00,2.760170000000000012e+00,4.076479999999999974e-05,9.247306108474731445e+00,4.000059999999999727e-01,3.982799999999999903e-07
9.402813911437988281e+00,2.639920000000000044e+00,3.723539999999999928e-05,9.574259996414184570e+00,4.000110000000000054e-01,3.344709999999999779e-07
