# Fri Oct  6 16:42:03 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=4.4, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=5, Rth=11590922.185670206
3.573248386383056641e-01,4.000349999999999739e-01,2.348979999999999885e-09
7.305562496185302734e-01,4.000259999999999927e-01,2.596489999999999995e-09
1.106266021728515625e+00,4.000250000000000195e-01,5.016449999999999774e-10
1.481084823608398438e+00,4.000380000000000047e-01,5.782600000000000277e-10
1.858093023300170898e+00,4.000369999999999759e-01,3.818220000000000159e-08
2.063975572586059570e+00,4.000380000000000047e-01,4.215869999999999753e-08
