# Fri Oct  6 16:46:01 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=4.4, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=19, Rth=13385058.065472849
3.597896099090576172e-01,4.000299999999999967e-01,5.475279999999999522e-10
7.406487464904785156e-01,4.000210000000000155e-01,1.622490000000000050e-09
1.113435268402099609e+00,4.000070000000000014e-01,4.826809999999999796e-09
1.490219831466674805e+00,4.000099999999999767e-01,2.205920000000000174e-09
1.861933708190917969e+00,4.000270000000000215e-01,9.696249999999999888e-09
2.235792875289916992e+00,4.000230000000000175e-01,2.021939999999999906e-08
2.610589504241943359e+00,4.000099999999999767e-01,1.276840000000000070e-08
2.987328767776489258e+00,4.000159999999999827e-01,1.106280000000000030e-08
3.362703323364257812e+00,4.000299999999999967e-01,1.984529999999999970e-08
3.740561485290527344e+00,4.000279999999999947e-01,7.972979999999999903e-09
4.117661237716674805e+00,4.000210000000000155e-01,8.422320000000000339e-09
4.492012023925781250e+00,4.000130000000000075e-01,2.208350000000000051e-08
4.869523525238037109e+00,4.000139999999999807e-01,1.157609999999999935e-08
5.245930433273315430e+00,4.000210000000000155e-01,1.455050000000000016e-08
5.623073339462280273e+00,4.000239999999999907e-01,1.439600000000000033e-08
5.996553182601928711e+00,4.000259999999999927e-01,2.137450000000000058e-08
6.371992349624633789e+00,4.000150000000000095e-01,2.497000000000000125e-08
6.748373508453369141e+00,4.000170000000000115e-01,2.930900000000000126e-08
7.124580621719360352e+00,4.000179999999999847e-01,3.140610000000000221e-08
7.330495357513427734e+00,4.000290000000000235e-01,4.447370000000000205e-08
