# Fri Oct  6 15:50:01 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.923271179199218750e-02,-2.870559999999999838e-05,1.077709999999999993e-09,2.287552356719970703e-01,4.000279999999999947e-01,5.274520000000000104e-09
3.675949573516845703e-01,1.999730000000000119e-01,3.170009999999999996e-10,5.091891288757324219e-01,4.000279999999999947e-01,5.234660000000000202e-09
6.644415855407714844e-01,4.000340000000000007e-01,7.562179999999999626e-09,8.048522472381591797e-01,4.000349999999999739e-01,7.309340000000000321e-09
9.442899227142333984e-01,6.000600000000000378e-01,2.022640000000000038e-08,1.084571838378906250e+00,4.000380000000000047e-01,6.791700000000000028e-09
1.224465847015380859e+00,8.000800000000000134e-01,4.776539999999999968e-08,1.365380525588989258e+00,4.000369999999999759e-01,5.226709999999999625e-09
1.510979175567626953e+00,1.000059999999999949e+00,8.284930000000000589e-08,1.660937309265136719e+00,4.000360000000000027e-01,9.304240000000000536e-09
1.802946805953979492e+00,1.200090000000000101e+00,1.977119999999999906e-07,1.958708524703979492e+00,4.000250000000000195e-01,7.094570000000000245e-09
2.163074731826782227e+00,1.400060000000000082e+00,2.543470000000000209e-07,2.317671775817871094e+00,4.000239999999999907e-01,8.066050000000000286e-09
2.519635915756225586e+00,1.600030000000000063e+00,3.643980000000000050e-07,2.675335645675659180e+00,4.000230000000000175e-01,5.720909999999999841e-09
2.874481916427612305e+00,1.800019999999999953e+00,5.133760000000000040e-07,3.029221057891845703e+00,4.000420000000000087e-01,8.181670000000000761e-09
3.230594873428344727e+00,1.999989999999999934e+00,6.877550000000000330e-07,3.386691808700561523e+00,4.000380000000000047e-01,1.073089999999999983e-08
3.587568998336791992e+00,2.200039999999999996e+00,1.007520000000000011e-06,3.760797739028930664e+00,4.000270000000000215e-01,2.315729999999999984e-08
3.962627172470092773e+00,2.400110000000000188e+00,1.317130000000000042e-06,4.133837223052978516e+00,4.000250000000000195e-01,2.057269999999999866e-08
4.334721088409423828e+00,2.600210000000000132e+00,1.756700000000000054e-06,4.505438566207885742e+00,4.000369999999999759e-01,2.103419999999999918e-08
4.706175088882446289e+00,2.800339999999999829e+00,2.229729999999999995e-06,4.879242897033691406e+00,4.000250000000000195e-01,2.837450000000000040e-08
