# Fri Oct  6 19:40:46 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=4, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=333, Rth=4713836.917948679
3.588666915893554688e-01,4.000199999999999867e-01,1.240120000000000056e-08
7.485711574554443359e-01,4.000230000000000175e-01,3.702220000000000064e-09
1.122354507446289062e+00,4.000199999999999867e-01,1.205059999999999972e-08
1.495218038558959961e+00,4.000219999999999887e-01,5.255209999999999681e-09
1.870004653930664062e+00,4.000330000000000275e-01,1.705829999999999930e-08
2.245716333389282227e+00,4.000250000000000195e-01,1.262259999999999982e-08
2.620519399642944336e+00,4.000230000000000175e-01,1.632939999999999864e-08
3.010351181030273438e+00,4.000319999999999987e-01,1.403740000000000035e-08
3.387070894241333008e+00,4.000299999999999967e-01,2.633220000000000136e-08
3.761867523193359375e+00,4.000230000000000175e-01,2.625050000000000070e-08
4.136633634567260742e+00,4.000219999999999887e-01,3.312889999999999961e-08
4.512492179870605469e+00,4.000230000000000175e-01,4.159969999999999894e-08
4.886278390884399414e+00,4.000290000000000235e-01,2.223410000000000121e-08
5.261064767837524414e+00,4.000230000000000175e-01,2.318040000000000155e-08
5.634356737136840820e+00,4.000190000000000135e-01,2.787540000000000157e-08
6.022629261016845703e+00,4.000210000000000155e-01,3.432769999999999841e-08
6.399963617324829102e+00,4.000210000000000155e-01,2.022720000000000063e-08
6.774198532104492188e+00,4.000130000000000075e-01,2.714840000000000109e-08
7.148911714553833008e+00,4.000230000000000175e-01,2.150950000000000146e-08
7.523772001266479492e+00,4.000210000000000155e-01,4.075049999999999819e-08
7.913503170013427734e+00,4.000110000000000054e-01,2.517109999999999965e-08
8.301337242126464844e+00,4.000290000000000235e-01,2.459889999999999867e-08
8.678075551986694336e+00,4.000250000000000195e-01,3.032909999999999859e-08
9.050908088684082031e+00,4.000219999999999887e-01,2.552519999999999950e-08
9.426682233810424805e+00,4.000239999999999907e-01,2.017000000000000128e-08
9.798470020294189453e+00,4.000250000000000195e-01,3.871470000000000322e-08
1.018924665451049805e+01,4.000230000000000175e-01,5.395350000000000068e-08
1.056704068183898926e+01,4.000210000000000155e-01,5.116789999999999988e-08
1.095580911636352539e+01,4.000139999999999807e-01,2.589239999999999963e-08
1.134658575057983398e+01,4.000179999999999847e-01,2.464129999999999844e-08
1.172137117385864258e+01,4.000230000000000175e-01,3.560870000000000174e-08
1.212316560745239258e+01,4.000259999999999927e-01,3.003580000000000086e-08
1.249701070785522461e+01,4.000239999999999907e-01,3.420430000000000275e-08
1.287179398536682129e+01,4.000119999999999787e-01,3.984350000000000205e-08
1.324359631538391113e+01,4.000190000000000135e-01,2.967110000000000024e-08
1.361731338500976562e+01,4.000170000000000115e-01,3.850090000000000298e-08
1.399115371704101562e+01,4.000029999999999974e-01,3.577270000000000242e-08
1.436494040489196777e+01,4.000179999999999847e-01,2.631809999999999993e-08
1.473972606658935547e+01,4.000219999999999887e-01,3.623060000000000018e-08
1.511246156692504883e+01,4.000170000000000115e-01,3.075179999999999880e-08
1.548630952835083008e+01,4.000099999999999767e-01,3.154089999999999889e-08
1.585903239250183105e+01,4.000170000000000115e-01,3.179519999999999873e-08
1.623087382316589355e+01,4.000159999999999827e-01,4.166869999999999777e-08
1.660564351081848145e+01,4.000130000000000075e-01,4.189729999999999758e-08
1.697752022743225098e+01,4.000230000000000175e-01,5.628589999999999978e-08
1.735430550575256348e+01,4.000219999999999887e-01,5.302150000000000266e-08
