# Tue Sep  5 15:07:48 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
3.184710000000000036e+02,1.745930000000000000e+07,-8.527370000000000516e+01
3.329630000000000223e+02,1.915940000000000000e+07,-8.619199999999999307e+01
3.488369999999999891e+02,1.523680000000000000e+07,-8.002609999999999957e+01
3.654080000000000155e+02,1.356390000000000000e+07,-8.481220000000000425e+01
3.826530000000000200e+02,1.420760000000000000e+07,-8.783990000000000009e+01
4.005339999999999918e+02,1.329100000000000000e+07,-8.856050000000000466e+01
4.195799999999999841e+02,1.266810000000000000e+07,-8.406419999999999959e+01
4.398829999999999814e+02,1.200700000000000000e+07,-9.024540000000000362e+01
4.608290000000000077e+02,1.128820000000000000e+07,-8.736860000000000070e+01
4.823149999999999977e+02,1.100040000000000000e+07,-8.395740000000000691e+01
5.050509999999999877e+02,1.112430000000000000e+07,-8.859499999999999886e+01
5.281689999999999827e+02,1.050540000000000000e+07,-8.886360000000000525e+01
5.545289999999999964e+02,9.692520000000000000e+06,-8.796800000000000352e+01
5.802709999999999582e+02,9.711400000000000000e+06,-8.726220000000000709e+01
6.072870000000000346e+02,8.601450000000000000e+06,-8.595980000000000132e+01
6.355929999999999609e+02,8.973600000000000000e+06,-8.902630000000000621e+01
6.651879999999999882e+02,8.172850000000000000e+06,-8.688269999999999982e+01
6.976739999999999782e+02,7.471350000000000000e+06,-8.785769999999999413e+01
7.299270000000000209e+02,7.670250000000000000e+06,-8.479940000000000566e+01
7.653060000000000400e+02,7.179180000000000000e+06,-8.732250000000000512e+01
8.000000000000000000e+02,6.893220000000000000e+06,-8.731860000000000355e+01
8.403360000000000127e+02,6.348210000000000000e+06,-8.828610000000000468e+01
8.771929999999999836e+02,6.266050000000000000e+06,-8.776980000000000359e+01
9.202450000000000045e+02,5.853300000000000000e+06,-8.736809999999999832e+01
9.615380000000000109e+02,6.062810000000000000e+06,-8.961750000000000682e+01
1.006710000000000036e+03,5.734680000000000000e+06,-9.190030000000000143e+01
1.060069999999999936e+03,5.265340000000000000e+06,-8.705370000000000630e+01
1.107009999999999991e+03,5.087030000000000000e+06,-9.047400000000000375e+01
1.158299999999999955e+03,4.774840000000000000e+06,-8.815370000000000061e+01
1.214569999999999936e+03,4.601730000000000000e+06,-8.716219999999999857e+01
1.276599999999999909e+03,4.305740000000000000e+06,-8.655079999999999529e+01
1.327430000000000064e+03,4.177280000000000000e+06,-8.633490000000000464e+01
1.401869999999999891e+03,4.025730000000000000e+06,-8.855150000000000432e+01
1.456309999999999945e+03,3.869440000000000000e+06,-8.718229999999999791e+01
1.530609999999999900e+03,3.687390000000000000e+06,-8.911539999999999395e+01
1.595740000000000009e+03,3.541820000000000000e+06,-8.762690000000000623e+01
1.685390000000000100e+03,3.280700000000000000e+06,-8.656119999999999948e+01
1.764710000000000036e+03,3.189300000000000000e+06,-8.736270000000000380e+01
1.840490000000000009e+03,3.059450000000000000e+06,-8.793399999999999750e+01
1.935480000000000018e+03,2.934030000000000000e+06,-8.791930000000000689e+01
2.013420000000000073e+03,2.832610000000000000e+06,-8.725650000000000261e+01
2.127659999999999854e+03,2.698020000000000000e+06,-8.740569999999999595e+01
2.205880000000000109e+03,2.596490000000000000e+06,-8.770329999999999870e+01
2.307690000000000055e+03,2.465980000000000000e+06,-8.819259999999999877e+01
2.419349999999999909e+03,2.356940000000000000e+06,-8.717390000000000327e+01
2.542369999999999891e+03,2.244850000000000000e+06,-8.797660000000000480e+01
2.678570000000000164e+03,2.124920000000000000e+06,-8.827200000000000557e+01
2.803739999999999782e+03,2.053000000000000000e+06,-8.903260000000000218e+01
2.912619999999999891e+03,1.978000000000000000e+06,-8.825730000000000075e+01
3.061219999999999800e+03,1.880410000000000000e+06,-8.769070000000000675e+01
3.260869999999999891e+03,1.775610000000000000e+06,-8.801040000000000418e+01
3.409090000000000146e+03,1.695910000000000000e+06,-8.881560000000000343e+01
3.658539999999999964e+03,1.661020000000000000e+06,-8.866549999999999443e+01
3.846150000000000091e+03,1.504550000000000000e+06,-8.862080000000000268e+01
4.166670000000000073e+03,1.398880000000000000e+06,-8.861740000000000350e+01
4.411760000000000218e+03,1.305060000000000000e+06,-8.912680000000000291e+01
4.761899999999999636e+03,1.225940000000000000e+06,-8.973919999999999675e+01
5.172409999999999854e+03,1.129520000000000000e+06,-8.922190000000000509e+01
5.769229999999999563e+03,1.021240000000000000e+06,-8.981069999999999709e+01
6.250000000000000000e+03,9.417780000000000000e+05,-8.979370000000000118e+01
6.976739999999999782e+03,8.379460000000000000e+05,-9.061939999999999884e+01
7.317069999999999709e+03,8.063470000000000000e+05,-9.046410000000000196e+01
7.317069999999999709e+03,8.081420000000000000e+05,-9.070600000000000307e+01
7.500000000000000000e+03,7.912240000000000000e+05,-9.036419999999999675e+01
7.894739999999999782e+03,7.470000000000000000e+05,-9.157040000000000646e+01
8.108109999999999673e+03,7.334330000000000000e+05,-9.202030000000000598e+01
8.333329999999999927e+03,7.169890000000000000e+05,-9.029699999999999704e+01
8.333329999999999927e+03,7.154150000000000000e+05,-9.084590000000000032e+01
8.823530000000000655e+03,6.761160000000000000e+05,-9.096290000000000475e+01
9.090909999999999854e+03,6.483130000000000000e+05,-9.133960000000000434e+01
9.375000000000000000e+03,6.337520000000000000e+05,-9.153180000000000405e+01
9.375000000000000000e+03,6.299700000000000000e+05,-9.041889999999999361e+01
1.000000000000000000e+04,5.977000000000000000e+05,-9.170189999999999486e+01
1.000000000000000000e+04,5.993580000000000000e+05,-9.136969999999999459e+01
1.034479999999999927e+04,5.834360000000000000e+05,-9.223789999999999623e+01
1.111110000000000036e+04,5.354460000000000000e+05,-9.262619999999999720e+01
1.111110000000000036e+04,5.415350000000000000e+05,-9.231910000000000593e+01
1.200000000000000000e+04,4.982030000000000000e+05,-9.272299999999999898e+01
1.200000000000000000e+04,4.986240000000000000e+05,-9.250339999999999918e+01
1.250000000000000000e+04,4.785080000000000000e+05,-9.289499999999999602e+01
1.363639999999999964e+04,4.366990000000000000e+05,-9.339839999999999520e+01
1.428570000000000073e+04,4.184550000000000000e+05,-9.368989999999999441e+01
1.428570000000000073e+04,4.173660000000000000e+05,-9.393439999999999657e+01
1.500000000000000000e+04,3.984750000000000000e+05,-9.439409999999999457e+01
1.666670000000000073e+04,3.603760000000000000e+05,-9.550339999999999918e+01
1.764709999999999854e+04,3.482060000000000000e+05,-9.652970000000000539e+01
1.875000000000000000e+04,3.187730000000000000e+05,-9.581050000000000466e+01
1.875000000000000000e+04,3.188680000000000000e+05,-9.625730000000000075e+01
2.000000000000000000e+04,2.999320000000000000e+05,-9.687839999999999918e+01
2.307690000000000146e+04,2.560820000000000000e+05,-9.762930000000000064e+01
2.307690000000000146e+04,2.566780000000000000e+05,-9.759929999999999950e+01
2.500000000000000000e+04,2.362980000000000000e+05,-9.828480000000000416e+01
2.727270000000000073e+04,2.186480000000000000e+05,-9.943859999999999388e+01
2.727270000000000073e+04,2.186890000000000000e+05,-9.946389999999999532e+01
2.857140000000000146e+04,2.076900000000000000e+05,-1.002879999999999967e+02
3.000000000000000000e+04,1.961740000000000000e+05,-1.005819999999999936e+02
3.157890000000000146e+04,1.862540000000000000e+05,-1.015280000000000058e+02
3.333330000000000291e+04,1.757840000000000000e+05,-1.018460000000000036e+02
3.529409999999999854e+04,1.657340000000000000e+05,-1.024279999999999973e+02
3.750000000000000000e+04,1.552690000000000000e+05,-1.033629999999999995e+02
4.000000000000000000e+04,1.447300000000000000e+05,-1.041869999999999976e+02
4.285709999999999854e+04,1.337820000000000000e+05,-1.051520000000000010e+02
4.615380000000000291e+04,1.233070000000000000e+05,-1.063250000000000028e+02
5.000000000000000000e+04,1.132400000000000000e+05,-1.073739999999999952e+02
5.217390000000000146e+04,1.079890000000000000e+05,-1.084920000000000044e+02
5.714290000000000146e+04,9.648639999999999418e+04,-1.100319999999999965e+02
6.000000000000000000e+04,9.119589999999999418e+04,-1.108169999999999931e+02
6.000000000000000000e+04,9.110460000000000582e+04,-1.108359999999999985e+02
6.666669999999999709e+04,8.024700000000000000e+04,-1.129440000000000026e+02
7.058819999999999709e+04,7.501589999999999418e+04,-1.139869999999999948e+02
7.058819999999999709e+04,7.479519999999999709e+04,-1.138840000000000003e+02
7.500000000000000000e+04,6.938380000000000291e+04,-1.152830000000000013e+02
8.000000000000000000e+04,6.376869999999999709e+04,-1.163810000000000002e+02
9.230769999999999709e+04,5.267790000000000146e+04,-1.193430000000000035e+02
1.000000000000000000e+05,4.709190000000000146e+04,-1.208430000000000035e+02
1.000000000000000000e+05,4.710450000000000000e+04,-1.209099999999999966e+02
1.090910000000000000e+05,4.161050000000000000e+04,-1.226500000000000057e+02
1.142860000000000000e+05,3.885369999999999709e+04,-1.235060000000000002e+02
1.200000000000000000e+05,3.610330000000000291e+04,-1.243889999999999958e+02
1.200000000000000000e+05,3.607450000000000000e+04,-1.244230000000000018e+02
1.333330000000000000e+05,3.091620000000000073e+04,-1.262530000000000001e+02
1.333330000000000000e+05,3.095179999999999927e+04,-1.262229999999999990e+02
1.411760000000000000e+05,2.838729999999999927e+04,-1.272579999999999956e+02
1.500000000000000000e+05,2.579520000000000073e+04,-1.283259999999999934e+02
1.600000000000000000e+05,2.321020000000000073e+04,-1.295989999999999895e+02
1.846150000000000000e+05,1.828429999999999927e+04,-1.320670000000000073e+02
1.846150000000000000e+05,1.828520000000000073e+04,-1.320629999999999882e+02
2.000000000000000000e+05,1.582279999999999927e+04,-1.333089999999999975e+02
