# Tue Sep  5 16:08:18 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
4.892369999999999663e+01,2.500400000000000000e+05,-4.636719999999999686e+01
4.936650000000000205e+01,3.392900000000000000e+05,-1.146790000000000020e+02
4.983389999999999986e+01,2.435570000000000000e+05,6.941169999999999618e+01
5.029339999999999833e+01,2.293780000000000000e+05,-7.965080000000000382e+01
5.076140000000000185e+01,7.270020000000000000e+05,2.973720000000000141e+01
5.122950000000000159e+01,3.721140000000000000e+05,1.208239999999999981e+02
5.169740000000000180e+01,5.971490000000000000e+05,7.650769999999999982e+01
5.218299999999999983e+01,3.013380000000000000e+05,-5.791389999999999816e+01
5.265930000000000177e+01,9.499020000000000000e+05,1.148499999999999943e+02
5.314439999999999742e+01,4.158510000000000000e+05,1.772249999999999943e+02
5.363850000000000051e+01,6.398350000000000000e+05,1.770929999999999893e+02
5.415160000000000196e+01,4.312710000000000000e+05,2.822500000000000142e+01
5.464479999999999649e+01,3.651480000000000000e+05,-1.393110000000000070e+02
5.514710000000000178e+01,3.892790000000000000e+05,-1.399639999999999951e+01
5.566899999999999693e+01,3.662250000000000000e+05,2.652430000000000021e+01
5.616929999999999978e+01,1.814220000000000000e+05,-3.230160000000000053e+01
5.668930000000000291e+01,4.203960000000000000e+05,1.557880000000000109e+02
5.721920000000000073e+01,1.537430000000000000e+05,1.370999999999999943e+02
5.775900000000000034e+01,3.806410000000000000e+05,2.223519999999999897e+01
5.828640000000000043e+01,5.270020000000000000e+05,1.782680000000000007e+02
5.883509999999999707e+01,1.946630000000000000e+05,1.695829999999999984e+02
5.938239999999999696e+01,1.981080000000000000e+05,6.046739999999999782e+01
5.991610000000000014e+01,8.270210000000000000e+05,1.041590000000000060e+02
6.048389999999999844e+01,2.683470000000000000e+05,8.084969999999999857e+01
6.105010000000000048e+01,4.145420000000000000e+05,-1.694650000000000034e+02
6.161430000000000007e+01,2.092170000000000000e+05,1.463060000000000116e+02
6.216329999999999956e+01,1.976900000000000000e+05,-5.872120000000000317e+01
6.274839999999999662e+01,4.221480000000000000e+05,-8.659439999999999316e+01
6.333120000000000260e+01,2.531870000000000000e+05,8.546169999999999334e+01
6.391140000000000043e+01,2.938250000000000000e+05,6.103880000000000194e+01
6.450230000000000530e+01,2.163570000000000000e+05,-1.292729999999999961e+02
6.510420000000000584e+01,2.536070000000000000e+05,1.684339999999999975e+02
6.570300000000000296e+01,4.718570000000000000e+05,-1.060879999999999939e+02
