# Tue Sep  5 15:32:26 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
1.840490000000000009e+03,3.208100000000000000e+06,-3.154459999999999908e+01
1.935480000000000018e+03,1.451540000000000000e+06,-1.154309999999999974e+02
2.013420000000000073e+03,2.641480000000000000e+06,-6.074680000000000035e+01
2.127659999999999854e+03,1.810960000000000000e+06,-1.054320000000000022e+02
2.205880000000000109e+03,3.096840000000000000e+06,-5.817990000000000350e+01
2.307690000000000055e+03,2.863770000000000000e+06,5.144989999999999952e+01
2.419349999999999909e+03,2.541320000000000000e+06,-9.935349999999999682e+01
2.542369999999999891e+03,1.554780000000000000e+06,-7.956659999999999400e+01
2.678570000000000164e+03,1.672810000000000000e+06,-5.067960000000000065e+01
2.803739999999999782e+03,1.621390000000000000e+06,-1.120729999999999933e+02
2.912619999999999891e+03,1.343690000000000000e+06,-7.170269999999999300e+01
3.061219999999999800e+03,2.355670000000000000e+06,-3.030509999999999948e+01
3.260869999999999891e+03,7.324800000000000000e+06,-8.470350000000000534e+01
3.409090000000000146e+03,1.478050000000000000e+06,-9.544559999999999889e+01
3.658539999999999964e+03,1.347240000000000000e+06,-7.109759999999999991e+01
3.846150000000000091e+03,1.622360000000000000e+06,-4.797879999999999967e+01
4.166670000000000073e+03,1.726940000000000000e+06,-6.334689999999999799e+01
4.411760000000000218e+03,1.036530000000000000e+06,-6.262539999999999907e+01
4.761899999999999636e+03,1.237850000000000000e+06,-7.879749999999999943e+01
5.172409999999999854e+03,1.700920000000000000e+06,-6.076380000000000337e+01
5.769229999999999563e+03,1.118430000000000000e+06,-7.575289999999999679e+01
6.250000000000000000e+03,1.261220000000000000e+06,-7.520969999999999800e+01
6.976739999999999782e+03,9.792820000000000000e+05,-6.747910000000000252e+01
7.317069999999999709e+03,1.027310000000000000e+06,-6.398720000000000141e+01
7.317069999999999709e+03,9.034600000000000000e+05,-6.347560000000000002e+01
7.500000000000000000e+03,8.913360000000000000e+05,-5.623340000000000316e+01
7.894739999999999782e+03,7.899700000000000000e+05,-5.131450000000000244e+01
8.108109999999999673e+03,9.343680000000000000e+05,-6.430089999999999861e+01
8.333329999999999927e+03,8.328000000000000000e+05,-6.704770000000000607e+01
8.333329999999999927e+03,7.992570000000000000e+05,-6.709550000000000125e+01
8.823530000000000655e+03,9.383540000000000000e+05,-6.206609999999999872e+01
9.090909999999999854e+03,8.884610000000000000e+05,-5.948120000000000118e+01
9.375000000000000000e+03,8.116830000000000000e+05,-6.250560000000000116e+01
9.375000000000000000e+03,7.838600000000000000e+05,-6.231499999999999773e+01
1.000000000000000000e+04,7.039550000000000000e+05,-5.624969999999999715e+01
1.000000000000000000e+04,8.180500000000000000e+05,-5.588649999999999807e+01
1.034479999999999927e+04,8.142040000000000000e+05,-5.998740000000000094e+01
1.111110000000000036e+04,6.738220000000000000e+05,-5.921249999999999858e+01
1.111110000000000036e+04,7.098470000000000000e+05,-5.755810000000000315e+01
1.200000000000000000e+04,6.981810000000000000e+05,-5.536339999999999861e+01
1.200000000000000000e+04,7.015360000000000000e+05,-5.744830000000000325e+01
1.250000000000000000e+04,7.545560000000000000e+05,-5.552929999999999922e+01
1.363639999999999964e+04,6.460640000000000000e+05,-5.151769999999999783e+01
1.428570000000000073e+04,5.701560000000000000e+05,-4.419599999999999795e+01
1.428570000000000073e+04,6.443950000000000000e+05,-5.040729999999999933e+01
1.500000000000000000e+04,5.644410000000000000e+05,-4.458310000000000173e+01
1.666670000000000073e+04,5.665660000000000000e+05,-4.465780000000000172e+01
1.764709999999999854e+04,5.840820000000000000e+05,-4.172619999999999862e+01
1.875000000000000000e+04,5.076910000000000000e+05,-4.148619999999999663e+01
1.875000000000000000e+04,5.141590000000000000e+05,-4.510990000000000322e+01
2.000000000000000000e+04,5.876690000000000000e+05,-3.709089999999999776e+01
2.307690000000000146e+04,5.737590000000000000e+05,-3.022370000000000090e+01
2.307690000000000146e+04,4.955220000000000000e+05,-7.779900000000000659e+01
2.500000000000000000e+04,4.504700000000000000e+05,-3.524640000000000128e+01
2.727270000000000073e+04,8.844350000000000000e+07,6.299759999999999849e+01
2.727270000000000073e+04,1.064950000000000000e+06,-9.417369999999999663e+01
2.857140000000000146e+04,2.426710000000000000e+05,-8.744660000000000366e+01
3.000000000000000000e+04,2.131950000000000000e+05,-9.090359999999999729e+01
3.157890000000000146e+04,2.177710000000000000e+05,-9.782460000000000377e+01
3.333330000000000291e+04,1.883910000000000000e+05,-8.507460000000000377e+01
3.529409999999999854e+04,1.792720000000000000e+05,-8.641670000000000584e+01
3.750000000000000000e+04,1.630390000000000000e+05,-8.872450000000000614e+01
4.000000000000000000e+04,1.611740000000000000e+05,-8.800809999999999889e+01
4.285709999999999854e+04,1.558770000000000000e+05,-8.959990000000000521e+01
4.615380000000000291e+04,1.344540000000000000e+05,-9.487449999999999761e+01
5.000000000000000000e+04,1.171030000000000000e+05,-9.470780000000000598e+01
5.217390000000000146e+04,1.208830000000000000e+05,-8.857439999999999714e+01
5.714290000000000146e+04,1.154630000000000000e+05,-9.164270000000000493e+01
6.000000000000000000e+04,1.045250000000000000e+05,-8.769469999999999743e+01
6.000000000000000000e+04,1.046300000000000000e+05,-8.948309999999999320e+01
6.666669999999999709e+04,9.426880000000000291e+04,-8.834380000000000166e+01
7.058819999999999709e+04,8.808830000000000291e+04,-9.038580000000000325e+01
7.058819999999999709e+04,9.194239999999999418e+04,-8.626479999999999393e+01
7.500000000000000000e+04,8.695280000000000291e+04,-8.565569999999999595e+01
8.000000000000000000e+04,8.107739999999999418e+04,-8.731340000000000146e+01
9.230769999999999709e+04,6.996519999999999709e+04,-8.633190000000000452e+01
1.000000000000000000e+05,7.449560000000000582e+04,-8.210599999999999454e+01
1.000000000000000000e+05,4.997350000000000000e+04,-8.086620000000000630e+01
1.090910000000000000e+05,5.721790000000000146e+04,-8.389279999999999404e+01
1.142860000000000000e+05,5.456550000000000000e+04,-8.514390000000000214e+01
1.200000000000000000e+05,5.283590000000000146e+04,-8.467810000000000059e+01
1.200000000000000000e+05,5.389709999999999854e+04,-8.237909999999999400e+01
1.333330000000000000e+05,4.981580000000000291e+04,-8.360519999999999641e+01
1.333330000000000000e+05,4.907059999999999854e+04,-8.255270000000000152e+01
1.411760000000000000e+05,4.739590000000000146e+04,-8.186599999999999966e+01
1.500000000000000000e+05,4.589319999999999709e+04,-8.296229999999999905e+01
1.600000000000000000e+05,4.361550000000000000e+04,-8.325360000000000582e+01
1.846150000000000000e+05,3.884690000000000146e+04,-8.121030000000000371e+01
1.846150000000000000e+05,3.823750000000000000e+04,-8.176390000000000668e+01
2.000000000000000000e+05,3.713219999999999709e+04,-8.090449999999999875e+01
