# Tue Sep  5 16:43:47 2023
#  Frecuencia [Hz], Z [Ohm], Fase [deg]
4.380199999999999960e+01,1.041230000000000000e+08,-9.088039999999999452e+01
4.420219999999999771e+01,1.219180000000000000e+08,-8.832080000000000553e+01
4.461630000000000251e+01,1.134490000000000000e+08,-8.949269999999999925e+01
4.501800000000000068e+01,1.296400000000000000e+08,-9.606019999999999470e+01
4.544769999999999754e+01,1.645680000000000000e+08,-9.632250000000000512e+01
4.586449999999999960e+01,1.329590000000000000e+08,-1.018700000000000045e+02
4.628199999999999648e+01,8.690980000000000000e+07,-8.281260000000000332e+01
4.671439999999999770e+01,7.854200000000000000e+07,-7.784090000000000487e+01
4.715500000000000114e+01,1.586160000000000000e+08,-9.276550000000000296e+01
4.758129999999999882e+01,7.710280000000000000e+07,-8.801019999999999754e+01
4.802309999999999945e+01,1.644950000000000000e+08,-1.186440000000000055e+02
4.846529999999999916e+01,8.096440000000000000e+07,-9.527469999999999573e+01
4.892369999999999663e+01,1.291100000000000000e+08,-1.115739999999999981e+02
4.936650000000000205e+01,6.968680000000000000e+07,-8.561039999999999850e+01
4.983389999999999986e+01,8.041870000000000000e+07,-1.028730000000000047e+02
5.029339999999999833e+01,1.057800000000000000e+08,-4.870530000000000115e+01
5.076140000000000185e+01,1.287760000000000000e+08,-5.505870000000000175e+01
5.122950000000000159e+01,6.754500000000000000e+07,-9.870109999999999673e+01
5.169740000000000180e+01,8.086600000000000000e+07,-7.921779999999999688e+01
5.218299999999999983e+01,9.476530000000000000e+07,-1.055939999999999941e+02
5.265930000000000177e+01,7.650680000000000000e+07,-1.057039999999999935e+02
5.314439999999999742e+01,1.145600000000000000e+08,-7.729300000000000637e+01
5.363850000000000051e+01,1.074760000000000000e+08,-1.040349999999999966e+02
5.415160000000000196e+01,9.482580000000000000e+07,-5.938409999999999656e+01
5.464479999999999649e+01,1.070610000000000000e+08,-6.861260000000000048e+01
5.514710000000000178e+01,9.705330000000000000e+07,-9.802740000000000009e+01
5.566899999999999693e+01,9.762770000000000000e+07,-8.623250000000000171e+01
5.616929999999999978e+01,9.267390000000000000e+07,-7.774639999999999418e+01
5.668930000000000291e+01,9.234960000000000000e+07,-8.748019999999999641e+01
5.721920000000000073e+01,8.919220000000000000e+07,-8.798980000000000246e+01
5.775900000000000034e+01,9.118870000000000000e+07,-8.146510000000000673e+01
5.828640000000000043e+01,7.936070000000000000e+07,-7.964520000000000266e+01
5.883509999999999707e+01,7.638620000000000000e+07,-9.956419999999999959e+01
5.938239999999999696e+01,9.039990000000000000e+07,-7.884310000000000684e+01
5.991610000000000014e+01,7.488730000000000000e+07,-9.559940000000000282e+01
6.048389999999999844e+01,9.970060000000000000e+07,-8.160869999999999891e+01
6.105010000000000048e+01,6.815850000000000000e+07,-9.795850000000000080e+01
6.161430000000000007e+01,6.468780000000000000e+07,-1.029740000000000038e+02
6.216329999999999956e+01,9.066980000000000000e+07,-9.615689999999999316e+01
6.274839999999999662e+01,5.979670000000000000e+07,-7.878310000000000457e+01
6.333120000000000260e+01,8.043060000000000000e+07,-6.303050000000000352e+01
6.391140000000000043e+01,8.058380000000000000e+07,-6.617239999999999611e+01
6.450230000000000530e+01,6.781210000000000000e+07,-8.944519999999999982e+01
6.510420000000000584e+01,9.827320000000000000e+07,-7.561679999999999779e+01
6.570300000000000296e+01,4.419260000000000000e+06,-7.803100000000000591e+01
6.632769999999999300e+01,4.386480000000000000e+06,-7.742109999999999559e+01
6.693439999999999657e+01,4.493150000000000000e+06,-7.877469999999999573e+01
6.755240000000000578e+01,4.402860000000000000e+06,-7.914849999999999852e+01
6.816630000000000678e+01,4.351340000000000000e+06,-7.661020000000000607e+01
6.880729999999999791e+01,4.286020000000000000e+06,-7.886169999999999902e+01
6.944440000000000168e+01,4.317740000000000000e+06,-7.842090000000000316e+01
7.007710000000000150e+01,4.150240000000000000e+06,-7.537800000000000011e+01
7.073799999999999955e+01,4.160560000000000000e+06,-7.654139999999999588e+01
7.141160000000000707e+01,4.114570000000000000e+06,-7.570120000000000005e+01
7.204609999999999559e+01,4.066890000000000000e+06,-7.827179999999999893e+01
7.272729999999999961e+01,4.062120000000000000e+06,-7.837779999999999347e+01
7.340349999999999397e+01,3.994680000000000000e+06,-7.799739999999999895e+01
7.407410000000000139e+01,3.928910000000000000e+06,-7.857729999999999393e+01
7.475700000000000500e+01,3.974410000000000000e+06,-7.737649999999999295e+01
7.547169999999999845e+01,3.915120000000000000e+06,-7.793149999999999977e+01
7.614209999999999923e+01,3.883280000000000000e+06,-7.760519999999999641e+01
7.688370000000000459e+01,3.818060000000000000e+06,-7.799649999999999750e+01
7.757949999999999591e+01,3.796770000000000000e+06,-7.793550000000000466e+01
7.828810000000000002e+01,3.787540000000000000e+06,-7.884229999999999450e+01
7.903060000000000684e+01,3.750540000000000000e+06,-7.907580000000000098e+01
7.976600000000000534e+01,3.739700000000000000e+06,-7.893770000000000664e+01
8.047209999999999752e+01,3.727620000000000000e+06,-8.092300000000000182e+01
8.125679999999999836e+01,3.665870000000000000e+06,-8.014419999999999789e+01
8.201200000000000045e+01,3.627510000000000000e+06,-7.962500000000000000e+01
8.275860000000000127e+01,3.643790000000000000e+06,-8.047860000000000014e+01
8.351890000000000214e+01,3.576650000000000000e+06,-8.024209999999999354e+01
8.429330000000000211e+01,3.593460000000000000e+06,-8.144700000000000273e+01
8.505809999999999604e+01,3.485860000000000000e+06,-8.070510000000000161e+01
8.586150000000000659e+01,3.421090000000000000e+06,-8.064339999999999975e+01
8.663009999999999877e+01,3.443670000000000000e+06,-8.117680000000000007e+01
8.743810000000000571e+01,3.462350000000000000e+06,-8.082909999999999684e+01
8.826130000000000564e+01,3.385800000000000000e+06,-8.175079999999999814e+01
8.910009999999999764e+01,3.341180000000000000e+06,-8.140930000000000177e+01
8.990109999999999957e+01,3.259820000000000000e+06,-8.050440000000000396e+01
9.074410000000000309e+01,3.322780000000000000e+06,-8.157999999999999829e+01
9.157510000000000616e+01,3.244400000000000000e+06,-8.137539999999999907e+01
9.242140000000000555e+01,3.251010000000000000e+06,-8.181870000000000687e+01
9.331260000000000332e+01,3.225590000000000000e+06,-8.255329999999999302e+01
9.413240000000000407e+01,3.200870000000000000e+06,-8.126690000000000680e+01
9.502689999999999770e+01,3.102150000000000000e+06,-8.250310000000000343e+01
9.587730000000000530e+01,3.034680000000000000e+06,-8.316880000000000450e+01
9.677419999999999334e+01,3.079010000000000000e+06,-8.151300000000000523e+01
9.768800000000000239e+01,3.042050000000000000e+06,-8.204089999999999350e+01
9.861929999999999552e+01,3.048500000000000000e+06,-8.086610000000000298e+01
9.950249999999999773e+01,3.029180000000000000e+06,-8.161409999999999343e+01
1.004350000000000023e+02,3.015080000000000000e+06,-8.306220000000000425e+01
1.013509999999999991e+02,2.967880000000000000e+06,-8.132240000000000180e+01
1.022840000000000060e+02,2.963080000000000000e+06,-8.220550000000000068e+01
1.032699999999999960e+02,2.899040000000000000e+06,-8.217499999999999716e+01
1.042390000000000043e+02,2.904270000000000000e+06,-8.208140000000000214e+01
1.051520000000000010e+02,2.870520000000000000e+06,-8.268099999999999739e+01
1.061569999999999965e+02,2.825360000000000000e+06,-8.354550000000000409e+01
1.071430000000000007e+02,2.817780000000000000e+06,-8.275390000000000157e+01
1.081080000000000041e+02,2.770660000000000000e+06,-8.229250000000000398e+01
1.091310000000000002e+02,2.787020000000000000e+06,-8.323489999999999611e+01
1.101320000000000050e+02,2.753290000000000000e+06,-8.347960000000000491e+01
1.111520000000000010e+02,2.694490000000000000e+06,-8.343789999999999907e+01
1.121910000000000025e+02,2.647380000000000000e+06,-8.403570000000000562e+01
1.132500000000000000e+02,2.647970000000000000e+06,-8.366689999999999827e+01
1.142420000000000044e+02,2.675850000000000000e+06,-8.355480000000000018e+01
1.153400000000000034e+02,2.599330000000000000e+06,-8.302760000000000673e+01
1.163689999999999998e+02,2.614940000000000000e+06,-8.326850000000000307e+01
1.175090000000000003e+02,2.558960000000000000e+06,-8.343500000000000227e+01
1.185300000000000011e+02,2.549780000000000000e+06,-8.234980000000000189e+01
1.197129999999999939e+02,2.501770000000000000e+06,-8.298690000000000566e+01
1.208220000000000027e+02,2.509010000000000000e+06,-8.406600000000000250e+01
1.218520000000000039e+02,2.468280000000000000e+06,-8.312009999999999366e+01
1.230010000000000048e+02,2.424920000000000000e+06,-8.315089999999999293e+01
1.241719999999999970e+02,2.447120000000000000e+06,-8.348640000000000327e+01
1.253130000000000024e+02,2.408080000000000000e+06,-8.375480000000000302e+01
1.265289999999999964e+02,2.393630000000000000e+06,-8.352479999999999905e+01
1.276050000000000040e+02,2.359010000000000000e+06,-8.368689999999999429e+01
1.288660000000000139e+02,2.367080000000000000e+06,-8.390070000000000050e+01
1.300389999999999873e+02,2.342090000000000000e+06,-8.438060000000000116e+01
1.311759999999999877e+02,2.308420000000000000e+06,-8.446359999999999957e+01
1.324499999999999886e+02,2.302820000000000000e+06,-8.486360000000000525e+01
1.336299999999999955e+02,2.248500000000000000e+06,-8.523690000000000566e+01
1.348919999999999959e+02,2.219750000000000000e+06,-8.451560000000000628e+01
1.361160000000000139e+02,2.231870000000000000e+06,-8.486610000000000298e+01
1.374259999999999877e+02,2.207040000000000000e+06,-8.500799999999999557e+01
1.386959999999999980e+02,2.214410000000000000e+06,-8.527519999999999811e+01
1.399250000000000114e+02,2.191020000000000000e+06,-8.566219999999999857e+01
1.413089999999999975e+02,2.143450000000000000e+06,-8.507859999999999445e+01
1.426529999999999916e+02,2.099030000000000000e+06,-8.524649999999999750e+01
1.439540000000000077e+02,2.137170000000000000e+06,-8.434990000000000521e+01
1.452079999999999984e+02,2.091240000000000000e+06,-8.522180000000000177e+01
1.466279999999999859e+02,2.059460000000000000e+06,-8.470000000000000284e+01
1.480020000000000095e+02,2.075200000000000000e+06,-8.467879999999999541e+01
1.493280000000000030e+02,2.031950000000000000e+06,-8.487170000000000414e+01
1.506779999999999973e+02,1.992580000000000000e+06,-8.512149999999999750e+01
1.521299999999999955e+02,1.972240000000000000e+06,-8.457179999999999609e+01
1.535310000000000059e+02,1.968100000000000000e+06,-8.479240000000000066e+01
1.549590000000000032e+02,1.948060000000000000e+06,-8.474079999999999302e+01
1.563309999999999889e+02,1.929720000000000000e+06,-8.515550000000000352e+01
1.578950000000000102e+02,1.912240000000000000e+06,-8.513599999999999568e+01
1.593199999999999932e+02,1.899510000000000000e+06,-8.498999999999999488e+01
1.607719999999999914e+02,1.883150000000000000e+06,-8.531279999999999575e+01
1.621620000000000061e+02,1.860650000000000000e+06,-8.594010000000000105e+01
1.636659999999999968e+02,1.865630000000000000e+06,-8.580230000000000246e+01
1.651980000000000075e+02,1.856110000000000000e+06,-8.602240000000000464e+01
1.667589999999999861e+02,1.806970000000000000e+06,-8.584780000000000655e+01
1.683499999999999943e+02,1.795220000000000000e+06,-8.552889999999999304e+01
1.698750000000000000e+02,1.799400000000000000e+06,-8.542300000000000182e+01
1.715269999999999868e+02,1.776530000000000000e+06,-8.557739999999999725e+01
1.730099999999999909e+02,1.753760000000000000e+06,-8.557340000000000657e+01
1.747230000000000132e+02,1.744970000000000000e+06,-8.643779999999999575e+01
1.762630000000000052e+02,1.731340000000000000e+06,-8.550759999999999650e+01
1.778300000000000125e+02,1.701300000000000000e+06,-8.505570000000000164e+01
1.795329999999999870e+02,1.709030000000000000e+06,-8.599200000000000443e+01
1.811589999999999918e+02,1.666220000000000000e+06,-8.514770000000000039e+01
1.828149999999999977e+02,1.672840000000000000e+06,-8.550180000000000291e+01
1.846150000000000091e+02,1.645830000000000000e+06,-8.560030000000000427e+01
1.863350000000000080e+02,1.625940000000000000e+06,-8.659239999999999782e+01
1.880879999999999939e+02,1.611800000000000000e+06,-8.529470000000000596e+01
1.897529999999999859e+02,1.592170000000000000e+06,-8.575400000000000489e+01
1.915709999999999980e+02,1.606220000000000000e+06,-8.655689999999999884e+01
1.934240000000000066e+02,1.568350000000000000e+06,-8.583759999999999479e+01
1.951850000000000023e+02,1.558310000000000000e+06,-8.510909999999999798e+01
1.968499999999999943e+02,1.571800000000000000e+06,-8.689600000000000080e+01
1.986750000000000114e+02,1.540100000000000000e+06,-8.676659999999999684e+01
2.006690000000000111e+02,1.520380000000000000e+06,-8.636020000000000607e+01
2.024290000000000020e+02,1.507180000000000000e+06,-8.586409999999999343e+01
2.043600000000000136e+02,1.492060000000000000e+06,-8.568869999999999720e+01
2.063269999999999982e+02,1.485830000000000000e+06,-8.617149999999999466e+01
2.080440000000000111e+02,1.463720000000000000e+06,-8.576430000000000575e+01
2.099370000000000118e+02,1.450120000000000000e+06,-8.573629999999999995e+01
2.118640000000000043e+02,1.440310000000000000e+06,-8.586650000000000205e+01
2.139799999999999898e+02,1.424690000000000000e+06,-8.607789999999999964e+01
2.158269999999999982e+02,1.412590000000000000e+06,-8.629540000000000077e+01
2.180229999999999961e+02,1.401080000000000000e+06,-8.598690000000000566e+01
2.199410000000000025e+02,1.383230000000000000e+06,-8.586950000000000216e+01
2.218930000000000007e+02,1.372460000000000000e+06,-8.605660000000000309e+01
2.242150000000000034e+02,1.366630000000000000e+06,-8.591370000000000573e+01
2.262439999999999998e+02,1.350310000000000000e+06,-8.638330000000000553e+01
2.283110000000000070e+02,1.347270000000000000e+06,-8.549970000000000425e+01
2.304149999999999920e+02,1.325220000000000000e+06,-8.628660000000000707e+01
2.323779999999999859e+02,1.321560000000000000e+06,-8.600100000000000477e+01
2.345579999999999927e+02,1.298280000000000000e+06,-8.629840000000000089e+01
2.369670000000000130e+02,1.276880000000000000e+06,-8.533240000000000691e+01
2.390440000000000111e+02,1.272040000000000000e+06,-8.695749999999999602e+01
2.413520000000000039e+02,1.274220000000000000e+06,-8.638849999999999341e+01
2.433089999999999975e+02,1.259910000000000000e+06,-8.654500000000000171e+01
2.456999999999999886e+02,1.242830000000000000e+06,-8.654500000000000171e+01
2.481390000000000100e+02,1.235650000000000000e+06,-8.657059999999999889e+01
2.504170000000000016e+02,1.217600000000000000e+06,-8.651779999999999404e+01
2.525250000000000057e+02,1.210410000000000000e+06,-8.677909999999999968e+01
2.548849999999999909e+02,1.198150000000000000e+06,-8.675239999999999441e+01
2.575110000000000241e+02,1.184840000000000000e+06,-8.681459999999999866e+01
2.597400000000000091e+02,1.178390000000000000e+06,-8.650860000000000127e+01
2.622379999999999995e+02,1.164700000000000000e+06,-8.721850000000000591e+01
2.645500000000000114e+02,1.156550000000000000e+06,-8.700209999999999866e+01
2.671419999999999959e+02,1.145390000000000000e+06,-8.679999999999999716e+01
2.695419999999999732e+02,1.137830000000000000e+06,-8.663880000000000337e+01
2.722320000000000277e+02,1.121940000000000000e+06,-8.672020000000000550e+01
2.747250000000000227e+02,1.111320000000000000e+06,-8.655689999999999884e+01
2.770079999999999814e+02,1.100770000000000000e+06,-8.690819999999999368e+01
2.798509999999999991e+02,1.095690000000000000e+06,-8.671309999999999718e+01
2.822200000000000273e+02,1.087600000000000000e+06,-8.682630000000000337e+01
2.848999999999999773e+02,1.078960000000000000e+06,-8.656570000000000675e+01
2.873559999999999945e+02,1.063750000000000000e+06,-8.645109999999999673e+01
2.901349999999999909e+02,1.058070000000000000e+06,-8.665689999999999316e+01
2.929689999999999941e+02,1.044620000000000000e+06,-8.677230000000000132e+01
2.955659999999999741e+02,1.037820000000000000e+06,-8.702880000000000393e+01
2.985070000000000050e+02,1.019450000000000000e+06,-8.721179999999999666e+01
3.012049999999999841e+02,1.015740000000000000e+06,-8.667929999999999779e+01
3.039510000000000218e+02,1.006830000000000000e+06,-8.721580000000000155e+01
3.064350000000000023e+02,1.002310000000000000e+06,-8.679290000000000305e+01
3.092780000000000200e+02,9.927250000000000000e+05,-8.679059999999999775e+01
3.125000000000000000e+02,9.879540000000000000e+05,-8.719060000000000343e+01
3.151259999999999764e+02,9.727990000000000000e+05,-8.688179999999999836e+01
3.184710000000000036e+02,9.634820000000000000e+05,-8.697669999999999391e+01
3.211990000000000123e+02,9.556520000000000000e+05,-8.651680000000000348e+01
3.239739999999999895e+02,9.489800000000000000e+05,-8.695130000000000337e+01
3.267970000000000255e+02,9.338330000000000000e+05,-8.693449999999999989e+01
3.300330000000000155e+02,9.299510000000000000e+05,-8.677989999999999782e+01
3.329630000000000223e+02,9.231620000000000000e+05,-8.709520000000000550e+01
3.359460000000000264e+02,9.138050000000000000e+05,-8.697499999999999432e+01
3.397509999999999764e+02,9.146730000000000000e+05,-8.719610000000000127e+01
3.428570000000000277e+02,8.965900000000000000e+05,-8.700910000000000366e+01
3.456220000000000141e+02,8.891960000000000000e+05,-8.694159999999999400e+01
3.488369999999999891e+02,8.800440000000000000e+05,-8.666299999999999670e+01
3.525260000000000105e+02,8.684670000000000000e+05,-8.722610000000000241e+01
3.554499999999999886e+02,8.643630000000000000e+05,-8.719689999999999941e+01
3.588519999999999754e+02,8.509860000000000000e+05,-8.617100000000000648e+01
3.623190000000000168e+02,8.551900000000000000e+05,-8.667570000000000618e+01
3.654080000000000155e+02,8.401420000000000000e+05,-8.725459999999999638e+01
3.685500000000000114e+02,8.281430000000000000e+05,-8.726439999999999486e+01
3.722080000000000268e+02,8.245600000000000000e+05,-8.742510000000000048e+01
3.754689999999999941e+02,8.116740000000000000e+05,-8.706850000000000023e+01
3.792669999999999959e+02,8.114640000000000000e+05,-8.729909999999999570e+01
3.826530000000000200e+02,8.026620000000000000e+05,-8.701290000000000191e+01
3.861000000000000227e+02,7.954620000000000000e+05,-8.736480000000000246e+01
3.896100000000000136e+02,7.874820000000000000e+05,-8.706870000000000687e+01
3.937010000000000218e+02,7.817970000000000000e+05,-8.749240000000000350e+01
3.968249999999999886e+02,7.741270000000000000e+05,-8.720730000000000359e+01
4.005339999999999918e+02,7.697320000000000000e+05,-8.763939999999999486e+01
4.048580000000000041e+02,7.621790000000000000e+05,-8.732859999999999445e+01
4.081630000000000109e+02,7.545510000000000000e+05,-8.735999999999999943e+01
4.120880000000000223e+02,7.483160000000000000e+05,-8.749930000000000518e+01
4.155120000000000005e+02,7.439340000000000000e+05,-8.756359999999999388e+01
4.195799999999999841e+02,7.353000000000000000e+05,-8.761090000000000089e+01
4.231309999999999718e+02,7.289070000000000000e+05,-8.731650000000000489e+01
4.273500000000000227e+02,7.190820000000000000e+05,-8.739929999999999666e+01
4.310339999999999918e+02,7.128450000000000000e+05,-8.731399999999999295e+01
4.360470000000000255e+02,7.068690000000000000e+05,-8.729829999999999757e+01
4.398829999999999814e+02,7.004800000000000000e+05,-8.750060000000000571e+01
4.431309999999999718e+02,6.935900000000000000e+05,-8.755559999999999832e+01
4.477610000000000241e+02,6.899990000000000000e+05,-8.747199999999999420e+01
4.518070000000000164e+02,6.835560000000000000e+05,-8.729760000000000275e+01
4.559270000000000209e+02,6.861570000000000000e+05,-8.790089999999999293e+01
4.608290000000000077e+02,6.672490000000000000e+05,-8.765030000000000143e+01
4.643960000000000150e+02,6.645580000000000000e+05,-8.799559999999999604e+01
4.687500000000000000e+02,6.583560000000000000e+05,-8.766819999999999879e+01
4.731859999999999786e+02,6.512350000000000000e+05,-8.753090000000000259e+01
4.777069999999999936e+02,6.498840000000000000e+05,-8.712199999999999989e+01
4.823149999999999977e+02,6.392330000000000000e+05,-8.743110000000000070e+01
4.870129999999999768e+02,6.339760000000000000e+05,-8.739650000000000318e+01
4.909979999999999905e+02,6.277260000000000000e+05,-8.764740000000000464e+01
4.950489999999999782e+02,6.234410000000000000e+05,-8.823420000000000130e+01
5.000000000000000000e+02,6.175620000000000000e+05,-8.744480000000000075e+01
5.050509999999999877e+02,6.127270000000000000e+05,-8.780700000000000216e+01
5.102040000000000077e+02,6.043050000000000000e+05,-8.761870000000000402e+01
5.145800000000000409e+02,6.006920000000000000e+05,-8.756440000000000623e+01
5.190309999999999491e+02,5.959720000000000000e+05,-8.756289999999999907e+01
5.235599999999999454e+02,5.892140000000000000e+05,-8.755320000000000391e+01
5.281689999999999827e+02,5.837190000000000000e+05,-8.776720000000000255e+01
5.338079999999999927e+02,5.779390000000000000e+05,-8.792390000000000327e+01
5.376340000000000146e+02,5.754410000000000000e+05,-8.803770000000000095e+01
5.434779999999999518e+02,5.698790000000000000e+05,-8.765680000000000405e+01
5.484460000000000264e+02,5.629960000000000000e+05,-8.790540000000000020e+01
5.545289999999999964e+02,5.638100000000000000e+05,-8.822830000000000439e+01
5.586589999999999918e+02,5.526710000000000000e+05,-8.769110000000000582e+01
5.649719999999999800e+02,5.468510000000000000e+05,-8.791079999999999472e+01
5.692599999999999909e+02,5.441400000000000000e+05,-8.790779999999999461e+01
5.747129999999999654e+02,5.391800000000000000e+05,-8.774009999999999820e+01
5.802709999999999582e+02,5.313800000000000000e+05,-8.768429999999999325e+01
5.847949999999999591e+02,5.273440000000000000e+05,-8.781220000000000425e+01
5.905510000000000446e+02,5.236870000000000000e+05,-8.767879999999999541e+01
5.952380000000000564e+02,5.208460000000000000e+05,-8.784839999999999804e+01
6.012019999999999982e+02,5.136860000000000000e+05,-8.791610000000000014e+01
6.072870000000000346e+02,5.090680000000000000e+05,-8.781999999999999318e+01
6.134969999999999573e+02,5.022880000000000000e+05,-8.785509999999999309e+01
6.198350000000000364e+02,4.997950000000000000e+05,-8.762050000000000693e+01
6.250000000000000000e+02,4.954160000000000000e+05,-8.776489999999999725e+01
