247
47027.87409788026	2394.6071230836983	99.5025
75257.85576194784	1277.6328908782948	101.351
82182.85744612536	1435.870171650979	103.27
92786.7759813008	1189.484912010124	105.152
97211.56053159712	1814.8584687597331	107.143
101525.97031667914	1747.0066561932533	109.131
108366.53927905903	1643.4128148933532	111.152
113257.43225975466	2499.0524058302326	113.25
112452.97543544274	2275.7178462432666	115.34
118789.81778602947	2677.9825171040247	117.509
122665.28500138065	2960.27980604173	119.713
127116.65962769816	3039.778626139597	121.852
126901.07793841102	3801.339509874225	124.172
129518.46769696967	4120.628766222787	126.529
127832.51507964023	4123.383248444358	128.866
131244.08758590318	3865.4979942783675	131.176
133016.20330391545	4120.201282878534	133.63
131627.74618522573	4597.140219505385	136.116
134978.72313552606	3610.405753236132	138.696
133627.93488740333	4740.671020846803	141.309
140138.56542025413	4629.11513716795	143.954
142047.23291321643	5216.90240453498	146.628
149790.512655244	5031.693897603504	149.328
145843.88117027067	6232.7244598141015	152.13
146534.4443470387	5744.495530907705	154.959
148286.16184534432	5603.558617195631	157.895
148119.58807279728	5668.122541445892	160.772
153162.01046672213	5831.901816019794	163.666
156264.65691242693	6856.327372690276	166.759
154796.51057385022	8505.363846413286	169.875
158299.47042421444	7197.223937968097	173.01
155764.63433314377	6936.371678479606	176.263
156143.69321034523	7547.539111100611	179.533
159234.8045365227	7032.007125666015	182.815
153615.27843786124	7158.893382245885	186.335
151916.37770209563	6789.021275133744	189.753
152419.59008408894	8274.013209942324	193.424
156300.69627597943	7233.765799639388	196.85
158410.66683769005	7261.236880749966	200.669
155047.58479016877	8583.570104299642	204.36
155460.24898093144	8306.389756495188	208.044
157750.04891547945	7925.191995393027	211.864
165493.29781653514	9694.436899975673	215.827
159436.11312418626	9535.390545315076	219.941
159501.04236020357	9437.472437498438	224.215
165511.44678641105	10289.875784917042	228.311
159415.88203545718	9110.51759546051	232.378
163789.7386085747	11049.152480383837	236.967
160463.0095509518	10497.247346383063	241.352
157749.72877237963	10548.245173518686	245.7
159106.83075968898	10591.934979393054	250.417
162591.64578956296	10602.956589616504	254.885
158997.27133002723	10611.734571016234	259.74
168049.0555691733	11716.474354894584	264.55
168554.8460758522	10885.802696438017	269.542
170524.6226748229	13033.708052940076	274.725
183197.21601202813	16323.295452888953	279.851
184020.55522061503	16140.00574028931	284.9
184226.78265961935	15420.090527794417	290.135
186859.99754726444	15885.29107811121	295.566
189710.69256016522	16741.978149026403	301.205
186508.10923208419	17432.21820862032	306.435
191389.4835935745	18536.094377858644	312.5
188355.43727529392	18420.254201091397	318.471
191941.23967461762	19908.976698238075	323.974
192638.3390666809	19591.36916171225	330.033
