# Tue Oct 17 17:18:43 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=3.4, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=59, ratioRth=0.2, Rth=5347294.433322586
3.655071258544921875e-01,4.000340000000000007e-01,4.340889999999999886e-10
7.419505119323730469e-01,4.000420000000000087e-01,1.026819999999999976e-09
1.119523286819458008e+00,4.000400000000000067e-01,1.408600000000000078e-09
1.496647119522094727e+00,4.000340000000000007e-01,1.926699999999999974e-09
1.874062299728393555e+00,4.000219999999999887e-01,3.177419999999999973e-09
2.262841939926147461e+00,4.000380000000000047e-01,-9.286400000000000497e-12
2.659222364425659180e+00,4.000369999999999759e-01,8.524300000000000228e-10
3.044377326965332031e+00,4.000250000000000195e-01,3.828290000000000022e-10
3.419644832611083984e+00,4.000369999999999759e-01,2.121370000000000089e-08
3.808461666107177734e+00,4.000279999999999947e-01,1.771459999999999903e-07
4.138815879821777344e+00,4.000199999999999867e-01,4.665810000000000141e-07
4.480138540267944336e+00,4.000190000000000135e-01,5.140250000000000252e-07
4.822034597396850586e+00,4.000219999999999887e-01,5.633509999999999998e-07
5.166412353515625000e+00,4.000360000000000027e-01,7.507130000000000069e-07
5.541602134704589844e+00,4.000219999999999887e-01,7.993519999999999702e-07
5.885943651199340820e+00,4.000110000000000054e-01,9.915660000000000792e-07
6.230344533920288086e+00,4.000170000000000115e-01,9.310739999999999899e-07
6.575181961059570312e+00,4.000250000000000195e-01,9.887469999999999796e-07
6.900139808654785156e+00,4.000190000000000135e-01,1.064169999999999927e-06
7.227643728256225586e+00,4.000210000000000155e-01,1.034719999999999937e-06
7.557542324066162109e+00,4.000159999999999827e-01,1.106609999999999981e-06
7.899955034255981445e+00,4.000230000000000175e-01,1.183770000000000018e-06
8.242124795913696289e+00,4.000259999999999927e-01,1.203450000000000099e-06
8.571838378906250000e+00,4.000250000000000195e-01,1.241869999999999936e-06
8.899342536926269531e+00,4.000250000000000195e-01,1.207360000000000033e-06
9.227130889892578125e+00,4.000330000000000275e-01,1.317349999999999974e-06
9.570497989654541016e+00,4.000290000000000235e-01,1.380919999999999901e-06
9.897646903991699219e+00,4.000290000000000235e-01,1.290410000000000025e-06
1.022453808784484863e+01,4.000290000000000235e-01,1.333349999999999906e-06
1.055410051345825195e+01,4.000250000000000195e-01,1.341229999999999947e-06
1.088313961029052734e+01,4.000259999999999927e-01,1.410130000000000041e-06
1.121394276618957520e+01,4.000250000000000195e-01,1.471480000000000098e-06
1.155855512619018555e+01,4.000330000000000275e-01,1.447409999999999962e-06
1.188546061515808105e+01,4.000239999999999907e-01,1.406840000000000069e-06
1.221317696571350098e+01,4.000199999999999867e-01,1.531730000000000071e-06
1.253881907463073730e+01,4.000270000000000215e-01,1.549559999999999907e-06
1.286844754219055176e+01,4.000199999999999867e-01,1.679900000000000001e-06
1.319685363769531250e+01,4.000170000000000115e-01,1.963589999999999863e-06
1.352541756629943848e+01,4.000139999999999807e-01,2.272719999999999985e-06
1.385656499862670898e+01,4.000159999999999827e-01,2.123500000000000082e-06
1.419971060752868652e+01,4.000090000000000034e-01,2.247550000000000191e-06
1.452606248855590820e+01,4.000159999999999827e-01,2.359909999999999908e-06
1.485477232933044434e+01,4.000099999999999767e-01,2.328179999999999874e-06
1.518157529830932617e+01,4.000090000000000034e-01,2.449150000000000090e-06
1.550865793228149414e+01,4.000170000000000115e-01,2.429609999999999850e-06
1.583679819107055664e+01,4.000179999999999847e-01,2.412800000000000006e-06
1.616464686393737793e+01,4.000130000000000075e-01,2.409120000000000068e-06
1.649191117286682129e+01,4.000090000000000034e-01,2.556270000000000006e-06
1.682113647460937500e+01,4.000090000000000034e-01,2.604919999999999956e-06
1.715273833274841309e+01,4.000049999999999994e-01,2.417119999999999822e-06
1.747742199897766113e+01,4.000130000000000075e-01,2.548899999999999855e-06
1.780412840843200684e+01,4.000059999999999727e-01,2.704769999999999940e-06
1.813258671760559082e+01,4.000119999999999787e-01,2.660719999999999913e-06
1.845925045013427734e+01,4.000119999999999787e-01,2.799760000000000025e-06
1.878873157501220703e+01,4.000079999999999747e-01,2.840680000000000050e-06
1.911897873878479004e+01,4.000119999999999787e-01,2.801760000000000175e-06
1.944373965263366699e+01,4.000070000000000014e-01,2.752720000000000048e-06
1.977324533462524414e+01,4.000049999999999994e-01,2.673269999999999903e-06
2.010117959976196289e+01,4.000090000000000034e-01,2.651200000000000129e-06
2.025628519058227539e+01,4.000230000000000175e-01,2.236870000000000151e-06
