# Tue Oct 17 15:13:27 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.096410751342773438e-02,-3.597739999999999879e-05,1.068899999999999897e-09,3.133552074432373047e-01,4.000239999999999907e-01,9.399700000000000121e-09
4.543015956878662109e-01,1.999630000000000019e-01,2.429630000000000015e-09,5.972199440002441406e-01,4.000179999999999847e-01,8.731560000000000400e-09
7.401382923126220703e-01,4.000179999999999847e-01,9.918439999999999511e-09,8.800585269927978516e-01,4.000190000000000135e-01,1.009830000000000017e-08
1.021979331970214844e+00,6.000520000000000298e-01,2.511520000000000112e-08,1.162417411804199219e+00,4.000230000000000175e-01,1.119690000000000049e-08
1.301360607147216797e+00,8.000669999999999726e-01,5.094080000000000177e-08,1.444303512573242188e+00,4.000179999999999847e-01,1.224689999999999997e-08
1.583222627639770508e+00,1.000070000000000014e+00,9.498449999999999930e-08,1.724142551422119141e+00,4.000190000000000135e-01,1.199120000000000053e-08
1.863063812255859375e+00,1.200090000000000101e+00,2.165220000000000114e-07,2.018974781036376953e+00,4.000279999999999947e-01,8.547400000000000490e-09
2.218876838684082031e+00,1.400060000000000082e+00,3.884799999999999952e-07,2.376787900924682617e+00,4.000230000000000175e-01,9.475850000000000112e-09
2.580672264099121094e+00,1.600030000000000063e+00,7.361720000000000093e-07,2.734611511230468750e+00,4.000270000000000215e-01,1.131889999999999986e-08
2.936497688293457031e+00,1.800010000000000110e+00,1.654649999999999904e-06,3.098405361175537109e+00,4.000270000000000215e-01,9.865939999999999537e-09
3.301287651062011719e+00,1.999970000000000026e+00,3.835770000000000207e-06,3.461197376251220703e+00,4.000190000000000135e-01,9.483849999999999257e-09
3.665590047836303711e+00,2.199840000000000018e+00,1.105190000000000001e-05,3.837002992630004883e+00,4.000279999999999947e-01,1.332210000000000056e-08
4.043883800506591797e+00,2.399890000000000079e+00,2.350779999999999878e-05,4.217298746109008789e+00,4.000190000000000135e-01,7.092419999999999792e-09
4.417726278305053711e+00,2.600000000000000089e+00,4.818789999999999987e-05,4.589627265930175781e+00,4.000150000000000095e-01,1.585739999999999944e-08
4.791512250900268555e+00,2.800069999999999837e+00,9.458779999999999586e-05,4.963415622711181641e+00,4.000170000000000115e-01,5.074930000000000300e-08
5.167297601699829102e+00,3.000269999999999992e+00,1.738979999999999942e-04,5.352192640304565430e+00,4.000110000000000054e-01,8.321239999999999939e-08
5.555076360702514648e+00,3.200369999999999937e+00,3.325070000000000065e-04,5.740968942642211914e+00,4.000139999999999807e-01,1.721460000000000117e-07
