# Frecuencia [Hz], Z [Ohm], Fase []
1.032699999999999960e+02,3.189360000000000000e+06,-6.546479999999999677e+01
1.051520000000000010e+02,3.098810000000000000e+06,-6.006940000000000168e+01
1.071430000000000007e+02,3.107260000000000000e+06,-6.682620000000000005e+01
1.091310000000000002e+02,2.973210000000000000e+06,-6.240610000000000213e+01
1.111520000000000010e+02,2.931720000000000000e+06,-6.617199999999999704e+01
1.132500000000000000e+02,2.936760000000000000e+06,-6.151039999999999708e+01
1.153400000000000034e+02,2.823290000000000000e+06,-6.193690000000000140e+01
1.175090000000000003e+02,2.726600000000000000e+06,-6.259129999999999683e+01
1.197129999999999939e+02,2.721550000000000000e+06,-6.168809999999999860e+01
1.218520000000000039e+02,2.580140000000000000e+06,-5.810669999999999646e+01
1.241719999999999970e+02,2.822750000000000000e+06,-6.238309999999999889e+01
1.265289999999999964e+02,2.388770000000000000e+06,-6.182099999999999795e+01
1.288660000000000139e+02,2.710280000000000000e+06,-6.515770000000000550e+01
1.311759999999999877e+02,2.436530000000000000e+06,-6.243169999999999931e+01
1.336299999999999955e+02,2.371360000000000000e+06,-6.320400000000000063e+01
1.361160000000000139e+02,2.668250000000000000e+06,-5.712530000000000285e+01
1.386959999999999980e+02,2.623250000000000000e+06,-6.182480000000000331e+01
1.413089999999999975e+02,2.584640000000000000e+06,-6.039849999999999852e+01
1.439540000000000077e+02,2.502910000000000000e+06,-6.164370000000000260e+01
1.466279999999999859e+02,2.396890000000000000e+06,-6.054659999999999798e+01
1.493280000000000030e+02,2.374240000000000000e+06,-6.132209999999999894e+01
1.521299999999999955e+02,2.471880000000000000e+06,-6.365010000000000190e+01
1.549590000000000032e+02,2.437140000000000000e+06,-6.690640000000000498e+01
1.578950000000000102e+02,2.288520000000000000e+06,-6.342139999999999844e+01
1.607719999999999914e+02,2.250410000000000000e+06,-6.493550000000000466e+01
1.636659999999999968e+02,2.523840000000000000e+06,-6.546290000000000475e+01
1.667589999999999861e+02,2.232090000000000000e+06,-6.184620000000000317e+01
1.698750000000000000e+02,2.216940000000000000e+06,-6.332500000000000284e+01
1.730099999999999909e+02,2.102120000000000000e+06,-6.445650000000000546e+01
1.762630000000000052e+02,2.112290000000000000e+06,-6.697979999999999734e+01
1.795329999999999870e+02,2.171850000000000000e+06,-6.494759999999999422e+01
1.828149999999999977e+02,2.211720000000000000e+06,-6.593909999999999627e+01
1.863350000000000080e+02,1.999060000000000000e+06,-6.791100000000000136e+01
1.897529999999999859e+02,2.162840000000000000e+06,-7.060209999999999297e+01
1.934240000000000066e+02,2.079990000000000000e+06,-7.099660000000000082e+01
1.968499999999999943e+02,2.054630000000000000e+06,-6.454559999999999320e+01
2.006690000000000111e+02,2.062300000000000000e+06,-6.852070000000000505e+01
2.043600000000000136e+02,2.065590000000000000e+06,-6.857370000000000232e+01
2.080440000000000111e+02,2.062600000000000000e+06,-6.766949999999999932e+01
2.118640000000000043e+02,1.908420000000000000e+06,-6.878560000000000230e+01
2.158269999999999982e+02,1.910350000000000000e+06,-6.711520000000000152e+01
2.199410000000000025e+02,1.781710000000000000e+06,-6.858039999999999736e+01
2.242150000000000034e+02,1.691680000000000000e+06,-6.962949999999999307e+01
2.283110000000000070e+02,1.844690000000000000e+06,-6.636430000000000007e+01
2.323779999999999859e+02,1.731880000000000000e+06,-6.969450000000000500e+01
2.369670000000000130e+02,1.731630000000000000e+06,-6.843729999999999336e+01
2.413520000000000039e+02,1.652930000000000000e+06,-6.734159999999999968e+01
2.456999999999999886e+02,1.682990000000000000e+06,-6.879439999999999600e+01
2.504170000000000016e+02,1.631820000000000000e+06,-6.792640000000000100e+01
2.548849999999999909e+02,1.595280000000000000e+06,-6.974540000000000362e+01
2.597400000000000091e+02,1.584980000000000000e+06,-6.945669999999999789e+01
2.645500000000000114e+02,1.600060000000000000e+06,-7.017400000000000659e+01
2.695419999999999732e+02,1.603590000000000000e+06,-7.251330000000000098e+01
2.747250000000000227e+02,1.571690000000000000e+06,-7.082129999999999370e+01
2.798509999999999991e+02,1.567150000000000000e+06,-6.901229999999999620e+01
2.848999999999999773e+02,1.501440000000000000e+06,-7.186239999999999384e+01
2.901349999999999909e+02,1.472540000000000000e+06,-7.251789999999999736e+01
2.955659999999999741e+02,1.545750000000000000e+06,-7.148250000000000171e+01
3.012049999999999841e+02,1.471350000000000000e+06,-7.360229999999999961e+01
3.064350000000000023e+02,1.467150000000000000e+06,-7.390630000000000166e+01
3.125000000000000000e+02,1.404350000000000000e+06,-7.453709999999999525e+01
3.184710000000000036e+02,1.356160000000000000e+06,-7.368489999999999895e+01
3.239739999999999895e+02,1.358110000000000000e+06,-7.544199999999999307e+01
3.300330000000000155e+02,1.321220000000000000e+06,-7.400239999999999441e+01
3.359460000000000264e+02,1.354860000000000000e+06,-7.430440000000000111e+01
3.428570000000000277e+02,1.254230000000000000e+06,-7.546399999999999864e+01
3.488369999999999891e+02,1.275360000000000000e+06,-7.694979999999999620e+01
3.554499999999999886e+02,1.228380000000000000e+06,-7.510580000000000211e+01
3.623190000000000168e+02,1.235430000000000000e+06,-7.691939999999999600e+01
3.685500000000000114e+02,1.242050000000000000e+06,-7.776130000000000564e+01
3.754689999999999941e+02,1.184380000000000000e+06,-7.616580000000000439e+01
3.826530000000000200e+02,1.148420000000000000e+06,-7.608759999999999479e+01
3.896100000000000136e+02,1.132300000000000000e+06,-7.729430000000000689e+01
3.968249999999999886e+02,1.103270000000000000e+06,-7.796250000000000568e+01
4.048580000000000041e+02,1.102690000000000000e+06,-7.690630000000000166e+01
4.120880000000000223e+02,1.072840000000000000e+06,-7.697029999999999461e+01
4.195799999999999841e+02,1.061470000000000000e+06,-7.758169999999999789e+01
4.273500000000000227e+02,1.056060000000000000e+06,-7.733369999999999322e+01
4.360470000000000255e+02,1.030580000000000000e+06,-7.851439999999999486e+01
4.431309999999999718e+02,1.004330000000000000e+06,-7.787699999999999534e+01
4.518070000000000164e+02,1.012510000000000000e+06,-7.886539999999999395e+01
4.608290000000000077e+02,9.793340000000000000e+05,-7.937630000000000052e+01
4.687500000000000000e+02,9.697690000000000000e+05,-7.877100000000000080e+01
4.777069999999999936e+02,9.398600000000000000e+05,-7.773069999999999879e+01
4.870129999999999768e+02,9.417550000000000000e+05,-7.808089999999999975e+01
4.950489999999999782e+02,9.264880000000000000e+05,-7.897110000000000696e+01
5.050509999999999877e+02,9.041950000000000000e+05,-7.767440000000000566e+01
5.145800000000000409e+02,9.009760000000000000e+05,-7.875369999999999493e+01
5.235599999999999454e+02,8.811920000000000000e+05,-7.924209999999999354e+01
5.338079999999999927e+02,8.747610000000000000e+05,-7.988479999999999848e+01
5.434779999999999518e+02,8.481100000000000000e+05,-7.963200000000000500e+01
5.545289999999999964e+02,8.315040000000000000e+05,-7.884380000000000166e+01
5.649719999999999800e+02,8.026570000000000000e+05,-8.015359999999999729e+01
5.747129999999999654e+02,8.071830000000000000e+05,-8.003270000000000550e+01
5.847949999999999591e+02,7.866990000000000000e+05,-8.079259999999999309e+01
5.952380000000000564e+02,7.583180000000000000e+05,-8.057089999999999463e+01
6.072870000000000346e+02,7.594070000000000000e+05,-8.115240000000000009e+01
6.198350000000000364e+02,7.433270000000000000e+05,-8.094350000000000023e+01
6.302519999999999527e+02,7.305540000000000000e+05,-8.027290000000000703e+01
6.423980000000000246e+02,7.198540000000000000e+05,-8.024219999999999686e+01
6.550220000000000482e+02,7.034670000000000000e+05,-8.103570000000000562e+01
6.651879999999999882e+02,6.864290000000000000e+05,-8.128319999999999368e+01
6.787329999999999472e+02,6.846900000000000000e+05,-8.067369999999999663e+01
6.896549999999999727e+02,6.798890000000000000e+05,-8.042199999999999704e+01
7.025760000000000218e+02,6.641790000000000000e+05,-8.079330000000000211e+01
7.159900000000000091e+02,6.507410000000000000e+05,-8.107779999999999632e+01
7.299270000000000209e+02,6.467020000000000000e+05,-8.058020000000000493e+01
7.425739999999999554e+02,6.267420000000000000e+05,-8.085380000000000678e+01
7.594940000000000282e+02,6.129650000000000000e+05,-8.110519999999999641e+01
7.712079999999999700e+02,6.122000000000000000e+05,-8.064419999999999789e+01
7.853400000000000318e+02,5.996460000000000000e+05,-8.110989999999999611e+01
8.000000000000000000e+02,5.891100000000000000e+05,-8.154630000000000223e+01
8.152169999999999845e+02,5.800290000000000000e+05,-8.148590000000000089e+01
8.333329999999999700e+02,5.701450000000000000e+05,-8.087099999999999511e+01
8.450700000000000500e+02,5.599880000000000000e+05,-8.183549999999999613e+01
8.620689999999999600e+02,5.471690000000000000e+05,-8.114960000000000662e+01
8.771929999999999836e+02,5.419770000000000000e+05,-8.122669999999999391e+01
8.928569999999999709e+02,5.323410000000000000e+05,-8.165550000000000352e+01
9.118540000000000418e+02,5.226420000000000000e+05,-8.166060000000000230e+01
9.316770000000000209e+02,5.099990000000000000e+05,-8.163150000000000261e+01
9.463719999999999573e+02,5.050700000000000000e+05,-8.106270000000000664e+01
9.615380000000000109e+02,4.964730000000000000e+05,-8.161440000000000339e+01
9.803920000000000528e+02,4.923240000000000000e+05,-8.207059999999999889e+01
1.000000000000000000e+03,4.819630000000000000e+05,-8.275279999999999347e+01
1.020409999999999968e+03,4.716620000000000000e+05,-8.221869999999999834e+01
1.038059999999999945e+03,4.621420000000000000e+05,-8.211679999999999779e+01
1.060069999999999936e+03,4.537020000000000000e+05,-8.200920000000000698e+01
1.079140000000000100e+03,4.479680000000000000e+05,-8.223669999999999902e+01
1.094890000000000100e+03,4.418520000000000000e+05,-8.217260000000000275e+01
1.115240000000000009e+03,4.360300000000000000e+05,-8.210609999999999786e+01
1.136359999999999900e+03,4.285980000000000000e+05,-8.274290000000000589e+01
1.158299999999999955e+03,4.199100000000000000e+05,-8.290009999999999479e+01
1.181099999999999909e+03,4.120760000000000000e+05,-8.252530000000000143e+01
1.200000000000000000e+03,4.037360000000000000e+05,-8.282510000000000616e+01
1.229509999999999991e+03,3.956760000000000000e+05,-8.283230000000000359e+01
1.244809999999999945e+03,3.903280000000000000e+05,-8.302270000000000039e+01
1.276599999999999909e+03,3.818160000000000000e+05,-8.302039999999999509e+01
1.293099999999999909e+03,3.766280000000000000e+05,-8.302389999999999759e+01
1.321589999999999918e+03,3.690510000000000000e+05,-8.313169999999999504e+01
1.345289999999999964e+03,3.611030000000000000e+05,-8.258899999999999864e+01
1.369859999999999900e+03,3.533200000000000000e+05,-8.302899999999999636e+01
1.401869999999999891e+03,3.507410000000000000e+05,-8.291070000000000562e+01
1.421799999999999955e+03,3.460650000000000000e+05,-8.329489999999999839e+01
1.449279999999999973e+03,3.380720000000000000e+05,-8.320029999999999859e+01
1.477829999999999927e+03,3.305370000000000000e+05,-8.308960000000000434e+01
1.500000000000000000e+03,3.269570000000000000e+05,-8.310960000000000036e+01
1.530609999999999900e+03,3.194600000000000000e+05,-8.376409999999999911e+01
1.554400000000000091e+03,3.164690000000000000e+05,-8.336809999999999832e+01
1.587299999999999955e+03,3.097920000000000000e+05,-8.345250000000000057e+01
1.612900000000000091e+03,3.061150000000000000e+05,-8.317050000000000409e+01
1.648349999999999909e+03,2.986510000000000000e+05,-8.346059999999999945e+01
1.685390000000000100e+03,2.922560000000000000e+05,-8.321110000000000184e+01
1.714289999999999964e+03,2.884340000000000000e+05,-8.387890000000000157e+01
1.734099999999999909e+03,2.861940000000000000e+05,-8.347960000000000491e+01
1.785710000000000036e+03,2.766150000000000000e+05,-8.347379999999999711e+01
1.818180000000000064e+03,2.722830000000000000e+05,-8.369700000000000273e+01
1.840490000000000009e+03,2.714140000000000000e+05,-8.371999999999999886e+01
1.875000000000000000e+03,2.649510000000000000e+05,-8.355299999999999727e+01
1.923079999999999927e+03,2.576830000000000000e+05,-8.365439999999999543e+01
1.948049999999999955e+03,2.553260000000000000e+05,-8.391490000000000293e+01
1.973680000000000064e+03,2.524880000000000000e+05,-8.368479999999999563e+01
2.013420000000000073e+03,2.473630000000000000e+05,-8.403810000000000002e+01
2.054789999999999964e+03,2.444820000000000000e+05,-8.389260000000000161e+01
2.097900000000000091e+03,2.393000000000000000e+05,-8.383759999999999479e+01
2.142860000000000127e+03,2.334780000000000000e+05,-8.402559999999999718e+01
2.173909999999999854e+03,2.314100000000000000e+05,-8.402479999999999905e+01
2.205880000000000109e+03,2.281210000000000000e+05,-8.399800000000000466e+01
2.272730000000000018e+03,2.206210000000000000e+05,-8.402920000000000300e+01
2.307690000000000055e+03,2.180140000000000000e+05,-8.396200000000000330e+01
2.343750000000000000e+03,2.148050000000000000e+05,-8.411579999999999302e+01
2.380949999999999818e+03,2.118970000000000000e+05,-8.414199999999999591e+01
2.419349999999999909e+03,2.078490000000000000e+05,-8.415800000000000125e+01
2.500000000000000000e+03,2.013940000000000000e+05,-8.421890000000000498e+01
2.542369999999999891e+03,1.981920000000000000e+05,-8.436769999999999925e+01
2.564099999999999909e+03,1.966880000000000000e+05,-8.455429999999999779e+01
2.631579999999999927e+03,1.923240000000000000e+05,-8.437879999999999825e+01
2.678570000000000164e+03,1.888370000000000000e+05,-8.426709999999999923e+01
2.702699999999999818e+03,1.875750000000000000e+05,-8.425010000000000332e+01
2.752289999999999964e+03,1.838700000000000000e+05,-8.435360000000000014e+01
2.830190000000000055e+03,1.789460000000000000e+05,-8.430589999999999407e+01
2.857139999999999873e+03,1.777010000000000000e+05,-8.442849999999999966e+01
2.912619999999999891e+03,1.742010000000000000e+05,-8.423980000000000246e+01
3.000000000000000000e+03,1.693170000000000000e+05,-8.447039999999999793e+01
3.030300000000000182e+03,1.682890000000000000e+05,-8.443210000000000548e+01
3.092780000000000200e+03,1.646010000000000000e+05,-8.427800000000000580e+01
3.157889999999999873e+03,1.618510000000000000e+05,-8.448319999999999652e+01
3.260869999999999891e+03,1.563900000000000000e+05,-8.458259999999999934e+01
3.296699999999999818e+03,1.543970000000000000e+05,-8.446339999999999293e+01
3.409090000000000146e+03,1.498440000000000000e+05,-8.453719999999999857e+01
3.488369999999999891e+03,1.473190000000000000e+05,-8.462350000000000705e+01
3.529409999999999854e+03,1.451690000000000000e+05,-8.471009999999999707e+01
3.658539999999999964e+03,1.399550000000000000e+05,-8.458329999999999416e+01
3.703699999999999818e+03,1.383340000000000000e+05,-8.454900000000000659e+01
3.846150000000000091e+03,1.339590000000000000e+05,-8.459789999999999566e+01
3.896099999999999909e+03,1.321330000000000000e+05,-8.465999999999999659e+01
4.000000000000000000e+03,1.287150000000000000e+05,-8.477630000000000621e+01
4.166670000000000073e+03,1.237100000000000000e+05,-8.477719999999999345e+01
4.225350000000000364e+03,1.220030000000000000e+05,-8.467709999999999582e+01
4.411760000000000218e+03,1.172210000000000000e+05,-8.464339999999999975e+01
4.477609999999999673e+03,1.156130000000000000e+05,-8.468030000000000257e+01
4.615380000000000109e+03,1.124040000000000000e+05,-8.484090000000000487e+01
4.761899999999999636e+03,1.090240000000000000e+05,-8.478940000000000055e+01
4.918029999999999745e+03,1.057040000000000000e+05,-8.486799999999999500e+01
5.172409999999999854e+03,1.009540000000000000e+05,-8.488100000000000023e+01
5.357140000000000327e+03,9.727619999999999709e+04,-8.489409999999999457e+01
5.555560000000000400e+03,9.410689999999999418e+04,-8.490860000000000696e+01
5.769229999999999563e+03,9.072239999999999418e+04,-8.489820000000000277e+01
5.882350000000000364e+03,8.904369999999999709e+04,-8.485070000000000334e+01
6.250000000000000000e+03,8.401650000000000000e+04,-8.496989999999999554e+01
6.521739999999999782e+03,8.073360000000000582e+04,-8.500379999999999825e+01
6.818180000000000291e+03,7.727800000000000000e+04,-8.492619999999999436e+01
6.976739999999999782e+03,7.558519999999999709e+04,-8.500570000000000448e+01
7.317069999999999709e+03,7.216230000000000291e+04,-8.494289999999999452e+01
7.894739999999999782e+03,6.712430000000000291e+04,-8.496250000000000568e+01
8.333329999999999927e+03,6.370359999999999854e+04,-8.487699999999999534e+01
8.823530000000000655e+03,6.023380000000000291e+04,-8.483159999999999457e+01
9.375000000000000000e+03,5.685640000000000146e+04,-8.484380000000000166e+01
1.000000000000000000e+04,5.349430000000000291e+04,-8.480419999999999447e+01
1.034479999999999927e+04,5.174059999999999854e+04,-8.475469999999999970e+01
1.111110000000000036e+04,4.831709999999999854e+04,-8.474060000000000059e+01
1.200000000000000000e+04,4.487169999999999709e+04,-8.464230000000000587e+01
1.363639999999999964e+04,3.965019999999999709e+04,-8.445699999999999363e+01
1.428570000000000073e+04,3.791959999999999854e+04,-8.440070000000000050e+01
1.666670000000000073e+04,3.268679999999999927e+04,-8.417709999999999582e+01
1.875000000000000000e+04,2.917109999999999854e+04,-8.390460000000000207e+01
2.000000000000000000e+04,2.742009999999999854e+04,-8.377060000000000173e+01
2.307690000000000146e+04,2.387140000000000146e+04,-8.337330000000000041e+01
2.727270000000000073e+04,2.033770000000000073e+04,-8.283450000000000557e+01
2.857140000000000146e+04,1.944570000000000073e+04,-8.265380000000000393e+01
3.157890000000000146e+04,1.766979999999999927e+04,-8.225690000000000168e+01
3.529409999999999854e+04,1.588020000000000073e+04,-8.177740000000000009e+01
4.000000000000000000e+04,1.408689999999999964e+04,-8.110970000000000368e+01
4.615380000000000291e+04,1.229050000000000000e+04,-8.024800000000000466e+01
5.217390000000000146e+04,1.094160000000000036e+04,-7.940250000000000341e+01
6.000000000000000000e+04,9.588219999999999345e+03,-7.835769999999999413e+01
6.666669999999999709e+04,8.686459999999999127e+03,-7.742140000000000555e+01
7.058819999999999709e+04,8.238370000000000800e+03,-7.686719999999999686e+01
8.000000000000000000e+04,7.334149999999999636e+03,-7.560450000000000159e+01
1.000000000000000000e+05,5.987569999999999709e+03,-7.290619999999999834e+01
1.090910000000000000e+05,5.538899999999999636e+03,-7.171569999999999823e+01
1.200000000000000000e+05,5.093600000000000364e+03,-7.031380000000000052e+01
1.333330000000000000e+05,4.652930000000000291e+03,-6.861790000000000589e+01
1.411760000000000000e+05,4.433949999999999818e+03,-6.764379999999999882e+01
1.600000000000000000e+05,3.999260000000000218e+03,-6.538439999999999941e+01
1.846150000000000000e+05,3.571099999999999909e+03,-6.256159999999999854e+01
