# Frecuencia [Hz], Z [Ohm], Fase []
8.910009999999999764e+01,1.716769999999999982e+03,3.469009999999999802e-03
9.074410000000000309e+01,1.717640000000000100e+03,8.345429999999999168e-03
9.242140000000000555e+01,1.717089999999999918e+03,1.759640000000000032e-03
9.413240000000000407e+01,1.717319999999999936e+03,3.231679999999999796e-03
9.587730000000000530e+01,1.718500000000000000e+03,3.907100000000000156e-03
9.768800000000000239e+01,1.718009999999999991e+03,1.565320000000000036e-03
9.950249999999999773e+01,1.717430000000000064e+03,1.765400000000000085e-03
1.013509999999999991e+02,1.716980000000000018e+03,-7.212119999999999816e-03
1.032699999999999960e+02,1.718799999999999955e+03,-3.458819999999999928e-04
1.051520000000000010e+02,1.717089999999999918e+03,-1.892019999999999900e-03
1.071430000000000007e+02,1.718079999999999927e+03,-7.730629999999999620e-03
1.091310000000000002e+02,1.718319999999999936e+03,-1.496860000000000031e-02
1.111520000000000010e+02,1.717670000000000073e+03,-1.843130000000000115e-02
1.132500000000000000e+02,1.717369999999999891e+03,-1.529649999999999933e-02
1.153400000000000034e+02,1.717869999999999891e+03,-7.245019999999999585e-03
1.175090000000000003e+02,1.717500000000000000e+03,-2.789300000000000113e-02
1.197129999999999939e+02,1.718140000000000100e+03,-2.470949999999999883e-02
1.218520000000000039e+02,1.718180000000000064e+03,-2.276310000000000139e-02
1.241719999999999970e+02,1.717859999999999900e+03,-1.719570000000000126e-02
1.265289999999999964e+02,1.718539999999999964e+03,-3.043399999999999925e-02
1.288660000000000139e+02,1.718549999999999955e+03,-1.997859999999999914e-02
1.311759999999999877e+02,1.717900000000000091e+03,-3.146109999999999879e-02
1.336299999999999955e+02,1.718289999999999964e+03,-3.323070000000000190e-02
1.361160000000000139e+02,1.718950000000000045e+03,-3.697960000000000136e-02
1.386959999999999980e+02,1.719029999999999973e+03,-3.446130000000000027e-02
1.413089999999999975e+02,1.719539999999999964e+03,-3.224869999999999820e-02
1.439540000000000077e+02,1.719670000000000073e+03,-3.996979999999999977e-02
1.466279999999999859e+02,1.719339999999999918e+03,-3.965599999999999681e-02
1.493280000000000030e+02,1.720049999999999955e+03,-5.060230000000000283e-02
1.521299999999999955e+02,1.720099999999999909e+03,-5.377620000000000317e-02
1.549590000000000032e+02,1.721609999999999900e+03,-4.941260000000000097e-02
1.578950000000000102e+02,1.719779999999999973e+03,-5.193989999999999718e-02
1.607719999999999914e+02,1.720390000000000100e+03,-5.386679999999999940e-02
1.636659999999999968e+02,1.720420000000000073e+03,-5.261180000000000023e-02
1.667589999999999861e+02,1.720609999999999900e+03,-5.769300000000000123e-02
1.698750000000000000e+02,1.720859999999999900e+03,-5.356149999999999800e-02
1.730099999999999909e+02,1.721799999999999955e+03,-6.431710000000000205e-02
1.762630000000000052e+02,1.722960000000000036e+03,-7.162359999999999560e-02
1.795329999999999870e+02,1.723000000000000000e+03,-5.823020000000000279e-02
1.828149999999999977e+02,1.722220000000000027e+03,-6.575129999999999864e-02
1.863350000000000080e+02,1.723539999999999964e+03,-6.776240000000000041e-02
1.897529999999999859e+02,1.725319999999999936e+03,-6.509819999999999496e-02
1.934240000000000066e+02,1.725490000000000009e+03,-5.716709999999999847e-02
1.968499999999999943e+02,1.724710000000000036e+03,-7.039900000000000324e-02
2.006690000000000111e+02,1.707359999999999900e+03,-6.888189999999999591e-02
2.043600000000000136e+02,1.707890000000000100e+03,-7.736819999999999808e-02
2.080440000000000111e+02,1.709299999999999955e+03,-6.987970000000000292e-02
2.118640000000000043e+02,1.710099999999999909e+03,-6.648310000000000330e-02
2.158269999999999982e+02,1.710400000000000091e+03,-6.497269999999999435e-02
2.199410000000000025e+02,1.710170000000000073e+03,-5.727430000000000021e-02
2.242150000000000034e+02,1.711130000000000109e+03,-7.124569999999999514e-02
2.283110000000000070e+02,1.711700000000000045e+03,-6.807799999999999963e-02
2.323779999999999859e+02,1.718130000000000109e+03,-1.933009999999999937e-02
2.369670000000000130e+02,1.718700000000000045e+03,-2.337269999999999973e-02
2.413520000000000039e+02,1.717769999999999982e+03,-2.173020000000000160e-02
2.456999999999999886e+02,1.717839999999999918e+03,-2.388320000000000026e-02
2.504170000000000016e+02,1.717839999999999918e+03,-2.307299999999999976e-02
2.548849999999999909e+02,1.717470000000000027e+03,-1.947400000000000173e-02
2.597400000000000091e+02,1.717730000000000018e+03,-2.239849999999999827e-02
2.645500000000000114e+02,1.717599999999999909e+03,-2.614440000000000167e-02
2.695419999999999732e+02,1.718809999999999945e+03,-2.372530000000000125e-02
2.747250000000000227e+02,1.718309999999999945e+03,-2.190450000000000036e-02
2.798509999999999991e+02,1.717259999999999991e+03,-2.174890000000000156e-02
2.848999999999999773e+02,1.718279999999999973e+03,-2.735519999999999965e-02
2.901349999999999909e+02,1.718339999999999918e+03,-3.107249999999999943e-02
2.955659999999999741e+02,1.717819999999999936e+03,-3.100659999999999875e-02
3.012049999999999841e+02,1.718440000000000055e+03,-3.765380000000000116e-02
3.064350000000000023e+02,1.717980000000000018e+03,-3.346869999999999706e-02
3.125000000000000000e+02,1.717970000000000027e+03,-3.595840000000000147e-02
3.184710000000000036e+02,1.718420000000000073e+03,-3.702559999999999879e-02
3.239739999999999895e+02,1.717940000000000055e+03,-4.173419999999999908e-02
3.300330000000000155e+02,1.716700000000000045e+03,-4.131810000000000344e-02
3.359460000000000264e+02,1.717539999999999964e+03,-3.912539999999999768e-02
3.428570000000000277e+02,1.717519999999999982e+03,-4.770390000000000047e-02
3.488369999999999891e+02,1.717430000000000064e+03,-4.671879999999999783e-02
3.554499999999999886e+02,1.717829999999999927e+03,-5.050690000000000041e-02
3.623190000000000168e+02,1.716299999999999955e+03,-5.447400000000000159e-02
3.685500000000000114e+02,1.716680000000000064e+03,-5.435199999999999754e-02
3.754689999999999941e+02,1.717089999999999918e+03,-5.596639999999999948e-02
3.826530000000000200e+02,1.717160000000000082e+03,-5.460149999999999726e-02
3.896100000000000136e+02,1.717720000000000027e+03,-6.252960000000000462e-02
3.968249999999999886e+02,1.717319999999999936e+03,-6.507960000000000134e-02
4.048580000000000041e+02,1.717079999999999927e+03,-6.744300000000000295e-02
4.120880000000000223e+02,1.716339999999999918e+03,-6.345209999999999739e-02
4.195799999999999841e+02,1.717130000000000109e+03,-7.345089999999999952e-02
4.273500000000000227e+02,1.716750000000000000e+03,-7.134070000000000689e-02
4.360470000000000255e+02,1.716680000000000064e+03,-7.971380000000000132e-02
4.431309999999999718e+02,1.716359999999999900e+03,-7.822110000000000174e-02
4.518070000000000164e+02,1.716329999999999927e+03,-8.045140000000000624e-02
4.608290000000000077e+02,1.716140000000000100e+03,-8.242869999999999364e-02
4.687500000000000000e+02,1.716890000000000100e+03,-8.564570000000000516e-02
4.777069999999999936e+02,1.716769999999999982e+03,-9.092350000000000432e-02
4.870129999999999768e+02,1.716640000000000100e+03,-9.330969999999999542e-02
4.950489999999999782e+02,1.717390000000000100e+03,-9.561300000000000354e-02
5.050509999999999877e+02,1.716900000000000091e+03,-1.004039999999999933e-01
5.145800000000000409e+02,1.716670000000000073e+03,-9.873919999999999919e-02
5.235599999999999454e+02,1.716849999999999909e+03,-1.030429999999999957e-01
5.338079999999999927e+02,1.717079999999999927e+03,-1.087130000000000041e-01
5.434779999999999518e+02,1.716650000000000091e+03,-1.173919999999999964e-01
5.545289999999999964e+02,1.716470000000000027e+03,-1.171169999999999989e-01
5.649719999999999800e+02,1.715859999999999900e+03,-1.223709999999999937e-01
5.747129999999999654e+02,1.716539999999999964e+03,-1.275340000000000085e-01
5.847949999999999591e+02,1.716410000000000082e+03,-1.251670000000000005e-01
5.952380000000000564e+02,1.715380000000000109e+03,-1.319549999999999890e-01
6.072870000000000346e+02,1.716049999999999955e+03,-1.454560000000000020e-01
6.198350000000000364e+02,1.716259999999999991e+03,-1.458849999999999869e-01
6.302519999999999527e+02,1.715910000000000082e+03,-1.499540000000000040e-01
6.423980000000000246e+02,1.715490000000000009e+03,-1.519109999999999905e-01
6.550220000000000482e+02,1.715150000000000091e+03,-1.525729999999999864e-01
6.651879999999999882e+02,1.716450000000000045e+03,-1.581559999999999910e-01
6.787329999999999472e+02,1.716190000000000055e+03,-1.686199999999999921e-01
6.896549999999999727e+02,1.715619999999999891e+03,-1.714370000000000061e-01
7.025760000000000218e+02,1.716950000000000045e+03,-1.770239999999999869e-01
7.159900000000000091e+02,1.717730000000000018e+03,-1.775819999999999899e-01
7.299270000000000209e+02,1.717950000000000045e+03,-1.833700000000000052e-01
7.425739999999999554e+02,1.717670000000000073e+03,-1.868410000000000071e-01
7.594940000000000282e+02,1.701049999999999955e+03,-1.908650000000000069e-01
7.712079999999999700e+02,1.701359999999999900e+03,-1.916960000000000053e-01
7.853400000000000318e+02,1.701220000000000027e+03,-1.985260000000000080e-01
8.000000000000000000e+02,1.702650000000000091e+03,-2.048820000000000086e-01
8.152169999999999845e+02,1.702170000000000073e+03,-2.092670000000000086e-01
8.333329999999999700e+02,1.703700000000000045e+03,-2.142590000000000050e-01
8.450700000000000500e+02,1.703710000000000036e+03,-2.100200000000000122e-01
8.620689999999999600e+02,1.704269999999999982e+03,-2.197560000000000069e-01
8.771929999999999836e+02,1.704900000000000091e+03,-2.289100000000000024e-01
8.928569999999999709e+02,1.706309999999999945e+03,-2.228090000000000070e-01
9.118540000000000418e+02,1.707210000000000036e+03,-2.324489999999999890e-01
9.316770000000000209e+02,1.706890000000000100e+03,-2.318969999999999920e-01
9.463719999999999573e+02,1.707180000000000064e+03,-2.339330000000000020e-01
9.615380000000000109e+02,1.708130000000000109e+03,-2.410579999999999945e-01
9.803920000000000528e+02,1.708779999999999973e+03,-2.465650000000000064e-01
1.000000000000000000e+03,1.710069999999999936e+03,-2.515120000000000133e-01
1.020409999999999968e+03,1.711779999999999973e+03,-2.506999999999999784e-01
1.038059999999999945e+03,1.711940000000000055e+03,-2.526169999999999805e-01
1.060069999999999936e+03,1.696400000000000091e+03,-2.525819999999999732e-01
1.079140000000000100e+03,1.697970000000000027e+03,-2.504529999999999812e-01
1.094890000000000100e+03,1.699029999999999973e+03,-2.553090000000000082e-01
1.115240000000000009e+03,1.715730000000000018e+03,-2.172870000000000079e-01
1.136359999999999900e+03,1.715250000000000000e+03,-2.218839999999999979e-01
1.158299999999999955e+03,1.715750000000000000e+03,-2.215529999999999999e-01
1.181099999999999909e+03,1.715960000000000036e+03,-2.321199999999999930e-01
1.200000000000000000e+03,1.715500000000000000e+03,-2.355200000000000071e-01
1.229509999999999991e+03,1.715289999999999964e+03,-2.388510000000000078e-01
1.244809999999999945e+03,1.715250000000000000e+03,-2.449280000000000068e-01
1.276599999999999909e+03,1.715099999999999909e+03,-2.529890000000000194e-01
1.293099999999999909e+03,1.714910000000000082e+03,-2.596539999999999959e-01
1.321589999999999918e+03,1.714599999999999909e+03,-2.623579999999999801e-01
1.345289999999999964e+03,1.714630000000000109e+03,-2.689630000000000076e-01
1.369859999999999900e+03,1.714319999999999936e+03,-2.732919999999999794e-01
1.401869999999999891e+03,1.714690000000000055e+03,-2.827560000000000073e-01
1.421799999999999955e+03,1.714480000000000018e+03,-2.852850000000000108e-01
1.449279999999999973e+03,1.714720000000000027e+03,-2.918299999999999783e-01
1.477829999999999927e+03,1.713910000000000082e+03,-3.025889999999999969e-01
1.500000000000000000e+03,1.714460000000000036e+03,-3.044979999999999909e-01
1.530609999999999900e+03,1.713839999999999918e+03,-3.137719999999999954e-01
1.554400000000000091e+03,1.713869999999999891e+03,-3.169649999999999967e-01
1.587299999999999955e+03,1.714190000000000055e+03,-3.231539999999999968e-01
1.612900000000000091e+03,1.712630000000000109e+03,-3.298909999999999898e-01
1.648349999999999909e+03,1.711809999999999945e+03,-3.400020000000000264e-01
1.685390000000000100e+03,1.711660000000000082e+03,-3.473249999999999948e-01
1.714289999999999964e+03,1.712529999999999973e+03,-3.560969999999999969e-01
1.734099999999999909e+03,1.713019999999999982e+03,-3.582560000000000189e-01
1.785710000000000036e+03,1.712970000000000027e+03,-3.749290000000000123e-01
1.818180000000000064e+03,1.712509999999999991e+03,-3.796740000000000115e-01
1.840490000000000009e+03,1.712890000000000100e+03,-3.837990000000000013e-01
1.875000000000000000e+03,1.711349999999999909e+03,-3.936020000000000074e-01
1.923079999999999927e+03,1.711950000000000045e+03,-4.031839999999999868e-01
1.948049999999999955e+03,1.711710000000000036e+03,-4.131110000000000060e-01
1.973680000000000064e+03,1.712049999999999955e+03,-4.202339999999999964e-01
2.013420000000000073e+03,1.711029999999999973e+03,-4.283359999999999945e-01
2.054789999999999964e+03,1.711609999999999900e+03,-4.388880000000000003e-01
2.097900000000000091e+03,1.711670000000000073e+03,-4.513730000000000242e-01
2.142860000000000127e+03,1.710769999999999982e+03,-4.596230000000000038e-01
2.173909999999999854e+03,1.711960000000000036e+03,-4.661839999999999873e-01
2.205880000000000109e+03,1.710579999999999927e+03,-4.778749999999999942e-01
2.272730000000000018e+03,1.711069999999999936e+03,-4.919069999999999832e-01
2.307690000000000055e+03,1.711349999999999909e+03,-4.995370000000000088e-01
2.343750000000000000e+03,1.710839999999999918e+03,-5.146779999999999688e-01
2.380949999999999818e+03,1.710779999999999973e+03,-5.262179999999999636e-01
2.419349999999999909e+03,1.710619999999999891e+03,-5.289979999999999682e-01
2.500000000000000000e+03,1.710549999999999955e+03,-5.560720000000000107e-01
2.542369999999999891e+03,1.710269999999999982e+03,-5.678159999999999874e-01
2.564099999999999909e+03,1.710450000000000045e+03,-5.686059999999999448e-01
2.631579999999999927e+03,1.710569999999999936e+03,-5.855650000000000022e-01
2.678570000000000164e+03,1.710049999999999955e+03,-5.937299999999999800e-01
2.702699999999999818e+03,1.711700000000000045e+03,-6.026369999999999783e-01
2.752289999999999964e+03,1.710609999999999900e+03,-6.148310000000000164e-01
2.830190000000000055e+03,1.711029999999999973e+03,-6.363400000000000167e-01
2.857139999999999873e+03,1.712490000000000009e+03,-6.407049999999999690e-01
2.912619999999999891e+03,1.711250000000000000e+03,-6.554459999999999731e-01
3.000000000000000000e+03,1.710430000000000064e+03,-6.759049999999999780e-01
3.030300000000000182e+03,1.711779999999999973e+03,-6.841190000000000326e-01
3.092780000000000200e+03,1.711750000000000000e+03,-7.060899999999999954e-01
3.157889999999999873e+03,1.710869999999999891e+03,-7.184509999999999508e-01
3.260869999999999891e+03,1.710869999999999891e+03,-7.390860000000000207e-01
3.296699999999999818e+03,1.712329999999999927e+03,-7.446169999999999733e-01
3.409090000000000146e+03,1.713309999999999945e+03,-7.736849999999999561e-01
3.488369999999999891e+03,1.713910000000000082e+03,-7.986969999999999903e-01
3.529409999999999854e+03,1.713829999999999927e+03,-8.088469999999999827e-01
3.658539999999999964e+03,1.714970000000000027e+03,-8.370999999999999552e-01
3.703699999999999818e+03,1.715980000000000018e+03,-8.427569999999999784e-01
3.846150000000000091e+03,1.716710000000000036e+03,-8.772299999999999542e-01
3.896099999999999909e+03,1.717609999999999900e+03,-8.900150000000000006e-01
4.000000000000000000e+03,1.700279999999999973e+03,-8.934199999999999919e-01
4.166670000000000073e+03,1.702069999999999936e+03,-9.282280000000000530e-01
4.225350000000000364e+03,1.703019999999999982e+03,-9.421669999999999767e-01
4.411760000000000218e+03,1.704400000000000091e+03,-9.828209999999999447e-01
4.477609999999999673e+03,1.705240000000000009e+03,-9.959040000000000115e-01
4.615380000000000109e+03,1.706220000000000027e+03,-1.017339999999999911e+00
4.761899999999999636e+03,1.707829999999999927e+03,-1.042960000000000109e+00
4.918029999999999745e+03,1.710690000000000055e+03,-1.074770000000000003e+00
5.172409999999999854e+03,1.713559999999999945e+03,-1.123830000000000107e+00
5.357140000000000327e+03,1.707900000000000091e+03,-1.135590000000000099e+00
5.555560000000000400e+03,1.707589999999999918e+03,-1.179759999999999920e+00
5.769229999999999563e+03,1.708069999999999936e+03,-1.228380000000000027e+00
5.882350000000000364e+03,1.706940000000000055e+03,-1.252769999999999939e+00
6.250000000000000000e+03,1.707950000000000045e+03,-1.333390000000000075e+00
6.521739999999999782e+03,1.707269999999999982e+03,-1.400490000000000013e+00
6.818180000000000291e+03,1.705779999999999973e+03,-1.447929999999999939e+00
6.976739999999999782e+03,1.706829999999999927e+03,-1.488660000000000094e+00
7.317069999999999709e+03,1.706809999999999945e+03,-1.569620000000000015e+00
7.894739999999999782e+03,1.706799999999999955e+03,-1.691889999999999894e+00
8.333329999999999927e+03,1.706430000000000064e+03,-1.797709999999999919e+00
8.823530000000000655e+03,1.706549999999999955e+03,-1.899540000000000006e+00
9.375000000000000000e+03,1.707670000000000073e+03,-2.026969999999999938e+00
1.000000000000000000e+04,1.707589999999999918e+03,-2.169369999999999798e+00
1.034479999999999927e+04,1.707549999999999955e+03,-2.243050000000000210e+00
1.111110000000000036e+04,1.707599999999999909e+03,-2.409079999999999888e+00
1.200000000000000000e+04,1.707579999999999927e+03,-2.606230000000000047e+00
1.363639999999999964e+04,1.708940000000000055e+03,-2.957430000000000003e+00
1.428570000000000073e+04,1.710029999999999973e+03,-3.099120000000000097e+00
1.666670000000000073e+04,1.694809999999999945e+03,-3.539379999999999971e+00
1.875000000000000000e+04,1.697170000000000073e+03,-3.967499999999999805e+00
2.000000000000000000e+04,1.699230000000000018e+03,-4.236279999999999824e+00
2.307690000000000146e+04,1.687099999999999909e+03,-4.827239999999999753e+00
2.727270000000000073e+04,1.693269999999999982e+03,-5.759750000000000369e+00
2.857140000000000146e+04,1.691799999999999955e+03,-6.021539999999999893e+00
3.157890000000000146e+04,1.688259999999999991e+03,-6.638090000000000046e+00
3.529409999999999854e+04,1.684990000000000009e+03,-7.389750000000000263e+00
4.000000000000000000e+04,1.679130000000000109e+03,-8.334849999999999426e+00
4.615380000000000291e+04,1.671019999999999982e+03,-9.541050000000000253e+00
5.217390000000000146e+04,1.646349999999999909e+03,-1.054879999999999995e+01
6.000000000000000000e+04,1.633460000000000036e+03,-1.202439999999999998e+01
6.666669999999999709e+04,1.621930000000000064e+03,-1.325719999999999921e+01
7.058819999999999709e+04,1.614240000000000009e+03,-1.396840000000000082e+01
8.000000000000000000e+04,1.596019999999999982e+03,-1.565210000000000079e+01
1.000000000000000000e+05,1.541730000000000018e+03,-1.875209999999999866e+01
1.090910000000000000e+05,1.509299999999999955e+03,-1.990889999999999915e+01
1.200000000000000000e+05,1.483539999999999964e+03,-2.150560000000000116e+01
1.333330000000000000e+05,1.442390000000000100e+03,-2.309240000000000137e+01
1.411760000000000000e+05,1.423750000000000000e+03,-2.412760000000000105e+01
1.600000000000000000e+05,1.364519999999999982e+03,-2.589099999999999824e+01
1.846150000000000000e+05,1.295990000000000009e+03,-2.797779999999999845e+01
