# Frecuencia [Hz], Z [Ohm], Fase []
9.413240000000000407e+01,5.288850000000000000e+05,-4.410090000000000288e+00
9.587730000000000530e+01,5.065850000000000000e+05,-6.833380000000000010e+00
9.768800000000000239e+01,5.005030000000000000e+05,-5.647050000000000125e+00
9.950249999999999773e+01,5.332290000000000000e+05,-5.233579999999999899e+00
1.013509999999999991e+02,4.875550000000000000e+05,-6.201970000000000205e+00
1.032699999999999960e+02,5.189790000000000000e+05,-6.349680000000000213e+00
1.051520000000000010e+02,5.141660000000000000e+05,-5.399910000000000210e+00
1.071430000000000007e+02,5.147770000000000000e+05,-5.908960000000000434e+00
1.091310000000000002e+02,4.978850000000000000e+05,-6.583929999999999616e+00
1.111520000000000010e+02,5.085830000000000000e+05,-7.169249999999999901e+00
1.132500000000000000e+02,5.078820000000000000e+05,-7.071299999999999919e+00
1.153400000000000034e+02,5.066200000000000000e+05,-6.265119999999999578e+00
1.175090000000000003e+02,4.952840000000000000e+05,-6.328850000000000087e+00
1.197129999999999939e+02,5.019360000000000000e+05,-6.307820000000000427e+00
1.218520000000000039e+02,5.133610000000000000e+05,-5.110750000000000348e+00
1.241719999999999970e+02,5.002560000000000000e+05,-7.180229999999999890e+00
1.265289999999999964e+02,4.954160000000000000e+05,-7.054420000000000357e+00
1.288660000000000139e+02,5.081350000000000000e+05,-6.586579999999999657e+00
1.311759999999999877e+02,5.069500000000000000e+05,-6.101219999999999644e+00
1.336299999999999955e+02,5.008510000000000000e+05,-7.124769999999999825e+00
1.361160000000000139e+02,5.067650000000000000e+05,-7.626619999999999955e+00
1.386959999999999980e+02,5.043700000000000000e+05,-7.490020000000000344e+00
1.413089999999999975e+02,4.884120000000000000e+05,-6.596070000000000100e+00
1.439540000000000077e+02,5.043860000000000000e+05,-6.788319999999999688e+00
1.466279999999999859e+02,5.101980000000000000e+05,-7.747550000000000381e+00
1.493280000000000030e+02,4.871960000000000000e+05,-7.548160000000000203e+00
1.521299999999999955e+02,4.966830000000000000e+05,-7.597669999999999924e+00
1.549590000000000032e+02,4.940210000000000000e+05,-6.852739999999999831e+00
