# Frecuencia [Hz], Z [Ohm], Fase []
6.651879999999999882e+02,1.163680000000000000e+06,-5.121229999999999905e+01
6.787329999999999472e+02,1.181980000000000000e+06,-4.926039999999999708e+01
6.896549999999999727e+02,1.192720000000000000e+06,-4.858650000000000091e+01
7.025760000000000218e+02,1.162750000000000000e+06,-4.900670000000000215e+01
7.159900000000000091e+02,1.139670000000000000e+06,-5.153509999999999991e+01
7.299270000000000209e+02,1.124870000000000000e+06,-4.746110000000000184e+01
7.425739999999999554e+02,1.096610000000000000e+06,-4.778889999999999816e+01
7.594940000000000282e+02,1.079740000000000000e+06,-4.451100000000000279e+01
7.712079999999999700e+02,1.078780000000000000e+06,-4.777740000000000009e+01
7.853400000000000318e+02,1.072570000000000000e+06,-4.561939999999999884e+01
8.000000000000000000e+02,1.071400000000000000e+06,-4.456900000000000261e+01
8.152169999999999845e+02,1.057050000000000000e+06,-4.578940000000000055e+01
8.333329999999999700e+02,1.028660000000000000e+06,-4.440420000000000300e+01
8.450700000000000500e+02,1.038140000000000000e+06,-4.466680000000000206e+01
8.620689999999999600e+02,1.041710000000000000e+06,-4.210790000000000077e+01
8.771929999999999836e+02,1.022000000000000000e+06,-4.253430000000000177e+01
8.928569999999999709e+02,1.024770000000000000e+06,-4.172319999999999851e+01
9.118540000000000418e+02,9.878930000000000000e+05,-4.150410000000000110e+01
9.316770000000000209e+02,9.871440000000000000e+05,-4.206929999999999836e+01
9.463719999999999573e+02,9.753650000000000000e+05,-4.156410000000000338e+01
9.615380000000000109e+02,9.554580000000000000e+05,-4.135860000000000269e+01
9.803920000000000528e+02,9.766130000000000000e+05,-4.115379999999999683e+01
1.000000000000000000e+03,9.402970000000000000e+05,-4.068860000000000099e+01
1.020409999999999968e+03,9.533200000000000000e+05,-4.120259999999999678e+01
1.038059999999999945e+03,9.414630000000000000e+05,-3.861419999999999675e+01
1.060069999999999936e+03,9.176460000000000000e+05,-3.833570000000000277e+01
1.079140000000000100e+03,9.177340000000000000e+05,-3.938130000000000308e+01
1.094890000000000100e+03,9.080790000000000000e+05,-3.794769999999999754e+01
1.115240000000000009e+03,9.092880000000000000e+05,-3.738060000000000116e+01
1.136359999999999900e+03,9.024420000000000000e+05,-3.713230000000000075e+01
1.158299999999999955e+03,9.193440000000000000e+05,-3.555619999999999692e+01
1.181099999999999909e+03,8.994630000000000000e+05,-3.526800000000000068e+01
1.200000000000000000e+03,8.977680000000000000e+05,-3.460510000000000019e+01
1.229509999999999991e+03,8.826750000000000000e+05,-3.450160000000000338e+01
1.244809999999999945e+03,8.694550000000000000e+05,-3.393529999999999802e+01
1.276599999999999909e+03,8.639960000000000000e+05,-3.347010000000000218e+01
1.293099999999999909e+03,8.738100000000000000e+05,-3.328379999999999939e+01
1.321589999999999918e+03,8.706720000000000000e+05,-3.370120000000000005e+01
1.345289999999999964e+03,8.562970000000000000e+05,-3.392090000000000316e+01
1.369859999999999900e+03,8.583790000000000000e+05,-3.251180000000000092e+01
1.401869999999999891e+03,8.440230000000000000e+05,-3.161840000000000117e+01
1.421799999999999955e+03,8.462570000000000000e+05,-3.258749999999999858e+01
1.449279999999999973e+03,8.165900000000000000e+05,-3.182339999999999947e+01
1.477829999999999927e+03,8.216210000000000000e+05,-3.127349999999999852e+01
1.500000000000000000e+03,8.096020000000000000e+05,-3.223890000000000100e+01
1.530609999999999900e+03,8.006250000000000000e+05,-3.042680000000000007e+01
1.554400000000000091e+03,7.894540000000000000e+05,-3.061890000000000001e+01
1.587299999999999955e+03,7.855610000000000000e+05,-2.982059999999999889e+01
1.612900000000000091e+03,7.843830000000000000e+05,-2.992879999999999896e+01
1.648349999999999909e+03,7.825410000000000000e+05,-2.886420000000000030e+01
1.685390000000000100e+03,7.858240000000000000e+05,-2.794669999999999987e+01
1.714289999999999964e+03,7.709360000000000000e+05,-2.804550000000000054e+01
1.734099999999999909e+03,7.671090000000000000e+05,-2.801109999999999900e+01
1.785710000000000036e+03,7.954950000000000000e+05,-2.609909999999999997e+01
1.818180000000000064e+03,7.660320000000000000e+05,-2.692020000000000124e+01
1.840490000000000009e+03,7.597670000000000000e+05,-2.670009999999999906e+01
1.875000000000000000e+03,7.577110000000000000e+05,-2.599780000000000157e+01
1.923079999999999927e+03,7.429620000000000000e+05,-2.571719999999999828e+01
1.948049999999999955e+03,7.424580000000000000e+05,-2.550560000000000116e+01
1.973680000000000064e+03,7.481530000000000000e+05,-2.477169999999999916e+01
2.013420000000000073e+03,7.509690000000000000e+05,-2.427749999999999986e+01
2.054789999999999964e+03,7.590440000000000000e+05,-2.349299999999999855e+01
2.097900000000000091e+03,7.486370000000000000e+05,-2.333490000000000109e+01
2.142860000000000127e+03,7.547520000000000000e+05,-2.303059999999999974e+01
2.173909999999999854e+03,7.498360000000000000e+05,-2.293560000000000088e+01
2.205880000000000109e+03,7.335740000000000000e+05,-2.333360000000000056e+01
2.272730000000000018e+03,7.210950000000000000e+05,-2.238660000000000139e+01
2.307690000000000055e+03,7.263150000000000000e+05,-2.262500000000000000e+01
2.343750000000000000e+03,7.264350000000000000e+05,-2.193799999999999883e+01
2.380949999999999818e+03,7.162220000000000000e+05,-2.219930000000000092e+01
2.419349999999999909e+03,7.071400000000000000e+05,-2.188479999999999848e+01
2.500000000000000000e+03,7.061840000000000000e+05,-2.114280000000000115e+01
2.542369999999999891e+03,7.103770000000000000e+05,-2.122609999999999886e+01
2.564099999999999909e+03,6.998950000000000000e+05,-2.087089999999999890e+01
2.631579999999999927e+03,6.899240000000000000e+05,-2.099429999999999907e+01
2.678570000000000164e+03,6.827970000000000000e+05,-2.076859999999999928e+01
2.702699999999999818e+03,6.709750000000000000e+05,-2.078630000000000067e+01
2.752289999999999964e+03,6.797170000000000000e+05,-2.048620000000000019e+01
2.830190000000000055e+03,6.534290000000000000e+05,-2.042830000000000013e+01
