# Thu Nov 23 02:45:50 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.6, Tmax=0, Twrite=0.012, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=1501, ratioRth=0.2, Rth=6937020.972630329, Nth=50
2.308826446533203125e-01,4.000739999999999852e-01,1.620109999999999940e-08
4.196259975433349609e-01,4.000750000000000139e-01,1.523049999999999864e-08
6.063487529754638672e-01,4.000719999999999832e-01,1.630650000000000113e-08
7.948548793792724609e-01,4.000739999999999852e-01,1.526590000000000040e-08
9.805710315704345703e-01,4.000699999999999812e-01,1.609110000000000040e-08
1.166122198104858398e+00,4.000770000000000159e-01,1.640060000000000063e-08
1.352188587188720703e+00,4.000719999999999832e-01,1.522100000000000110e-08
1.540602684020996094e+00,4.000699999999999812e-01,1.589260000000000031e-08
1.725637674331665039e+00,4.000770000000000159e-01,1.634489999999999967e-08
1.912757396697998047e+00,4.000759999999999872e-01,1.471679999999999947e-08
2.099774360656738281e+00,4.000739999999999852e-01,1.608709999999999918e-08
2.288025140762329102e+00,4.000739999999999852e-01,1.502410000000000150e-08
2.477538824081420898e+00,4.000719999999999832e-01,1.579470000000000048e-08
2.665590524673461914e+00,4.000759999999999872e-01,1.535489999999999875e-08
2.854108333587646484e+00,4.000710000000000099e-01,1.532190000000000103e-08
3.042948961257934570e+00,4.000779999999999892e-01,1.589910000000000107e-08
3.244718790054321289e+00,4.000750000000000139e-01,1.544159999999999846e-08
3.446693658828735352e+00,4.000710000000000099e-01,1.470529999999999967e-08
3.634520530700683594e+00,4.000699999999999812e-01,1.587530000000000121e-08
3.822102785110473633e+00,4.000750000000000139e-01,1.550560000000000155e-08
4.023211002349853516e+00,4.000730000000000119e-01,1.511550000000000059e-08
4.212363004684448242e+00,4.000770000000000159e-01,1.547060000000000156e-08
4.398156881332397461e+00,4.000739999999999852e-01,1.593119999999999975e-08
4.584419250488281250e+00,4.000730000000000119e-01,1.490490000000000134e-08
4.773598670959472656e+00,4.000739999999999852e-01,1.579910000000000017e-08
4.975140094757080078e+00,4.000730000000000119e-01,1.587049999999999974e-08
5.162314176559448242e+00,4.000699999999999812e-01,1.449510000000000054e-08
5.349699497222900391e+00,4.000719999999999832e-01,1.581859999999999912e-08
5.536420345306396484e+00,4.000730000000000119e-01,1.544530000000000001e-08
5.723691940307617188e+00,4.000699999999999812e-01,1.465949999999999968e-08
5.911955118179321289e+00,4.000699999999999812e-01,1.599719999999999848e-08
6.114982128143310547e+00,4.000659999999999772e-01,1.542209999999999951e-08
6.300652503967285156e+00,4.000699999999999812e-01,1.461409999999999982e-08
6.487126588821411133e+00,4.000690000000000079e-01,1.581779999999999888e-08
6.674623966217041016e+00,4.000670000000000059e-01,1.534540000000000121e-08
6.862932682037353516e+00,4.000650000000000039e-01,1.514699999999999991e-08
7.049627065658569336e+00,4.000719999999999832e-01,1.593039999999999950e-08
7.235653162002563477e+00,4.000750000000000139e-01,1.438700000000000005e-08
7.424407482147216797e+00,4.000690000000000079e-01,1.577750000000000016e-08
7.613676786422729492e+00,4.000750000000000139e-01,1.465740000000000028e-08
7.802653074264526367e+00,4.000739999999999852e-01,1.551999999999999935e-08
7.988306760787963867e+00,4.000730000000000119e-01,1.559869999999999991e-08
8.175008535385131836e+00,4.000719999999999832e-01,1.443520000000000078e-08
8.361859321594238281e+00,4.000679999999999792e-01,1.532280000000000007e-08
8.547654628753662109e+00,4.000779999999999892e-01,1.570010000000000041e-08
8.737206220626831055e+00,4.000739999999999852e-01,1.510530000000000159e-08
8.924662351608276367e+00,4.000759999999999872e-01,1.586330000000000084e-08
9.111665487289428711e+00,4.000790000000000179e-01,1.467669999999999999e-08
9.301652669906616211e+00,4.000779999999999892e-01,1.596819999999999869e-08
9.489677906036376953e+00,4.000730000000000119e-01,1.418530000000000064e-08
9.677917003631591797e+00,4.000719999999999832e-01,1.582959999999999836e-08
9.864081859588623047e+00,4.000739999999999852e-01,1.531959999999999909e-08
1.005074429512023926e+01,4.000710000000000099e-01,1.455479999999999941e-08
1.023822069168090820e+01,4.000730000000000119e-01,1.570129999999999912e-08
1.042563247680664062e+01,4.000710000000000099e-01,1.456369999999999925e-08
1.061392736434936523e+01,4.000690000000000079e-01,1.538979999999999994e-08
1.080256819725036621e+01,4.000730000000000119e-01,1.475599999999999992e-08
1.100415039062500000e+01,4.000719999999999832e-01,1.438279999999999959e-08
1.119079494476318359e+01,4.000650000000000039e-01,1.522070000000000142e-08
1.139162611961364746e+01,4.000679999999999792e-01,1.555630000000000014e-08
1.157791256904602051e+01,4.000730000000000119e-01,1.537449999999999980e-08
1.176543402671813965e+01,4.000690000000000079e-01,1.407969999999999968e-08
1.196621298789978027e+01,4.000719999999999832e-01,1.450890000000000063e-08
1.215394687652587891e+01,4.000719999999999832e-01,1.575129999999999957e-08
1.234221625328063965e+01,4.000819999999999932e-01,1.452919999999999983e-08
1.252793407440185547e+01,4.000770000000000159e-01,1.583630000000000000e-08
1.271535992622375488e+01,4.000799999999999912e-01,1.508430000000000094e-08
1.289962744712829590e+01,4.000710000000000099e-01,1.463020000000000021e-08
1.311865019798278809e+01,4.000739999999999852e-01,1.428460000000000008e-08
1.330460739135742188e+01,4.000739999999999852e-01,1.536309999999999878e-08
1.349075698852539062e+01,4.000739999999999852e-01,1.570660000000000116e-08
1.367968678474426270e+01,4.000679999999999792e-01,1.436409999999999923e-08
1.386628580093383789e+01,4.000690000000000079e-01,1.581179999999999869e-08
1.405299043655395508e+01,4.000750000000000139e-01,1.488760000000000058e-08
1.424101829528808594e+01,4.000730000000000119e-01,1.494549999999999973e-08
1.442605853080749512e+01,4.000690000000000079e-01,1.584820000000000158e-08
1.461562252044677734e+01,4.000739999999999852e-01,1.388819999999999925e-08
1.480262112617492676e+01,4.000690000000000079e-01,1.552310000000000154e-08
1.498851823806762695e+01,4.000730000000000119e-01,1.535850000000000151e-08
1.517715454101562500e+01,4.000699999999999812e-01,1.488929999999999986e-08
1.536401653289794922e+01,4.000730000000000119e-01,1.594759999999999981e-08
1.555123925209045410e+01,4.000730000000000119e-01,1.422349999999999995e-08
1.575326156616210938e+01,4.000690000000000079e-01,1.455460000000000018e-08
1.593983387947082520e+01,4.000690000000000079e-01,1.567399999999999861e-08
1.612650346755981445e+01,4.000719999999999832e-01,1.526079999999999925e-08
1.631444978713989258e+01,4.000739999999999852e-01,1.437700000000000029e-08
1.650167989730834961e+01,4.000730000000000119e-01,1.569100000000000134e-08
1.668827629089355469e+01,4.000630000000000019e-01,1.415360000000000042e-08
1.687493467330932617e+01,4.000650000000000039e-01,1.524469999999999886e-08
1.706154131889343262e+01,4.000659999999999772e-01,1.541190000000000051e-08
1.724779295921325684e+01,4.000659999999999772e-01,1.436149999999999926e-08
1.743475914001464844e+01,4.000589999999999979e-01,1.532509999999999871e-08
1.762263774871826172e+01,4.000650000000000039e-01,1.456060000000000036e-08
1.780893445014953613e+01,4.000619999999999732e-01,1.400789999999999999e-08
1.799541568756103516e+01,4.000619999999999732e-01,1.606700000000000087e-08
1.818317198753356934e+01,4.000699999999999812e-01,1.450529999999999953e-08
1.837063217163085938e+01,4.000609999999999999e-01,1.528919999999999969e-08
