# Wed Nov 22 16:49:56 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.6, Tmax=0, Twrite=0.025, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=1501, ratioRth=0.2, Rth=6566832.772075749, Nth=50
2.433607578277587891e-01,4.000699999999999812e-01,1.825000000000000129e-08
4.339845180511474609e-01,4.000699999999999812e-01,1.932659999999999983e-08
6.185932159423828125e-01,4.000690000000000079e-01,1.854940000000000131e-08
8.054780960083007812e-01,4.000630000000000019e-01,1.803670000000000163e-08
9.913642406463623047e-01,4.000659999999999772e-01,1.941299999999999986e-08
1.179765701293945312e+00,4.000719999999999832e-01,1.783779999999999976e-08
1.366815805435180664e+00,4.000679999999999792e-01,1.828040000000000069e-08
1.553344249725341797e+00,4.000699999999999812e-01,1.932920000000000145e-08
1.739916324615478516e+00,4.000710000000000099e-01,1.774990000000000133e-08
1.927283525466918945e+00,4.000630000000000019e-01,1.823030000000000145e-08
2.110469818115234375e+00,4.000630000000000019e-01,1.955549999999999932e-08
2.294784069061279297e+00,4.000710000000000099e-01,1.876740000000000035e-08
2.482091426849365234e+00,4.000699999999999812e-01,1.735600000000000004e-08
2.668372154235839844e+00,4.000670000000000059e-01,1.879420000000000030e-08
2.856258153915405273e+00,4.000699999999999812e-01,1.794130000000000131e-08
3.044043779373168945e+00,4.000690000000000079e-01,1.792800000000000013e-08
3.229584455490112305e+00,4.000690000000000079e-01,1.912280000000000101e-08
3.418297767639160156e+00,4.000600000000000267e-01,1.731140000000000042e-08
3.602687835693359375e+00,4.000650000000000039e-01,1.763700000000000103e-08
3.789587736129760742e+00,4.000650000000000039e-01,1.890460000000000108e-08
3.975041151046752930e+00,4.000699999999999812e-01,1.795070000000000006e-08
4.162406921386718750e+00,4.000639999999999752e-01,1.739819999999999892e-08
4.350439071655273438e+00,4.000670000000000059e-01,1.845939999999999852e-08
4.551278352737426758e+00,4.000690000000000079e-01,1.880939999999999835e-08
4.737579822540283203e+00,4.000650000000000039e-01,1.724300000000000094e-08
4.922732830047607422e+00,4.000639999999999752e-01,1.779549999999999878e-08
5.110302448272705078e+00,4.000710000000000099e-01,1.860319999999999879e-08
5.294706583023071289e+00,4.000719999999999832e-01,1.785749999999999960e-08
5.479417085647583008e+00,4.000659999999999772e-01,1.728890000000000137e-08
5.666570901870727539e+00,4.000569999999999959e-01,1.852160000000000023e-08
5.881793022155761719e+00,4.000719999999999832e-01,1.776649999999999898e-08
6.069306850433349609e+00,4.000719999999999832e-01,1.841350000000000140e-08
6.255265951156616211e+00,4.000719999999999832e-01,1.709810000000000075e-08
6.455394506454467773e+00,4.000699999999999812e-01,1.689090000000000006e-08
6.643667697906494141e+00,4.000659999999999772e-01,1.808870000000000103e-08
6.829488039016723633e+00,4.000730000000000119e-01,1.833219999999999921e-08
7.016563177108764648e+00,4.000779999999999892e-01,1.673889999999999976e-08
7.202546358108520508e+00,4.000699999999999812e-01,1.757200000000000012e-08
7.389682292938232422e+00,4.000699999999999812e-01,1.797979999999999865e-08
7.591009140014648438e+00,4.000730000000000119e-01,1.774360000000000147e-08
7.778902292251586914e+00,4.000670000000000059e-01,1.699890000000000010e-08
7.980484962463378906e+00,4.000730000000000119e-01,1.756469999999999912e-08
8.165480375289916992e+00,4.000690000000000079e-01,1.861940000000000128e-08
8.369261503219604492e+00,4.000739999999999852e-01,1.792559999999999939e-08
8.556430101394653320e+00,4.000699999999999812e-01,1.677009999999999940e-08
8.755479812622070312e+00,4.000750000000000139e-01,1.774390000000000115e-08
8.945419311523437500e+00,4.000739999999999852e-01,1.799600000000000113e-08
9.133707761764526367e+00,4.000710000000000099e-01,1.658339999999999880e-08
9.335239171981811523e+00,4.000730000000000119e-01,1.658039999999999870e-08
9.521416902542114258e+00,4.000730000000000119e-01,1.776630000000000140e-08
9.707580804824829102e+00,4.000750000000000139e-01,1.801249999999999999e-08
9.895597934722900391e+00,4.000759999999999872e-01,1.644760000000000098e-08
1.008266186714172363e+01,4.000739999999999852e-01,1.812870000000000007e-08
1.028352689743041992e+01,4.000710000000000099e-01,1.981380000000000038e-08
1.047037720680236816e+01,4.000739999999999852e-01,1.745520000000000069e-08
1.065693593025207520e+01,4.000739999999999852e-01,1.699019999999999950e-08
1.084403944015502930e+01,4.000679999999999792e-01,1.828200000000000118e-08
1.104839920997619629e+01,4.000759999999999872e-01,1.830619999999999951e-08
1.123329615592956543e+01,4.000699999999999812e-01,1.713550000000000147e-08
1.143371295928955078e+01,4.000759999999999872e-01,1.775229999999999876e-08
1.163597774505615234e+01,4.000719999999999832e-01,1.668699999999999914e-08
1.182134389877319336e+01,4.000739999999999852e-01,1.832619999999999902e-08
1.200792980194091797e+01,4.000759999999999872e-01,1.735959999999999949e-08
1.220760440826416016e+01,4.000759999999999872e-01,1.711970000000000076e-08
