# Wed Nov 22 18:50:25 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.102466583251953125e-02,1.664160000000000004e-05,-1.445770000000000065e-10,2.321474552154541016e-01,4.000560000000000227e-01,1.129729999999999985e-08
3.720865249633789062e-01,2.000089999999999923e-01,4.229460000000000406e-09,5.120356082916259766e-01,4.000589999999999979e-01,1.064449999999999979e-08
6.521496772766113281e-01,4.000549999999999939e-01,1.047879999999999984e-08,7.919867038726806641e-01,4.000549999999999939e-01,1.019220000000000043e-08
9.338397979736328125e-01,6.000830000000000330e-01,2.036040000000000013e-08,1.075073957443237305e+00,4.000619999999999732e-01,1.017229999999999971e-08
1.215175390243530273e+00,8.001019999999999799e-01,3.432879999999999834e-08,1.355082988739013672e+00,4.000600000000000267e-01,9.829660000000000154e-09
1.497435569763183594e+00,1.000099999999999989e+00,5.348410000000000311e-08,1.637381315231323242e+00,4.000639999999999752e-01,9.194789999999999843e-09
1.774506568908691406e+00,1.200099999999999945e+00,8.168899999999999781e-08,1.913771867752075195e+00,4.000549999999999939e-01,9.011349999999999493e-09
2.054032564163208008e+00,1.400090000000000057e+00,1.408759999999999970e-07,2.208562135696411133e+00,4.000589999999999979e-01,6.713630000000000111e-09
2.408695459365844727e+00,1.600060000000000038e+00,2.119269999999999892e-07,2.566327571868896484e+00,4.000580000000000247e-01,6.961179999999999737e-09
2.766185522079467773e+00,1.800049999999999928e+00,2.831890000000000088e-07,2.920800924301147461e+00,4.000529999999999919e-01,7.916439999999999186e-09
3.123462438583374023e+00,2.000010000000000066e+00,3.901829999999999940e-07,3.279931306838989258e+00,4.000549999999999939e-01,8.034310000000000559e-09
3.479274511337280273e+00,2.200369999999999937e+00,5.365539999999999750e-07,3.634215831756591797e+00,4.000509999999999899e-01,7.647310000000000137e-09
3.836257696151733398e+00,2.400360000000000049e+00,7.459420000000000233e-07,3.994036912918090820e+00,4.000520000000000187e-01,7.545749999999999921e-09
4.196536540985107422e+00,2.600439999999999863e+00,1.006429999999999993e-06,4.368354320526123047e+00,4.000540000000000207e-01,6.630650000000000052e-09
