# Thu Nov 23 22:59:42 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.018185615539550781e-02,1.435279999999999919e-05,3.188369999999999817e-10,2.328398227691650391e-01,4.000569999999999959e-01,4.591310000000000102e-08
3.712089061737060547e-01,2.000119999999999953e-01,1.023910000000000035e-08,5.118417739868164062e-01,4.000630000000000019e-01,4.561270000000000318e-08
6.514112949371337891e-01,4.000639999999999752e-01,4.359369999999999681e-08,7.921478748321533203e-01,4.000609999999999999e-01,4.369230000000000141e-08
9.318649768829345703e-01,6.001119999999999788e-01,1.801900000000000008e-07,1.086446762084960938e+00,4.000569999999999959e-01,3.801600000000000107e-08
1.290157556533813477e+00,8.001110000000000166e-01,2.441869999999999882e-07,1.446674823760986328e+00,4.000619999999999732e-01,2.928580000000000076e-08
1.650128364562988281e+00,1.000110000000000054e+00,3.143449999999999736e-07,1.806829452514648438e+00,4.000619999999999732e-01,2.211229999999999942e-08
2.009766817092895508e+00,1.200110000000000010e+00,3.568869999999999849e-07,2.166267633438110352e+00,4.000600000000000267e-01,1.662400000000000050e-08
2.367004156112670898e+00,1.400090000000000057e+00,3.921130000000000119e-07,2.524926662445068359e+00,4.000569999999999959e-01,1.284510000000000065e-08
2.726963281631469727e+00,1.600060000000000038e+00,4.496629999999999946e-07,2.881164073944091797e+00,4.000520000000000187e-01,1.180390000000000057e-08
3.082148313522338867e+00,1.800040000000000084e+00,5.671310000000000509e-07,3.239974021911621094e+00,4.000580000000000247e-01,1.085329999999999932e-08
3.440105915069580078e+00,2.000010000000000066e+00,7.186879999999999832e-07,3.595910072326660156e+00,4.000580000000000247e-01,1.029859999999999998e-08
3.801421403884887695e+00,2.200369999999999937e+00,9.999459999999999465e-07,3.957779169082641602e+00,4.000600000000000267e-01,1.166610000000000048e-08
4.159049034118652344e+00,2.400370000000000115e+00,1.271229999999999982e-06,4.331974983215332031e+00,4.000630000000000019e-01,1.236829999999999998e-08
4.536059617996215820e+00,2.600490000000000190e+00,1.832229999999999989e-06,4.708290815353393555e+00,4.000659999999999772e-01,1.305709999999999951e-08
4.910535812377929688e+00,2.800549999999999873e+00,2.291359999999999946e-06,5.081210374832153320e+00,4.000560000000000227e-01,1.290530000000000009e-08
5.283938407897949219e+00,3.000680000000000014e+00,2.991079999999999914e-06,5.453905820846557617e+00,4.000549999999999939e-01,1.184789999999999917e-08
5.656135797500610352e+00,3.200829999999999842e+00,4.242340000000000280e-06,5.826471090316772461e+00,4.000600000000000267e-01,1.172619999999999948e-08
6.029109001159667969e+00,3.400920000000000165e+00,4.452280000000000002e-06,6.201056718826293945e+00,4.000549999999999939e-01,1.150860000000000056e-08
6.404565095901489258e+00,3.601030000000000175e+00,6.171200000000000309e-06,6.577291488647460938e+00,4.000540000000000207e-01,1.094689999999999991e-08
6.781602144241333008e+00,3.800749999999999851e+00,8.639389999999999966e-06,6.951137065887451172e+00,4.000589999999999979e-01,1.101620000000000007e-08
7.151832818984985352e+00,4.002250000000000085e+00,7.552660000000000676e-09,7.291718721389770508e+00,4.000420000000000087e-01,1.255870000000000048e-08
7.431465864181518555e+00,4.200730000000000075e+00,1.706479999999999965e-05,7.601711034774780273e+00,4.000489999999999879e-01,1.734610000000000072e-09
7.805721044540405273e+00,4.400990000000000180e+00,2.425919999999999975e-05,7.990180015563964844e+00,4.000509999999999899e-01,1.184299999999999932e-09
8.192115545272827148e+00,4.601060000000000372e+00,3.444270000000000144e-05,8.363214731216430664e+00,4.000429999999999819e-01,1.815009999999999919e-09
8.565516471862792969e+00,4.801190000000000069e+00,4.916439999999999976e-05,8.738092660903930664e+00,4.000429999999999819e-01,1.788510000000000062e-09
8.938047647476196289e+00,5.001319999999999766e+00,7.068969999999999507e-05,9.110994100570678711e+00,4.000489999999999879e-01,1.498150000000000043e-09
9.314709186553955078e+00,4.801169999999999938e+00,4.968899999999999809e-05,9.486216545104980469e+00,4.000500000000000167e-01,1.830639999999999998e-09
