# Tue Oct 24 18:01:06 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=0, Npos=50, Nneg=0, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.125926971435546875e-02,-2.720360000000000158e-05,5.698199999999999772e-11,2.174468040466308594e-01,4.000299999999999967e-01,1.118800000000000066e-08
3.580260276794433594e-01,1.999690000000000079e-01,2.688590000000000122e-09,5.013921260833740234e-01,4.000239999999999907e-01,1.206239999999999921e-08
6.390359401702880859e-01,4.000279999999999947e-01,1.131519999999999997e-08,7.820606231689453125e-01,4.000279999999999947e-01,1.261589999999999983e-08
9.238593578338623047e-01,6.000619999999999843e-01,3.158149999999999729e-08,1.064937591552734375e+00,4.000279999999999947e-01,1.374819999999999932e-08
1.208034038543701172e+00,8.000800000000000134e-01,6.125680000000000626e-08,1.350763797760009766e+00,4.000360000000000027e-01,1.195650000000000023e-08
1.493081808090209961e+00,1.000080000000000080e+00,1.483270000000000020e-07,1.650137424468994141e+00,4.000290000000000235e-01,1.092599999999999970e-08
1.854440450668334961e+00,1.200090000000000101e+00,2.299600000000000025e-07,2.012494087219238281e+00,4.000279999999999947e-01,1.078240000000000032e-08
2.216805934906005859e+00,1.400069999999999926e+00,3.139420000000000195e-07,2.375560522079467773e+00,4.000330000000000275e-01,9.147850000000000417e-09
2.579028367996215820e+00,1.600030000000000063e+00,3.562920000000000249e-07,2.735772848129272461e+00,4.000270000000000215e-01,7.562780000000000637e-09
2.939164161682128906e+00,1.800030000000000019e+00,4.394010000000000050e-07,3.097038507461547852e+00,4.000279999999999947e-01,5.628569999999999724e-09
3.301111698150634766e+00,1.999980000000000091e+00,5.799790000000000082e-07,3.458025217056274414e+00,4.000319999999999987e-01,8.793210000000000492e-09
3.662763357162475586e+00,2.200079999999999814e+00,7.963649999999999978e-07,3.817864179611206055e+00,4.000259999999999927e-01,5.728820000000000076e-09
4.020113229751586914e+00,2.400240000000000151e+00,9.365509999999999800e-07,4.175843954086303711e+00,4.000279999999999947e-01,6.001849999999999907e-09
4.380032539367675781e+00,2.600229999999999819e+00,1.174239999999999959e-06,4.537752151489257812e+00,4.000270000000000215e-01,5.265869999999999725e-09
4.741922378540039062e+00,2.800310000000000077e+00,1.558529999999999967e-06,4.898227930068969727e+00,4.000330000000000275e-01,5.438199999999999687e-09
5.102726697921752930e+00,3.000410000000000021e+00,2.192459999999999927e-06,5.259179353713989258e+00,4.000279999999999947e-01,4.677929999999999789e-09
5.463665008544921875e+00,3.200530000000000097e+00,3.046980000000000090e-06,5.621224641799926758e+00,4.000230000000000175e-01,5.021950000000000013e-09
5.824819803237915039e+00,3.400700000000000056e+00,4.292339999999999802e-06,5.982795715332031250e+00,4.000250000000000195e-01,6.195760000000000120e-09
6.186933994293212891e+00,3.600800000000000001e+00,6.164370000000000240e-06,6.343765497207641602e+00,4.000219999999999887e-01,6.885039999999999625e-09
6.545992136001586914e+00,3.800530000000000186e+00,8.868039999999999885e-06,6.701216459274291992e+00,4.000150000000000095e-01,5.744779999999999677e-09
6.903841257095336914e+00,4.000519999999999854e+00,1.273289999999999967e-05,7.076648473739624023e+00,4.000139999999999807e-01,-1.270209999999999897e-09
