# Tue Oct 24 19:01:09 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.5, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.08, T2 = 0.08, nplc=0.5, Nfire=60, ratioRth=0.2, Rth=8677074.38040976
4.320201873779296875e-01,4.000270000000000215e-01,1.136930000000000043e-08
9.791381359100341797e-01,4.000319999999999987e-01,1.158439999999999983e-08
1.515726327896118164e+00,4.000310000000000255e-01,1.178080000000000051e-08
2.066691398620605469e+00,4.000279999999999947e-01,8.450649999999999971e-09
2.618831634521484375e+00,4.000340000000000007e-01,1.163740000000000037e-08
3.155909776687622070e+00,4.000409999999999799e-01,1.163370000000000047e-08
3.686747312545776367e+00,4.000380000000000047e-01,8.027009999999999560e-09
4.221818923950195312e+00,4.000349999999999739e-01,3.006999999999999728e-08
4.769055604934692383e+00,4.000389999999999779e-01,4.232030000000000078e-08
5.321400880813598633e+00,4.000380000000000047e-01,5.975949999999999986e-08
5.870557308197021484e+00,4.000460000000000127e-01,6.535690000000000206e-08
6.421231508255004883e+00,4.000330000000000275e-01,4.895429999999999917e-08
6.972262620925903320e+00,4.000489999999999879e-01,4.782430000000000162e-08
7.525442600250244141e+00,4.000389999999999779e-01,4.382829999999999681e-08
8.072988510131835938e+00,4.000369999999999759e-01,5.506900000000000164e-08
8.622973918914794922e+00,4.000409999999999799e-01,7.157770000000000440e-08
9.172418117523193359e+00,4.000449999999999839e-01,5.295909999999999675e-08
9.716339111328125000e+00,4.000299999999999967e-01,6.224619999999999790e-08
1.026693081855773926e+01,4.000360000000000027e-01,6.404430000000000393e-08
1.083357381820678711e+01,4.000360000000000027e-01,6.963839999999999974e-08
1.138283514976501465e+01,4.000360000000000027e-01,7.441769999999999542e-08
1.193007707595825195e+01,4.000409999999999799e-01,7.385259999999999786e-08
1.247785234451293945e+01,4.000279999999999947e-01,8.056019999999999897e-08
1.302374076843261719e+01,4.000360000000000027e-01,7.517399999999999538e-08
1.357545876502990723e+01,4.000259999999999927e-01,7.507670000000000152e-08
1.410824251174926758e+01,4.000409999999999799e-01,6.011960000000000320e-08
1.466054534912109375e+01,4.000380000000000047e-01,6.994540000000000374e-08
1.521296858787536621e+01,4.000330000000000275e-01,8.141699999999999378e-08
1.576324701309204102e+01,4.000389999999999779e-01,8.329150000000000173e-08
1.631329894065856934e+01,4.000319999999999987e-01,9.188180000000000421e-08
1.686512422561645508e+01,4.000449999999999839e-01,7.769059999999999557e-08
1.741125702857971191e+01,4.000330000000000275e-01,7.311589999999999895e-08
1.796322154998779297e+01,4.000469999999999859e-01,7.664969999999999847e-08
1.851604986190795898e+01,4.000380000000000047e-01,8.185280000000000090e-08
1.906982016563415527e+01,4.000349999999999739e-01,6.435140000000000010e-08
1.962010693550109863e+01,4.000409999999999799e-01,7.679089999999999711e-08
2.017208480834960938e+01,4.000310000000000255e-01,6.754739999999999775e-08
2.072324419021606445e+01,4.000380000000000047e-01,7.162050000000000264e-08
2.127684545516967773e+01,4.000299999999999967e-01,6.618409999999999772e-08
2.182115745544433594e+01,4.000360000000000027e-01,8.313329999999999705e-08
2.236921453475952148e+01,4.000330000000000275e-01,8.717710000000000577e-08
2.292876791954040527e+01,4.000299999999999967e-01,7.552590000000000531e-08
2.347689914703369141e+01,4.000360000000000027e-01,7.505189999999999722e-08
2.402578783035278320e+01,4.000429999999999819e-01,1.008800000000000007e-07
2.452423214912414551e+01,4.000400000000000067e-01,1.152669999999999958e-07
2.502363896369934082e+01,4.000489999999999879e-01,1.127239999999999974e-07
2.550788068771362305e+01,4.000449999999999839e-01,1.044540000000000035e-07
2.602394986152648926e+01,4.000469999999999859e-01,1.096140000000000047e-07
2.652491402626037598e+01,4.000250000000000195e-01,9.437220000000000380e-08
2.708618330955505371e+01,4.000469999999999859e-01,1.069239999999999984e-07
2.757355022430419922e+01,4.000500000000000167e-01,1.043059999999999945e-07
2.807080364227294922e+01,4.000349999999999739e-01,9.260310000000000420e-08
2.863509392738342285e+01,4.000480000000000147e-01,1.071050000000000052e-07
2.913311052322387695e+01,4.000460000000000127e-01,1.022399999999999944e-07
2.964883518218994141e+01,4.000440000000000107e-01,1.069420000000000056e-07
3.013337445259094238e+01,4.000440000000000107e-01,1.202910000000000016e-07
3.063182806968688965e+01,4.000360000000000027e-01,1.316569999999999990e-07
3.113104605674743652e+01,4.000389999999999779e-01,1.019279999999999979e-07
3.163084077835083008e+01,4.000440000000000107e-01,1.073860000000000062e-07
3.213190817832946777e+01,4.000290000000000235e-01,9.214089999999999891e-08
3.242784881591796875e+01,4.000340000000000007e-01,6.981899999999999806e-08
