# Fri Nov 24 17:51:57 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.8, Tmax=0, Twrite=0.05, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=115, ratioRth=0.2, Rth=297740.30495512765, Nth=50
2.574548721313476562e-01,4.000569999999999959e-01,7.560260000000000228e-07
4.765274524688720703e-01,4.000580000000000247e-01,6.744319999999999871e-07
6.914868354797363281e-01,4.000589999999999979e-01,7.353630000000000184e-07
9.231171607971191406e-01,4.000619999999999732e-01,8.094599999999999969e-07
1.141939878463745117e+00,4.000630000000000019e-01,8.281020000000000125e-07
1.360308170318603516e+00,4.000600000000000267e-01,8.306120000000000529e-07
1.577919960021972656e+00,4.000619999999999732e-01,8.329879999999999942e-07
1.795710086822509766e+00,4.000589999999999979e-01,7.817119999999999790e-07
2.011496543884277344e+00,4.000609999999999999e-01,7.789250000000000216e-07
2.229580879211425781e+00,4.000659999999999772e-01,8.178950000000000059e-07
2.447170495986938477e+00,4.000600000000000267e-01,8.292150000000000305e-07
2.664404392242431641e+00,4.000659999999999772e-01,7.738350000000000203e-07
2.882462978363037109e+00,4.000569999999999959e-01,8.776039999999999750e-07
3.100382804870605469e+00,4.000619999999999732e-01,8.503300000000000181e-07
3.320242643356323242e+00,4.000580000000000247e-01,9.755429999999999363e-07
3.539021968841552734e+00,4.000600000000000267e-01,1.088440000000000077e-06
3.769878149032592773e+00,4.000560000000000227e-01,1.083040000000000095e-06
3.989544868469238281e+00,4.000609999999999999e-01,1.022929999999999962e-06
4.204406976699829102e+00,4.000670000000000059e-01,1.137590000000000064e-06
4.423143148422241211e+00,4.000690000000000079e-01,1.071970000000000089e-06
4.639477491378784180e+00,4.000619999999999732e-01,1.259099999999999939e-06
4.859660387039184570e+00,4.000569999999999959e-01,1.213530000000000094e-06
5.077477216720581055e+00,4.000630000000000019e-01,1.124910000000000085e-06
5.295430898666381836e+00,4.000580000000000247e-01,9.749240000000000021e-07
5.528139114379882812e+00,4.000549999999999939e-01,1.042689999999999922e-06
5.761525392532348633e+00,4.000549999999999939e-01,1.070290000000000090e-06
5.981563806533813477e+00,4.000549999999999939e-01,1.210630000000000088e-06
6.196556091308593750e+00,4.000630000000000019e-01,1.129520000000000072e-06
6.415462970733642578e+00,4.000589999999999979e-01,1.048789999999999957e-06
6.632811546325683594e+00,4.000589999999999979e-01,1.050899999999999967e-06
6.851297378540039062e+00,4.000670000000000059e-01,1.184200000000000029e-06
7.069755077362060547e+00,4.000679999999999792e-01,1.063820000000000006e-06
7.287453651428222656e+00,4.000659999999999772e-01,1.192889999999999983e-06
7.519404888153076172e+00,4.000739999999999852e-01,1.270320000000000062e-06
7.739680767059326172e+00,4.000679999999999792e-01,1.123330000000000094e-06
7.957109928131103516e+00,4.000759999999999872e-01,1.161219999999999912e-06
8.175687551498413086e+00,4.000679999999999792e-01,1.332929999999999959e-06
8.394375324249267578e+00,4.000699999999999812e-01,1.120880000000000015e-06
8.612747907638549805e+00,4.000639999999999752e-01,1.193579999999999972e-06
8.829666614532470703e+00,4.000670000000000059e-01,1.109820000000000074e-06
9.048346757888793945e+00,4.000639999999999752e-01,1.171599999999999930e-06
9.266415357589721680e+00,4.000670000000000059e-01,1.248580000000000080e-06
9.485503911972045898e+00,4.000659999999999772e-01,1.247850000000000047e-06
9.702970266342163086e+00,4.000619999999999732e-01,1.115480000000000033e-06
9.922910928726196289e+00,4.000630000000000019e-01,1.103660000000000077e-06
1.014005446434020996e+01,4.000639999999999752e-01,1.118109999999999998e-06
1.035739994049072266e+01,4.000630000000000019e-01,1.030820000000000068e-06
1.057512378692626953e+01,4.000589999999999979e-01,1.043819999999999986e-06
1.079242324829101562e+01,4.000639999999999752e-01,1.093159999999999923e-06
1.101038360595703125e+01,4.000650000000000039e-01,1.097700000000000095e-06
1.122696661949157715e+01,4.000650000000000039e-01,1.066609999999999940e-06
1.144653177261352539e+01,4.000589999999999979e-01,1.130140000000000033e-06
1.166650819778442383e+01,4.000639999999999752e-01,1.040610000000000105e-06
1.188416886329650879e+01,4.000710000000000099e-01,1.081590000000000092e-06
1.210210514068603516e+01,4.000670000000000059e-01,1.115590000000000105e-06
1.231995630264282227e+01,4.000670000000000059e-01,1.183529999999999958e-06
1.253719973564147949e+01,4.000600000000000267e-01,1.170149999999999927e-06
1.275475907325744629e+01,4.000670000000000059e-01,1.087020000000000055e-06
1.297650957107543945e+01,4.000679999999999792e-01,1.212140000000000053e-06
1.319461154937744141e+01,4.000690000000000079e-01,1.155269999999999994e-06
1.341565084457397461e+01,4.000659999999999772e-01,1.072009999999999923e-06
1.363383960723876953e+01,4.000699999999999812e-01,1.115569999999999976e-06
1.385410737991333008e+01,4.000659999999999772e-01,1.147570000000000051e-06
1.407113599777221680e+01,4.000679999999999792e-01,1.084160000000000094e-06
1.428970313072204590e+01,4.000670000000000059e-01,1.108739999999999908e-06
1.450808787345886230e+01,4.000650000000000039e-01,1.939529999999999792e-06
1.472664546966552734e+01,4.000679999999999792e-01,1.818860000000000023e-06
1.494440054893493652e+01,4.000650000000000039e-01,1.735899999999999973e-06
1.517883753776550293e+01,4.000589999999999979e-01,1.734260000000000019e-06
1.539856100082397461e+01,4.000589999999999979e-01,1.624219999999999968e-06
1.561603856086730957e+01,4.000589999999999979e-01,1.691240000000000048e-06
1.583591270446777344e+01,4.000619999999999732e-01,1.605660000000000099e-06
1.605297756195068359e+01,4.000650000000000039e-01,1.616369999999999908e-06
1.627312660217285156e+01,4.000659999999999772e-01,1.574250000000000005e-06
1.649306488037109375e+01,4.000639999999999752e-01,1.502389999999999942e-06
1.670856285095214844e+01,4.000659999999999772e-01,1.522689999999999985e-06
1.692760610580444336e+01,4.000699999999999812e-01,1.614910000000000053e-06
1.714682006835937500e+01,4.000659999999999772e-01,1.656659999999999907e-06
1.736669325828552246e+01,4.000730000000000119e-01,1.627040000000000096e-06
1.758463335037231445e+01,4.000630000000000019e-01,1.640710000000000085e-06
1.780287313461303711e+01,4.000679999999999792e-01,1.637210000000000034e-06
1.802420830726623535e+01,4.000639999999999752e-01,1.609940000000000081e-06
1.824116516113281250e+01,4.000659999999999772e-01,1.595189999999999926e-06
1.846027421951293945e+01,4.000699999999999812e-01,1.651780000000000091e-06
1.867725968360900879e+01,4.000609999999999999e-01,1.652509999999999913e-06
1.889538860321044922e+01,4.000619999999999732e-01,1.541069999999999968e-06
1.911529254913330078e+01,4.000619999999999732e-01,1.583220000000000065e-06
1.933219075202941895e+01,4.000540000000000207e-01,1.545739999999999917e-06
1.955037522315979004e+01,4.000650000000000039e-01,1.563209999999999980e-06
1.976711344718933105e+01,4.000650000000000039e-01,1.540590000000000059e-06
1.998529243469238281e+01,4.000730000000000119e-01,1.543220000000000024e-06
2.020330476760864258e+01,4.000690000000000079e-01,1.611399999999999937e-06
2.042330360412597656e+01,4.000699999999999812e-01,1.580009999999999972e-06
2.063948941230773926e+01,4.000650000000000039e-01,1.547069999999999996e-06
2.085982298851013184e+01,4.000670000000000059e-01,1.627249999999999963e-06
2.107841610908508301e+01,4.000670000000000059e-01,1.541169999999999976e-06
2.129518461227416992e+01,4.000690000000000079e-01,1.509070000000000105e-06
2.151349782943725586e+01,4.000659999999999772e-01,1.498369999999999937e-06
2.173147821426391602e+01,4.000639999999999752e-01,1.679850000000000103e-06
2.194931650161743164e+01,4.000650000000000039e-01,1.558719999999999918e-06
2.216961956024169922e+01,4.000600000000000267e-01,1.602709999999999983e-06
2.238834428787231445e+01,4.000600000000000267e-01,1.728749999999999965e-06
2.260550522804260254e+01,4.000609999999999999e-01,1.573770000000000096e-06
2.282437014579772949e+01,4.000600000000000267e-01,1.531979999999999984e-06
2.304271173477172852e+01,4.000619999999999732e-01,1.656039999999999945e-06
2.326141190528869629e+01,4.000659999999999772e-01,1.592399999999999992e-06
2.347925496101379395e+01,4.000650000000000039e-01,1.637459999999999947e-06
2.369570899009704590e+01,4.000679999999999792e-01,1.604749999999999967e-06
2.391549229621887207e+01,4.000619999999999732e-01,1.597940000000000027e-06
2.413360571861267090e+01,4.000600000000000267e-01,1.509149999999999984e-06
2.435085749626159668e+01,4.000639999999999752e-01,1.487020000000000037e-06
2.456978702545166016e+01,4.000639999999999752e-01,1.572750000000000104e-06
2.478754353523254395e+01,4.000619999999999732e-01,1.890229999999999900e-06
2.500440645217895508e+01,4.000600000000000267e-01,1.493039999999999981e-06
2.522416973114013672e+01,4.000580000000000247e-01,1.515420000000000053e-06
2.536539006233215332e+01,4.000440000000000107e-01,1.381240000000000052e-06
