# Fri Nov 24 17:53:33 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.096625328063964844e-02,7.224080000000000297e-06,-1.318490000000000066e-09,2.764382362365722656e-01,4.000380000000000047e-01,1.220370000000000015e-06
4.316112995147705078e-01,1.999849999999999961e-01,2.813250000000000128e-07,5.879373550415039062e-01,4.000360000000000027e-01,1.204869999999999909e-06
7.448377609252929688e-01,4.000429999999999819e-01,1.208850000000000081e-06,8.847174644470214844e-01,4.000389999999999779e-01,1.192610000000000089e-06
1.023506641387939453e+00,6.000720000000000498e-01,3.204180000000000042e-06,1.162156343460083008e+00,4.000409999999999799e-01,1.119340000000000069e-06
1.301536321640014648e+00,8.000899999999999679e-01,6.135030000000000111e-06,1.440223455429077148e+00,4.000420000000000087e-01,1.022640000000000004e-06
1.581143617630004883e+00,1.000080000000000080e+00,9.461429999999999298e-06,1.720445394515991211e+00,4.000429999999999819e-01,8.756289999999999854e-07
1.875318527221679688e+00,1.200080000000000036e+00,1.286819999999999989e-05,2.030977249145507812e+00,4.000429999999999819e-01,8.049930000000000403e-07
2.187270402908325195e+00,1.400060000000000082e+00,1.692760000000000036e-05,2.342820882797241211e+00,4.000380000000000047e-01,6.751920000000000019e-07
2.501002073287963867e+00,1.600019999999999998e+00,2.041169999999999974e-05,2.667900562286376953e+00,4.000389999999999779e-01,6.159080000000000118e-07
2.821889877319335938e+00,1.800019999999999953e+00,2.257050000000000015e-05,2.976296424865722656e+00,4.000380000000000047e-01,3.944360000000000255e-07
3.133359909057617188e+00,1.999980000000000091e+00,2.439120000000000120e-05,3.288844823837280273e+00,4.000349999999999739e-01,2.689720000000000080e-07
3.443137645721435547e+00,2.200019999999999865e+00,2.496379999999999975e-05,3.600005388259887695e+00,4.000380000000000047e-01,2.162529999999999976e-07
3.754611492156982422e+00,2.400160000000000071e+00,2.499889999999999879e-05,3.910111427307128906e+00,4.000340000000000007e-01,1.757739999999999962e-07
4.066546916961669922e+00,2.600220000000000198e+00,2.613599999999999845e-05,4.226106643676757812e+00,4.000569999999999959e-01,1.656320000000000104e-07
4.381114006042480469e+00,2.800330000000000208e+00,3.129010000000000049e-05,4.540178060531616211e+00,4.000529999999999919e-01,1.717730000000000122e-07
4.695355653762817383e+00,3.000480000000000036e+00,3.814750000000000026e-05,4.863903760910034180e+00,4.000500000000000167e-01,1.461180000000000118e-07
