# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,2.794349999999999909e+03,3.770199999999999940e-02
2.075120000000000076e+01,2.794309999999999945e+03,3.681140000000000106e-02
2.153320000000000078e+01,2.794369999999999891e+03,3.432260000000000172e-02
2.234140000000000015e+01,2.794289999999999964e+03,3.346020000000000244e-02
2.318029999999999902e+01,2.794309999999999945e+03,3.407820000000000293e-02
2.405000000000000071e+01,2.794269999999999982e+03,3.122259999999999966e-02
2.495429999999999993e+01,2.794269999999999982e+03,2.951809999999999851e-02
2.589110000000000156e+01,2.794260000000000218e+03,2.919789999999999885e-02
2.686730000000000018e+01,2.794309999999999945e+03,2.685950000000000143e-02
2.787330000000000041e+01,2.794260000000000218e+03,2.547330000000000080e-02
2.892119999999999891e+01,2.794280000000000200e+03,2.442940000000000042e-02
3.000600000000000023e+01,2.794260000000000218e+03,2.492010000000000058e-02
3.113329999999999842e+01,2.794309999999999945e+03,2.296990000000000143e-02
3.230319999999999681e+01,2.794340000000000146e+03,2.438380000000000061e-02
3.352329999999999899e+01,2.794409999999999854e+03,2.190289999999999945e-02
3.478260000000000218e+01,2.794340000000000146e+03,2.077210000000000167e-02
3.608809999999999718e+01,2.794480000000000018e+03,2.011030000000000109e-02
3.743919999999999959e+01,2.794489999999999782e+03,1.862600000000000020e-02
3.884499999999999886e+01,2.794400000000000091e+03,1.811350000000000113e-02
4.030630000000000024e+01,2.794579999999999927e+03,1.741159999999999930e-02
4.182350000000000279e+01,2.794500000000000000e+03,1.638589999999999838e-02
4.339020000000000010e+01,2.794619999999999891e+03,1.603239999999999874e-02
4.501800000000000068e+01,2.794599999999999909e+03,1.404279999999999938e-02
4.671439999999999770e+01,2.794670000000000073e+03,1.657010000000000080e-02
4.846529999999999916e+01,2.794599999999999909e+03,1.067410000000000060e-02
5.029339999999999833e+01,2.794489999999999782e+03,1.383559999999999998e-02
5.218299999999999983e+01,2.794539999999999964e+03,1.488399999999999966e-02
5.415160000000000196e+01,2.794510000000000218e+03,1.412580000000000086e-02
5.616929999999999978e+01,2.794570000000000164e+03,1.366999999999999986e-02
5.828640000000000043e+01,2.794570000000000164e+03,1.142510000000000053e-02
6.048389999999999844e+01,2.794550000000000182e+03,1.151270000000000071e-02
6.274839999999999662e+01,2.794690000000000055e+03,9.272300000000000680e-03
6.510420000000000584e+01,2.794409999999999854e+03,9.828879999999999909e-03
6.755240000000000578e+01,2.794449999999999818e+03,6.710159999999999736e-03
7.007710000000000150e+01,2.794530000000000200e+03,1.006370000000000008e-02
7.272729999999999961e+01,2.794409999999999854e+03,5.879299999999999631e-03
7.547169999999999845e+01,2.794360000000000127e+03,6.702859999999999721e-03
7.828810000000000002e+01,2.794389999999999873e+03,6.625210000000000300e-03
8.125679999999999836e+01,2.794389999999999873e+03,7.598829999999999994e-03
8.429330000000000211e+01,2.794440000000000055e+03,4.525190000000000115e-03
8.743810000000000571e+01,2.794190000000000055e+03,6.122559999999999981e-03
9.074410000000000309e+01,2.794369999999999891e+03,5.020890000000000075e-03
9.413240000000000407e+01,2.794449999999999818e+03,7.716319999999999603e-03
9.768800000000000239e+01,2.794230000000000018e+03,1.058790000000000078e-02
1.013509999999999991e+02,2.794099999999999909e+03,1.111159999999999926e-02
1.051520000000000010e+02,2.794190000000000055e+03,8.938520000000000146e-03
1.091310000000000002e+02,2.794250000000000000e+03,4.377810000000000208e-03
1.132500000000000000e+02,2.794599999999999909e+03,1.273889999999999962e-03
1.175090000000000003e+02,2.794570000000000164e+03,-9.460410000000000043e-04
1.218520000000000039e+02,2.794139999999999873e+03,4.002519999999999863e-03
1.265289999999999964e+02,2.794489999999999782e+03,1.323490000000000083e-02
1.311759999999999877e+02,2.794360000000000127e+03,3.651779999999999870e-03
1.361160000000000139e+02,2.794500000000000000e+03,4.500070000000000112e-03
1.413089999999999975e+02,2.794670000000000073e+03,9.007070000000000701e-03
1.466279999999999859e+02,2.794480000000000018e+03,7.163100000000000370e-03
1.521299999999999955e+02,2.794409999999999854e+03,5.533910000000000391e-03
1.578950000000000102e+02,2.794949999999999818e+03,-2.554970000000000158e-03
1.636659999999999968e+02,2.794829999999999927e+03,1.719229999999999977e-03
1.698750000000000000e+02,2.794219999999999800e+03,2.092559999999999820e-03
1.762630000000000052e+02,2.794480000000000018e+03,3.829339999999999762e-04
1.828149999999999977e+02,2.794079999999999927e+03,1.869879999999999980e-03
1.897529999999999859e+02,2.795190000000000055e+03,2.837489999999999804e-03
1.968499999999999943e+02,2.794829999999999927e+03,1.061069999999999895e-03
2.043600000000000136e+02,2.794659999999999854e+03,9.860520000000000656e-04
2.118640000000000043e+02,2.794809999999999945e+03,4.249310000000000066e-03
2.199410000000000025e+02,2.794590000000000146e+03,-4.730170000000000013e-04
2.283110000000000070e+02,2.794630000000000109e+03,-8.208850000000000391e-04
2.369670000000000130e+02,2.794739999999999782e+03,2.980599999999999916e-03
