# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,8.176730000000000587e+01,4.013019999999999782e-02
2.075120000000000076e+01,8.176810000000000400e+01,3.965189999999999687e-02
2.153320000000000078e+01,8.176789999999999736e+01,3.856880000000000031e-02
2.234140000000000015e+01,8.176489999999999725e+01,3.776299999999999796e-02
2.318029999999999902e+01,8.176470000000000482e+01,3.345730000000000232e-02
2.405000000000000071e+01,8.176539999999999964e+01,3.350650000000000156e-02
2.495429999999999993e+01,8.176550000000000296e+01,3.146519999999999873e-02
2.589110000000000156e+01,8.176630000000000109e+01,2.990970000000000087e-02
2.686730000000000018e+01,8.176739999999999498e+01,2.741649999999999990e-02
2.787330000000000041e+01,8.176409999999999911e+01,2.808609999999999926e-02
2.892119999999999891e+01,8.176439999999999486e+01,2.519280000000000130e-02
3.000600000000000023e+01,8.176609999999999445e+01,2.501959999999999948e-02
3.113329999999999842e+01,8.176749999999999829e+01,2.400619999999999837e-02
3.230319999999999681e+01,8.177169999999999561e+01,2.453699999999999978e-02
3.352329999999999899e+01,8.177009999999999934e+01,2.477139999999999898e-02
3.478260000000000218e+01,8.176760000000000161e+01,2.131059999999999899e-02
3.608809999999999718e+01,8.177049999999999841e+01,2.089960000000000082e-02
3.743919999999999959e+01,8.176860000000000639e+01,2.109379999999999936e-02
3.884499999999999886e+01,8.177339999999999520e+01,1.666170000000000151e-02
4.030630000000000024e+01,8.177439999999999998e+01,2.016350000000000087e-02
4.182350000000000279e+01,8.177609999999999957e+01,1.867869999999999947e-02
4.339020000000000010e+01,8.177859999999999729e+01,1.670030000000000125e-02
4.501800000000000068e+01,8.177639999999999532e+01,1.629030000000000061e-02
4.671439999999999770e+01,8.177290000000000703e+01,1.311299999999999966e-02
4.846529999999999916e+01,8.177360000000000184e+01,1.737059999999999993e-02
5.029339999999999833e+01,8.177100000000000080e+01,1.815040000000000056e-02
5.218299999999999983e+01,8.176959999999999695e+01,1.657499999999999946e-02
5.415160000000000196e+01,8.177309999999999945e+01,1.408580000000000075e-02
5.616929999999999978e+01,8.177519999999999811e+01,1.263279999999999959e-02
5.828640000000000043e+01,8.177660000000000196e+01,1.413870000000000057e-02
6.048389999999999844e+01,8.177429999999999666e+01,1.096109999999999966e-02
6.274839999999999662e+01,8.177259999999999707e+01,1.124469999999999983e-02
6.510420000000000584e+01,8.177290000000000703e+01,1.053899999999999976e-02
6.755240000000000578e+01,8.176980000000000359e+01,1.027480000000000060e-02
7.007710000000000150e+01,8.177500000000000568e+01,5.123710000000000070e-03
7.272729999999999961e+01,8.177179999999999893e+01,9.410699999999999274e-03
7.547169999999999845e+01,8.177469999999999573e+01,9.003610000000000432e-03
7.828810000000000002e+01,8.177630000000000621e+01,8.208800000000000471e-03
8.125679999999999836e+01,8.177580000000000382e+01,7.856880000000000114e-03
8.429330000000000211e+01,8.177599999999999625e+01,8.722489999999999410e-03
8.743810000000000571e+01,8.177419999999999334e+01,5.858780000000000064e-03
9.074410000000000309e+01,8.177679999999999438e+01,8.389650000000000232e-03
9.413240000000000407e+01,8.177410000000000423e+01,6.652609999999999774e-03
9.768800000000000239e+01,8.177530000000000143e+01,-6.230880000000000489e-04
1.013509999999999991e+02,8.178209999999999980e+01,8.755249999999999144e-03
1.051520000000000010e+02,8.177110000000000412e+01,8.553279999999999911e-03
1.091310000000000002e+02,8.176999999999999602e+01,6.996419999999999723e-03
1.132500000000000000e+02,8.177450000000000330e+01,2.229109999999999859e-03
