# Barrido en logspace desde 100 Hz hasta 200 kHz a 1 V
#  Cs [F], D
1.000000000000000000e+02,3.526460000000000036e+03,-8.991020000000000323e+01
1.006938631476027126e+02,3.499510000000000218e+03,-8.990800000000000125e+01
1.013925407558815266e+02,3.472519999999999982e+03,-8.990890000000000271e+01
1.020960662306046487e+02,3.446570000000000164e+03,-8.991089999999999804e+01
1.028044732093309790e+02,3.420510000000000218e+03,-8.991070000000000562e+01
1.035177955630176285e+02,3.394760000000000218e+03,-8.990779999999999461e+01
1.042360673976401131e+02,3.368900000000000091e+03,-8.990930000000000177e+01
1.049593230558227646e+02,3.343079999999999927e+03,-8.990970000000000084e+01
1.056875971184803973e+02,3.317349999999999909e+03,-8.990800000000000125e+01
1.064209244064724658e+02,3.292750000000000000e+03,-8.990819999999999368e+01
1.071593399822671131e+02,3.268019999999999982e+03,-8.990869999999999607e+01
1.079028791516183645e+02,3.243360000000000127e+03,-8.990579999999999927e+01
1.086515774652538369e+02,3.218719999999999800e+03,-8.990609999999999502e+01
1.094054707205742432e+02,3.193969999999999800e+03,-8.990510000000000446e+01
1.101645949633656869e+02,3.169269999999999982e+03,-8.990800000000000125e+01
1.109289864895222735e+02,3.145949999999999818e+03,-8.990630000000000166e+01
1.116986818467822644e+02,3.122250000000000000e+03,-8.990860000000000696e+01
1.124737178364751884e+02,3.098699999999999818e+03,-8.990789999999999793e+01
1.132541315152811450e+02,3.075230000000000018e+03,-8.990699999999999648e+01
1.140399601970033103e+02,3.051880000000000109e+03,-8.990770000000000550e+01
1.148312414543511153e+02,3.028239999999999782e+03,-8.990989999999999327e+01
1.156280131207375348e+02,3.004860000000000127e+03,-8.990250000000000341e+01
1.164303132920876749e+02,2.982480000000000018e+03,-8.990970000000000084e+01
1.172381803286598512e+02,2.960440000000000055e+03,-8.990819999999999368e+01
1.180516528568805512e+02,2.937940000000000055e+03,-8.991039999999999566e+01
1.188707697711903251e+02,2.915309999999999945e+03,-8.990240000000000009e+01
1.196955702359042846e+02,2.893090000000000146e+03,-8.990630000000000166e+01
1.205260936870842556e+02,2.870750000000000000e+03,-8.990189999999999770e+01
1.213623798344240470e+02,2.849889999999999873e+03,-8.990760000000000218e+01
1.222044686631488730e+02,2.828809999999999945e+03,-8.990630000000000166e+01
1.230524004359261596e+02,2.806349999999999909e+03,-8.990470000000000539e+01
1.239062156947915696e+02,2.785099999999999909e+03,-8.990500000000000114e+01
1.247659552630869797e+02,2.764019999999999982e+03,-8.990479999999999450e+01
1.256316602474120145e+02,2.742889999999999873e+03,-8.990470000000000539e+01
1.265033720395903742e+02,2.722949999999999818e+03,-8.990300000000000580e+01
1.273811323186478432e+02,2.701880000000000109e+03,-8.990240000000000009e+01
1.282649830528060022e+02,2.681750000000000000e+03,-8.990389999999999304e+01
1.291549665014883885e+02,2.660610000000000127e+03,-8.990319999999999823e+01
1.300511252173408536e+02,2.640670000000000073e+03,-8.990250000000000341e+01
1.309535020482667562e+02,2.620769999999999982e+03,-8.990269999999999584e+01
1.318621401394748602e+02,2.600650000000000091e+03,-8.990340000000000487e+01
1.327770829355428930e+02,2.581920000000000073e+03,-8.990300000000000580e+01
1.336983741824946605e+02,2.561909999999999854e+03,-8.990529999999999688e+01
1.346260579298909761e+02,2.541949999999999818e+03,-8.989910000000000423e+01
1.355601785329369022e+02,2.523039999999999964e+03,-8.990040000000000475e+01
1.365007806546013853e+02,2.504530000000000200e+03,-8.990089999999999293e+01
1.374479092677536585e+02,2.485750000000000000e+03,-8.989679999999999893e+01
1.384016096573131449e+02,2.466820000000000164e+03,-8.990550000000000352e+01
1.393619274224141975e+02,2.448039999999999964e+03,-8.989820000000000277e+01
1.403289084785873229e+02,2.429369999999999891e+03,-8.989960000000000662e+01
1.413025990599533657e+02,2.410300000000000182e+03,-8.989839999999999520e+01
1.422830457214352009e+02,2.392889999999999873e+03,-8.989910000000000423e+01
1.432702953409830968e+02,2.373840000000000146e+03,-8.990030000000000143e+01
1.442643951218157383e+02,2.356349999999999909e+03,-8.989910000000000423e+01
1.452653925946781328e+02,2.338630000000000109e+03,-8.990019999999999811e+01
1.462733356201129880e+02,2.320980000000000018e+03,-8.990019999999999811e+01
1.472882723907501656e+02,2.303530000000000200e+03,-8.989790000000000703e+01
1.483102514336104321e+02,2.285840000000000146e+03,-8.989570000000000505e+01
1.493393216124251808e+02,2.268360000000000127e+03,-8.989820000000000277e+01
1.503755321299738341e+02,2.250570000000000164e+03,-8.989589999999999748e+01
1.514189325304351996e+02,2.234130000000000109e+03,-8.989430000000000121e+01
1.524695727017574427e+02,2.217739999999999782e+03,-8.990040000000000475e+01
1.535275028780422701e+02,2.200139999999999873e+03,-8.989520000000000266e+01
1.545927736419477014e+02,2.183690000000000055e+03,-8.989969999999999573e+01
1.556654359271062162e+02,2.167150000000000091e+03,-8.989790000000000703e+01
1.567455410205595001e+02,2.150690000000000055e+03,-8.990009999999999479e+01
1.578331405652118065e+02,2.134239999999999782e+03,-8.989730000000000132e+01
1.589282865622977852e+02,2.117960000000000036e+03,-8.989619999999999322e+01
1.600310313738700074e+02,2.102599999999999909e+03,-8.989719999999999800e+01
1.611414277253019804e+02,2.086110000000000127e+03,-8.989570000000000505e+01
1.622595287078087267e+02,2.070849999999999909e+03,-8.989700000000000557e+01
1.633853877809862070e+02,2.054420000000000073e+03,-8.989619999999999322e+01
1.645190587753662328e+02,2.039109999999999900e+03,-8.989719999999999800e+01
1.656605958949913600e+02,2.023849999999999909e+03,-8.989719999999999800e+01
1.668100537200059250e+02,2.008519999999999982e+03,-8.989600000000000080e+01
1.679674872092653288e+02,1.993279999999999973e+03,-8.989449999999999363e+01
1.691329517029648741e+02,1.977950000000000045e+03,-8.989730000000000132e+01
1.703065029252844340e+02,1.962849999999999909e+03,-8.989260000000000161e+01
1.714881969870539251e+02,1.948700000000000045e+03,-8.989390000000000214e+01
1.726780903884356064e+02,1.933420000000000073e+03,-8.989260000000000161e+01
1.738762400216250512e+02,1.919400000000000091e+03,-8.989190000000000680e+01
1.750827031735725257e+02,1.904000000000000000e+03,-8.989570000000000505e+01
1.762975375287205679e+02,1.889950000000000045e+03,-8.989329999999999643e+01
1.775208011717634236e+02,1.875809999999999945e+03,-8.989409999999999457e+01
1.787525525904235337e+02,1.861789999999999964e+03,-8.989360000000000639e+01
1.799928506782476347e+02,1.847619999999999891e+03,-8.989159999999999684e+01
1.812417547374237756e+02,1.833589999999999918e+03,-8.989350000000000307e+01
1.824993244816152469e+02,1.819359999999999900e+03,-8.989130000000000109e+01
1.837656200388170475e+02,1.805349999999999909e+03,-8.988970000000000482e+01
1.850407019542302010e+02,1.792420000000000073e+03,-8.988949999999999818e+01
1.863246311931559944e+02,1.778200000000000045e+03,-8.988970000000000482e+01
1.876174691439121318e+02,1.765480000000000018e+03,-8.989310000000000400e+01
1.889192776207666213e+02,1.751279999999999973e+03,-8.989100000000000534e+01
1.902301188668943723e+02,1.738299999999999955e+03,-8.989199999999999591e+01
1.915500555573527777e+02,1.725470000000000027e+03,-8.989039999999999964e+01
1.928791508020777599e+02,1.712509999999999991e+03,-8.989159999999999684e+01
1.942174681489026398e+02,1.699579999999999927e+03,-8.989310000000000400e+01
1.955650715865949110e+02,1.686690000000000055e+03,-8.988979999999999393e+01
1.969220255479171442e+02,1.673829999999999927e+03,-8.989090000000000202e+01
1.982883949127071332e+02,1.660779999999999973e+03,-8.988569999999999993e+01
1.996642450109793288e+02,1.647900000000000091e+03,-8.988989999999999725e+01
2.010496416260499188e+02,1.636109999999999900e+03,-8.988859999999999673e+01
2.024446509976803839e+02,1.623140000000000100e+03,-8.988870000000000005e+01
2.038493398252464317e+02,1.611470000000000027e+03,-8.988760000000000616e+01
2.052637752709252084e+02,1.598549999999999955e+03,-8.988769999999999527e+01
2.066880249629082016e+02,1.586809999999999945e+03,-8.988809999999999434e+01
2.081221569986339262e+02,1.575039999999999964e+03,-8.988809999999999434e+01
2.095662399480432896e+02,1.563309999999999945e+03,-8.988760000000000616e+01
2.110203428568596564e+02,1.551559999999999945e+03,-8.988679999999999382e+01
2.124845352498882960e+02,1.539809999999999945e+03,-8.988620000000000232e+01
2.139588871343421488e+02,1.527920000000000073e+03,-8.986870000000000402e+01
2.154434690031884543e+02,1.516200000000000045e+03,-8.986879999999999313e+01
2.169383518385184288e+02,1.504420000000000073e+03,-8.986730000000000018e+01
2.184436071149428358e+02,1.492710000000000036e+03,-8.986809999999999832e+01
2.199593068030074789e+02,1.482130000000000109e+03,-8.986450000000000671e+01
2.214855233726359245e+02,1.470390000000000100e+03,-8.986939999999999884e+01
2.230223297965938514e+02,1.459750000000000000e+03,-8.986589999999999634e+01
2.245697995539773899e+02,1.448029999999999973e+03,-8.986549999999999727e+01
2.261280066337279493e+02,1.437529999999999973e+03,-8.986539999999999395e+01
2.276970255381679920e+02,1.426950000000000045e+03,-8.986589999999999634e+01
2.292769312865648885e+02,1.415190000000000055e+03,-8.986660000000000537e+01
2.308677994187169702e+02,1.404589999999999918e+03,-8.986639999999999873e+01
2.324697059985647911e+02,1.394019999999999982e+03,-8.986719999999999686e+01
2.340827276178294198e+02,1.383440000000000055e+03,-8.986669999999999447e+01
2.357069413996727860e+02,1.372910000000000082e+03,-8.986610000000000298e+01
2.373424250023866193e+02,1.362269999999999982e+03,-8.986440000000000339e+01
2.389892566231050353e+02,1.352900000000000091e+03,-8.986709999999999354e+01
2.406475150015424163e+02,1.342309999999999945e+03,-8.986419999999999675e+01
2.423172794237600556e+02,1.331750000000000000e+03,-8.986570000000000391e+01
2.439986297259550270e+02,1.322329999999999927e+03,-8.986549999999999727e+01
2.456916462982790108e+02,1.311740000000000009e+03,-8.986509999999999820e+01
2.473964100886814208e+02,1.302390000000000100e+03,-8.986379999999999768e+01
2.491130026067788492e+02,1.291769999999999982e+03,-8.986379999999999768e+01
2.508415059277541275e+02,1.282390000000000100e+03,-8.986530000000000484e+01
2.525820026962784652e+02,1.272970000000000027e+03,-8.986499999999999488e+01
2.543345761304648249e+02,1.263559999999999945e+03,-8.986490000000000578e+01
2.560993100258459663e+02,1.253019999999999982e+03,-8.986350000000000193e+01
2.578762887593800883e+02,1.243589999999999918e+03,-8.986400000000000432e+01
2.596655972934872239e+02,1.234210000000000036e+03,-8.986279999999999291e+01
2.614673211801091952e+02,1.224799999999999955e+03,-8.986230000000000473e+01
2.632815465648019995e+02,1.215390000000000100e+03,-8.986260000000000048e+01
2.651083601908538867e+02,1.207190000000000055e+03,-8.986459999999999582e+01
2.669478494034320875e+02,1.197750000000000000e+03,-8.986169999999999902e+01
2.688001021537607471e+02,1.188400000000000091e+03,-8.986060000000000514e+01
2.706652070033241557e+02,1.179029999999999973e+03,-8.986150000000000659e+01
2.725432531281027764e+02,1.170740000000000009e+03,-8.986279999999999291e+01
2.744343303228365585e+02,1.161339999999999918e+03,-8.986180000000000234e+01
2.763385290053169570e+02,1.153130000000000109e+03,-8.986090000000000089e+01
2.782559402207126027e+02,1.143740000000000009e+03,-8.986249999999999716e+01
2.801866556459195294e+02,1.135500000000000000e+03,-8.986010000000000275e+01
2.821307675939470982e+02,1.127250000000000000e+03,-8.985989999999999611e+01
2.840883690183304111e+02,1.117880000000000109e+03,-8.986159999999999570e+01
2.860595535175742157e+02,1.109619999999999891e+03,-8.986109999999999332e+01
2.880444153396297793e+02,1.101400000000000091e+03,-8.986069999999999425e+01
2.900430493863991614e+02,1.093180000000000064e+03,-8.986180000000000234e+01
2.920555512182745019e+02,1.084940000000000055e+03,-8.986029999999999518e+01
2.940820170587063558e+02,1.076720000000000027e+03,-8.986010000000000275e+01
2.961225437988034628e+02,1.068519999999999982e+03,-8.986069999999999425e+01
2.981772290019673619e+02,1.060289999999999964e+03,-8.986029999999999518e+01
3.002461709085549160e+02,1.052059999999999945e+03,-8.985930000000000462e+01
3.023294684405776138e+02,1.044980000000000018e+03,-8.985869999999999891e+01
3.044272212064302607e+02,1.036750000000000000e+03,-8.985829999999999984e+01
3.065395295056526948e+02,1.028519999999999982e+03,-8.985970000000000368e+01
3.086664943337274281e+02,1.020299999999999955e+03,-8.985829999999999984e+01
3.108082173869063922e+02,1.013269999999999982e+03,-8.985890000000000555e+01
3.129648010670750296e+02,1.005029999999999973e+03,-8.985909999999999798e+01
3.151363484866479325e+02,9.980019999999999527e+02,-8.985680000000000689e+01
3.173229634734976230e+02,9.897540000000000191e+02,-8.985620000000000118e+01
3.195247505759213595e+02,9.827290000000000418e+02,-8.985660000000000025e+01
3.217418150676371624e+02,9.756530000000000200e+02,-8.985840000000000316e+01
3.239742629528195721e+02,9.674289999999999736e+02,-8.985809999999999320e+01
3.262222009711670125e+02,9.603859999999999673e+02,-8.985680000000000689e+01
3.284857366030043409e+02,9.533509999999999991e+02,-8.985599999999999454e+01
3.307649780744242776e+02,9.464020000000000437e+02,-8.985899999999999466e+01
3.330600343624588504e+02,9.393569999999999709e+02,-8.985790000000000077e+01
3.353710152002929021e+02,9.323139999999999645e+02,-8.985710000000000264e+01
3.376980310825091465e+02,9.252430000000000518e+02,-8.985750000000000171e+01
3.400411932703706270e+02,9.181820000000000164e+02,-8.985760000000000502e+01
3.424006137971425687e+02,9.111620000000000346e+02,-8.985569999999999879e+01
3.447764054734464025e+02,9.040969999999999800e+02,-8.985509999999999309e+01
3.471686818926559681e+02,8.970330000000000155e+02,-8.985460000000000491e+01
3.495775574363275382e+02,8.899729999999999563e+02,-8.985540000000000305e+01
3.520031472796678713e+02,8.840729999999999791e+02,-8.985219999999999629e+01
3.544455673970435328e+02,8.770570000000000164e+02,-8.985609999999999786e+01
3.569049345675229574e+02,8.700009999999999764e+02,-8.985550000000000637e+01
3.593813663804625662e+02,8.641259999999999764e+02,-8.985649999999999693e+01
3.618749812411280118e+02,8.570900000000000318e+02,-8.985429999999999495e+01
3.643858983763544188e+02,8.512069999999999936e+02,-8.985349999999999682e+01
3.669142378402493705e+02,8.441190000000000282e+02,-8.985219999999999629e+01
3.694601205199302285e+02,8.382640000000000100e+02,-8.985190000000000055e+01
3.720236681413065867e+02,8.312100000000000364e+02,-8.985179999999999723e+01
3.746050032748992749e+02,8.253089999999999691e+02,-8.985219999999999629e+01
3.772042493416997218e+02,8.194510000000000218e+02,-8.985190000000000055e+01
3.798215306190735987e+02,8.123830000000000382e+02,-8.985080000000000666e+01
3.824569722466999337e+02,8.064909999999999854e+02,-8.985009999999999764e+01
3.851107002325568942e+02,8.005990000000000464e+02,-8.985070000000000334e+01
3.877828414589457111e+02,7.947680000000000291e+02,-8.985080000000000666e+01
3.904735236885559857e+02,7.888819999999999482e+02,-8.984839999999999804e+01
3.931828755705770391e+02,7.829930000000000518e+02,-8.984940000000000282e+01
3.959110266468458690e+02,7.770990000000000464e+02,-8.984829999999999472e+01
3.986581073580438783e+02,7.712340000000000373e+02,-8.984739999999999327e+01
4.014242490499322003e+02,7.653410000000000082e+02,-8.984799999999999898e+01
4.042095839796305654e+02,7.594710000000000036e+02,-8.984890000000000043e+01
4.070142453219438607e+02,7.536040000000000418e+02,-8.984699999999999420e+01
