# Fri Oct 27 18:52:49 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.118154525756835938e-02,-2.207760000000000018e-05,-1.348099999999999925e-09,2.773516178131103516e-01,4.000270000000000215e-01,4.237209999999999704e-06
4.471015930175781250e-01,1.999700000000000089e-01,9.600910000000000968e-07,6.041176319122314453e-01,4.000230000000000175e-01,4.180310000000000300e-06
7.611217498779296875e-01,4.000230000000000175e-01,4.213769999999999807e-06,9.002122879028320312e-01,4.000299999999999967e-01,4.193810000000000255e-06
1.041079282760620117e+00,6.000469999999999970e-01,1.028640000000000031e-05,1.197506189346313477e+00,4.000270000000000215e-01,3.778230000000000077e-06
1.353125333786010742e+00,8.000650000000000261e-01,1.977029999999999941e-05,1.508436203002929688e+00,4.000230000000000175e-01,3.260200000000000143e-06
1.666214227676391602e+00,1.000050000000000106e+00,2.791639999999999923e-05,1.820023536682128906e+00,4.000239999999999907e-01,2.267349999999999984e-06
1.975966691970825195e+00,1.200059999999999905e+00,2.698070000000000072e-05,2.131588697433471680e+00,4.000259999999999927e-01,1.274649999999999942e-06
2.288386106491088867e+00,1.400039999999999951e+00,2.060210000000000050e-05,2.444114685058593750e+00,4.000219999999999887e-01,7.363070000000000300e-07
2.603149652481079102e+00,1.600000000000000089e+00,1.722669999999999890e-05,2.774367809295654297e+00,4.000219999999999887e-01,6.347739999999999638e-07
2.930193901062011719e+00,1.800019999999999953e+00,1.411380000000000029e-05,3.101570606231689453e+00,4.000179999999999847e-01,5.311349999999999978e-07
3.255739927291870117e+00,1.999970000000000026e+00,1.405220000000000075e-05,3.427236795425415039e+00,4.000159999999999827e-01,5.169600000000000445e-07
3.585160732269287109e+00,2.199840000000000018e+00,1.513000000000000083e-05,3.757114171981811523e+00,4.000159999999999827e-01,4.874630000000000286e-07
3.913311481475830078e+00,2.399970000000000159e+00,1.512510000000000025e-05,4.086729764938354492e+00,4.000230000000000175e-01,5.013780000000000047e-07
4.241121768951416016e+00,2.600099999999999856e+00,1.728369999999999852e-05,4.413604021072387695e+00,4.000150000000000095e-01,5.621940000000000378e-07
