# Fri Oct 27 18:59:56 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-2.8, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=834, ratioRth=0.2, Rth=355967.81327221275
3.502969741821289062e-01,4.000429999999999819e-01,3.097490000000000031e-07
6.780514717102050781e-01,4.000449999999999839e-01,3.324450000000000099e-07
1.004960775375366211e+00,4.000489999999999879e-01,2.970269999999999769e-07
1.332420587539672852e+00,4.000429999999999819e-01,3.772800000000000008e-07
1.673216819763183594e+00,4.000449999999999839e-01,3.560920000000000099e-07
2.000857830047607422e+00,4.000440000000000107e-01,3.452600000000000092e-07
2.327424526214599609e+00,4.000420000000000087e-01,3.307060000000000233e-07
2.652978658676147461e+00,4.000389999999999779e-01,3.637250000000000095e-07
2.979238033294677734e+00,4.000440000000000107e-01,3.582619999999999823e-07
3.308418989181518555e+00,4.000409999999999799e-01,3.629680000000000246e-07
3.639789581298828125e+00,4.000420000000000087e-01,3.657189999999999941e-07
3.967951297760009766e+00,4.000420000000000087e-01,3.560080000000000205e-07
4.294969081878662109e+00,4.000449999999999839e-01,4.043600000000000024e-07
4.622934579849243164e+00,4.000469999999999859e-01,3.692100000000000086e-07
4.950576782226562500e+00,4.000449999999999839e-01,3.895200000000000098e-07
5.279961347579956055e+00,4.000460000000000127e-01,3.926179999999999758e-07
5.610110044479370117e+00,4.000509999999999899e-01,3.931289999999999993e-07
5.936908721923828125e+00,4.000469999999999859e-01,4.126860000000000202e-07
6.263916254043579102e+00,4.000460000000000127e-01,3.805410000000000192e-07
6.590857744216918945e+00,4.000449999999999839e-01,3.909010000000000140e-07
6.935459136962890625e+00,4.000480000000000147e-01,4.903440000000000397e-07
7.276070356369018555e+00,4.000429999999999819e-01,5.728239999999999683e-07
7.605026721954345703e+00,4.000489999999999879e-01,5.671570000000000274e-07
7.932958841323852539e+00,4.000400000000000067e-01,5.466830000000000520e-07
8.274925470352172852e+00,4.000420000000000087e-01,6.046179999999999683e-07
8.600207567214965820e+00,4.000460000000000127e-01,6.066370000000000077e-07
8.925862789154052734e+00,4.000440000000000107e-01,6.781099999999999755e-07
9.254889249801635742e+00,4.000389999999999779e-01,7.201639999999999628e-07
9.583974361419677734e+00,4.000400000000000067e-01,6.036559999999999892e-07
9.911032199859619141e+00,4.000449999999999839e-01,6.295520000000000247e-07
1.023912310600280762e+01,4.000429999999999819e-01,6.487629999999999708e-07
1.056593728065490723e+01,4.000449999999999839e-01,6.425850000000000064e-07
1.089293766021728516e+01,4.000480000000000147e-01,7.717030000000000380e-07
1.121900463104248047e+01,4.000449999999999839e-01,7.567269999999999971e-07
1.154612779617309570e+01,4.000469999999999859e-01,8.236950000000000181e-07
