# Fri Nov 10 17:52:05 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-6, Tmax=0, Twrite=0, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=123, ratioRth=0.2, Rth=4645895.619119739, Nth=50
1.997945308685302734e-01,4.000540000000000207e-01,2.095409999999999902e-08
3.590109348297119141e-01,4.000619999999999732e-01,1.926670000000000007e-08
5.148944854736328125e-01,4.000659999999999772e-01,1.742700000000000114e-08
6.716697216033935547e-01,4.000710000000000099e-01,1.709780000000000107e-08
8.282146453857421875e-01,4.000779999999999892e-01,2.017339999999999984e-08
9.838831424713134766e-01,4.000690000000000079e-01,2.257100000000000074e-08
1.155128717422485352e+00,4.000650000000000039e-01,1.690120000000000115e-08
1.311151981353759766e+00,4.000679999999999792e-01,1.693480000000000153e-08
1.468093633651733398e+00,4.000710000000000099e-01,1.904119999999999914e-08
1.625841617584228516e+00,4.000730000000000119e-01,2.040009999999999948e-08
1.795220375061035156e+00,4.000659999999999772e-01,1.747359999999999971e-08
1.952060461044311523e+00,4.000690000000000079e-01,1.602790000000000087e-08
2.120708703994750977e+00,4.000670000000000059e-01,2.211790000000000114e-08
2.278284311294555664e+00,4.000659999999999772e-01,2.050640000000000024e-08
2.434281587600708008e+00,4.000630000000000019e-01,1.740969999999999872e-08
2.606909751892089844e+00,4.000690000000000079e-01,1.816729999999999950e-08
2.776974439620971680e+00,4.000569999999999959e-01,1.965939999999999934e-08
2.932110786437988281e+00,4.000589999999999979e-01,1.635969999999999925e-08
3.086943864822387695e+00,4.000670000000000059e-01,1.803339999999999854e-08
3.244115352630615234e+00,4.000639999999999752e-01,2.029619999999999946e-08
3.399966955184936523e+00,4.000630000000000019e-01,2.171999999999999861e-08
3.570712089538574219e+00,4.000600000000000267e-01,1.605190000000000161e-08
3.725860357284545898e+00,4.000609999999999999e-01,1.835780000000000044e-08
3.882789134979248047e+00,4.000560000000000227e-01,2.077909999999999910e-08
4.037424325942993164e+00,4.000540000000000207e-01,2.080850000000000068e-08
4.195830106735229492e+00,4.000500000000000167e-01,1.935039999999999968e-08
4.352627515792846680e+00,4.000489999999999879e-01,1.704849999999999877e-08
4.506977081298828125e+00,4.000679999999999792e-01,1.659150000000000004e-08
4.663063764572143555e+00,4.000659999999999772e-01,1.961940000000000031e-08
4.821047306060791016e+00,4.000639999999999752e-01,2.076789999999999898e-08
4.977039337158203125e+00,4.000529999999999919e-01,2.091549999999999958e-08
5.134025335311889648e+00,4.000540000000000207e-01,1.857229999999999882e-08
5.291145086288452148e+00,4.000560000000000227e-01,1.659150000000000004e-08
5.449041128158569336e+00,4.000609999999999999e-01,1.557680000000000022e-08
5.604919910430908203e+00,4.000699999999999812e-01,1.723409999999999945e-08
5.760039329528808594e+00,4.000580000000000247e-01,2.106550000000000093e-08
5.916983604431152344e+00,4.000569999999999959e-01,2.120690000000000046e-08
6.088104486465454102e+00,4.000569999999999959e-01,1.566040000000000105e-08
6.243355751037597656e+00,4.000600000000000267e-01,1.830919999999999960e-08
6.398971796035766602e+00,4.000589999999999979e-01,2.086899999999999980e-08
6.555206298828125000e+00,4.000529999999999919e-01,2.029530000000000042e-08
6.712105035781860352e+00,4.000520000000000187e-01,1.776159999999999872e-08
6.868967294692993164e+00,4.000569999999999959e-01,1.598949999999999902e-08
7.038979768753051758e+00,4.000609999999999999e-01,2.103719999999999928e-08
7.195828437805175781e+00,4.000569999999999959e-01,2.109429999999999983e-08
7.351979494094848633e+00,4.000529999999999919e-01,1.802370000000000012e-08
7.506403923034667969e+00,4.000540000000000207e-01,1.544030000000000095e-08
7.664058685302734375e+00,4.000619999999999732e-01,1.667290000000000102e-08
7.819030761718750000e+00,4.000630000000000019e-01,2.096430000000000132e-08
7.976944208145141602e+00,4.000600000000000267e-01,2.106859999999999981e-08
8.135978698730468750e+00,4.000580000000000247e-01,2.115859999999999929e-08
8.290030002593994141e+00,4.000560000000000227e-01,1.680110000000000147e-08
8.443810224533081055e+00,4.000589999999999979e-01,1.637100000000000147e-08
8.602831363677978516e+00,4.000670000000000059e-01,1.664549999999999841e-08
8.773023366928100586e+00,4.000540000000000207e-01,1.980960000000000157e-08
8.928089141845703125e+00,4.000569999999999959e-01,1.576969999999999860e-08
9.084184408187866211e+00,4.000630000000000019e-01,1.531240000000000019e-08
9.240175724029541016e+00,4.000630000000000019e-01,1.879399999999999941e-08
9.396893739700317383e+00,4.000639999999999752e-01,2.072320000000000057e-08
9.553605079650878906e+00,4.000549999999999939e-01,2.041189999999999897e-08
9.710027456283569336e+00,4.000589999999999979e-01,1.747520000000000020e-08
9.865241050720214844e+00,4.000650000000000039e-01,1.551649999999999869e-08
1.002116489410400391e+01,4.000670000000000059e-01,1.742359999999999927e-08
1.017749643325805664e+01,4.000659999999999772e-01,2.046180000000000062e-08
1.033216285705566406e+01,4.000540000000000207e-01,2.002279999999999914e-08
1.048706412315368652e+01,4.000569999999999959e-01,1.566769999999999874e-08
1.064286255836486816e+01,4.000619999999999732e-01,1.622879999999999839e-08
1.079843950271606445e+01,4.000659999999999772e-01,1.961209999999999931e-08
1.095500779151916504e+01,4.000600000000000267e-01,2.079089999999999859e-08
1.111057257652282715e+01,4.000529999999999919e-01,1.906950000000000079e-08
1.126698279380798340e+01,4.000560000000000227e-01,1.601430000000000001e-08
1.142292952537536621e+01,4.000650000000000039e-01,1.564109999999999968e-08
1.157580041885375977e+01,4.000619999999999732e-01,9.756650000000000217e-08
1.173569655418395996e+01,4.000589999999999979e-01,1.238059999999999904e-07
1.190714097023010254e+01,4.000569999999999959e-01,1.221789999999999984e-07
1.206525635719299316e+01,4.000569999999999959e-01,1.027079999999999956e-07
1.222393441200256348e+01,4.000569999999999959e-01,1.560729999999999974e-07
1.237921690940856934e+01,4.000529999999999919e-01,8.839659999999999892e-08
1.259935402870178223e+01,4.000639999999999752e-01,1.436170000000000081e-07
1.277016353607177734e+01,4.000609999999999999e-01,1.226010000000000005e-07
1.293997120857238770e+01,4.000560000000000227e-01,8.216969999999999760e-08
1.317486929893493652e+01,4.000589999999999979e-01,1.255339999999999911e-07
1.334585952758789062e+01,4.000509999999999899e-01,1.248260000000000088e-07
1.350170493125915527e+01,4.000540000000000207e-01,1.016259999999999996e-07
1.365750050544738770e+01,4.000449999999999839e-01,8.915270000000000130e-08
1.387506079673767090e+01,4.000770000000000159e-01,1.920760000000000055e-07
1.404705786705017090e+01,4.000489999999999879e-01,1.358210000000000090e-07
1.421830081939697266e+01,4.000489999999999879e-01,1.111990000000000020e-07
1.439003038406372070e+01,4.000509999999999899e-01,1.811869999999999932e-07
1.454473876953125000e+01,4.000480000000000147e-01,1.445500000000000073e-07
1.470249414443969727e+01,4.000509999999999899e-01,1.292360000000000066e-07
1.485806250572204590e+01,4.000529999999999919e-01,1.136309999999999936e-07
1.501411104202270508e+01,4.000460000000000127e-01,1.333829999999999973e-07
1.518660879135131836e+01,4.000500000000000167e-01,1.480829999999999900e-07
1.534313416481018066e+01,4.000509999999999899e-01,1.616219999999999897e-07
1.550096607208251953e+01,4.000480000000000147e-01,1.331649999999999884e-07
1.565881323814392090e+01,4.000500000000000167e-01,1.179989999999999967e-07
1.581406235694885254e+01,4.000569999999999959e-01,1.211659999999999879e-07
1.597076892852783203e+01,4.000580000000000247e-01,1.319630000000000018e-07
1.612752532958984375e+01,4.000549999999999939e-01,1.602810000000000043e-07
1.628225207328796387e+01,4.000529999999999919e-01,1.458530000000000025e-07
1.643793821334838867e+01,4.000529999999999919e-01,1.233270000000000031e-07
1.659322667121887207e+01,4.000540000000000207e-01,1.267919999999999882e-07
1.674928903579711914e+01,4.000600000000000267e-01,1.469050000000000042e-07
1.690427017211914062e+01,4.000560000000000227e-01,1.771850000000000080e-07
1.706088066101074219e+01,4.000549999999999939e-01,1.291019999999999870e-07
1.722002601623535156e+01,4.000580000000000247e-01,1.379920000000000090e-07
1.737533831596374512e+01,4.000569999999999959e-01,1.560939999999999947e-07
1.753160810470581055e+01,4.000580000000000247e-01,1.300090000000000096e-07
1.770111465454101562e+01,4.000589999999999979e-01,1.477549999999999887e-07
1.785826873779296875e+01,4.000560000000000227e-01,1.394439999999999879e-07
1.801725983619689941e+01,4.000520000000000187e-01,1.453420000000000054e-07
1.817393016815185547e+01,4.000529999999999919e-01,1.259839999999999984e-07
1.832820463180541992e+01,4.000560000000000227e-01,1.565099999999999900e-07
1.848632597923278809e+01,4.000560000000000227e-01,1.496580000000000025e-07
1.864286112785339355e+01,4.000569999999999959e-01,1.571280000000000025e-07
1.879997968673706055e+01,4.000520000000000187e-01,1.437610000000000126e-07
1.897134375572204590e+01,4.000560000000000227e-01,1.306689999999999904e-07
1.914325737953186035e+01,4.000549999999999939e-01,1.543409999999999922e-07
1.929799461364746094e+01,4.000520000000000187e-01,1.397049999999999927e-07
1.945113277435302734e+01,4.000580000000000247e-01,1.281699999999999890e-07
1.960798215866088867e+01,4.000540000000000207e-01,1.324449999999999925e-07
1.976604270935058594e+01,4.000569999999999959e-01,1.411360000000000007e-07
1.990623402595520020e+01,4.000589999999999979e-01,1.161400000000000063e-07
