# Fri Nov 10 15:00:55 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.925965309143066406e-02,-3.883839999999999732e-05,1.073749999999999937e-09,2.818622589111328125e-01,4.000239999999999907e-01,9.634359999999999722e-08
4.238464832305908203e-01,1.999680000000000069e-01,1.728359999999999933e-08,5.647842884063720703e-01,4.000199999999999867e-01,9.029639999999999850e-08
7.069337368011474609e-01,4.000170000000000115e-01,9.043870000000000369e-08,8.489596843719482422e-01,4.000170000000000115e-01,9.022019999999999415e-08
9.901232719421386719e-01,6.000520000000000298e-01,3.364650000000000155e-07,1.149012804031372070e+00,4.000230000000000175e-01,8.744630000000000397e-08
1.353893995285034180e+00,8.000699999999999479e-01,6.764400000000000406e-07,1.511820316314697266e+00,4.000059999999999727e-01,7.106629999999999891e-08
1.717687368392944336e+00,1.000050000000000106e+00,1.037789999999999977e-06,1.892589807510375977e+00,4.000110000000000054e-01,5.715879999999999829e-08
2.099443674087524414e+00,1.200059999999999905e+00,1.156179999999999915e-06,2.274325609207153320e+00,4.000090000000000034e-01,3.627789999999999691e-08
2.480205774307250977e+00,1.400039999999999951e+00,1.160799999999999965e-06,2.655120372772216797e+00,4.000099999999999767e-01,2.852510000000000110e-08
2.862182140350341797e+00,1.600000000000000089e+00,1.126209999999999971e-06,3.033918380737304688e+00,4.000059999999999727e-01,1.252600000000000079e-08
3.250820398330688477e+00,1.799989999999999979e+00,1.196160000000000038e-06,3.423380613327026367e+00,4.000159999999999827e-01,1.481720000000000049e-08
3.623313903808593750e+00,1.999949999999999894e+00,1.296310000000000045e-06,3.795739650726318359e+00,4.000059999999999727e-01,8.743830000000000813e-09
4.002602577209472656e+00,2.199850000000000083e+00,1.424260000000000023e-06,4.175250053405761719e+00,4.000119999999999787e-01,7.535350000000000040e-09
4.380029916763305664e+00,2.399970000000000159e+00,1.719510000000000076e-06,4.553662061691284180e+00,4.000079999999999747e-01,5.842140000000000259e-09
4.757766008377075195e+00,2.600049999999999972e+00,2.152979999999999841e-06,4.928941011428833008e+00,4.000190000000000135e-01,5.858140000000000204e-09
5.131027460098266602e+00,2.800100000000000033e+00,2.652099999999999985e-06,5.302808046340942383e+00,4.000170000000000115e-01,9.860479999999999434e-09
5.508533716201782227e+00,3.000280000000000058e+00,3.587449999999999847e-06,5.679946422576904297e+00,4.000130000000000075e-01,1.169690000000000001e-08
5.881750345230102539e+00,3.200390000000000068e+00,4.619330000000000376e-06,6.053013086318969727e+00,4.000119999999999787e-01,5.396499999999999718e-09
6.257780075073242188e+00,3.400510000000000144e+00,6.096699999999999582e-06,6.428557395935058594e+00,4.000170000000000115e-01,6.194650000000000317e-09
6.631752967834472656e+00,3.600589999999999957e+00,8.582769999999999820e-06,6.803779840469360352e+00,4.000110000000000054e-01,1.116549999999999996e-08
7.008212566375732422e+00,3.800289999999999946e+00,1.118040000000000056e-05,7.180552482604980469e+00,4.000110000000000054e-01,1.007139999999999978e-08
7.383106470108032227e+00,4.000219999999999665e+00,1.538149999999999834e-05,7.568898916244506836e+00,4.000139999999999807e-01,-1.101730000000000082e-09
7.769935607910156250e+00,4.200429999999999886e+00,2.115510000000000011e-05,7.942042589187622070e+00,4.000090000000000034e-01,2.845910000000000153e-09
8.146857976913452148e+00,4.400579999999999714e+00,2.967880000000000119e-05,8.319944143295288086e+00,4.000059999999999727e-01,1.212799999999999989e-09
8.524203062057495117e+00,4.600760000000000183e+00,4.263619999999999677e-05,8.694869995117187500e+00,4.000040000000000262e-01,-7.635119999999999996e-10
8.898190975189208984e+00,4.800830000000000375e+00,5.980449999999999975e-05,9.070983648300170898e+00,4.000110000000000054e-01,-6.986139999999999617e-10
9.273586273193359375e+00,5.000919999999999810e+00,8.649429999999999619e-05,9.444123506546020508e+00,4.000059999999999727e-01,7.401350000000000503e-10
9.648059606552124023e+00,4.800839999999999996e+00,6.056149999999999945e-05,9.822746276855468750e+00,4.000099999999999767e-01,1.480910000000000007e-09
1.002669143676757812e+01,4.600679999999999659e+00,4.244209999999999807e-05,1.019910097122192383e+01,4.000009999999999954e-01,1.365540000000000022e-09
1.040394616127014160e+01,4.400590000000000224e+00,3.009679999999999956e-05,1.057785940170288086e+01,3.999969999999999914e-01,1.843149999999999989e-09
1.078297305107116699e+01,4.200420000000000265e+00,2.088030000000000064e-05,1.095783996582031250e+01,3.999969999999999914e-01,1.391360000000000043e-09
1.116027951240539551e+01,4.000130000000000408e+00,1.452270000000000073e-05,1.133378863334655762e+01,3.999969999999999914e-01,6.645799999999999943e-10
1.153892540931701660e+01,3.800269999999999815e+00,1.052370000000000056e-05,1.171008253097534180e+01,4.000059999999999727e-01,6.753400000000000274e-09
1.191400074958801270e+01,3.600550000000000139e+00,7.516229999999999694e-06,1.208731627464294434e+01,4.000150000000000095e-01,1.017540000000000024e-08
1.228935551643371582e+01,3.400479999999999947e+00,5.313830000000000249e-06,1.246191072463989258e+01,4.000119999999999787e-01,1.409349999999999977e-08
1.266401600837707520e+01,3.200439999999999952e+00,3.770549999999999839e-06,1.283717417716979980e+01,4.000029999999999974e-01,1.260110000000000025e-08
1.303991508483886719e+01,3.000239999999999796e+00,2.696009999999999959e-06,1.321397948265075684e+01,4.000070000000000014e-01,9.005940000000000439e-09
1.341586995124816895e+01,2.800190000000000179e+00,1.952150000000000020e-06,1.358615565299987793e+01,4.000250000000000195e-01,9.540009999999999609e-09
1.378875923156738281e+01,2.600060000000000038e+00,1.417229999999999939e-06,1.396328163146972656e+01,4.000179999999999847e-01,1.257519999999999934e-08
1.416538810729980469e+01,2.399939999999999962e+00,1.013460000000000077e-06,1.433876872062683105e+01,4.000110000000000054e-01,1.376640000000000077e-08
1.454135513305664062e+01,2.199910000000000032e+00,7.742599999999999993e-07,1.469910597801208496e+01,4.000119999999999787e-01,1.352629999999999950e-08
1.490226483345031738e+01,1.999959999999999960e+00,5.659800000000000428e-07,1.505745244026184082e+01,4.000110000000000054e-01,1.255769999999999935e-08
1.526000881195068359e+01,1.800000000000000044e+00,4.208790000000000195e-07,1.544795346260070801e+01,4.000159999999999827e-01,7.778329999999999546e-09
1.565156078338623047e+01,1.600009999999999932e+00,2.842259999999999935e-07,1.580983471870422363e+01,4.000150000000000095e-01,6.867430000000000138e-09
1.601282739639282227e+01,1.400050000000000017e+00,2.091579999999999992e-07,1.616787981986999512e+01,4.000190000000000135e-01,7.404589999999999966e-09
1.636956429481506348e+01,1.200069999999999970e+00,1.292459999999999915e-07,1.652658319473266602e+01,4.000230000000000175e-01,8.805820000000000100e-09
1.672898674011230469e+01,1.000040000000000040e+00,7.348970000000000194e-08,1.686958980560302734e+01,4.000040000000000262e-01,1.126050000000000015e-08
1.701068687438964844e+01,8.000559999999999894e-01,4.565679999999999892e-08,1.715348505973815918e+01,4.000159999999999827e-01,1.384420000000000064e-08
1.729364085197448730e+01,6.000440000000000218e-01,2.699379999999999916e-08,1.743455481529235840e+01,4.000190000000000135e-01,1.424520000000000040e-08
1.757826352119445801e+01,4.000230000000000175e-01,1.262099999999999933e-08,1.772120285034179688e+01,4.000190000000000135e-01,1.058770000000000057e-08
1.786110234260559082e+01,1.999589999999999979e-01,3.153029999999999812e-09,1.801501750946044922e+01,4.000190000000000135e-01,1.494650000000000086e-08
