# Fri Nov 10 18:19:53 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-6.6, Tmax=0, Twrite=0, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=92, ratioRth=0.2, Rth=2522605.2879945175, Nth=50
2.107381820678710938e-01,4.000790000000000179e-01,1.925870000000000026e-07
3.832883834838867188e-01,4.000529999999999919e-01,1.403369999999999946e-07
5.410840511322021484e-01,4.000540000000000207e-01,1.216280000000000089e-07
6.970357894897460938e-01,4.000520000000000187e-01,1.366090000000000025e-07
8.530216217041015625e-01,4.000529999999999919e-01,1.121810000000000038e-07
1.008964300155639648e+00,4.000509999999999899e-01,1.079110000000000059e-07
1.164666652679443359e+00,4.000509999999999899e-01,1.216520000000000096e-07
1.320308446884155273e+00,4.000549999999999939e-01,1.455310000000000079e-07
1.477946758270263672e+00,4.000520000000000187e-01,1.374980000000000047e-07
1.648060798645019531e+00,4.000600000000000267e-01,1.486380000000000105e-07
1.805093765258789062e+00,4.000589999999999979e-01,1.473040000000000067e-07
1.961439847946166992e+00,4.000560000000000227e-01,1.434980000000000055e-07
2.116959095001220703e+00,4.000529999999999919e-01,1.495989999999999885e-07
2.274806976318359375e+00,4.000540000000000207e-01,1.139819999999999945e-07
2.431110858917236328e+00,4.000549999999999939e-01,1.125630000000000002e-07
2.588412523269653320e+00,4.000589999999999979e-01,1.061529999999999977e-07
2.748911857604980469e+00,4.000619999999999732e-01,1.155589999999999960e-07
2.904269933700561523e+00,4.000600000000000267e-01,1.368250000000000092e-07
3.061143398284912109e+00,4.000589999999999979e-01,1.344210000000000097e-07
3.217858076095581055e+00,4.000619999999999732e-01,1.350139999999999939e-07
3.387958288192749023e+00,4.000589999999999979e-01,1.208560000000000070e-07
3.543029069900512695e+00,4.000619999999999732e-01,1.383559999999999983e-07
3.713993072509765625e+00,4.000630000000000019e-01,1.074349999999999955e-07
3.866959810256958008e+00,4.000609999999999999e-01,1.300240000000000002e-07
4.023234128952026367e+00,4.000600000000000267e-01,1.357920000000000026e-07
4.181263923645019531e+00,4.000560000000000227e-01,1.443229999999999881e-07
4.338277578353881836e+00,4.000589999999999979e-01,1.398179999999999885e-07
4.493861436843872070e+00,4.000560000000000227e-01,1.243969999999999988e-07
4.662350177764892578e+00,4.000529999999999919e-01,1.494790000000000112e-07
4.832349061965942383e+00,4.000500000000000167e-01,1.315609999999999960e-07
4.987889766693115234e+00,4.000549999999999939e-01,1.361149999999999983e-07
5.143929719924926758e+00,4.000540000000000207e-01,1.405830000000000089e-07
5.299135684967041016e+00,4.000569999999999959e-01,1.532310000000000041e-07
5.455049514770507812e+00,4.000589999999999979e-01,1.403190000000000007e-07
5.612867832183837891e+00,4.000560000000000227e-01,1.313390000000000090e-07
5.770302057266235352e+00,4.000630000000000019e-01,1.177769999999999964e-07
5.926489591598510742e+00,4.000589999999999979e-01,1.551769999999999872e-07
6.081378459930419922e+00,4.000609999999999999e-01,1.480879999999999957e-07
6.251847982406616211e+00,4.000589999999999979e-01,1.283399999999999965e-07
6.406916856765747070e+00,4.000589999999999979e-01,1.484169999999999982e-07
6.565100431442260742e+00,4.000630000000000019e-01,1.541960000000000131e-07
6.723849296569824219e+00,4.000630000000000019e-01,1.552410000000000069e-07
6.883305549621582031e+00,4.000569999999999959e-01,2.583990000000000098e-07
7.038951158523559570e+00,4.000619999999999732e-01,2.729799999999999999e-07
7.195260763168334961e+00,4.000600000000000267e-01,2.460500000000000096e-07
7.352107524871826172e+00,4.000549999999999939e-01,2.389770000000000097e-07
7.507738113403320312e+00,4.000549999999999939e-01,2.551560000000000118e-07
7.662128210067749023e+00,4.000540000000000207e-01,2.699549999999999844e-07
7.817495107650756836e+00,4.000509999999999899e-01,2.991809999999999842e-07
7.973666906356811523e+00,4.000549999999999939e-01,2.627269999999999941e-07
8.129911184310913086e+00,4.000500000000000167e-01,2.767599999999999980e-07
8.285736083984375000e+00,4.000549999999999939e-01,2.965539999999999965e-07
8.441645860671997070e+00,4.000549999999999939e-01,3.004090000000000002e-07
8.597625732421875000e+00,4.000560000000000227e-01,2.772860000000000121e-07
8.754550218582153320e+00,4.000560000000000227e-01,2.557359999999999813e-07
8.912110328674316406e+00,4.000540000000000207e-01,2.594889999999999753e-07
9.068403244018554688e+00,4.000580000000000247e-01,3.487580000000000052e-07
9.223582744598388672e+00,4.000500000000000167e-01,3.475650000000000024e-07
9.379020690917968750e+00,4.000609999999999999e-01,2.990619999999999816e-07
9.537143945693969727e+00,4.000520000000000187e-01,2.868000000000000006e-07
9.693861484527587891e+00,4.000520000000000187e-01,2.958249999999999904e-07
9.852094173431396484e+00,4.000500000000000167e-01,2.976219999999999899e-07
