# Fri Nov 17 14:42:50 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.5, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=175, ratioRth=0.2, Rth=5597116.132967113, Nth=50
3.187124729156494141e-01,3.999480000000000257e-01,2.084400000000000123e-08
6.072897911071777344e-01,3.999500000000000277e-01,1.893649999999999887e-08
9.039707183837890625e-01,3.999579999999999802e-01,2.004549999999999907e-08
1.189782619476318359e+00,3.999559999999999782e-01,1.831950000000000069e-08
1.473661184310913086e+00,3.999530000000000030e-01,1.871359999999999957e-08
1.754894256591796875e+00,3.999489999999999990e-01,2.062560000000000041e-08
2.037645339965820312e+00,3.999539999999999762e-01,2.139530000000000035e-08
2.318946361541748047e+00,3.999559999999999782e-01,2.176960000000000059e-08
2.597795963287353516e+00,3.999559999999999782e-01,2.104599999999999867e-08
2.881318092346191406e+00,3.999579999999999802e-01,2.058700000000000098e-08
3.160937309265136719e+00,3.999570000000000070e-01,2.059639999999999972e-08
3.456866264343261719e+00,3.999559999999999782e-01,2.029170000000000097e-08
3.752143144607543945e+00,3.999550000000000050e-01,1.955560000000000142e-08
4.035979032516479492e+00,3.999559999999999782e-01,1.993920000000000162e-08
4.316912651062011719e+00,3.999550000000000050e-01,1.992539999999999987e-08
4.601094722747802734e+00,3.999590000000000090e-01,1.973280000000000118e-08
4.879994630813598633e+00,3.999599999999999822e-01,2.106949999999999884e-08
5.163495779037475586e+00,3.999570000000000070e-01,1.912940000000000055e-08
5.446451663970947266e+00,3.999550000000000050e-01,1.868189999999999936e-08
5.737015247344970703e+00,3.999630000000000130e-01,2.125850000000000140e-08
6.035473346710205078e+00,3.999559999999999782e-01,2.066129999999999854e-08
6.313319444656372070e+00,3.999550000000000050e-01,2.056000000000000014e-08
6.597412586212158203e+00,3.999590000000000090e-01,2.022729999999999942e-08
6.877131462097167969e+00,3.999550000000000050e-01,2.038710000000000128e-08
7.172006130218505859e+00,3.999510000000000010e-01,1.984680000000000140e-08
7.455369710922241211e+00,3.999539999999999762e-01,1.999310000000000120e-08
7.738958358764648438e+00,3.999550000000000050e-01,1.892989999999999933e-08
8.019780635833740234e+00,3.999559999999999782e-01,1.925050000000000089e-08
8.299659490585327148e+00,3.999539999999999762e-01,1.850080000000000047e-08
8.583196878433227539e+00,3.999500000000000277e-01,1.768630000000000002e-08
8.863100528717041016e+00,3.999510000000000010e-01,1.819400000000000066e-08
9.146584033966064453e+00,3.999530000000000030e-01,1.900759999999999876e-08
9.426206827163696289e+00,3.999539999999999762e-01,1.910789999999999933e-08
9.710887670516967773e+00,3.999539999999999762e-01,1.934650000000000056e-08
9.992870807647705078e+00,3.999550000000000050e-01,1.969939999999999838e-08
1.027383780479431152e+01,3.999559999999999782e-01,2.011249999999999894e-08
1.055133080482482910e+01,3.999559999999999782e-01,2.042909999999999928e-08
1.083266592025756836e+01,3.999650000000000150e-01,1.987860000000000040e-08
1.111689805984497070e+01,3.999679999999999902e-01,1.910370000000000053e-08
1.140105986595153809e+01,3.999570000000000070e-01,1.796879999999999941e-08
1.168393445014953613e+01,3.999539999999999762e-01,1.810730000000000095e-08
1.199498581886291504e+01,3.999630000000000130e-01,1.967149999999999850e-08
1.227906131744384766e+01,3.999610000000000110e-01,1.863060000000000140e-08
1.255988168716430664e+01,3.999570000000000070e-01,1.862440000000000033e-08
1.284559178352355957e+01,3.999530000000000030e-01,1.865880000000000096e-08
1.312841296195983887e+01,3.999539999999999762e-01,1.911499999999999944e-08
1.341204047203063965e+01,3.999559999999999782e-01,2.051219999999999954e-08
1.369725179672241211e+01,3.999559999999999782e-01,1.919740000000000156e-08
1.397759914398193359e+01,3.999559999999999782e-01,1.890289999999999849e-08
1.427292060852050781e+01,3.999579999999999802e-01,2.041200000000000106e-08
1.455692672729492188e+01,3.999599999999999822e-01,1.940409999999999837e-08
1.484095335006713867e+01,3.999619999999999842e-01,1.901830000000000163e-08
1.512555360794067383e+01,3.999530000000000030e-01,1.960760000000000082e-08
1.542423152923583984e+01,3.999539999999999762e-01,1.963910000000000014e-08
1.570857834815979004e+01,3.999539999999999762e-01,2.056300000000000023e-08
1.599237203598022461e+01,3.999550000000000050e-01,2.078319999999999912e-08
1.627776932716369629e+01,3.999530000000000030e-01,1.916240000000000157e-08
1.656196999549865723e+01,3.999559999999999782e-01,1.909710000000000098e-08
1.684304952621459961e+01,3.999570000000000070e-01,1.987649999999999935e-08
1.712586641311645508e+01,3.999510000000000010e-01,2.053359999999999866e-08
1.740550041198730469e+01,3.999550000000000050e-01,2.003559999999999976e-08
1.768944406509399414e+01,3.999480000000000257e-01,1.987450000000000039e-08
1.796980023384094238e+01,3.999530000000000030e-01,2.069839999999999958e-08
1.825256133079528809e+01,3.999519999999999742e-01,2.148589999999999919e-08
1.853105449676513672e+01,3.999559999999999782e-01,2.139869999999999891e-08
1.881198334693908691e+01,3.999559999999999782e-01,2.064000000000000152e-08
1.909940767288208008e+01,3.999550000000000050e-01,2.109379999999999927e-08
1.938214588165283203e+01,3.999590000000000090e-01,2.095670000000000064e-08
1.967703652381896973e+01,3.999590000000000090e-01,2.201130000000000070e-08
1.995887374877929688e+01,3.999619999999999842e-01,2.137120000000000081e-08
2.024005436897277832e+01,3.999590000000000090e-01,2.011830000000000155e-08
2.052021121978759766e+01,3.999599999999999822e-01,2.108719999999999972e-08
2.080305957794189453e+01,3.999639999999999862e-01,1.970749999999999962e-08
2.108073925971984863e+01,3.999639999999999862e-01,1.999239999999999974e-08
2.136417341232299805e+01,3.999610000000000110e-01,1.916300000000000093e-08
2.164495873451232910e+01,3.999619999999999842e-01,1.979570000000000103e-08
2.192480492591857910e+01,3.999650000000000150e-01,1.933159999999999888e-08
2.220834255218505859e+01,3.999619999999999842e-01,2.023370000000000138e-08
2.248894524574279785e+01,3.999650000000000150e-01,2.019460000000000138e-08
2.277431678771972656e+01,3.999679999999999902e-01,2.075669999999999885e-08
2.305858564376831055e+01,3.999650000000000150e-01,2.014540000000000118e-08
2.334458541870117188e+01,3.999650000000000150e-01,2.111899999999999873e-08
2.362650299072265625e+01,3.999639999999999862e-01,1.977399999999999892e-08
2.392225360870361328e+01,3.999670000000000170e-01,1.956429999999999871e-08
2.420525455474853516e+01,3.999679999999999902e-01,2.018109999999999931e-08
2.450161099433898926e+01,3.999659999999999882e-01,1.984850000000000068e-08
2.478452754020690918e+01,3.999710000000000210e-01,1.919360000000000122e-08
2.506806540489196777e+01,3.999659999999999882e-01,2.060459999999999976e-08
2.535302042961120605e+01,3.999659999999999882e-01,2.162179999999999910e-08
2.564371228218078613e+01,3.999639999999999862e-01,2.095029999999999868e-08
2.592192625999450684e+01,3.999659999999999882e-01,2.079970000000000129e-08
2.620474576950073242e+01,3.999639999999999862e-01,2.130329999999999860e-08
2.648975515365600586e+01,3.999679999999999902e-01,2.172819999999999865e-08
2.677505373954772949e+01,3.999900000000000122e-01,3.363720000000000292e-08
2.709041142463684082e+01,3.999639999999999862e-01,3.199790000000000094e-08
2.737462902069091797e+01,3.999590000000000090e-01,4.792679999999999873e-08
2.765643334388732910e+01,3.999610000000000110e-01,7.499620000000000289e-08
2.793810844421386719e+01,3.999630000000000130e-01,8.545250000000000368e-08
2.822390389442443848e+01,3.999579999999999802e-01,5.999199999999999880e-08
2.851105546951293945e+01,3.999630000000000130e-01,5.393310000000000269e-08
2.879467916488647461e+01,3.999639999999999862e-01,6.962260000000000564e-08
2.909347248077392578e+01,3.999630000000000130e-01,5.777019999999999806e-08
2.937736558914184570e+01,3.999590000000000090e-01,7.638200000000000197e-08
2.966081094741821289e+01,3.999599999999999822e-01,6.653829999999999966e-08
2.995663499832153320e+01,3.999610000000000110e-01,7.088720000000000229e-08
3.024218773841857910e+01,3.999570000000000070e-01,7.951760000000000260e-08
3.052806019783020020e+01,3.999539999999999762e-01,6.204029999999999472e-08
3.081466889381408691e+01,3.999539999999999762e-01,6.656169999999999443e-08
3.109887862205505371e+01,3.999639999999999862e-01,6.220039999999999626e-08
3.137911009788513184e+01,3.999570000000000070e-01,6.171080000000000490e-08
3.166242861747741699e+01,3.999610000000000110e-01,5.804830000000000106e-08
3.194863772392272949e+01,3.999590000000000090e-01,6.811249999999999532e-08
3.223034667968750000e+01,3.999610000000000110e-01,5.925929999999999781e-08
3.251666569709777832e+01,3.999610000000000110e-01,6.232440000000000452e-08
3.280009436607360840e+01,3.999639999999999862e-01,5.899420000000000293e-08
3.309894418716430664e+01,3.999619999999999842e-01,6.009880000000000344e-08
3.338283205032348633e+01,3.999670000000000170e-01,5.873080000000000072e-08
3.366416501998901367e+01,3.999570000000000070e-01,6.152570000000000148e-08
3.394504809379577637e+01,3.999530000000000030e-01,5.589310000000000172e-08
3.422528457641601562e+01,3.999539999999999762e-01,6.403759999999999898e-08
3.451019668579101562e+01,3.999579999999999802e-01,7.071340000000000109e-08
3.479523301124572754e+01,3.999550000000000050e-01,8.765340000000000587e-08
3.507678055763244629e+01,3.999619999999999842e-01,8.765809999999999532e-08
3.536259865760803223e+01,3.999550000000000050e-01,8.511459999999999640e-08
3.564435815811157227e+01,3.999539999999999762e-01,7.318899999999999448e-08
3.592389106750488281e+01,3.999599999999999822e-01,7.568250000000000288e-08
3.620541167259216309e+01,3.999579999999999802e-01,9.714299999999999841e-08
3.648978757858276367e+01,3.999570000000000070e-01,9.285849999999999734e-08
3.677191495895385742e+01,3.999590000000000090e-01,9.439109999999999347e-08
3.705848169326782227e+01,3.999650000000000150e-01,7.012859999999999707e-08
3.733962106704711914e+01,3.999590000000000090e-01,9.037060000000000058e-08
3.762553000450134277e+01,3.999619999999999842e-01,9.037020000000000542e-08
3.790829491615295410e+01,3.999639999999999862e-01,1.038179999999999970e-07
3.820313119888305664e+01,3.999440000000000217e-01,7.121990000000000632e-08
3.855083608627319336e+01,3.999639999999999862e-01,8.338219999999999605e-08
3.883558821678161621e+01,3.999639999999999862e-01,7.550360000000000384e-08
3.911594152450561523e+01,3.999730000000000230e-01,9.359160000000000011e-08
3.939856195449829102e+01,3.999690000000000190e-01,8.926360000000000265e-08
3.968262743949890137e+01,3.999670000000000170e-01,8.972080000000000227e-08
3.996810913085937500e+01,3.999710000000000210e-01,9.041329999999999341e-08
4.025114488601684570e+01,3.999679999999999902e-01,9.948599999999999498e-08
