# Tue Oct 10 15:29:09 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.104016304016113281e-02,-2.098079999999999943e-04,2.467270000000000104e-10,2.839133739471435547e-01,3.996370000000000200e-01,-1.434560000000000059e-10
4.268302917480468750e-01,1.995470000000000022e-01,-2.505420000000000123e-10,5.796887874603271484e-01,3.996299999999999852e-01,1.315470000000000008e-10
7.206637859344482422e-01,3.996399999999999952e-01,3.745559999999999885e-11,8.645970821380615234e-01,3.996469999999999745e-01,-2.331970000000000065e-10
1.007424592971801758e+00,5.997540000000000093e-01,-9.557010000000000532e-11,1.149358987808227539e+00,3.996350000000000180e-01,-2.452140000000000010e-11
1.292334556579589844e+00,7.997969999999999802e-01,3.496410000000000027e-10,1.433784008026123047e+00,3.996210000000000040e-01,2.469779999999999923e-10
1.575174808502197266e+00,9.999609999999999888e-01,5.818250000000000045e-10,1.716093063354492188e+00,3.996009999999999840e-01,2.386450000000000067e-10
1.859012126922607422e+00,1.200020000000000087e+00,4.932640000000000453e-10,1.999931812286376953e+00,3.996830000000000105e-01,-8.350610000000000180e-11
2.143849611282348633e+00,1.400120000000000031e+00,2.329589999999999810e-10,2.285769224166870117e+00,3.996419999999999972e-01,-3.119710000000000180e-10
2.426688194274902344e+00,1.600179999999999936e+00,3.147130000000000174e-10,2.569606304168701172e+00,3.996730000000000005e-01,-6.425380000000000234e-12
2.713523864746093750e+00,1.800300000000000011e+00,8.834479999999999668e-10,2.857442140579223633e+00,3.996830000000000105e-01,7.456540000000000133e-11
3.001359224319458008e+00,2.000109999999999832e+00,6.844999999999999627e-10,3.145244598388671875e+00,3.996870000000000145e-01,-3.292199999999999757e-10
3.289194822311401367e+00,2.200130000000000141e+00,6.527899999999999760e-10,3.433310270309448242e+00,3.996520000000000072e-01,1.967910000000000083e-10
3.573032617568969727e+00,2.400230000000000086e+00,1.098989999999999945e-09,3.714951038360595703e+00,3.996350000000000180e-01,1.873140000000000058e-10
3.857870578765869141e+00,2.600379999999999914e+00,1.211500000000000004e-09,3.999788761138916016e+00,3.996230000000000060e-01,-1.532910000000000035e-10
4.141707897186279297e+00,2.800469999999999793e+00,9.339330000000000256e-10,4.283552885055541992e+00,3.996370000000000200e-01,-3.525499999999999871e-10
4.425772428512573242e+00,3.000579999999999803e+00,7.626179999999999818e-10,4.569461584091186523e+00,3.995440000000000103e-01,-4.276040000000000104e-11
4.713380575180053711e+00,3.200709999999999944e+00,1.415150000000000019e-09,4.857312440872192383e+00,3.996160000000000267e-01,1.273160000000000040e-11
5.014211416244506836e+00,3.400840000000000085e+00,1.554619999999999952e-09,5.156131029129028320e+00,3.995489999999999875e-01,1.158480000000000015e-10
5.299045562744140625e+00,3.600960000000000161e+00,1.502350000000000090e-09,5.441964149475097656e+00,3.995440000000000103e-01,-3.105639999999999938e-10
5.595799684524536133e+00,3.800749999999999851e+00,1.772770000000000073e-09,5.738794326782226562e+00,3.995130000000000070e-01,-1.114730000000000037e-10
5.880711078643798828e+00,4.000869999999999926e+00,1.396040000000000072e-09,6.023631334304809570e+00,3.994869999999999810e-01,-3.701690000000000170e-10
6.164084672927856445e+00,4.200960000000000250e+00,1.245309999999999911e-09,6.307187795639038086e+00,3.994440000000000213e-01,-2.215619999999999996e-10
6.448846817016601562e+00,4.400940000000000296e+00,1.386549999999999932e-09,6.587786197662353516e+00,3.994010000000000060e-01,-1.540540000000000090e-10
6.742993831634521484e+00,4.601169999999999760e+00,1.384200000000000038e-09,6.884671211242675781e+00,3.993630000000000235e-01,-3.521440000000000198e-10
7.025590419769287109e+00,4.801249999999999574e+00,1.316940000000000004e-09,7.168510913848876953e+00,3.993369999999999975e-01,-8.465050000000000407e-11
