# Tue Oct 10 17:30:36 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=2.5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.100344657897949219e-02,-1.478200000000000043e-04,-1.678329999999999849e-08,2.811169624328613281e-01,3.997370000000000090e-01,1.179760000000000034e-05
4.537813663482666016e-01,9.965419999999999834e-02,2.552410000000000182e-06,6.109409332275390625e-01,3.997399999999999842e-01,1.167519999999999962e-05
7.635874748229980469e-01,1.994970000000000077e-01,5.251189999999999947e-06,9.204759597778320312e-01,3.997180000000000177e-01,1.165759999999999999e-05
1.078384876251220703e+00,2.996659999999999879e-01,8.202959999999999809e-06,1.236378431320190430e+00,3.997490000000000210e-01,1.164489999999999925e-05
1.392204523086547852e+00,3.996870000000000145e-01,1.159680000000000051e-05,1.535198688507080078e+00,3.996990000000000265e-01,1.160969999999999999e-05
1.676117658615112305e+00,4.999299999999999855e-01,1.539909999999999966e-05,1.819392204284667969e+00,3.996730000000000005e-01,1.156409999999999995e-05
1.956956624984741211e+00,5.998130000000000406e-01,1.956830000000000033e-05,2.097875833511352539e+00,3.997040000000000037e-01,1.140040000000000015e-05
2.238795757293701172e+00,6.999919999999999476e-01,2.372180000000000046e-05,2.392633914947509766e+00,3.996939999999999937e-01,1.104810000000000015e-05
2.533626794815063477e+00,7.998319999999999874e-01,2.734759999999999885e-05,2.673547029495239258e+00,3.996439999999999992e-01,1.080819999999999928e-05
2.814466238021850586e+00,9.001040000000000152e-01,3.099539999999999804e-05,2.957313537597656250e+00,3.997299999999999742e-01,1.069660000000000021e-05
3.098315477371215820e+00,9.999869999999999592e-01,3.450160000000000184e-05,3.241595745086669922e+00,3.997299999999999742e-01,1.058569999999999929e-05
3.383067607879638672e+00,1.099869999999999903e+00,3.912019999999999858e-05,3.537055015563964844e+00,3.997490000000000210e-01,1.052419999999999997e-05
3.680161476135253906e+00,1.200120000000000076e+00,4.391450000000000111e-05,3.821890354156494141e+00,3.998019999999999907e-01,1.063270000000000071e-05
3.963737964630126953e+00,1.299930000000000030e+00,4.889970000000000211e-05,4.106655120849609375e+00,3.997370000000000090e-01,1.057039999999999963e-05
4.247649192810058594e+00,1.400169999999999915e+00,5.441600000000000213e-05,4.389490604400634766e+00,3.997209999999999930e-01,1.058669999999999979e-05
4.533483266830444336e+00,1.500029999999999974e+00,6.042610000000000071e-05,4.678679466247558594e+00,3.997640000000000082e-01,1.060870000000000060e-05
4.820333480834960938e+00,1.600279999999999925e+00,6.663179999999999450e-05,4.963203191757202148e+00,3.997419999999999862e-01,1.041720000000000082e-05
5.106156349182128906e+00,1.700120000000000076e+00,7.312810000000000209e-05,5.247075319290161133e+00,3.997640000000000082e-01,1.048870000000000005e-05
5.388938903808593750e+00,1.800340000000000051e+00,7.993939999999999564e-05,5.530913352966308594e+00,3.997140000000000137e-01,1.037559999999999939e-05
5.672832965850830078e+00,1.900220000000000020e+00,8.794439999999999777e-05,5.815750122070312500e+00,3.997419999999999862e-01,1.035309999999999918e-05
5.957631826400756836e+00,2.000129999999999963e+00,9.659380000000000342e-05,6.101586103439331055e+00,3.997020000000000017e-01,1.031679999999999921e-05
6.243440151214599609e+00,2.100319999999999965e+00,1.050540000000000008e-04,6.400366067886352539e+00,3.996990000000000265e-01,1.033239999999999953e-05
6.557551145553588867e+00,2.200169999999999959e+00,1.142539999999999940e-04,6.713181018829345703e+00,3.997330000000000050e-01,1.031730000000000030e-05
