# Tue Oct 10 17:35:29 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.801987648010253906e-02,-8.344649999999999464e-05,-3.876090000000000105e-10,2.644152641296386719e-01,3.996870000000000145e-01,2.048860000000000150e-06
4.370567798614501953e-01,1.995780000000000054e-01,5.836200000000000340e-07,5.955328941345214844e-01,3.996419999999999972e-01,2.030039999999999879e-06
7.541689872741699219e-01,3.996799999999999797e-01,1.996490000000000006e-06,8.967554569244384766e-01,3.997209999999999930e-01,2.009030000000000143e-06
1.038259744644165039e+00,5.998160000000000158e-01,4.613940000000000246e-06,1.181937456130981445e+00,3.996970000000000245e-01,2.324159999999999869e-06
1.322021245956420898e+00,7.997490000000000432e-01,1.674070000000000050e-05,1.478494405746459961e+00,3.996350000000000180e-01,2.731460000000000187e-06
1.638248205184936523e+00,9.998660000000000325e-01,3.173969999999999700e-05,1.796100854873657227e+00,3.996399999999999952e-01,3.454029999999999861e-06
1.954385042190551758e+00,1.199980000000000047e+00,4.474840000000000003e-05,2.113147020339965820e+00,3.996730000000000005e-01,3.486170000000000200e-06
2.286440849304199219e+00,1.400079999999999991e+00,5.631960000000000200e-05,2.445407390594482422e+00,3.996899999999999897e-01,2.523569999999999879e-06
2.604312658309936523e+00,1.600049999999999972e+00,9.002130000000000494e-05,2.775193452835083008e+00,3.995799999999999907e-01,3.344219999999999806e-06
2.932126283645629883e+00,1.800210000000000088e+00,1.069230000000000061e-04,3.105043172836303711e+00,3.995589999999999975e-01,3.272849999999999929e-06
3.261944055557250977e+00,2.000000000000000000e+00,1.378999999999999909e-04,3.434844255447387695e+00,3.996319999999999872e-01,3.130770000000000181e-06
3.590755701065063477e+00,2.200089999999999879e+00,1.634659999999999965e-04,3.763657331466674805e+00,3.996399999999999952e-01,2.511599999999999805e-06
3.918568134307861328e+00,2.400199999999999889e+00,1.944410000000000040e-04,4.091470003128051758e+00,3.996520000000000072e-01,2.230029999999999806e-06
4.251377344131469727e+00,2.600280000000000147e+00,1.956790000000000081e-04,4.425272464752197266e+00,3.996210000000000040e-01,1.701160000000000074e-06
4.582183599472045898e+00,2.800390000000000157e+00,1.902800000000000010e-04,4.756094217300415039e+00,3.996040000000000147e-01,1.295929999999999932e-06
