# Fri Nov  3 19:40:26 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.6, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=62, ratioRth=0.2, Rth=10757575.230834663, Nth=50
3.580124378204345703e-01,4.000520000000000187e-01,8.890339999999999721e-09
7.521398067474365234e-01,4.000619999999999732e-01,1.548570000000000082e-08
1.144652843475341797e+00,4.000449999999999839e-01,1.004379999999999958e-08
1.533671379089355469e+00,4.000609999999999999e-01,1.344130000000000072e-08
1.926165103912353516e+00,4.000409999999999799e-01,1.382019999999999990e-08
2.315993309020996094e+00,4.000600000000000267e-01,1.084690000000000067e-08
2.692864656448364258e+00,4.000589999999999979e-01,1.405260000000000005e-08
3.085858821868896484e+00,4.000460000000000127e-01,1.363919999999999980e-08
3.475985288619995117e+00,4.000580000000000247e-01,8.702359999999999715e-09
3.866509675979614258e+00,4.000489999999999879e-01,1.548760000000000099e-08
4.255362272262573242e+00,4.000659999999999772e-01,2.864790000000000072e-08
4.649208068847656250e+00,4.000549999999999939e-01,2.336500000000000110e-08
5.039168596267700195e+00,4.000549999999999939e-01,4.155369999999999972e-08
5.431001186370849609e+00,4.000480000000000147e-01,3.834759999999999856e-08
5.816946268081665039e+00,4.000549999999999939e-01,4.642559999999999982e-08
6.209924697875976562e+00,4.000520000000000187e-01,3.903970000000000116e-08
6.602951049804687500e+00,4.000619999999999732e-01,6.321920000000000271e-08
6.996772289276123047e+00,4.000609999999999999e-01,6.894889999999999876e-08
7.391844987869262695e+00,4.000409999999999799e-01,5.286850000000000122e-08
7.781112194061279297e+00,4.000659999999999772e-01,5.469830000000000084e-08
8.172137737274169922e+00,4.000469999999999859e-01,5.568559999999999804e-08
8.565821886062622070e+00,4.000449999999999839e-01,4.438309999999999990e-08
8.957906007766723633e+00,4.000580000000000247e-01,4.590540000000000156e-08
9.349238634109497070e+00,4.000480000000000147e-01,6.295090000000000024e-08
9.743952989578247070e+00,4.000529999999999919e-01,5.708800000000000139e-08
1.013240051269531250e+01,4.000489999999999879e-01,7.030529999999999626e-08
1.052208065986633301e+01,4.000540000000000207e-01,4.792940000000000036e-08
1.091204833984375000e+01,4.000520000000000187e-01,6.401540000000000292e-08
1.130211877822875977e+01,4.000480000000000147e-01,4.558010000000000062e-08
1.169107675552368164e+01,4.000449999999999839e-01,5.710909999999999752e-08
1.207998132705688477e+01,4.000340000000000007e-01,8.334860000000000560e-08
1.248790216445922852e+01,4.000469999999999859e-01,5.153090000000000121e-08
1.287996983528137207e+01,4.000529999999999919e-01,5.753310000000000184e-08
1.326929903030395508e+01,4.000489999999999879e-01,8.031260000000000409e-08
1.366000175476074219e+01,4.000509999999999899e-01,5.481970000000000085e-08
1.404894208908081055e+01,4.000520000000000187e-01,6.776349999999999662e-08
1.443690299987792969e+01,4.000580000000000247e-01,5.671240000000000032e-08
1.482495546340942383e+01,4.000469999999999859e-01,6.484930000000000352e-08
1.523501300811767578e+01,4.000600000000000267e-01,7.303409999999999619e-08
1.562438178062438965e+01,4.000440000000000107e-01,9.575700000000000175e-08
1.601044535636901855e+01,4.000589999999999979e-01,6.379699999999999879e-08
1.640419435501098633e+01,4.000449999999999839e-01,8.365300000000000136e-08
1.679480433464050293e+01,4.000609999999999999e-01,7.036329999999999586e-08
1.718212342262268066e+01,4.000569999999999959e-01,9.233319999999999461e-08
1.758873057365417480e+01,4.000580000000000247e-01,7.119959999999999389e-08
1.798107719421386719e+01,4.000600000000000267e-01,9.406700000000000449e-08
1.838937091827392578e+01,4.000619999999999732e-01,8.269079999999999821e-08
1.877994751930236816e+01,4.000509999999999899e-01,8.653780000000000613e-08
1.918836760520935059e+01,4.000500000000000167e-01,8.378439999999999948e-08
1.957898426055908203e+01,4.000529999999999919e-01,6.171300000000000475e-08
1.997012495994567871e+01,4.000639999999999752e-01,7.638230000000000495e-08
2.036004018783569336e+01,4.000489999999999879e-01,6.269540000000000169e-08
2.075332546234130859e+01,4.000639999999999752e-01,6.850690000000000049e-08
2.114413332939147949e+01,4.000429999999999819e-01,8.431869999999999918e-08
2.153684306144714355e+01,4.000469999999999859e-01,5.886950000000000314e-08
2.193649363517761230e+01,4.000540000000000207e-01,6.425040000000000469e-08
2.232385277748107910e+01,4.000389999999999779e-01,8.089270000000000543e-08
2.271404767036437988e+01,4.000389999999999779e-01,7.797209999999999713e-08
2.312182784080505371e+01,4.000400000000000067e-01,6.986689999999999414e-08
2.351517581939697266e+01,4.000659999999999772e-01,6.960620000000000557e-08
2.390368461608886719e+01,4.000429999999999819e-01,7.641700000000000195e-08
2.429966306686401367e+01,4.000509999999999899e-01,6.581630000000000153e-08
2.450515556335449219e+01,4.000420000000000087e-01,5.222260000000000204e-08
