# Fri Nov  3 17:18:39 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-4, Tmax=0, Twrite=0.1, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=52, ratioRth=0.2, Rth=10200360.369307913, Nth=50
3.706181049346923828e-01,4.000589999999999979e-01,1.484089999999999990e-08
7.781004905700683594e-01,4.000520000000000187e-01,3.766210000000000212e-08
1.171898841857910156e+00,4.000639999999999752e-01,7.587810000000000498e-08
1.564661741256713867e+00,4.000549999999999939e-01,7.164119999999999700e-08
1.958589553833007812e+00,4.000560000000000227e-01,6.866680000000000446e-08
2.349780559539794922e+00,4.000589999999999979e-01,6.636329999999999974e-08
2.737427234649658203e+00,4.000589999999999979e-01,8.972080000000000227e-08
3.146841049194335938e+00,4.000600000000000267e-01,9.783620000000000094e-08
3.536532878875732422e+00,4.000489999999999879e-01,9.418699999999999497e-08
3.939842224121093750e+00,4.000790000000000179e-01,1.469929999999999981e-07
4.270399808883666992e+00,4.000799999999999912e-01,1.764759999999999982e-07
4.614211797714233398e+00,4.000810000000000199e-01,1.326240000000000102e-07
4.942179203033447266e+00,4.000790000000000179e-01,1.218560000000000027e-07
5.285200357437133789e+00,4.000790000000000179e-01,1.192119999999999957e-07
5.619245767593383789e+00,4.000770000000000159e-01,1.061499999999999943e-07
5.949986219406127930e+00,4.000790000000000179e-01,1.821869999999999889e-07
6.277299880981445312e+00,4.000819999999999932e-01,1.400250000000000114e-07
6.620358467102050781e+00,4.000870000000000259e-01,1.206250000000000098e-07
6.964092016220092773e+00,4.000790000000000179e-01,1.123460000000000056e-07
7.290894269943237305e+00,4.000839999999999952e-01,1.446200000000000072e-07
7.647297382354736328e+00,4.000839999999999952e-01,1.492269999999999902e-07
8.006178379058837891e+00,4.000790000000000179e-01,1.288779999999999977e-07
8.347975492477416992e+00,4.000619999999999732e-01,1.105220000000000019e-07
8.752377986907958984e+00,4.000839999999999952e-01,1.320370000000000063e-07
9.083087205886840820e+00,4.000779999999999892e-01,1.350520000000000105e-07
9.425781965255737305e+00,4.000830000000000219e-01,1.204659999999999883e-07
9.755468130111694336e+00,4.000759999999999872e-01,1.419370000000000090e-07
1.010007143020629883e+01,4.000750000000000139e-01,1.470819999999999932e-07
1.044626617431640625e+01,4.000779999999999892e-01,1.468340000000000031e-07
1.077513265609741211e+01,4.000790000000000179e-01,1.575020000000000031e-07
1.111806201934814453e+01,4.000779999999999892e-01,1.374310000000000082e-07
1.146107912063598633e+01,4.000739999999999852e-01,1.505099999999999892e-07
1.178946876525878906e+01,4.000779999999999892e-01,1.619220000000000122e-07
1.214799141883850098e+01,4.000819999999999932e-01,1.654749999999999912e-07
1.247889113426208496e+01,4.000810000000000199e-01,1.362910000000000125e-07
1.282240700721740723e+01,4.000790000000000179e-01,1.450699999999999881e-07
1.315137314796447754e+01,4.000850000000000239e-01,1.574729999999999967e-07
1.348315382003784180e+01,4.000859999999999972e-01,1.548589999999999972e-07
1.383774065971374512e+01,4.000770000000000159e-01,1.012239999999999937e-07
1.418084979057312012e+01,4.000779999999999892e-01,1.279100000000000118e-07
1.452436399459838867e+01,4.000830000000000219e-01,1.364290000000000102e-07
1.487057137489318848e+01,4.000850000000000239e-01,1.278209999999999903e-07
1.521509337425231934e+01,4.000750000000000139e-01,1.023459999999999954e-07
1.554613161087036133e+01,4.000699999999999812e-01,1.271269999999999974e-07
1.590617990493774414e+01,4.000819999999999932e-01,1.648780000000000024e-07
1.623526430130004883e+01,4.000799999999999912e-01,1.174340000000000045e-07
1.656726551055908203e+01,4.000750000000000139e-01,1.766339999999999920e-07
1.689940094947814941e+01,4.000759999999999872e-01,1.377770000000000035e-07
1.724053335189819336e+01,4.000799999999999912e-01,1.325869999999999947e-07
1.758124399185180664e+01,4.000819999999999932e-01,1.487149999999999920e-07
1.792278218269348145e+01,4.000679999999999792e-01,1.163470000000000028e-07
1.833127355575561523e+01,4.000839999999999952e-01,1.252579999999999957e-07
1.848666453361511230e+01,4.000520000000000187e-01,1.129610000000000015e-07
