# Fri Nov  3 19:03:25 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.996227264404296875e-02,-2.932549999999999985e-06,-3.955009999999999870e-10,2.795169353485107422e-01,4.000469999999999859e-01,1.222919999999999942e-07
4.349532127380371094e-01,1.999910000000000021e-01,2.116549999999999851e-08,6.347694396972656250e-01,4.000360000000000027e-01,9.999990000000000330e-08
7.770340442657470703e-01,4.000330000000000275e-01,9.597209999999999949e-08,9.171719551086425781e-01,4.000310000000000255e-01,9.438910000000000444e-08
1.057095527648925781e+00,6.000799999999999468e-01,3.129540000000000110e-07,1.213983058929443359e+00,4.000409999999999799e-01,8.366689999999999860e-08
1.416136741638183594e+00,8.000960000000000294e-01,5.102620000000000199e-07,1.572193861007690430e+00,4.000460000000000127e-01,6.021460000000000504e-08
1.773259401321411133e+00,1.000099999999999989e+00,6.430840000000000164e-07,1.931330680847167969e+00,4.000469999999999859e-01,4.105090000000000266e-08
2.133230209350585938e+00,1.200099999999999945e+00,6.978589999999999494e-07,2.289443254470825195e+00,4.000440000000000107e-01,3.232619999999999865e-08
2.493958711624145508e+00,1.400069999999999926e+00,7.134859999999999608e-07,2.650747776031494141e+00,4.000500000000000167e-01,1.542550000000000138e-08
2.856039762496948242e+00,1.600039999999999907e+00,7.016809999999999951e-07,3.014279603958129883e+00,4.000460000000000127e-01,6.713560000000000131e-09
3.220191001892089844e+00,1.800019999999999953e+00,7.231679999999999810e-07,3.378488779067993164e+00,4.000310000000000255e-01,3.381259999999999964e-09
3.581942081451416016e+00,1.999989999999999934e+00,8.428970000000000335e-07,3.739858388900756836e+00,4.000299999999999967e-01,6.454529999999999630e-09
3.942116260528564453e+00,2.200229999999999908e+00,9.758390000000000602e-07,4.095643520355224609e+00,4.000310000000000255e-01,1.498700000000000005e-09
4.301081895828247070e+00,2.400189999999999824e+00,1.072880000000000009e-06,4.458123445510864258e+00,4.000279999999999947e-01,4.298710000000000348e-09
4.660122871398925781e+00,2.600280000000000147e+00,1.338210000000000017e-06,4.816064119338989258e+00,4.000310000000000255e-01,1.922539999999999856e-09
5.018112182617187500e+00,2.800349999999999895e+00,1.785950000000000028e-06,5.173941850662231445e+00,4.000369999999999759e-01,4.626160000000000184e-10
5.376825571060180664e+00,3.000509999999999788e+00,2.420129999999999900e-06,5.529654741287231445e+00,4.000400000000000067e-01,8.511070000000000472e-10
5.732101917266845703e+00,3.200610000000000177e+00,3.340090000000000152e-06,5.889586210250854492e+00,4.000380000000000047e-01,3.918770000000000210e-10
6.094974517822265625e+00,3.400710000000000122e+00,4.737059999999999671e-06,6.250518798828125000e+00,4.000290000000000235e-01,-2.729890000000000033e-11
6.453266143798828125e+00,3.600820000000000132e+00,6.629820000000000163e-06,6.607048511505126953e+00,4.000460000000000127e-01,2.846719999999999761e-10
6.811620712280273438e+00,3.800670000000000215e+00,9.129080000000000693e-06,6.971608400344848633e+00,4.000239999999999907e-01,8.686420000000000285e-10
7.174487113952636719e+00,4.000630000000000130e+00,1.308470000000000027e-05,7.347992420196533203e+00,4.000330000000000275e-01,-4.503429999999999616e-09
7.548040151596069336e+00,4.200490000000000279e+00,1.875890000000000093e-05,7.721150398254394531e+00,4.000330000000000275e-01,-7.197740000000000210e-10
7.922552824020385742e+00,4.400780000000000136e+00,2.736420000000000136e-05,8.095891237258911133e+00,4.000270000000000215e-01,-1.455309999999999961e-10
8.296537637710571289e+00,4.600939999999999586e+00,3.934430000000000208e-05,8.469868421554565430e+00,4.000179999999999847e-01,-3.821180000000000240e-09
8.671520948410034180e+00,4.801059999999999661e+00,5.800819999999999799e-05,8.842895984649658203e+00,4.000429999999999819e-01,-3.903929999999999773e-09
9.046035051345825195e+00,5.001190000000000246e+00,8.448159999999999426e-05,9.217051267623901367e+00,4.000319999999999987e-01,8.028389999999999818e-10
9.419923067092895508e+00,4.801059999999999661e+00,5.816490000000000278e-05,9.590061187744140625e+00,4.000130000000000075e-01,1.252009999999999898e-09
9.792971134185791016e+00,4.600979999999999848e+00,4.017089999999999854e-05,9.964441299438476562e+00,4.000299999999999967e-01,-1.673779999999999983e-09
1.016810894012451172e+01,4.400800000000000267e+00,2.768210000000000047e-05,1.034204649925231934e+01,4.000420000000000087e-01,-1.558080000000000062e-09
1.054391288757324219e+01,4.200619999999999798e+00,1.912269999999999904e-05,1.071421599388122559e+01,4.000349999999999739e-01,5.804420000000000311e-10
1.091803169250488281e+01,4.000650000000000261e+00,1.328810000000000073e-05,1.109071993827819824e+01,4.000239999999999907e-01,1.520289999999999927e-09
1.129389309883117676e+01,3.800640000000000018e+00,9.218480000000000210e-06,1.145124888420104980e+01,4.000380000000000047e-01,1.115970000000000066e-08
1.165098643302917480e+01,3.600909999999999833e+00,6.384790000000000410e-06,1.180645656585693359e+01,4.000239999999999907e-01,7.778680000000000274e-09
1.201288533210754395e+01,3.400799999999999823e+00,4.457799999999999908e-06,1.216796064376831055e+01,4.000330000000000275e-01,1.051460000000000007e-08
1.237201189994812012e+01,3.200660000000000061e+00,3.152179999999999947e-06,1.254132509231567383e+01,4.000330000000000275e-01,4.292329999999999797e-09
