# Tue Oct  3 19:06:47 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
6.096816062927246094e-02,-1.471040000000000065e-05,-1.384019999999999993e-11,2.208807468414306641e-01,4.000360000000000027e-01,1.374220000000000079e-08
3.648321628570556641e-01,1.999799999999999911e-01,3.617080000000000087e-09,5.067329406738281250e-01,4.000349999999999739e-01,1.399860000000000003e-08
6.486294269561767578e-01,4.000349999999999739e-01,1.389140000000000023e-08,7.895672321319580078e-01,4.000369999999999759e-01,1.350099999999999960e-08
9.309024810791015625e-01,6.000630000000000130e-01,3.544659999999999793e-08,1.073157787322998047e+00,4.000409999999999799e-01,1.391699999999999981e-08
1.216925621032714844e+00,8.000810000000000421e-01,7.595370000000000335e-08,1.358672857284545898e+00,4.000389999999999779e-01,1.453999999999999983e-08
1.501904726028442383e+00,1.000099999999999989e+00,2.003640000000000066e-07,1.659856319427490234e+00,4.000369999999999759e-01,1.335810000000000002e-08
1.863666772842407227e+00,1.200090000000000101e+00,2.651819999999999985e-07,2.022020578384399414e+00,4.000340000000000007e-01,1.521910000000000093e-08
2.227774143218994141e+00,1.400069999999999926e+00,3.831610000000000255e-07,2.381803035736083984e+00,4.000330000000000275e-01,1.412179999999999977e-08
2.586296319961547852e+00,1.600039999999999907e+00,5.445070000000000198e-07,2.742488384246826172e+00,4.000310000000000255e-01,1.350689999999999934e-08
2.946134090423583984e+00,1.800030000000000019e+00,7.390559999999999972e-07,3.103795766830444336e+00,4.000270000000000215e-01,1.498840000000000006e-08
3.308528900146484375e+00,1.999980000000000091e+00,9.988000000000000764e-07,3.467397689819335938e+00,4.000299999999999967e-01,1.540560000000000065e-08
3.673916578292846680e+00,2.200070000000000192e+00,1.311820000000000003e-06,3.831048965454101562e+00,4.000360000000000027e-01,1.586479999999999923e-08
4.039018869400024414e+00,2.400139999999999940e+00,1.757339999999999932e-06,4.197999000549316406e+00,4.000319999999999987e-01,1.722200000000000029e-08
4.402668714523315430e+00,2.600200000000000067e+00,2.270350000000000209e-06,4.559487819671630859e+00,4.000330000000000275e-01,1.760709999999999889e-08
4.764354705810546875e+00,2.800330000000000208e+00,2.872109999999999849e-06,4.936653614044189453e+00,4.000349999999999739e-01,1.703309999999999984e-08
5.143285512924194336e+00,3.000440000000000218e+00,3.645059999999999792e-06,5.299512386322021484e+00,4.000319999999999987e-01,1.986460000000000107e-08
5.508103370666503906e+00,3.200590000000000046e+00,4.456110000000000268e-06,5.665107727050781250e+00,4.000319999999999987e-01,2.156200000000000144e-08
5.869654178619384766e+00,3.400739999999999874e+00,5.494180000000000140e-06,6.028678417205810547e+00,4.000279999999999947e-01,2.285159999999999996e-08
6.233306646347045898e+00,3.600839999999999819e+00,6.885980000000000096e-06,6.390071392059326172e+00,4.000319999999999987e-01,2.168150000000000128e-08
6.596959829330444336e+00,3.800570000000000004e+00,8.540149999999999879e-06,6.755955934524536133e+00,4.000299999999999967e-01,1.866700000000000099e-08
6.958792209625244141e+00,4.000639999999999752e+00,1.050830000000000068e-05,7.129910945892333984e+00,4.000230000000000175e-01,2.002879999999999933e-08
7.332613229751586914e+00,4.200759999999999827e+00,1.343010000000000038e-05,7.509450912475585938e+00,4.000190000000000135e-01,6.223199999999999768e-09
7.710348367691040039e+00,4.400730000000000253e+00,1.552920000000000033e-05,7.885296821594238281e+00,4.000219999999999887e-01,3.422220000000000203e-09
8.091104984283447266e+00,4.600900000000000212e+00,1.803509999999999949e-05,8.264045715332031250e+00,4.000179999999999847e-01,2.980550000000000011e-09
8.469908714294433594e+00,4.800989999999999647e+00,2.250849999999999973e-05,8.642862796783447266e+00,4.000250000000000195e-01,4.484370000000000304e-09
8.847712516784667969e+00,5.001170000000000115e+00,2.845689999999999854e-05,9.015586853027343750e+00,4.000210000000000155e-01,1.513210000000000154e-08
9.220736026763916016e+00,4.801000000000000156e+00,2.642189999999999854e-05,9.393428087234497070e+00,4.000239999999999907e-01,1.913449999999999839e-08
9.599290132522583008e+00,4.600939999999999586e+00,2.568560000000000019e-05,9.774611949920654297e+00,4.000250000000000195e-01,1.931120000000000089e-08
9.979109525680541992e+00,4.400839999999999641e+00,2.073779999999999989e-05,1.015296459197998047e+01,4.000219999999999887e-01,2.501089999999999932e-08
1.035882496833801270e+01,4.200590000000000046e+00,1.702480000000000004e-05,1.053274416923522949e+01,4.000239999999999907e-01,1.999730000000000000e-08
1.073963689804077148e+01,4.000709999999999766e+00,1.435669999999999927e-05,1.091549777984619141e+01,4.000270000000000215e-01,2.139239999999999904e-08
1.112337183952331543e+01,3.800619999999999887e+00,1.242629999999999993e-05,1.129832220077514648e+01,4.000290000000000235e-01,1.979589999999999861e-08
1.150515437126159668e+01,3.600740000000000052e+00,1.009890000000000084e-05,1.167709302902221680e+01,4.000290000000000235e-01,2.974700000000000160e-08
1.188338780403137207e+01,3.400720000000000187e+00,8.365129999999999308e-06,1.205583810806274414e+01,4.000279999999999947e-01,2.952700000000000030e-08
1.225673866271972656e+01,3.200610000000000177e+00,6.934090000000000385e-06,1.241363286972045898e+01,4.000349999999999739e-01,3.140840000000000085e-08
1.261551642417907715e+01,3.000440000000000218e+00,5.524759999999999769e-06,1.277244973182678223e+01,4.000290000000000235e-01,3.110440000000000025e-08
