# Tue Oct  3 17:14:53 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=4, Rht1=4000000.0, Rth2=12000000.0, pw=0.1, hslV=0.4, T1 = 0.03, T2 = 0.03, nplc=0.5, pulsos hasta umbral=1024
3.778593540191650391e-01,4.000199999999999867e-01,8.075599999999999493e-10
7.756295204162597656e-01,4.000199999999999867e-01,2.224369999999999837e-09
1.168404340744018555e+00,4.000199999999999867e-01,1.984350000000000080e-09
1.563159704208374023e+00,4.000150000000000095e-01,1.907920000000000170e-09
1.960933446884155273e+00,4.000219999999999887e-01,1.294770000000000069e-09
2.357776403427124023e+00,4.000310000000000255e-01,2.272650000000000005e-09
2.749573707580566406e+00,4.000270000000000215e-01,3.612889999999999918e-09
3.144274234771728516e+00,4.000250000000000195e-01,3.265150000000000042e-09
3.542119026184082031e+00,4.000239999999999907e-01,2.421460000000000032e-09
3.936823368072509766e+00,4.000299999999999967e-01,3.069070000000000032e-09
4.356660127639770508e+00,4.000340000000000007e-01,2.356529999999999926e-09
4.765476465225219727e+00,4.000279999999999947e-01,1.775250000000000048e-09
5.162204265594482422e+00,4.000250000000000195e-01,2.323829999999999822e-09
5.560940504074096680e+00,4.000310000000000255e-01,1.968749999999999845e-09
5.967789649963378906e+00,4.000299999999999967e-01,3.040930000000000169e-09
6.364555597305297852e+00,4.000299999999999967e-01,3.878239999999999627e-09
6.762351751327514648e+00,4.000279999999999947e-01,4.861150000000000320e-09
7.169121980667114258e+00,4.000219999999999887e-01,9.182259999999999267e-09
7.561895608901977539e+00,4.000210000000000155e-01,9.385219999999999981e-09
7.960627794265747070e+00,4.000250000000000195e-01,7.322929999999999651e-09
8.356450080871582031e+00,4.000210000000000155e-01,1.065449999999999955e-08
8.751148939132690430e+00,4.000279999999999947e-01,6.791010000000000106e-09
9.158911228179931641e+00,4.000230000000000175e-01,9.692920000000000480e-09
9.555754661560058594e+00,4.000219999999999887e-01,1.083340000000000025e-08
9.951528787612915039e+00,4.000170000000000115e-01,9.325899999999999818e-09
