# Fri Sep 29 15:17:32 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=50, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.596709251403808594e-02,-1.404290000000000068e-05,-9.831190000000000562e-11,2.768609523773193359e-01,4.000460000000000127e-01,1.727340000000000034e-08
4.188477993011474609e-01,1.999809999999999921e-01,8.257759999999999823e-09,5.607683658599853516e-01,4.000420000000000087e-01,1.975899999999999846e-08
7.017402648925781250e-01,4.000429999999999819e-01,1.657910000000000120e-08,8.456580638885498047e-01,4.000440000000000107e-01,1.804630000000000126e-08
9.885768890380859375e-01,6.000720000000000498e-01,3.031790000000000177e-08,1.132345914840698242e+00,4.000420000000000087e-01,1.514500000000000095e-08
1.270856380462646484e+00,8.000840000000000174e-01,3.307240000000000172e-08,1.412354707717895508e+00,4.000369999999999759e-01,1.774949999999999956e-08
1.553552627563476562e+00,1.000089999999999923e+00,5.225629999999999790e-08,1.695490837097167969e+00,4.000409999999999799e-01,1.474029999999999965e-08
1.838208198547363281e+00,1.200090000000000101e+00,6.717239999999999605e-08,1.979854822158813477e+00,4.000469999999999859e-01,1.582849999999999844e-08
2.120633602142333984e+00,1.400060000000000082e+00,7.524580000000000004e-08,2.261385917663574219e+00,4.000440000000000107e-01,1.556230000000000033e-08
2.404812097549438477e+00,1.600030000000000063e+00,7.613950000000000492e-08,2.545643806457519531e+00,4.000440000000000107e-01,1.426769999999999944e-08
2.684931039810180664e+00,1.800030000000000019e+00,5.708240000000000298e-07,2.841486215591430664e+00,4.000460000000000127e-01,2.469729999999999908e-08
3.045079946517944336e+00,2.000000000000000000e+00,2.583860000000000216e-07,3.217672586441040039e+00,4.000489999999999879e-01,3.238160000000000324e-08
3.420331478118896484e+00,2.200079999999999814e+00,5.369620000000000268e-05,3.591128349304199219e+00,4.000500000000000167e-01,7.994439999999999686e-07
3.746582746505737305e+00,2.400199999999999889e+00,6.798070000000000458e-05,3.918854713439941406e+00,4.000429999999999819e-01,8.175860000000000526e-07
4.073342084884643555e+00,2.600260000000000016e+00,8.398099999999999435e-05,4.241846799850463867e+00,4.000449999999999839e-01,8.130459999999999868e-07
4.399781227111816406e+00,2.800450000000000106e+00,1.025880000000000010e-04,4.572680950164794922e+00,4.000369999999999759e-01,8.514099999999999722e-07
4.726559162139892578e+00,3.000560000000000116e+00,1.226529999999999927e-04,4.900835752487182617e+00,4.000369999999999759e-01,8.830710000000000067e-07
5.056356906890869141e+00,3.200660000000000061e+00,1.461850000000000107e-04,5.228374004364013672e+00,4.000360000000000027e-01,8.806170000000000298e-07
5.386285781860351562e+00,3.400770000000000071e+00,1.719539999999999871e-04,5.558551549911499023e+00,4.000270000000000215e-01,8.946600000000000451e-07
5.714387655258178711e+00,3.600900000000000212e+00,2.014940000000000058e-04,5.888252735137939453e+00,4.000290000000000235e-01,9.310889999999999804e-07
6.046464681625366211e+00,3.800640000000000018e+00,2.318889999999999884e-04,6.219022750854492188e+00,4.000199999999999867e-01,9.137040000000000402e-07
6.377521276473999023e+00,4.000700000000000145e+00,2.664890000000000162e-04,6.551031589508056641e+00,4.000230000000000175e-01,9.232399999999999477e-07
6.707632541656494141e+00,4.200789999999999580e+00,2.991730000000000170e-04,6.881311655044555664e+00,4.000170000000000115e-01,9.122409999999999959e-07
7.036118268966674805e+00,4.400940000000000296e+00,3.354550000000000197e-04,7.206995725631713867e+00,4.000199999999999867e-01,9.310250000000000137e-07
7.365207910537719727e+00,4.601069999999999993e+00,3.863420000000000222e-04,7.535526275634765625e+00,4.000170000000000115e-01,9.675489999999999244e-07
7.690773248672485352e+00,4.801120000000000054e+00,4.249300000000000126e-04,7.863267183303833008e+00,4.000110000000000054e-01,9.102520000000000434e-07
8.019221544265747070e+00,5.001210000000000377e+00,4.625639999999999982e-04,8.192353963851928711e+00,4.000110000000000054e-01,9.295790000000000152e-07
8.350244045257568359e+00,4.801160000000000316e+00,4.208050000000000072e-04,8.523076534271240234e+00,4.000130000000000075e-01,9.808860000000000392e-07
8.681023120880126953e+00,4.601069999999999993e+00,3.780400000000000058e-04,8.853486299514770508e+00,4.000239999999999907e-01,9.853169999999999549e-07
9.011757373809814453e+00,4.400900000000000034e+00,3.339409999999999796e-04,9.183894157409667969e+00,4.000190000000000135e-01,9.539949999999999607e-07
9.342204570770263672e+00,4.200809999999999711e+00,2.967940000000000183e-04,9.515316009521484375e+00,4.000159999999999827e-01,9.292990000000000154e-07
9.672460794448852539e+00,4.000740000000000407e+00,2.624570000000000115e-04,9.846273422241210938e+00,4.000219999999999887e-01,9.431169999999999608e-07
1.000185179710388184e+01,3.800689999999999902e+00,2.290129999999999976e-04,1.017595648765563965e+01,4.000330000000000275e-01,9.412390000000000018e-07
1.033219242095947266e+01,3.600859999999999950e+00,1.997350000000000113e-04,1.050403499603271484e+01,4.000270000000000215e-01,9.671119999999999318e-07
1.066001653671264648e+01,3.400739999999999874e+00,1.721530000000000033e-04,1.083326506614685059e+01,4.000250000000000195e-01,9.760160000000000756e-07
1.098931455612182617e+01,3.200600000000000112e+00,1.473280000000000097e-04,1.116031241416931152e+01,4.000299999999999967e-01,9.441299999999999713e-07
1.131729769706726074e+01,3.000560000000000116e+00,1.246590000000000003e-04,1.149060940742492676e+01,4.000330000000000275e-01,9.353419999999999590e-07
1.164889788627624512e+01,2.800399999999999778e+00,1.041400000000000024e-04,1.182098817825317383e+01,4.000330000000000275e-01,9.405629999999999765e-07
1.197889709472656250e+01,2.600229999999999819e+00,8.613959999999999770e-05,1.214889621734619141e+01,4.000349999999999739e-01,9.382959999999999734e-07
1.230479454994201660e+01,2.400100000000000122e+00,6.993149999999999952e-05,1.247731018066406250e+01,4.000319999999999987e-01,9.374420000000000109e-07
1.263231682777404785e+01,2.200070000000000192e+00,5.568660000000000314e-05,1.280390453338623047e+01,4.000340000000000007e-01,9.381969999999999935e-07
1.295908188819885254e+01,1.999970000000000026e+00,4.374410000000000017e-05,1.313028383255004883e+01,4.000369999999999759e-01,9.372900000000000503e-07
1.328779816627502441e+01,1.800019999999999953e+00,3.336080000000000084e-05,1.346026659011840820e+01,4.000369999999999759e-01,9.347899999999999684e-07
1.361438679695129395e+01,1.600019999999999998e+00,2.472739999999999978e-05,1.378665447235107422e+01,4.000400000000000067e-01,9.069840000000000435e-07
1.394339013099670410e+01,1.400050000000000017e+00,1.749990000000000164e-05,1.411536026000976562e+01,4.000409999999999799e-01,9.048569999999999875e-07
1.427509903907775879e+01,1.200080000000000036e+00,1.192379999999999924e-05,1.444638514518737793e+01,4.000389999999999779e-01,9.155020000000000143e-07
1.460225987434387207e+01,1.000080000000000080e+00,7.604329999999999748e-06,1.475889420509338379e+01,4.000369999999999759e-01,9.101149999999999675e-07
1.491600131988525391e+01,8.000850000000000461e-01,4.419360000000000154e-06,1.507380414009094238e+01,4.000369999999999759e-01,9.012269999999999477e-07
1.523128604888916016e+01,6.000590000000000090e-01,2.197820000000000075e-06,1.540323066711425781e+01,4.000340000000000007e-01,9.092800000000000000e-07
1.555986785888671875e+01,4.000400000000000067e-01,9.119400000000000516e-07,1.569779253005981445e+01,4.000409999999999799e-01,9.028009999999999855e-07
