# Fri Sep 29 15:58:35 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=5, Rht1=4000000.0, Rth2=8000000.0, pw=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
3.878238201141357422e-01,3.995389999999999775e-01,2.387420000000000013e-08
7.763295173645019531e-01,3.994579999999999798e-01,4.211379999999999823e-08
1.150154113769531250e+00,3.994989999999999930e-01,5.860729999999999964e-08
1.522471904754638672e+00,3.994849999999999790e-01,8.789799999999999735e-08
1.899160385131835938e+00,3.994440000000000213e-01,8.327810000000000507e-08
2.273992776870727539e+00,3.996230000000000060e-01,1.380080000000000007e-07
2.490554809570312500e+00,3.996179999999999732e-01,9.116290000000000166e-08
2.691549777984619141e+00,3.996129999999999960e-01,8.898789999999999708e-08
2.832093954086303711e+00,3.995969999999999800e-01,9.227310000000000058e-08
2.974001884460449219e+00,3.997140000000000137e-01,1.234309999999999887e-07
3.127974510192871094e+00,3.996850000000000125e-01,1.043569999999999994e-07
3.269917488098144531e+00,3.996279999999999832e-01,9.628650000000000659e-08
3.474016189575195312e+00,3.996009999999999840e-01,9.848519999999999570e-08
3.615059852600097656e+00,3.996250000000000080e-01,9.859979999999999859e-08
3.768776655197143555e+00,3.995989999999999820e-01,9.399800000000000565e-08
3.910030364990234375e+00,3.996129999999999960e-01,9.540340000000000579e-08
4.050729274749755859e+00,3.996370000000000200e-01,9.879490000000000012e-08
4.192275524139404297e+00,3.996419999999999972e-01,9.745499999999999485e-08
4.332658052444458008e+00,3.997060000000000057e-01,1.245319999999999931e-07
4.489968061447143555e+00,3.996870000000000145e-01,1.008260000000000057e-07
4.630025148391723633e+00,3.996040000000000147e-01,9.518709999999999610e-08
4.834120750427246094e+00,3.996540000000000092e-01,9.400970000000000304e-08
4.975111484527587891e+00,3.996210000000000040e-01,9.116000000000000367e-08
5.115117549896240234e+00,3.996179999999999732e-01,8.634379999999999790e-08
5.252986907958984375e+00,3.996489999999999765e-01,8.781529999999999887e-08
5.393003463745117188e+00,3.996560000000000112e-01,8.741439999999999956e-08
5.535633802413940430e+00,3.996210000000000040e-01,9.132010000000000521e-08
5.675115108489990234e+00,3.996060000000000167e-01,9.399040000000000498e-08
5.815007448196411133e+00,3.996299999999999852e-01,9.287550000000000338e-08
5.955141782760620117e+00,3.996540000000000092e-01,8.779730000000000493e-08
6.096762180328369141e+00,3.996419999999999972e-01,9.486309999999999929e-08
6.235862016677856445e+00,3.995969999999999800e-01,9.350620000000000121e-08
6.377234220504760742e+00,3.996009999999999840e-01,9.314450000000000400e-08
6.517436981201171875e+00,3.996230000000000060e-01,9.004479999999999908e-08
6.658555746078491211e+00,3.996230000000000060e-01,8.869750000000000395e-08
6.801636457443237305e+00,3.995920000000000027e-01,8.973280000000000264e-08
6.942032575607299805e+00,3.996299999999999852e-01,8.630099999999999966e-08
7.080507516860961914e+00,3.996319999999999872e-01,8.338770000000000229e-08
7.235149145126342773e+00,3.996230000000000060e-01,8.017670000000000087e-08
7.375063180923461914e+00,3.996319999999999872e-01,8.240909999999999907e-08
7.531065464019775391e+00,3.996350000000000180e-01,8.603909999999999915e-08
7.670582532882690430e+00,3.996489999999999765e-01,9.174600000000000640e-08
7.825154304504394531e+00,3.996230000000000060e-01,8.359559999999999451e-08
7.968135833740234375e+00,3.995609999999999995e-01,8.555720000000000064e-08
8.107939481735229492e+00,3.996210000000000040e-01,8.544989999999999544e-08
8.262645959854125977e+00,3.995989999999999820e-01,8.461359999999999741e-08
8.404923915863037109e+00,3.995799999999999907e-01,7.900050000000000652e-08
8.559546709060668945e+00,3.995900000000000007e-01,8.003870000000000320e-08
8.698778152465820312e+00,3.995609999999999995e-01,7.980849999999999629e-08
8.839396238327026367e+00,3.995730000000000115e-01,7.999590000000000497e-08
8.981138944625854492e+00,3.995659999999999767e-01,8.251259999999999732e-08
9.121575832366943359e+00,3.995509999999999895e-01,7.728919999999999569e-08
9.264152765274047852e+00,3.995389999999999775e-01,8.435250000000000045e-08
9.409564256668090820e+00,3.995609999999999995e-01,7.747719999999999711e-08
9.563031435012817383e+00,3.995799999999999907e-01,7.838749999999999964e-08
9.717545509338378906e+00,3.995850000000000235e-01,7.503059999999999689e-08
9.857630014419555664e+00,3.995589999999999975e-01,8.010199999999999822e-08
9.998154163360595703e+00,3.995870000000000255e-01,7.634929999999999400e-08
1.013959050178527832e+01,3.995730000000000115e-01,7.694450000000000452e-08
1.028262066841125488e+01,3.995509999999999895e-01,7.417260000000000337e-08
1.043871355056762695e+01,3.995609999999999995e-01,7.800199999999999927e-08
1.059290289878845215e+01,3.995659999999999767e-01,8.110669999999999662e-08
1.073403048515319824e+01,3.995659999999999767e-01,8.050169999999999881e-08
1.087260270118713379e+01,3.995659999999999767e-01,8.137160000000000054e-08
1.101537108421325684e+01,3.995299999999999963e-01,8.172950000000000402e-08
1.115336370468139648e+01,3.995389999999999775e-01,8.086689999999999999e-08
1.129486751556396484e+01,3.996060000000000167e-01,8.224370000000000210e-08
1.143794274330139160e+01,3.995630000000000015e-01,7.795589999999999464e-08
1.157952332496643066e+01,3.995819999999999927e-01,7.940750000000000481e-08
1.172060942649841309e+01,3.995870000000000255e-01,7.666709999999999967e-08
1.186098432540893555e+01,3.996129999999999960e-01,7.437859999999999873e-08
1.200150370597839355e+01,3.996350000000000180e-01,7.856530000000000538e-08
1.215555357933044434e+01,3.996779999999999777e-01,7.782839999999999565e-08
1.229624223709106445e+01,3.996489999999999765e-01,7.784170000000000014e-08
1.243630671501159668e+01,3.996089999999999920e-01,7.568350000000000402e-08
1.257833695411682129e+01,3.996040000000000147e-01,7.462690000000000500e-08
1.271915578842163086e+01,3.995679999999999787e-01,7.701339999999999795e-08
1.287341642379760742e+01,3.996009999999999840e-01,7.676569999999999765e-08
1.301608467102050781e+01,3.995969999999999800e-01,7.591069999999999430e-08
1.315649724006652832e+01,3.995819999999999927e-01,7.481669999999999787e-08
1.329804348945617676e+01,3.996629999999999905e-01,7.305929999999999565e-08
1.344049477577209473e+01,3.996279999999999832e-01,7.291630000000000555e-08
1.358164501190185547e+01,3.996250000000000080e-01,7.129749999999999373e-08
1.373552227020263672e+01,3.996250000000000080e-01,7.430419999999999907e-08
1.387558054924011230e+01,3.996779999999999777e-01,7.230839999999999651e-08
1.401713228225708008e+01,3.996750000000000025e-01,7.172160000000000346e-08
1.415753889083862305e+01,3.996779999999999777e-01,7.116169999999999591e-08
1.431266403198242188e+01,3.996319999999999872e-01,7.333149999999999725e-08
1.445252370834350586e+01,3.996179999999999732e-01,7.580229999999999579e-08
1.459283232688903809e+01,3.996129999999999960e-01,7.517279999999999667e-08
1.473250174522399902e+01,3.996520000000000072e-01,7.188329999999999888e-08
1.487374830245971680e+01,3.996709999999999985e-01,7.587479999999999859e-08
1.501764583587646484e+01,3.996560000000000112e-01,7.389140000000000480e-08
1.515846157073974609e+01,3.996589999999999865e-01,7.352910000000000161e-08
1.533124876022338867e+01,3.996399999999999952e-01,7.049349999999999526e-08
1.547411203384399414e+01,3.996850000000000125e-01,6.946799999999999710e-08
1.561378979682922363e+01,3.996419999999999972e-01,7.103850000000000444e-08
1.575405287742614746e+01,3.996939999999999937e-01,7.091560000000000273e-08
1.589456224441528320e+01,3.997020000000000017e-01,7.344969999999999628e-08
1.603505754470825195e+01,3.996899999999999897e-01,7.570230000000000151e-08
1.617514443397521973e+01,3.996560000000000112e-01,7.303609999999999846e-08
1.631475734710693359e+01,3.996629999999999905e-01,6.605259999999999419e-08
1.645551013946533203e+01,3.996370000000000200e-01,7.054070000000000643e-08
1.659510660171508789e+01,3.996399999999999952e-01,7.177790000000000377e-08
1.673702311515808105e+01,3.996939999999999937e-01,7.085560000000000087e-08
1.687615442276000977e+01,3.996370000000000200e-01,7.027460000000000380e-08
1.701854705810546875e+01,3.996350000000000180e-01,7.254089999999999545e-08
1.716014933586120605e+01,3.996489999999999765e-01,7.654219999999999569e-08
1.729924130439758301e+01,3.996919999999999917e-01,7.210190000000000059e-08
1.744053244590759277e+01,3.996830000000000105e-01,7.214789999999999981e-08
1.758181524276733398e+01,3.996799999999999797e-01,7.173070000000000584e-08
1.772247958183288574e+01,3.996709999999999985e-01,7.080940000000000407e-08
1.786124467849731445e+01,3.996850000000000125e-01,6.917669999999999501e-08
1.800404095649719238e+01,3.996919999999999917e-01,6.920130000000000173e-08
1.814296889305114746e+01,3.997089999999999810e-01,6.945079999999999348e-08
1.829958105087280273e+01,3.996779999999999777e-01,6.810190000000000447e-08
1.844056105613708496e+01,3.996399999999999952e-01,6.991330000000000175e-08
1.857923507690429688e+01,3.996319999999999872e-01,6.831029999999999726e-08
1.871936178207397461e+01,3.996299999999999852e-01,6.810739999999999747e-08
1.886021637916564941e+01,3.996750000000000025e-01,6.795269999999999676e-08
1.900170135498046875e+01,3.996419999999999972e-01,6.905699999999999428e-08
1.914214754104614258e+01,3.995589999999999975e-01,7.614329999999999864e-08
1.928403711318969727e+01,3.995819999999999927e-01,7.368999999999999348e-08
1.943750071525573730e+01,3.996060000000000167e-01,7.682069999999999384e-08
1.957964825630187988e+01,3.996179999999999732e-01,7.304030000000000057e-08
1.972029471397399902e+01,3.995850000000000235e-01,7.613460000000000466e-08
1.986107778549194336e+01,3.996210000000000040e-01,7.525749999999999742e-08
2.000280117988586426e+01,3.996469999999999745e-01,7.496619999999999534e-08
2.015852594375610352e+01,3.995799999999999907e-01,7.692590000000000461e-08
2.031543636322021484e+01,3.996419999999999972e-01,7.586240000000000306e-08
2.047078585624694824e+01,3.996230000000000060e-01,7.375820000000000199e-08
2.062541961669921875e+01,3.996279999999999832e-01,7.362970000000000187e-08
2.076465582847595215e+01,3.996439999999999992e-01,7.228199999999999834e-08
2.090552067756652832e+01,3.996750000000000025e-01,7.214029999999999913e-08
2.104511022567749023e+01,3.996399999999999952e-01,7.352870000000000645e-08
2.118520903587341309e+01,3.996660000000000212e-01,7.440819999999999788e-08
2.132267260551452637e+01,3.996680000000000232e-01,7.503029999999999391e-08
2.146403646469116211e+01,3.996830000000000105e-01,7.479099999999999784e-08
2.160410237312316895e+01,3.996370000000000200e-01,7.630239999999999906e-08
2.174504733085632324e+01,3.996439999999999992e-01,7.569949999999999569e-08
2.188509845733642578e+01,3.996629999999999905e-01,7.658180000000000618e-08
2.202680897712707520e+01,3.996799999999999797e-01,7.407189999999999771e-08
2.216782259941101074e+01,3.996469999999999745e-01,7.276280000000000355e-08
2.230682659149169922e+01,3.996709999999999985e-01,6.908310000000000270e-08
2.244749760627746582e+01,3.996830000000000105e-01,7.131879999999999406e-08
2.258685946464538574e+01,3.996489999999999765e-01,6.902020000000000284e-08
2.272709178924560547e+01,3.996850000000000125e-01,7.021830000000000349e-08
2.288142371177673340e+01,3.996439999999999992e-01,7.370390000000000395e-08
2.302303481101989746e+01,3.996419999999999972e-01,7.397909999999999572e-08
2.316098070144653320e+01,3.996520000000000072e-01,7.427109999999999595e-08
2.331602478027343750e+01,3.996899999999999897e-01,7.264059999999999998e-08
2.345745491981506348e+01,3.996560000000000112e-01,7.478590000000000000e-08
2.359662389755249023e+01,3.996750000000000025e-01,7.489440000000000392e-08
2.374965381622314453e+01,3.996750000000000025e-01,7.321619999999999621e-08
2.388956165313720703e+01,3.996990000000000265e-01,6.695450000000000573e-08
2.403130650520324707e+01,3.997040000000000037e-01,6.915689999999999638e-08
2.418613386154174805e+01,3.996560000000000112e-01,6.484009999999999574e-08
2.433951878547668457e+01,3.996629999999999905e-01,6.733580000000000399e-08
2.447979140281677246e+01,3.996799999999999797e-01,7.071540000000000336e-08
2.461845088005065918e+01,3.995850000000000235e-01,6.907870000000000300e-08
2.475831675529479980e+01,3.996230000000000060e-01,6.386610000000000303e-08
2.489902114868164062e+01,3.996629999999999905e-01,6.352309999999999791e-08
2.503954267501831055e+01,3.996350000000000180e-01,6.400590000000000538e-08
2.517902946472167969e+01,3.996089999999999920e-01,6.878010000000000323e-08
2.531821346282958984e+01,3.996419999999999972e-01,6.964020000000000442e-08
2.545976948738098145e+01,3.995920000000000027e-01,6.739430000000000415e-08
2.559947443008422852e+01,3.996009999999999840e-01,6.559530000000000240e-08
2.573930764198303223e+01,3.996060000000000167e-01,6.291180000000000355e-08
2.588035845756530762e+01,3.995940000000000047e-01,6.357850000000000249e-08
2.603437495231628418e+01,3.996089999999999920e-01,6.484569999999999415e-08
2.617415189743041992e+01,3.995920000000000027e-01,6.263309999999999457e-08
2.631455183029174805e+01,3.995870000000000255e-01,6.479520000000000306e-08
2.646951985359191895e+01,3.995989999999999820e-01,6.456440000000000340e-08
2.660988950729370117e+01,3.996230000000000060e-01,6.409050000000000073e-08
2.675138998031616211e+01,3.995799999999999907e-01,6.500520000000000296e-08
2.689409780502319336e+01,3.995389999999999775e-01,6.683639999999999886e-08
2.703680491447448730e+01,3.995389999999999775e-01,6.523770000000000189e-08
2.717635655403137207e+01,3.995469999999999855e-01,6.438520000000000137e-08
2.731886720657348633e+01,3.996129999999999960e-01,6.774080000000000000e-08
2.747309207916259766e+01,3.995870000000000255e-01,6.531830000000000594e-08
2.761287689208984375e+01,3.995469999999999855e-01,6.630639999999999346e-08
2.775344061851501465e+01,3.995540000000000203e-01,6.730339999999999901e-08
