# Fri Sep 29 16:34:43 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=4, Rht1=4000000.0, Rth2=12000000.0, pw=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, pulsos hasta umbral=109
3.845555782318115234e-01,3.996230000000000060e-01,7.401370000000000054e-09
7.584495544433593750e-01,3.996230000000000060e-01,1.355009999999999935e-08
1.133691310882568359e+00,3.996089999999999920e-01,1.883479999999999869e-08
1.511659860610961914e+00,3.995750000000000135e-01,1.106720000000000000e-08
1.886779069900512695e+00,3.996399999999999952e-01,2.345000000000000153e-08
2.261194944381713867e+00,3.995900000000000007e-01,8.231840000000000806e-09
2.638311862945556641e+00,3.995940000000000047e-01,2.201199999999999802e-09
3.013472318649291992e+00,3.995779999999999887e-01,1.992240000000000143e-09
3.395731449127197266e+00,3.995250000000000190e-01,7.398179999999999779e-09
3.775888204574584961e+00,3.995079999999999742e-01,4.830689999999999993e-09
4.154262781143188477e+00,3.995040000000000258e-01,1.733259999999999865e-08
4.530943632125854492e+00,3.995349999999999735e-01,6.933549999999999905e-09
4.911168813705444336e+00,3.995589999999999975e-01,2.432739999999999852e-08
5.290650129318237305e+00,3.996250000000000080e-01,3.823339999999999745e-08
5.668994188308715820e+00,3.996160000000000267e-01,3.723500000000000222e-08
6.045778751373291016e+00,3.995659999999999767e-01,2.149549999999999882e-08
6.422633647918701172e+00,3.995850000000000235e-01,3.112909999999999914e-08
6.800307273864746094e+00,3.996419999999999972e-01,4.643439999999999921e-08
7.174541711807250977e+00,3.996160000000000267e-01,2.747930000000000043e-08
7.551449537277221680e+00,3.996160000000000267e-01,2.972900000000000105e-08
7.931445837020874023e+00,3.996009999999999840e-01,4.345320000000000293e-08
8.321426153182983398e+00,3.996160000000000267e-01,2.908840000000000059e-08
8.695340633392333984e+00,3.995659999999999767e-01,1.617209999999999961e-08
9.086045503616333008e+00,3.995250000000000190e-01,4.539070000000000291e-08
9.460738897323608398e+00,3.995469999999999855e-01,3.325369999999999819e-08
9.837863683700561523e+00,3.995589999999999975e-01,1.481669999999999992e-08
1.022704577445983887e+01,3.995199999999999863e-01,2.570159999999999901e-08
1.059902667999267578e+01,3.995509999999999895e-01,3.941220000000000003e-08
1.097492480278015137e+01,3.995059999999999722e-01,3.827649999999999867e-08
1.135183477401733398e+01,3.995199999999999863e-01,3.849760000000000321e-08
1.173774361610412598e+01,3.994510000000000005e-01,3.555909999999999976e-08
1.211190009117126465e+01,3.995250000000000190e-01,3.351669999999999863e-08
1.248753356933593750e+01,3.994969999999999910e-01,4.915389999999999918e-08
1.286600255966186523e+01,3.995179999999999843e-01,6.754290000000000589e-08
1.324108028411865234e+01,3.995040000000000258e-01,6.544149999999999741e-08
1.361357808113098145e+01,3.994989999999999930e-01,5.407050000000000100e-08
1.400101566314697266e+01,3.994889999999999830e-01,4.914700000000000327e-08
1.438004493713378906e+01,3.995250000000000190e-01,4.757170000000000107e-08
1.476592326164245605e+01,3.995389999999999775e-01,4.153519999999999860e-08
1.514069199562072754e+01,3.996469999999999745e-01,2.910359999999999864e-08
1.553013467788696289e+01,3.996439999999999992e-01,4.179509999999999684e-08
1.591959118843078613e+01,3.996230000000000060e-01,3.607549999999999769e-08
