# Fri Sep 29 16:06:32 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=4, Rht1=4000000.0, Rth2=8000000.0, pw=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
3.941569328308105469e-01,3.996609999999999885e-01,4.331159999999999755e-09
7.759397029876708984e-01,3.995920000000000027e-01,1.328030000000000014e-08
1.151724815368652344e+00,3.995730000000000115e-01,1.480059999999999953e-08
1.535060644149780273e+00,3.995489999999999875e-01,6.027950000000000055e-09
1.911611557006835938e+00,3.995969999999999800e-01,9.555319999999999631e-09
2.289394140243530273e+00,3.995779999999999887e-01,8.963329999999999900e-09
2.667588710784912109e+00,3.995989999999999820e-01,1.313189999999999929e-08
3.046884059906005859e+00,3.995989999999999820e-01,2.516209999999999937e-08
3.438644647598266602e+00,3.995589999999999975e-01,2.639639999999999872e-08
3.813156127929687500e+00,3.996179999999999732e-01,4.027950000000000013e-08
4.188799619674682617e+00,3.996109999999999940e-01,4.831380000000000081e-08
4.564327239990234375e+00,3.996160000000000267e-01,8.866849999999999754e-08
4.940729379653930664e+00,3.996370000000000200e-01,3.826300000000000322e-08
5.312434673309326172e+00,3.995940000000000047e-01,2.627570000000000016e-08
5.687834262847900391e+00,3.995850000000000235e-01,7.126229999999999616e-08
6.060369968414306641e+00,3.995230000000000170e-01,5.803400000000000205e-08
6.435780048370361328e+00,3.995659999999999767e-01,4.602470000000000052e-08
6.810329675674438477e+00,3.995630000000000015e-01,7.626979999999999650e-08
7.187762022018432617e+00,3.995969999999999800e-01,4.869889999999999941e-08
7.562476396560668945e+00,3.995900000000000007e-01,9.264450000000000614e-08
7.951268672943115234e+00,3.996089999999999920e-01,5.266469999999999909e-08
8.323247909545898438e+00,3.996419999999999972e-01,6.722399999999999368e-08
8.708797693252563477e+00,3.996680000000000232e-01,8.075569999999999566e-08
9.081803798675537109e+00,3.996350000000000180e-01,4.297169999999999958e-08
9.457562685012817383e+00,3.995730000000000115e-01,2.164039999999999901e-08
9.833423137664794922e+00,3.995509999999999895e-01,4.154609999999999904e-08
1.021132755279541016e+01,3.995969999999999800e-01,2.241510000000000131e-08
1.058386516571044922e+01,3.996210000000000040e-01,3.337150000000000206e-08
1.097395658493041992e+01,3.995920000000000027e-01,2.868130000000000021e-08
1.134886217117309570e+01,3.996210000000000040e-01,3.590510000000000167e-08
1.172428059577941895e+01,3.996469999999999745e-01,5.076499999999999830e-08
1.209776949882507324e+01,3.996160000000000267e-01,7.453360000000000244e-08
1.247273230552673340e+01,3.996350000000000180e-01,5.837630000000000241e-08
1.284653639793395996e+01,3.996560000000000112e-01,7.682659999999999524e-08
1.322094631195068359e+01,3.996870000000000145e-01,5.752139999999999784e-08
1.360874414443969727e+01,3.996399999999999952e-01,6.014249999999999740e-08
1.398132610321044922e+01,3.996279999999999832e-01,6.220479999999999596e-08
1.435815024375915527e+01,3.996210000000000040e-01,7.242500000000000167e-08
1.473676514625549316e+01,3.995699999999999807e-01,7.328469999999999447e-08
1.511109423637390137e+01,3.995989999999999820e-01,7.270160000000000297e-08
1.551705026626586914e+01,3.995699999999999807e-01,8.829379999999999882e-08
1.589133739471435547e+01,3.995389999999999775e-01,7.500110000000000315e-08
1.626630306243896484e+01,3.996279999999999832e-01,6.568270000000000356e-08
1.664087748527526855e+01,3.996399999999999952e-01,6.325890000000000538e-08
1.701393198966979980e+01,3.996060000000000167e-01,6.773300000000000175e-08
1.738592290878295898e+01,3.996230000000000060e-01,7.300730000000000286e-08
1.775891828536987305e+01,3.996129999999999960e-01,6.063199999999999659e-08
