# Tue Nov  7 17:31:55 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-3.3, Tmax=0, Twrite=0, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=626, ratioRth=0.2, Rth=7549892.871006906, Nth=50
2.601251602172851562e-01,4.000380000000000047e-01,9.144430000000000443e-09
5.246989727020263672e-01,4.000279999999999947e-01,5.153949999999999971e-09
7.875690460205078125e-01,4.000219999999999887e-01,5.758140000000000136e-09
1.052414178848266602e+00,4.000190000000000135e-01,1.051929999999999944e-08
1.321502208709716797e+00,4.000389999999999779e-01,7.318809999999999876e-09
1.591328382492065430e+00,4.000210000000000155e-01,1.012539999999999980e-08
1.862140655517578125e+00,4.000349999999999739e-01,5.968169999999999668e-09
2.129377365112304688e+00,4.000239999999999907e-01,7.811699999999999401e-09
2.391827344894409180e+00,4.000290000000000235e-01,1.086390000000000009e-08
2.659485340118408203e+00,4.000389999999999779e-01,9.040370000000000701e-09
2.925137519836425781e+00,4.000360000000000027e-01,5.344020000000000329e-09
3.191160202026367188e+00,4.000299999999999967e-01,1.112160000000000014e-08
3.452239990234375000e+00,4.000250000000000195e-01,1.146680000000000015e-08
3.719047784805297852e+00,4.000369999999999759e-01,9.981859999999999691e-09
3.998318672180175781e+00,4.000380000000000047e-01,1.062450000000000028e-08
4.262063503265380859e+00,4.000340000000000007e-01,1.671750000000000064e-08
4.530902385711669922e+00,4.000290000000000235e-01,1.079899999999999962e-08
4.794338464736938477e+00,4.000210000000000155e-01,8.769170000000000232e-09
5.091399431228637695e+00,4.000239999999999907e-01,1.155709999999999931e-08
5.359184503555297852e+00,4.000429999999999819e-01,8.158829999999999215e-09
5.625432729721069336e+00,4.000259999999999927e-01,6.597340000000000298e-09
5.891514539718627930e+00,4.000270000000000215e-01,1.226330000000000003e-08
6.159731149673461914e+00,4.000429999999999819e-01,7.474200000000000515e-09
6.423145055770874023e+00,4.000330000000000275e-01,6.908230000000000245e-09
6.686784505844116211e+00,4.000219999999999887e-01,7.754679999999999530e-09
6.950887441635131836e+00,4.000230000000000175e-01,1.348939999999999935e-08
7.216341495513916016e+00,4.000319999999999987e-01,2.440279999999999932e-08
7.483598709106445312e+00,4.000290000000000235e-01,5.592259999999999877e-09
7.747521638870239258e+00,4.000230000000000175e-01,9.546279999999999836e-09
8.012094259262084961e+00,4.000290000000000235e-01,1.199499999999999921e-08
8.278089284896850586e+00,4.000380000000000047e-01,1.854879999999999865e-08
8.545560598373413086e+00,4.000219999999999887e-01,1.258000000000000081e-08
8.808879137039184570e+00,4.000259999999999927e-01,1.162759999999999984e-08
9.075267553329467773e+00,4.000369999999999759e-01,1.662540000000000010e-08
9.343300580978393555e+00,4.000230000000000175e-01,2.966789999999999926e-08
9.608152627944946289e+00,4.000190000000000135e-01,2.078850000000000116e-08
9.872342109680175781e+00,4.000250000000000195e-01,2.036349999999999901e-08
1.013754701614379883e+01,4.000270000000000215e-01,1.018540000000000000e-08
1.040438914299011230e+01,4.000170000000000115e-01,1.910230000000000092e-08
1.067144989967346191e+01,4.000250000000000195e-01,1.333280000000000012e-08
1.093688464164733887e+01,4.000340000000000007e-01,2.423689999999999847e-08
1.120434713363647461e+01,4.000210000000000155e-01,6.878259999999999779e-09
1.147110152244567871e+01,4.000259999999999927e-01,1.263999999999999936e-08
1.173746204376220703e+01,4.000330000000000275e-01,9.709310000000000668e-09
1.200129151344299316e+01,4.000259999999999927e-01,5.747940000000000316e-09
1.226598906517028809e+01,4.000099999999999767e-01,7.253900000000000355e-09
1.253041291236877441e+01,4.000199999999999867e-01,1.154870000000000004e-08
1.279717874526977539e+01,4.000340000000000007e-01,1.030229999999999988e-08
1.306090855598449707e+01,4.000270000000000215e-01,5.718360000000000093e-09
