# Tue Nov  7 18:53:10 2023
#  Tiempo dinamica [s], Voltaje dinamica [V], Corriente dinamica [A], Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  Vmax=5, Vmin=-5, Npos=50, Nneg=0, pw=0.1, cycles=2, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5
5.950808525085449219e-02,-7.414820000000000270e-06,-1.237980000000000103e-09,2.818262577056884766e-01,4.000360000000000027e-01,6.733349999999999873e-08
4.219853878021240234e-01,1.999720000000000109e-01,1.283219999999999959e-08,5.631306171417236328e-01,4.000380000000000047e-01,6.054030000000000114e-08
7.023458480834960938e-01,4.000319999999999987e-01,6.171089999999999707e-08,8.424901962280273438e-01,4.000319999999999987e-01,5.793510000000000108e-08
9.832093715667724609e-01,6.000809999999999755e-01,2.199680000000000014e-07,1.138247489929199219e+00,4.000380000000000047e-01,4.381019999999999746e-08
1.340272903442382812e+00,8.001009999999999511e-01,3.241209999999999944e-07,1.495905876159667969e+00,4.000429999999999819e-01,3.040550000000000052e-08
1.701234579086303711e+00,1.000089999999999923e+00,3.684390000000000079e-07,1.859338045120239258e+00,4.000369999999999759e-01,1.938629999999999870e-08
2.061390638351440430e+00,1.200090000000000101e+00,3.842739999999999905e-07,2.217344522476196289e+00,4.000400000000000067e-01,8.540550000000000663e-09
2.419059514999389648e+00,1.400069999999999926e+00,3.381709999999999912e-07,2.576049089431762695e+00,4.000429999999999819e-01,5.744520000000000342e-09
2.780005455017089844e+00,1.600049999999999972e+00,3.697389999999999996e-07,2.933958292007446289e+00,4.000429999999999819e-01,6.387259999999999717e-09
3.138584613800048828e+00,1.800030000000000019e+00,4.154510000000000056e-07,3.294973373413085938e+00,4.000400000000000067e-01,4.126489999999999882e-09
3.495642423629760742e+00,1.999989999999999934e+00,5.285670000000000505e-07,3.651025772094726562e+00,4.000340000000000007e-01,8.369769999999999315e-09
3.852506160736083984e+00,2.200180000000000025e+00,6.868789999999999926e-07,4.009558200836181641e+00,4.000369999999999759e-01,8.138620000000000584e-09
4.215681076049804688e+00,2.400250000000000217e+00,8.428839999999999923e-07,4.372179746627807617e+00,4.000389999999999779e-01,6.001939999999999645e-09
