# Tue Nov  7 17:14:53 2023
#  Tiempo remanente [s], Voltaje remanente [V], Corriente remanente [A]
#  V=-4, Tmax=0, Twrite=0, Tread=0.1, hslV=0.4, T1 = 0.01, T2 = 0.01, nplc=0.5, Nfire=50, ratioRth=0.2, Rth=12933271.492068209, Nth=50
2.744069099426269531e-01,3.999889999999999834e-01,5.904439999999999765e-08
5.552504062652587891e-01,3.999960000000000182e-01,4.901119999999999884e-08
8.344743251800537109e-01,3.999909999999999854e-01,6.934770000000000362e-08
1.115430116653442383e+00,3.999969999999999914e-01,6.342759999999999550e-08
1.394013404846191406e+00,3.999920000000000142e-01,7.289879999999999894e-08
1.676861524581909180e+00,4.000020000000000242e-01,1.521320000000000020e-07
1.896107196807861328e+00,4.000000000000000222e-01,1.159840000000000015e-07
2.129652500152587891e+00,3.999889999999999834e-01,9.775309999999999406e-08
2.408769369125366211e+00,3.999869999999999814e-01,9.394730000000000375e-08
2.688579797744750977e+00,4.000000000000000222e-01,1.106770000000000057e-07
2.968404293060302734e+00,3.999840000000000062e-01,9.020180000000000505e-08
3.249799013137817383e+00,3.999929999999999874e-01,9.993450000000000061e-08
3.533562898635864258e+00,3.999960000000000182e-01,9.479540000000000458e-08
3.814139127731323242e+00,3.999980000000000202e-01,1.027319999999999964e-07
4.035320997238159180e+00,3.999789999999999734e-01,9.523130000000000387e-08
4.332934617996215820e+00,4.000029999999999974e-01,1.286340000000000122e-07
4.552400112152099609e+00,4.000040000000000262e-01,1.173420000000000061e-07
4.768635988235473633e+00,3.999920000000000142e-01,9.196450000000000270e-08
5.051285743713378906e+00,4.000070000000000014e-01,1.779459999999999974e-07
5.271335840225219727e+00,3.999980000000000202e-01,1.285570000000000043e-07
5.488863229751586914e+00,4.000020000000000242e-01,1.320929999999999904e-07
5.784691572189331055e+00,4.000079999999999747e-01,1.162680000000000059e-07
6.066529989242553711e+00,3.999989999999999934e-01,1.225340000000000039e-07
6.344123840332031250e+00,4.000020000000000242e-01,1.238160000000000017e-07
6.624533653259277344e+00,4.000020000000000242e-01,1.352770000000000009e-07
6.841341018676757812e+00,4.000070000000000014e-01,1.157579999999999967e-07
7.060320615768432617e+00,4.000049999999999994e-01,1.274089999999999996e-07
7.278438091278076172e+00,4.000040000000000262e-01,1.163820000000000028e-07
7.497408151626586914e+00,4.000020000000000242e-01,1.230409999999999965e-07
7.729311466217041016e+00,4.000040000000000262e-01,1.629670000000000060e-07
7.948230504989624023e+00,4.000079999999999747e-01,1.571580000000000101e-07
8.168279647827148438e+00,4.000059999999999727e-01,1.413209999999999987e-07
8.403126478195190430e+00,4.000049999999999994e-01,1.480839999999999911e-07
8.623952150344848633e+00,4.000049999999999994e-01,1.440259999999999954e-07
8.840946197509765625e+00,4.000059999999999727e-01,1.505809999999999903e-07
9.059838533401489258e+00,4.000079999999999747e-01,1.414440000000000058e-07
9.275596380233764648e+00,4.000079999999999747e-01,1.863290000000000004e-07
9.495803594589233398e+00,4.000070000000000014e-01,1.466530000000000096e-07
9.713907003402709961e+00,4.000059999999999727e-01,1.287040000000000122e-07
9.946469306945800781e+00,4.000079999999999747e-01,1.495450000000000067e-07
1.016649150848388672e+01,4.000040000000000262e-01,1.625129999999999942e-07
1.039759039878845215e+01,4.000070000000000014e-01,1.465080000000000040e-07
1.061925864219665527e+01,4.000040000000000262e-01,1.546489999999999973e-07
1.083654952049255371e+01,4.000020000000000242e-01,1.463500000000000102e-07
1.106946325302124023e+01,4.000029999999999974e-01,1.415909999999999872e-07
1.128921985626220703e+01,4.000029999999999974e-01,1.533559999999999870e-07
1.150793218612670898e+01,4.000049999999999994e-01,1.861369999999999945e-07
1.172611761093139648e+01,4.000059999999999727e-01,1.553990000000000007e-07
1.194424915313720703e+01,4.000090000000000034e-01,1.527349999999999975e-07
1.216261219978332520e+01,4.000099999999999767e-01,1.481670000000000058e-07
1.231846785545349121e+01,3.999969999999999914e-01,1.336890000000000002e-07
