# Frecuencia [Hz], Z [Ohm], Fase [°]
2.000000000000000000e+01,8.176300000000000523e+01,3.960559999999999775e-02
2.075120000000000076e+01,8.176080000000000325e+01,3.932870000000000116e-02
2.153320000000000078e+01,8.176560000000000628e+01,4.013629999999999975e-02
2.234140000000000015e+01,8.176090000000000657e+01,3.781020000000000214e-02
2.318029999999999902e+01,8.175860000000000127e+01,3.421029999999999904e-02
2.405000000000000071e+01,8.175990000000000180e+01,3.292400000000000188e-02
2.495429999999999993e+01,8.175969999999999516e+01,3.156869999999999815e-02
2.589110000000000156e+01,8.176030000000000086e+01,2.962769999999999987e-02
2.686730000000000018e+01,8.176149999999999807e+01,2.895630000000000079e-02
2.787330000000000041e+01,8.176239999999999952e+01,2.814600000000000088e-02
2.892119999999999891e+01,8.176170000000000471e+01,2.722130000000000036e-02
3.000600000000000023e+01,8.176040000000000418e+01,2.438270000000000021e-02
3.113329999999999842e+01,8.176090000000000657e+01,2.358330000000000148e-02
3.230319999999999681e+01,8.176160000000000139e+01,2.494110000000000077e-02
3.352329999999999899e+01,8.175910000000000366e+01,2.153340000000000115e-02
3.478260000000000218e+01,8.176409999999999911e+01,2.066859999999999878e-02
3.608809999999999718e+01,8.176439999999999486e+01,2.032110000000000166e-02
3.743919999999999959e+01,8.176970000000000027e+01,1.752650000000000041e-02
3.884499999999999886e+01,8.176500000000000057e+01,2.105869999999999964e-02
4.030630000000000024e+01,8.176659999999999684e+01,1.589660000000000031e-02
4.182350000000000279e+01,8.177389999999999759e+01,1.714069999999999830e-02
4.339020000000000010e+01,8.176869999999999550e+01,1.420150000000000058e-02
4.501800000000000068e+01,8.176970000000000027e+01,1.494709999999999962e-02
4.671439999999999770e+01,8.177089999999999748e+01,1.319610000000000054e-02
4.846529999999999916e+01,8.176850000000000307e+01,1.376319999999999974e-02
5.029339999999999833e+01,8.177589999999999293e+01,1.432860000000000036e-02
5.218299999999999983e+01,8.176970000000000027e+01,1.791680000000000009e-02
5.415160000000000196e+01,8.177089999999999748e+01,1.497090000000000053e-02
5.616929999999999978e+01,8.177479999999999905e+01,1.270909999999999922e-02
5.828640000000000043e+01,8.177259999999999707e+01,1.554799999999999932e-02
6.048389999999999844e+01,8.177620000000000289e+01,1.342510000000000057e-02
6.274839999999999662e+01,8.177769999999999584e+01,1.344629999999999957e-02
6.510420000000000584e+01,8.177349999999999852e+01,1.458830000000000023e-02
6.755240000000000578e+01,8.177899999999999636e+01,1.437880000000000061e-02
7.007710000000000150e+01,8.177259999999999707e+01,6.647390000000000417e-03
7.272729999999999961e+01,8.177160000000000650e+01,7.764730000000000069e-03
7.547169999999999845e+01,8.177509999999999479e+01,7.334079999999999766e-03
7.828810000000000002e+01,8.177719999999999345e+01,7.023859999999999826e-03
8.125679999999999836e+01,8.177750000000000341e+01,8.090230000000000338e-03
8.429330000000000211e+01,8.177899999999999636e+01,5.874469999999999692e-03
8.743810000000000571e+01,8.177150000000000318e+01,3.429310000000000084e-03
9.074410000000000309e+01,8.177419999999999334e+01,5.749190000000000376e-03
9.413240000000000407e+01,8.177460000000000662e+01,9.146269999999999747e-03
9.768800000000000239e+01,8.177989999999999782e+01,4.984419999999999823e-03
1.013509999999999991e+02,8.177670000000000528e+01,1.889609999999999901e-03
1.051520000000000010e+02,8.177150000000000318e+01,2.247900000000000158e-03
1.091310000000000002e+02,8.177880000000000393e+01,3.316760000000000194e-03
1.132500000000000000e+02,8.178010000000000446e+01,6.187090000000000124e-03
1.175090000000000003e+02,8.176290000000000191e+01,8.139800000000000854e-03
1.218520000000000039e+02,8.177760000000000673e+01,8.392250000000000404e-03
1.265289999999999964e+02,8.176680000000000348e+01,-2.852130000000000030e-03
