# Fri Sep  1 19:27:16 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.910062789916992188e-02,4.000159999999999827e-01,4.086629999999999980e-08
2.295997142791748047e-01,-1.757149999999999939e-05,-5.185130000000000271e-10
3.698728084564208984e-01,4.000219999999999887e-01,4.169489999999999837e-08
5.120685100555419922e-01,-1.000400000000000039e-01,-5.686010000000000303e-09
6.520333290100097656e-01,4.000230000000000175e-01,4.073550000000000104e-08
7.926392555236816406e-01,-2.000359999999999916e-01,-1.444499999999999965e-08
9.486074447631835938e-01,4.000239999999999907e-01,4.446930000000000235e-08
1.089434623718261719e+00,-3.000769999999999826e-01,-3.173999999999999834e-08
1.229859828948974609e+00,4.000270000000000215e-01,4.295940000000000284e-08
1.370812416076660156e+00,-4.000839999999999952e-01,-5.972669999999999973e-08
1.510731935501098633e+00,4.000230000000000175e-01,4.334950000000000049e-08
1.651680231094360352e+00,-5.000980000000000425e-01,-9.812600000000000133e-08
1.793927431106567383e+00,4.000179999999999847e-01,4.168600000000000018e-08
1.932963609695434570e+00,-6.001290000000000235e-01,-1.449059999999999874e-07
2.089280366897583008e+00,4.000219999999999887e-01,4.577779999999999716e-08
2.292513132095336914e+00,-7.001469999999999638e-01,-2.194189999999999877e-07
2.446204662322998047e+00,4.000199999999999867e-01,5.034129999999999696e-08
2.647882461547851562e+00,-8.001279999999999504e-01,-3.193540000000000153e-07
2.803987979888916016e+00,4.000210000000000155e-01,4.742419999999999925e-08
3.007307291030883789e+00,-9.001500000000000057e-01,-4.326499999999999996e-07
3.161643505096435547e+00,4.000190000000000135e-01,4.763219999999999688e-08
3.365266084671020508e+00,-1.000140000000000029e+00,-5.626230000000000214e-07
3.519142389297485352e+00,4.000170000000000115e-01,4.382580000000000059e-08
3.721627950668334961e+00,-1.100170000000000092e+00,-7.284769999999999923e-07
3.878663301467895508e+00,4.000179999999999847e-01,4.657879999999999884e-08
4.080916166305541992e+00,-1.200159999999999894e+00,-9.376639999999999980e-07
4.235070466995239258e+00,4.000239999999999907e-01,4.762399999999999684e-08
4.438144683837890625e+00,-1.300159999999999982e+00,-1.188539999999999974e-06
4.609692335128784180e+00,4.000319999999999987e-01,5.463580000000000276e-08
4.812342882156372070e+00,-1.400160000000000071e+00,-1.486509999999999935e-06
4.983840942382812500e+00,4.000259999999999927e-01,5.347529999999999710e-08
5.187027454376220703e+00,-1.500150000000000095e+00,-1.811239999999999958e-06
5.367947340011596680e+00,4.000279999999999947e-01,4.976579999999999952e-08
5.578199863433837891e+00,-1.600119999999999987e+00,-2.126690000000000047e-06
5.751052379608154297e+00,4.000259999999999927e-01,4.749170000000000300e-08
5.953217029571533203e+00,-1.700150000000000050e+00,-2.583350000000000008e-06
6.123548746109008789e+00,4.000170000000000115e-01,5.193899999999999942e-08
6.341419935226440430e+00,-1.800130000000000008e+00,-3.063670000000000010e-06
6.514312744140625000e+00,4.000230000000000175e-01,5.033249999999999757e-08
6.716366529464721680e+00,-1.900139999999999940e+00,-3.692929999999999810e-06
6.887632369995117188e+00,4.000239999999999907e-01,5.369879999999999907e-08
7.091893672943115234e+00,-2.000109999999999832e+00,-4.202710000000000289e-06
7.264667987823486328e+00,4.000239999999999907e-01,4.671360000000000214e-08
7.465601921081542969e+00,-2.100210000000000132e+00,-4.943200000000000377e-06
7.641310691833496094e+00,4.000199999999999867e-01,5.945719999999999854e-08
7.842185497283935547e+00,-2.200439999999999952e+00,-6.072030000000000037e-06
8.013416528701782227e+00,4.000270000000000215e-01,5.049740000000000059e-08
8.215768337249755859e+00,-2.300269999999999815e+00,-9.637740000000000326e-06
8.389315843582153320e+00,4.000310000000000255e-01,5.787050000000000194e-08
8.590134143829345703e+00,-2.400430000000000064e+00,-2.343669999999999873e-05
8.761460542678833008e+00,4.000210000000000155e-01,5.981980000000000471e-08
8.965548753738403320e+00,-2.500440000000000218e+00,-1.306710000000000098e-04
9.152446985244750977e+00,4.000230000000000175e-01,6.145389999999999682e-08
9.355338811874389648e+00,-2.600579999999999892e+00,-1.456349999999999973e-04
9.542464017868041992e+00,4.000409999999999799e-01,1.106540000000000060e-07
9.697416782379150391e+00,-2.700489999999999835e+00,-1.537739999999999951e-04
9.870306253433227539e+00,4.000259999999999927e-01,8.529129999999999559e-08
1.007167053222656250e+01,-2.800399999999999778e+00,-1.647589999999999992e-04
1.026058888435363770e+01,4.000230000000000175e-01,9.474230000000000525e-08
1.047895407676696777e+01,-2.900570000000000093e+00,-1.915839999999999872e-04
1.066885757446289062e+01,4.000310000000000255e-01,7.627900000000000429e-08
1.087634658813476562e+01,-3.000430000000000152e+00,-2.382320000000000054e-04
1.106456041336059570e+01,4.000489999999999879e-01,1.428829999999999964e-07
1.122155284881591797e+01,-3.100690000000000168e+00,-2.570009999999999743e-04
1.139314055442810059e+01,4.000429999999999819e-01,2.224420000000000009e-07
1.154916715621948242e+01,-3.200590000000000046e+00,-2.532610000000000135e-04
1.172084522247314453e+01,4.000299999999999967e-01,8.625750000000000328e-08
1.192417788505554199e+01,-3.300790000000000113e+00,-2.494980000000000158e-04
1.210997056961059570e+01,4.000299999999999967e-01,8.364159999999999373e-08
1.232734346389770508e+01,-3.400609999999999911e+00,-3.777829999999999708e-05
1.249965047836303711e+01,4.000299999999999967e-01,2.627920000000000082e-08
1.270264673233032227e+01,-3.500399999999999956e+00,-2.823060000000000039e-05
1.287284159660339355e+01,4.000360000000000027e-01,2.095629999999999886e-08
1.307753825187683105e+01,-3.600600000000000023e+00,-3.718889999999999897e-05
1.325058698654174805e+01,4.000400000000000067e-01,2.194900000000000020e-08
1.345582747459411621e+01,-3.700530000000000097e+00,-2.039340000000000028e-05
1.362578392028808594e+01,4.000429999999999819e-01,1.494000000000000011e-08
1.382836341857910156e+01,-3.800699999999999967e+00,-2.218330000000000155e-05
1.400177097320556641e+01,4.000429999999999819e-01,1.303739999999999967e-08
1.420394515991210938e+01,-3.900659999999999794e+00,-1.376899999999999912e-04
1.439251399040222168e+01,4.000460000000000127e-01,9.797360000000000586e-09
1.459487175941467285e+01,-4.000600000000000378e+00,-1.738979999999999942e-04
1.478133964538574219e+01,4.000409999999999799e-01,1.191000000000000044e-08
1.498541522026062012e+01,-4.100760000000000183e+00,-1.792150000000000112e-04
1.517303228378295898e+01,4.000460000000000127e-01,9.520290000000000012e-09
1.539259982109069824e+01,-4.200590000000000046e+00,-2.936209999999999862e-04
1.557963395118713379e+01,4.000520000000000187e-01,9.313629999999999404e-09
1.578257465362548828e+01,-4.300760000000000360e+00,-3.204220000000000028e-04
1.597039818763732910e+01,4.000589999999999979e-01,1.157900000000000065e-08
1.617299914360046387e+01,-4.400669999999999860e+00,-3.769639999999999775e-04
1.636038398742675781e+01,4.000580000000000247e-01,9.864399999999999974e-09
1.656319260597229004e+01,-4.500890000000000057e+00,-3.961309999999999788e-04
1.675209832191467285e+01,4.000540000000000207e-01,9.571830000000000022e-09
1.695259356498718262e+01,-4.600690000000000168e+00,-4.945709999999999646e-04
1.713676786422729492e+01,4.000560000000000227e-01,1.535280000000000100e-08
1.734069323539733887e+01,-4.700809999999999711e+00,-4.248410000000000207e-04
1.752625393867492676e+01,4.000580000000000247e-01,1.047410000000000046e-08
1.773159503936767578e+01,-4.800779999999999603e+00,-6.076039999999999783e-04
1.791846990585327148e+01,4.000540000000000207e-01,1.074049999999999946e-08
1.811912870407104492e+01,-4.900680000000000369e+00,-6.686759999999999926e-04
1.830709433555603027e+01,4.000659999999999772e-01,1.517860000000000133e-08
1.851108193397521973e+01,4.000409999999999799e-01,9.337220000000000147e-09
1.865081024169921875e+01,4.000440000000000107e-01,8.518599999999999927e-09
1.880635404586791992e+01,4.000469999999999859e-01,7.605480000000000086e-09
1.894791507720947266e+01,4.000500000000000167e-01,7.450189999999999892e-09
