# Fri Sep  1 19:56:16 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
6.677937507629394531e-02,4.000330000000000275e-01,1.249420000000000080e-07
2.367951869964599609e-01,-1.239780000000000012e-05,6.215810000000000479e-10
4.398360252380371094e-01,4.000319999999999987e-01,1.273749999999999875e-07
5.964925289154052734e-01,-1.000439999999999940e-01,-1.079880000000000039e-08
8.001282215118408203e-01,4.000310000000000255e-01,1.300389999999999907e-07
9.560158252716064453e-01,-2.000339999999999896e-01,-3.428779999999999817e-08
1.158296346664428711e+00,4.000319999999999987e-01,1.338259999999999967e-07
1.314500570297241211e+00,-3.000760000000000094e-01,-7.297700000000000556e-08
1.516474962234497070e+00,4.000360000000000027e-01,1.328300000000000056e-07
1.674488067626953125e+00,-4.000900000000000012e-01,-1.363669999999999928e-07
1.817929029464721680e+00,4.000400000000000067e-01,1.247340000000000104e-07
1.971286535263061523e+00,-5.000919999999999810e-01,-2.340730000000000076e-07
2.113227128982543945e+00,4.000369999999999759e-01,1.273240000000000091e-07
2.266125440597534180e+00,-6.001319999999999988e-01,-3.682470000000000019e-07
2.405982017517089844e+00,4.000349999999999739e-01,1.292380000000000089e-07
2.547304630279541016e+00,-7.001439999999999886e-01,-5.240970000000000111e-07
2.686590433120727539e+00,4.000369999999999759e-01,1.338560000000000043e-07
2.827858686447143555e+00,-8.001260000000000039e-01,-7.717349999999999684e-07
2.970162868499755859e+00,4.000310000000000255e-01,1.333210000000000065e-07
3.126094818115234375e+00,-9.001529999999999809e-01,-1.044049999999999982e-06
3.282214164733886719e+00,4.000380000000000047e-01,1.358390000000000029e-07
3.435136079788208008e+00,-1.000150000000000095e+00,-1.384560000000000005e-06
3.590829133987426758e+00,4.000389999999999779e-01,1.569329999999999932e-07
3.747642755508422852e+00,-1.100170000000000092e+00,-1.828109999999999976e-06
3.904513597488403320e+00,4.000409999999999799e-01,1.532570000000000071e-07
4.059631109237670898e+00,-1.200159999999999894e+00,-2.283289999999999953e-06
4.217094182968139648e+00,4.000369999999999759e-01,1.541890000000000051e-07
4.372833013534545898e+00,-1.300149999999999917e+00,-2.872199999999999792e-06
4.531358718872070312e+00,4.000380000000000047e-01,1.772399999999999910e-07
4.687281847000122070e+00,-1.400160000000000071e+00,-3.574970000000000095e-06
4.842790365219116211e+00,4.000400000000000067e-01,1.679150000000000051e-07
4.999912977218627930e+00,-1.500129999999999963e+00,-4.289620000000000106e-06
5.157050132751464844e+00,4.000380000000000047e-01,1.676860000000000101e-07
5.313655853271484375e+00,-1.600109999999999921e+00,-5.115730000000000400e-06
5.469087362289428711e+00,4.000369999999999759e-01,1.796370000000000091e-07
5.625334501266479492e+00,-1.700139999999999985e+00,-6.214359999999999909e-06
5.779519081115722656e+00,4.000380000000000047e-01,1.787430000000000012e-07
5.936394214630126953e+00,-1.800110000000000099e+00,-7.195660000000000153e-06
6.095809221267700195e+00,4.000400000000000067e-01,1.819170000000000004e-07
6.250904798507690430e+00,-1.900120000000000031e+00,-8.305140000000000582e-06
6.407864332199096680e+00,4.000440000000000107e-01,1.687259999999999982e-07
6.563914299011230469e+00,-2.000100000000000211e+00,-9.369370000000000047e-06
6.720557451248168945e+00,4.000400000000000067e-01,1.510489999999999916e-07
6.878229618072509766e+00,-2.100080000000000169e+00,-1.086430000000000032e-05
7.050556659698486328e+00,4.000489999999999879e-01,1.619719999999999895e-07
7.208876371383666992e+00,-2.200270000000000170e+00,-1.213970000000000000e-05
7.380269050598144531e+00,4.000469999999999859e-01,1.432069999999999932e-07
7.536113262176513672e+00,-2.300120000000000164e+00,-1.349469999999999973e-05
7.706290483474731445e+00,4.000500000000000167e-01,1.526389999999999945e-07
7.864742279052734375e+00,-2.400310000000000166e+00,-1.510079999999999948e-05
8.036487340927124023e+00,4.000460000000000127e-01,1.539390000000000128e-07
8.192830085754394531e+00,-2.500160000000000160e+00,-1.661659999999999944e-05
8.365421295166015625e+00,4.000509999999999899e-01,1.447659999999999875e-07
8.518420696258544922e+00,-2.600350000000000161e+00,-1.849010000000000107e-05
8.691611051559448242e+00,4.000540000000000207e-01,1.328189999999999931e-07
8.846994161605834961e+00,-2.700239999999999974e+00,-2.011980000000000005e-05
9.020499706268310547e+00,4.000500000000000167e-01,1.278429999999999888e-07
9.179306983947753906e+00,-2.800180000000000113e+00,-2.151189999999999982e-05
9.352399349212646484e+00,4.000580000000000247e-01,1.179979999999999956e-07
9.507361888885498047e+00,-2.900399999999999867e+00,-2.374240000000000158e-05
9.677780151367187500e+00,4.000589999999999979e-01,1.227779999999999894e-07
9.833169937133789062e+00,-3.000290000000000123e+00,-2.528400000000000051e-05
1.000470948219299316e+01,4.000589999999999979e-01,1.092650000000000060e-07
1.016300630569458008e+01,-3.100550000000000139e+00,-2.699679999999999875e-05
1.033322310447692871e+01,4.000569999999999959e-01,1.013919999999999989e-07
1.048667716979980469e+01,-3.200480000000000214e+00,-2.929809999999999991e-05
1.065954303741455078e+01,4.000589999999999979e-01,1.030019999999999981e-07
1.081465053558349609e+01,-3.300670000000000215e+00,-3.031299999999999929e-05
1.098779010772705078e+01,4.000429999999999819e-01,7.262330000000000418e-08
1.119018554687500000e+01,-3.400440000000000129e+00,-3.167859999999999855e-05
1.136289620399475098e+01,4.000389999999999779e-01,7.769719999999999511e-08
1.156623268127441406e+01,-3.500420000000000087e+00,-3.309399999999999858e-05
1.173760795593261719e+01,4.000389999999999779e-01,6.494620000000000223e-08
1.193819379806518555e+01,-3.600569999999999826e+00,-3.545199999999999870e-05
1.212555575370788574e+01,4.000469999999999859e-01,5.374429999999999772e-08
1.232865285873413086e+01,-3.700460000000000083e+00,-3.835649999999999775e-05
1.251317620277404785e+01,4.000489999999999879e-01,4.270900000000000213e-08
1.271699309349060059e+01,-3.800689999999999902e+00,-4.150380000000000063e-05
1.288797044754028320e+01,4.000529999999999919e-01,4.313969999999999817e-08
1.309302926063537598e+01,-3.900510000000000144e+00,-4.796479999999999857e-05
1.326273894309997559e+01,4.000480000000000147e-01,4.434200000000000094e-08
1.346551251411437988e+01,-4.000409999999999577e+00,-6.174399999999999702e-05
1.364016509056091309e+01,4.000460000000000127e-01,2.781310000000000108e-08
1.384139800071716309e+01,-4.100710000000000299e+00,-2.351259999999999982e-04
1.402926349639892578e+01,4.000580000000000247e-01,3.287220000000000235e-08
1.423141264915466309e+01,-4.200590000000000046e+00,-2.660769999999999802e-04
1.441914367675781250e+01,4.000560000000000227e-01,2.758549999999999909e-08
1.462396979331970215e+01,-4.300779999999999603e+00,-3.040089999999999958e-04
1.481266188621520996e+01,4.000609999999999999e-01,3.725159999999999986e-08
1.501607155799865723e+01,-4.400649999999999729e+00,-3.415010000000000224e-04
1.520103240013122559e+01,4.000509999999999899e-01,3.865819999999999871e-08
1.541958141326904297e+01,-4.500869999999999926e+00,-3.899139999999999941e-04
1.560780286788940430e+01,4.000600000000000267e-01,2.174449999999999993e-08
1.581213259696960449e+01,-4.600719999999999921e+00,-4.126530000000000215e-04
1.599712443351745605e+01,4.000589999999999979e-01,2.486569999999999945e-08
1.620021772384643555e+01,-4.700610000000000177e+00,-4.281390000000000152e-04
1.638885688781738281e+01,4.000650000000000039e-01,1.604529999999999876e-08
1.659375429153442383e+01,-4.800779999999999603e+00,-4.593679999999999834e-04
1.678110265731811523e+01,4.000690000000000079e-01,2.336580000000000135e-08
1.698585653305053711e+01,-4.900669999999999860e+00,-5.860769999999999522e-04
1.717067742347717285e+01,4.000650000000000039e-01,9.871590000000000650e-09
1.737425827980041504e+01,4.000429999999999819e-01,1.075070000000000011e-08
1.751600646972656250e+01,4.000469999999999859e-01,1.008800000000000073e-08
1.765614938735961914e+01,4.000480000000000147e-01,9.370450000000000041e-09
1.779713630676269531e+01,4.000460000000000127e-01,8.943669999999999577e-09
1.795098137855529785e+01,4.000369999999999759e-01,7.481809999999999416e-09
1.809190273284912109e+01,4.000389999999999779e-01,9.604190000000000518e-09
1.823300337791442871e+01,4.000389999999999779e-01,9.800729999999999511e-09
1.838589382171630859e+01,4.000349999999999739e-01,6.778939999999999754e-09
1.852659249305725098e+01,4.000380000000000047e-01,6.563689999999999696e-09
1.866840362548828125e+01,4.000299999999999967e-01,6.690440000000000318e-09
1.880780792236328125e+01,4.000380000000000047e-01,6.298179999999999855e-09
1.894861388206481934e+01,4.000310000000000255e-01,7.483409999999999907e-09
1.908942246437072754e+01,4.000330000000000275e-01,7.321240000000000249e-09
1.922844529151916504e+01,4.000369999999999759e-01,6.470839999999999960e-09
1.936865997314453125e+01,4.000380000000000047e-01,7.373130000000000160e-09
1.952429366111755371e+01,4.000409999999999799e-01,6.708929999999999910e-09
1.966588854789733887e+01,4.000360000000000027e-01,6.575610000000000209e-09
1.980616760253906250e+01,4.000360000000000027e-01,6.785180000000000344e-09
1.994737529754638672e+01,4.000400000000000067e-01,6.730679999999999757e-09
2.009012937545776367e+01,4.000429999999999819e-01,7.916470000000000478e-09
