# Fri Sep  1 18:06:41 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.887317657470703125e-02,4.000349999999999739e-01,1.063529999999999995e-07
2.327573299407958984e-01,-1.814370000000000045e-05,9.512899999999999275e-10
4.368131160736083984e-01,4.000290000000000235e-01,1.121279999999999966e-07
5.932526588439941406e-01,1.351150000000000129e-01,1.732659999999999846e-08
7.949485778808593750e-01,4.000239999999999907e-01,1.159960000000000019e-07
9.504027366638183594e-01,2.702590000000000270e-01,5.456470000000000287e-08
1.152712583541870117e+00,4.000279999999999947e-01,1.120019999999999993e-07
1.310347318649291992e+00,4.054099999999999926e-01,1.129109999999999977e-07
1.450226545333862305e+00,4.000270000000000215e-01,1.121340000000000034e-07
1.587947607040405273e+00,5.405860000000000110e-01,2.036990000000000031e-07
1.731335639953613281e+00,4.000310000000000255e-01,1.103970000000000058e-07
1.887308359146118164e+00,6.757210000000000161e-01,3.345660000000000062e-07
2.042751789093017578e+00,4.000299999999999967e-01,1.153300000000000011e-07
2.183522224426269531e+00,8.108699999999999797e-01,4.843290000000000219e-07
2.338038682937622070e+00,4.000270000000000215e-01,1.120170000000000031e-07
2.493927001953125000e+00,9.459880000000000511e-01,7.141499999999999726e-07
2.633792400360107422e+00,4.000290000000000235e-01,1.103539999999999967e-07
2.775262355804443359e+00,1.081129999999999924e+00,9.817910000000000330e-07
2.913809061050415039e+00,4.000259999999999927e-01,1.234460000000000057e-07
3.054603099822998047e+00,1.216280000000000028e+00,1.311119999999999951e-06
3.210640907287597656e+00,4.000259999999999927e-01,1.316440000000000107e-07
3.368225574493408203e+00,1.351390000000000091e+00,1.705670000000000053e-06
3.522160768508911133e+00,4.000279999999999947e-01,1.232049999999999971e-07
3.680103540420532227e+00,1.486529999999999907e+00,2.129599999999999905e-06
3.834383487701416016e+00,4.000340000000000007e-01,1.364940000000000045e-07
3.988804101943969727e+00,1.621620000000000061e+00,3.122990000000000147e-06
4.146153688430786133e+00,4.000259999999999927e-01,1.311230000000000023e-07
4.303602457046508789e+00,1.756769999999999943e+00,3.913090000000000002e-06
4.458822488784790039e+00,4.000299999999999967e-01,1.366919999999999908e-07
4.612979173660278320e+00,1.891860000000000097e+00,4.844439999999999987e-06
4.770432949066162109e+00,4.000270000000000215e-01,1.469030000000000019e-07
4.926643848419189453e+00,2.027029999999999887e+00,5.693480000000000078e-06
5.082932710647583008e+00,4.000259999999999927e-01,1.336619999999999961e-07
5.242064476013183594e+00,2.162329999999999863e+00,6.857360000000000359e-06
5.394759893417358398e+00,4.000299999999999967e-01,1.359310000000000014e-07
5.551001548767089844e+00,2.297330000000000094e+00,8.070960000000000056e-06
5.707088470458984375e+00,4.000250000000000195e-01,1.467319999999999933e-07
5.863944292068481445e+00,2.432620000000000005e+00,9.610659999999999901e-06
6.018686532974243164e+00,4.000210000000000155e-01,1.445389999999999948e-07
6.176577091217041016e+00,2.567579999999999973e+00,1.143199999999999998e-05
6.348918676376342773e+00,4.000199999999999867e-01,1.479820000000000078e-07
6.505685091018676758e+00,2.702840000000000131e+00,1.340819999999999980e-05
6.679009675979614258e+00,4.000380000000000047e-01,1.469040000000000031e-07
6.833785295486450195e+00,2.837959999999999816e+00,1.567729999999999981e-05
7.005689382553100586e+00,4.000319999999999987e-01,1.611210000000000039e-07
7.160671710968017578e+00,2.973059999999999814e+00,1.845179999999999840e-05
7.333240747451782227e+00,4.000190000000000135e-01,1.810909999999999902e-07
7.487252712249755859e+00,3.108480000000000132e+00,2.122259999999999904e-05
7.660467147827148438e+00,4.000279999999999947e-01,1.606040000000000000e-07
7.814419031143188477e+00,3.243479999999999919e+00,2.401100000000000101e-05
7.985352039337158203e+00,4.000230000000000175e-01,1.700150000000000040e-07
8.142986774444580078e+00,3.378750000000000142e+00,2.899359999999999969e-05
8.315468311309814453e+00,4.000059999999999727e-01,1.813959999999999919e-07
8.470804691314697266e+00,3.513840000000000074e+00,3.286630000000000074e-05
8.644199848175048828e+00,4.000079999999999747e-01,1.855039999999999914e-07
8.801880836486816406e+00,3.649150000000000116e+00,3.850280000000000006e-05
8.972206592559814453e+00,4.000070000000000014e-01,1.886460000000000072e-07
9.127264499664306641e+00,3.784409999999999830e+00,4.237689999999999740e-05
9.298695564270019531e+00,4.000040000000000262e-01,2.014880000000000106e-07
9.453975200653076172e+00,3.919430000000000192e+00,4.952050000000000131e-05
9.624378204345703125e+00,4.000210000000000155e-01,1.581350000000000062e-07
9.780902862548828125e+00,4.054770000000000429e+00,5.262030000000000169e-05
9.952593326568603516e+00,4.000079999999999747e-01,1.851979999999999885e-07
1.010985970497131348e+01,4.189790000000000347e+00,6.350360000000000640e-05
1.028264117240905762e+01,4.000119999999999787e-01,1.731299999999999892e-07
1.043711233139038086e+01,4.325179999999999580e+00,6.930569999999999613e-05
1.060711717605590820e+01,4.000070000000000014e-01,1.921990000000000126e-07
1.076422381401062012e+01,4.460139999999999993e+00,7.119499999999999852e-05
1.093549227714538574e+01,4.000230000000000175e-01,1.368270000000000115e-07
1.108888125419616699e+01,4.595460000000000100e+00,7.951029999999999665e-05
1.126260375976562500e+01,4.000179999999999847e-01,1.468009999999999922e-07
1.141900730133056641e+01,4.730760000000000076e+00,8.655919999999999619e-05
1.159187173843383789e+01,4.000199999999999867e-01,1.065729999999999975e-07
1.181183147430419922e+01,4.865759999999999863e+00,8.839089999999999426e-05
1.198431229591369629e+01,4.000179999999999847e-01,1.272449999999999989e-07
1.220325350761413574e+01,4.000270000000000215e-01,1.238640000000000032e-07
1.234534811973571777e+01,4.000250000000000195e-01,1.102990000000000005e-07
1.248457002639770508e+01,4.000299999999999967e-01,1.067070000000000039e-07
1.264022517204284668e+01,4.000270000000000215e-01,1.171379999999999998e-07
1.278198575973510742e+01,4.000299999999999967e-01,1.166650000000000061e-07
1.292363429069519043e+01,4.000250000000000195e-01,1.111090000000000058e-07
1.306468558311462402e+01,4.000310000000000255e-01,1.098389999999999951e-07
1.322262287139892578e+01,4.000310000000000255e-01,1.067709999999999970e-07
1.336083221435546875e+01,4.000279999999999947e-01,1.108370000000000018e-07
1.350036501884460449e+01,4.000250000000000195e-01,1.091259999999999939e-07
1.367126822471618652e+01,4.000259999999999927e-01,1.054480000000000056e-07
1.381218504905700684e+01,4.000270000000000215e-01,1.072650000000000013e-07
1.395328664779663086e+01,4.000290000000000235e-01,1.104239999999999967e-07
1.409611368179321289e+01,4.000290000000000235e-01,1.139300000000000018e-07
1.423753714561462402e+01,4.000279999999999947e-01,1.118530000000000024e-07
1.437919116020202637e+01,4.000279999999999947e-01,1.098680000000000015e-07
1.452298879623413086e+01,4.000299999999999967e-01,1.084110000000000038e-07
1.466498422622680664e+01,4.000319999999999987e-01,1.058829999999999959e-07
1.480880427360534668e+01,4.000330000000000275e-01,1.108789999999999965e-07
1.494931530952453613e+01,4.000310000000000255e-01,1.088019999999999971e-07
1.509148693084716797e+01,4.000310000000000255e-01,1.103510000000000066e-07
1.526607632637023926e+01,4.000330000000000275e-01,1.074040000000000001e-07
1.542247271537780762e+01,4.000330000000000275e-01,1.087230000000000002e-07
1.556386566162109375e+01,4.000319999999999987e-01,1.051729999999999982e-07
1.570508337020874023e+01,4.000319999999999987e-01,1.047609999999999942e-07
1.585001230239868164e+01,4.000319999999999987e-01,1.043779999999999967e-07
1.599279880523681641e+01,4.000259999999999927e-01,1.046339999999999958e-07
1.613555288314819336e+01,4.000250000000000195e-01,1.089419999999999971e-07
1.627913188934326172e+01,4.000250000000000195e-01,1.076199999999999936e-07
1.642118358612060547e+01,4.000290000000000235e-01,1.054169999999999969e-07
1.656213712692260742e+01,4.000279999999999947e-01,1.030780000000000049e-07
1.670429539680480957e+01,4.000230000000000175e-01,9.680349999999999726e-08
1.692502975463867188e+01,4.000179999999999847e-01,9.867979999999999666e-08
1.713384342193603516e+01,4.000250000000000195e-01,1.076400000000000030e-07
1.727578186988830566e+01,4.000290000000000235e-01,1.076850000000000011e-07
1.741866350173950195e+01,4.000230000000000175e-01,1.078170000000000052e-07
1.755881834030151367e+01,4.000219999999999887e-01,1.051019999999999971e-07
1.769959068298339844e+01,4.000299999999999967e-01,1.073209999999999986e-07
1.784139895439147949e+01,4.000279999999999947e-01,1.082470000000000031e-07
1.798815631866455078e+01,4.000239999999999907e-01,1.034520000000000055e-07
1.820665264129638672e+01,4.000279999999999947e-01,9.491210000000000191e-08
1.841191601753234863e+01,4.000279999999999947e-01,9.002240000000000545e-08
1.856541657447814941e+01,4.000270000000000215e-01,9.245979999999999788e-08
1.870718121528625488e+01,4.000210000000000155e-01,9.664600000000000396e-08
1.886075997352600098e+01,4.000210000000000155e-01,9.604199999999999405e-08
1.901597905158996582e+01,4.000170000000000115e-01,9.247739999999999666e-08
1.915724396705627441e+01,4.000150000000000095e-01,9.233430000000000115e-08
1.929639935493469238e+01,4.000159999999999827e-01,9.341109999999999396e-08
1.943876600265502930e+01,4.000130000000000075e-01,9.496899999999999496e-08
1.959369254112243652e+01,4.000159999999999827e-01,9.264170000000000032e-08
1.973566293716430664e+01,4.000139999999999807e-01,9.092169999999999551e-08
1.987491941452026367e+01,4.000159999999999827e-01,9.050999999999999454e-08
2.003045964241027832e+01,4.000279999999999947e-01,8.857449999999999683e-08
2.017215442657470703e+01,4.000219999999999887e-01,8.873779999999999936e-08
2.031283783912658691e+01,4.000170000000000115e-01,8.788540000000000424e-08
2.045540595054626465e+01,4.000170000000000115e-01,9.018200000000000642e-08
2.059822368621826172e+01,4.000170000000000115e-01,9.155600000000000271e-08
2.073910117149353027e+01,4.000199999999999867e-01,9.338460000000000362e-08
2.087747287750244141e+01,4.000219999999999887e-01,8.823830000000000206e-08
2.101682901382446289e+01,4.000219999999999887e-01,8.836209999999999951e-08
2.115913248062133789e+01,4.000270000000000215e-01,9.288280000000000107e-08
2.131511831283569336e+01,4.000199999999999867e-01,8.996379999999999988e-08
2.146860718727111816e+01,4.000319999999999987e-01,8.980060000000000276e-08
2.161085033416748047e+01,4.000250000000000195e-01,8.613630000000000084e-08
2.175323009490966797e+01,4.000219999999999887e-01,9.223559999999999776e-08
2.189314985275268555e+01,4.000170000000000115e-01,8.804670000000000450e-08
2.203406882286071777e+01,4.000190000000000135e-01,8.783699999999999436e-08
2.217698788642883301e+01,4.000199999999999867e-01,9.074050000000000444e-08
2.231849479675292969e+01,4.000179999999999847e-01,9.115220000000000541e-08
2.246096110343933105e+01,4.000270000000000215e-01,8.775520000000000484e-08
2.260150504112243652e+01,4.000270000000000215e-01,9.162419999999999799e-08
2.274438500404357910e+01,4.000270000000000215e-01,9.123329999999999679e-08
2.289760875701904297e+01,4.000219999999999887e-01,9.033370000000000374e-08
2.303801512718200684e+01,4.000239999999999907e-01,8.747840000000000596e-08
2.319466066360473633e+01,4.000179999999999847e-01,8.669200000000000628e-08
2.334845757484436035e+01,4.000230000000000175e-01,8.119779999999999934e-08
2.348770284652709961e+01,4.000259999999999927e-01,8.308330000000000653e-08
2.362992358207702637e+01,4.000290000000000235e-01,8.160259999999999777e-08
2.378494858741760254e+01,4.000310000000000255e-01,8.138259999999999977e-08
2.392427515983581543e+01,4.000319999999999987e-01,8.127259999999999416e-08
2.406477332115173340e+01,4.000330000000000275e-01,8.563249999999999603e-08
2.420734024047851562e+01,4.000270000000000215e-01,8.588210000000000641e-08
2.434889245033264160e+01,4.000259999999999927e-01,8.339349999999999828e-08
2.450331020355224609e+01,4.000310000000000255e-01,8.438419999999999404e-08
2.464571452140808105e+01,4.000319999999999987e-01,8.547960000000000000e-08
2.478385639190673828e+01,4.000330000000000275e-01,8.287990000000000617e-08
2.492380619049072266e+01,4.000250000000000195e-01,8.435319999999999859e-08
2.506290793418884277e+01,4.000310000000000255e-01,8.633199999999999511e-08
2.520468139648437500e+01,4.000250000000000195e-01,8.565799999999999847e-08
2.534592509269714355e+01,4.000219999999999887e-01,8.363960000000000470e-08
2.548556184768676758e+01,4.000279999999999947e-01,8.091429999999999551e-08
2.562977266311645508e+01,4.000239999999999907e-01,8.580699999999999537e-08
2.578143525123596191e+01,4.000279999999999947e-01,8.651150000000000013e-08
2.592009663581848145e+01,4.000270000000000215e-01,8.539180000000000367e-08
2.606057333946228027e+01,4.000310000000000255e-01,8.569060000000000103e-08
2.621619963645935059e+01,4.000170000000000115e-01,8.884390000000000584e-08
2.635619139671325684e+01,4.000239999999999907e-01,9.073179999999999723e-08
2.649694180488586426e+01,4.000230000000000175e-01,8.897659999999999485e-08
2.663778877258300781e+01,4.000230000000000175e-01,9.042459999999999564e-08
2.678013348579406738e+01,4.000230000000000175e-01,8.948869999999999849e-08
2.691894459724426270e+01,4.000290000000000235e-01,8.759930000000000541e-08
2.705990386009216309e+01,4.000299999999999967e-01,8.428920000000000543e-08
2.721608710289001465e+01,4.000199999999999867e-01,8.691239999999999943e-08
2.735540890693664551e+01,4.000190000000000135e-01,8.566100000000000187e-08
2.749728870391845703e+01,4.000190000000000135e-01,8.294999999999999831e-08
2.763667607307434082e+01,4.000190000000000135e-01,8.242260000000000115e-08
2.777800226211547852e+01,4.000259999999999927e-01,8.284939999999999806e-08
2.791924738883972168e+01,4.000279999999999947e-01,8.242440000000000583e-08
2.807281732559204102e+01,4.000130000000000075e-01,8.395120000000000598e-08
2.821549487113952637e+01,4.000230000000000175e-01,8.284669999999999764e-08
2.835589718818664551e+01,4.000150000000000095e-01,8.510670000000000597e-08
2.849690437316894531e+01,4.000219999999999887e-01,8.364330000000000625e-08
2.865243721008300781e+01,4.000199999999999867e-01,8.268289999999999455e-08
2.879433131217956543e+01,4.000210000000000155e-01,8.396279999999999796e-08
2.894750261306762695e+01,4.000230000000000175e-01,7.864750000000000329e-08
2.910437655448913574e+01,4.000239999999999907e-01,8.162450000000000408e-08
2.924361324310302734e+01,4.000239999999999907e-01,8.168500000000000651e-08
2.938364648818969727e+01,4.000219999999999887e-01,8.477820000000000405e-08
