# Fri Sep  1 18:54:20 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.896639823913574219e-02,4.000299999999999967e-01,9.861950000000000257e-10
2.303824424743652344e-01,-2.956389999999999997e-05,-9.904029999999999351e-10
3.719172477722167969e-01,4.000400000000000067e-01,-7.758379999999999631e-10
5.152823925018310547e-01,9.996679999999999455e-02,-4.280809999999999924e-10
6.562676429748535156e-01,4.000330000000000275e-01,7.379050000000000551e-12
8.112444877624511719e-01,1.999960000000000071e-01,-8.054490000000000379e-10
9.515771865844726562e-01,4.000380000000000047e-01,-7.774000000000000245e-10
1.092951774597167969e+00,2.999959999999999849e-01,-8.325459999999999496e-10
1.246387004852294922e+00,4.000389999999999779e-01,5.262610000000000090e-10
1.386943340301513672e+00,4.000400000000000067e-01,3.948329999999999951e-10
1.542538881301879883e+00,4.000290000000000235e-01,1.120650000000000054e-09
1.683894872665405273e+00,5.000210000000000488e-01,1.087689999999999994e-09
1.826405763626098633e+00,4.000299999999999967e-01,6.542800000000000402e-10
1.980110883712768555e+00,6.000520000000000298e-01,7.788179999999999879e-10
2.122223615646362305e+00,4.000230000000000175e-01,1.030719999999999931e-09
2.263884305953979492e+00,7.000629999999999908e-01,1.181579999999999967e-09
2.404132366180419922e+00,4.000259999999999927e-01,1.107669999999999960e-09
2.546264410018920898e+00,8.000739999999999519e-01,1.010689999999999950e-09
2.700665473937988281e+00,4.000250000000000195e-01,6.877539999999999599e-10
2.856549978256225586e+00,9.000510000000000455e-01,-4.921910000000000429e-10
2.997402429580688477e+00,4.000270000000000215e-01,-4.006030000000000176e-10
3.138937950134277344e+00,1.000059999999999949e+00,1.677749999999999971e-10
3.292823076248168945e+00,4.000299999999999967e-01,-7.517459999999999805e-10
3.447449684143066406e+00,1.100060000000000038e+00,8.834719999999999659e-10
3.589770078659057617e+00,4.000330000000000275e-01,2.213599999999999987e-10
3.729849815368652344e+00,1.200080000000000036e+00,4.962799999999999654e-10
3.871619224548339844e+00,4.000340000000000007e-01,-3.581760000000000151e-10
4.011908531188964844e+00,1.300049999999999928e+00,-7.245539999999999518e-11
4.150220394134521484e+00,4.000340000000000007e-01,2.337460000000000115e-10
4.291454315185546875e+00,1.400060000000000082e+00,2.274870000000000076e-10
4.430354356765747070e+00,4.000310000000000255e-01,1.830339999999999958e-10
4.571303367614746094e+00,1.500019999999999909e+00,4.339809999999999927e-10
4.711332082748413086e+00,4.000319999999999987e-01,-1.903769999999999995e-11
4.866770505905151367e+00,1.600019999999999998e+00,1.376259999999999960e-09
5.008863925933837891e+00,4.000279999999999947e-01,6.558419999999999982e-10
5.151168823242187500e+00,1.700010000000000021e+00,6.569499999999999906e-10
5.292368173599243164e+00,4.000290000000000235e-01,-2.275590000000000049e-10
5.447161674499511719e+00,1.800019999999999953e+00,1.433989999999999925e-09
5.589209556579589844e+00,4.000219999999999887e-01,7.888319999999999701e-10
5.727675914764404297e+00,1.899980000000000002e+00,1.486000000000000038e-09
5.868037223815917969e+00,4.000170000000000115e-01,9.589429999999999217e-10
6.024298906326293945e+00,1.999959999999999960e+00,9.690050000000000054e-10
6.166550159454345703e+00,4.000139999999999807e-01,9.717819999999999432e-10
6.320765018463134766e+00,-5.555149999999999829e-05,-4.737970000000000338e-10
6.461212396621704102e+00,4.000179999999999847e-01,-3.550290000000000052e-10
6.602139711380004883e+00,-5.698199999999999755e-05,-2.046700000000000025e-10
6.742744922637939453e+00,4.000130000000000075e-01,2.448560000000000060e-11
6.882756710052490234e+00,-5.888939999999999897e-05,-1.450900000000000129e-10
7.025264263153076172e+00,4.000130000000000075e-01,6.687760000000000075e-10
7.180610418319702148e+00,-5.722049999999999874e-05,-7.324459999999999541e-10
7.321443557739257812e+00,4.000130000000000075e-01,-5.373119999999999949e-10
7.477299690246582031e+00,-4.720689999999999690e-05,-8.965249999999999621e-10
7.616722822189331055e+00,4.000210000000000155e-01,-5.127909999999999511e-10
7.756255388259887695e+00,-4.863740000000000294e-05,-5.734209999999999785e-10
7.897306203842163086e+00,4.000259999999999927e-01,-6.615399999999999717e-10
8.038596391677856445e+00,-5.388259999999999805e-05,-9.122250000000000216e-10
8.181182861328125000e+00,4.000239999999999907e-01,-6.637219999999999751e-10
8.321658611297607422e+00,-5.674360000000000336e-05,-6.367089999999999568e-10
