# Fri Sep  1 18:12:04 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
6.238460540771484375e-02,4.000239999999999907e-01,4.683159999999999697e-08
2.342979907989501953e-01,4.000250000000000195e-01,4.851510000000000010e-08
3.892114162445068359e-01,4.000230000000000175e-01,4.710680000000000198e-08
5.295581817626953125e-01,4.000179999999999847e-01,4.746089999999999851e-08
6.683793067932128906e-01,4.000199999999999867e-01,4.666689999999999815e-08
8.085918426513671875e-01,4.000230000000000175e-01,4.997940000000000217e-08
9.490342140197753906e-01,4.000259999999999927e-01,5.085980000000000256e-08
1.088680505752563477e+00,4.000190000000000135e-01,4.946889999999999902e-08
1.244041919708251953e+00,4.000239999999999907e-01,4.828960000000000249e-08
1.397364616394042969e+00,4.000259999999999927e-01,4.829960000000000059e-08
1.537576913833618164e+00,4.000279999999999947e-01,5.187669999999999892e-08
1.680059671401977539e+00,4.000290000000000235e-01,4.378580000000000156e-08
1.835534095764160156e+00,4.000279999999999947e-01,4.982410000000000210e-08
1.976842880249023438e+00,4.000279999999999947e-01,5.054519999999999788e-08
2.118845701217651367e+00,4.000250000000000195e-01,4.987560000000000094e-08
2.261912107467651367e+00,4.000279999999999947e-01,4.602929999999999779e-08
2.416743040084838867e+00,4.000250000000000195e-01,4.936470000000000263e-08
2.558002471923828125e+00,4.000250000000000195e-01,4.910230000000000155e-08
2.697506427764892578e+00,4.000279999999999947e-01,4.770809999999999824e-08
2.899558544158935547e+00,4.000259999999999927e-01,4.376869999999999673e-08
3.041544675827026367e+00,4.000210000000000155e-01,4.818049999999999921e-08
3.197962999343872070e+00,4.000239999999999907e-01,4.836790000000000127e-08
3.338649034500122070e+00,4.000279999999999947e-01,4.717109999999999813e-08
3.482208490371704102e+00,4.000219999999999887e-01,4.813019999999999909e-08
3.636324882507324219e+00,4.000250000000000195e-01,4.892080000000000089e-08
3.779580354690551758e+00,4.000199999999999867e-01,4.458169999999999878e-08
3.932031393051147461e+00,4.000210000000000155e-01,5.105510000000000167e-08
4.088083744049072266e+00,4.000230000000000175e-01,4.782449999999999920e-08
4.229772806167602539e+00,4.000159999999999827e-01,5.055740000000000245e-08
4.383967638015747070e+00,4.000110000000000054e-01,4.858830000000000105e-08
4.524140596389770508e+00,4.000159999999999827e-01,4.495390000000000128e-08
4.666985034942626953e+00,4.000159999999999827e-01,4.842389999999999860e-08
4.820336580276489258e+00,4.000259999999999927e-01,4.388459999999999712e-08
4.960754156112670898e+00,4.000210000000000155e-01,4.795189999999999940e-08
5.102448701858520508e+00,4.000199999999999867e-01,4.576569999999999800e-08
5.244830131530761719e+00,4.000199999999999867e-01,5.065989999999999956e-08
5.401273012161254883e+00,4.000259999999999927e-01,4.689400000000000288e-08
5.542122125625610352e+00,4.000259999999999927e-01,4.770550000000000323e-08
5.682436943054199219e+00,4.000230000000000175e-01,4.922449999999999850e-08
5.822183370590209961e+00,4.000210000000000155e-01,4.466329999999999734e-08
5.978998422622680664e+00,4.000259999999999927e-01,4.792789999999999866e-08
6.119128704071044922e+00,4.000250000000000195e-01,4.647130000000000267e-08
6.261166572570800781e+00,4.000199999999999867e-01,4.435199999999999904e-08
6.401839494705200195e+00,4.000199999999999867e-01,4.991249999999999778e-08
6.542728424072265625e+00,4.000230000000000175e-01,4.815690000000000025e-08
6.701287746429443359e+00,4.000239999999999907e-01,4.762520000000000217e-08
6.839783668518066406e+00,4.000199999999999867e-01,4.680340000000000073e-08
6.980468273162841797e+00,4.000210000000000155e-01,4.865770000000000166e-08
7.120573520660400391e+00,4.000179999999999847e-01,4.736270000000000231e-08
7.260816335678100586e+00,4.000219999999999887e-01,4.508070000000000212e-08
7.403263807296752930e+00,4.000199999999999867e-01,4.894769999999999962e-08
7.544780492782592773e+00,4.000150000000000095e-01,4.946729999999999853e-08
7.683884859085083008e+00,4.000279999999999947e-01,4.896460000000000026e-08
7.873659610748291016e+00,4.000299999999999967e-01,4.895539999999999909e-08
8.013504981994628906e+00,4.000279999999999947e-01,4.921859999999999711e-08
8.155739068984985352e+00,4.000230000000000175e-01,5.037050000000000096e-08
8.295892000198364258e+00,4.000199999999999867e-01,4.621700000000000284e-08
8.434802770614624023e+00,4.000290000000000235e-01,4.900359999999999816e-08
8.592602491378784180e+00,4.000270000000000215e-01,5.241109999999999740e-08
8.745731115341186523e+00,4.000199999999999867e-01,5.290730000000000154e-08
8.898683547973632812e+00,4.000250000000000195e-01,4.900369999999999695e-08
9.041114807128906250e+00,4.000219999999999887e-01,4.881379999999999867e-08
9.181311368942260742e+00,4.000239999999999907e-01,4.333200000000000050e-08
9.323081254959106445e+00,4.000170000000000115e-01,4.408909999999999740e-08
9.481068611145019531e+00,4.000210000000000155e-01,4.831499999999999952e-08
9.634928703308105469e+00,4.000290000000000235e-01,4.884269999999999968e-08
9.775894641876220703e+00,4.000290000000000235e-01,5.021140000000000054e-08
9.914728879928588867e+00,4.000239999999999907e-01,4.905740000000000225e-08
1.005649447441101074e+01,4.000219999999999887e-01,4.989919999999999991e-08
1.019794535636901855e+01,4.000239999999999907e-01,4.769470000000000157e-08
1.033663988113403320e+01,4.000210000000000155e-01,4.534000000000000101e-08
1.047658658027648926e+01,4.000219999999999887e-01,4.990070000000000161e-08
1.061692023277282715e+01,4.000199999999999867e-01,5.019600000000000161e-08
1.076013112068176270e+01,4.000230000000000175e-01,4.876689999999999710e-08
1.089934349060058594e+01,4.000290000000000235e-01,4.915889999999999823e-08
1.104181504249572754e+01,4.000219999999999887e-01,4.803999999999999872e-08
1.118344545364379883e+01,4.000250000000000195e-01,4.478640000000000325e-08
1.132432889938354492e+01,4.000230000000000175e-01,4.580690000000000236e-08
1.146308898925781250e+01,4.000190000000000135e-01,5.011869999999999734e-08
1.160230827331542969e+01,4.000230000000000175e-01,4.589079999999999956e-08
1.174307179450988770e+01,4.000199999999999867e-01,5.191599999999999981e-08
1.188220882415771484e+01,4.000250000000000195e-01,4.661190000000000196e-08
1.202169084548950195e+01,4.000210000000000155e-01,5.194320000000000153e-08
1.217785215377807617e+01,4.000250000000000195e-01,5.125970000000000074e-08
1.231936693191528320e+01,4.000259999999999927e-01,5.241560000000000251e-08
1.246154284477233887e+01,4.000239999999999907e-01,5.210759999999999737e-08
1.260199475288391113e+01,4.000239999999999907e-01,4.789860000000000249e-08
1.274323940277099609e+01,4.000230000000000175e-01,5.103739999999999748e-08
1.288411545753479004e+01,4.000250000000000195e-01,4.596149999999999767e-08
1.303749823570251465e+01,4.000259999999999927e-01,5.052090000000000077e-08
1.319327807426452637e+01,4.000319999999999987e-01,5.304469999999999985e-08
1.333256244659423828e+01,4.000259999999999927e-01,4.962350000000000095e-08
1.347406697273254395e+01,4.000319999999999987e-01,5.490110000000000183e-08
1.361478805541992188e+01,4.000290000000000235e-01,5.396519999999999807e-08
1.375546956062316895e+01,4.000310000000000255e-01,5.027960000000000244e-08
1.389466810226440430e+01,4.000299999999999967e-01,5.274519999999999773e-08
1.403670954704284668e+01,4.000349999999999739e-01,5.272560000000000330e-08
1.417634725570678711e+01,4.000340000000000007e-01,4.816650000000000319e-08
1.431852865219116211e+01,4.000259999999999927e-01,5.091919999999999845e-08
1.445859289169311523e+01,4.000310000000000255e-01,4.606249999999999970e-08
1.461452484130859375e+01,4.000310000000000255e-01,5.073850000000000134e-08
1.475655484199523926e+01,4.000270000000000215e-01,4.788409999999999928e-08
1.489472818374633789e+01,4.000279999999999947e-01,5.520879999999999737e-08
1.503445506095886230e+01,4.000250000000000195e-01,5.389689999999999738e-08
1.517647504806518555e+01,4.000259999999999927e-01,5.288610000000000000e-08
1.534855890274047852e+01,4.000170000000000115e-01,5.650749999999999827e-08
1.548791432380676270e+01,4.000219999999999887e-01,5.293599999999999835e-08
1.564394593238830566e+01,4.000230000000000175e-01,5.284560000000000040e-08
1.578598690032958984e+01,4.000119999999999787e-01,5.023760000000000114e-08
1.594131016731262207e+01,4.000199999999999867e-01,5.091180000000000197e-08
1.608176660537719727e+01,4.000190000000000135e-01,5.043940000000000100e-08
1.622228431701660156e+01,4.000239999999999907e-01,5.036760000000000296e-08
1.636202597618103027e+01,4.000190000000000135e-01,4.454580000000000307e-08
1.651866006851196289e+01,4.000250000000000195e-01,4.550500000000000282e-08
1.667401385307312012e+01,4.000239999999999907e-01,5.292829999999999889e-08
1.681478071212768555e+01,4.000279999999999947e-01,5.295530000000000303e-08
1.697050809860229492e+01,4.000230000000000175e-01,5.389029999999999784e-08
1.712624883651733398e+01,4.000210000000000155e-01,5.095130000000000044e-08
1.726795506477355957e+01,4.000199999999999867e-01,4.605009999999999755e-08
1.740575075149536133e+01,4.000239999999999907e-01,4.617840000000000010e-08
1.754402017593383789e+01,4.000270000000000215e-01,4.679680000000000119e-08
1.768628501892089844e+01,4.000179999999999847e-01,4.852889999999999855e-08
1.782651042938232422e+01,4.000219999999999887e-01,4.515749999999999921e-08
1.796584773063659668e+01,4.000119999999999787e-01,4.782920000000000188e-08
1.810587954521179199e+01,4.000179999999999847e-01,4.404259999999999761e-08
1.824731492996215820e+01,4.000170000000000115e-01,4.716320000000000108e-08
1.838611698150634766e+01,4.000139999999999807e-01,4.563810000000000022e-08
1.854015278816223145e+01,4.000290000000000235e-01,4.764210000000000281e-08
1.869658899307250977e+01,4.000230000000000175e-01,4.936030000000000293e-08
1.883838510513305664e+01,4.000340000000000007e-01,4.684729999999999889e-08
1.897746634483337402e+01,4.000250000000000195e-01,4.827569999999999864e-08
1.911894226074218750e+01,4.000290000000000235e-01,4.892429999999999824e-08
1.925897979736328125e+01,4.000290000000000235e-01,4.698619999999999890e-08
1.939763760566711426e+01,4.000259999999999927e-01,4.874879999999999776e-08
1.953919172286987305e+01,4.000279999999999947e-01,4.719920000000000220e-08
1.968035459518432617e+01,4.000270000000000215e-01,4.571369999999999859e-08
1.981921243667602539e+01,4.000290000000000235e-01,4.666400000000000016e-08
1.997412753105163574e+01,4.000290000000000235e-01,4.645540000000000317e-08
