# Fri Sep  1 19:15:34 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
6.083488464355468750e-02,4.000259999999999927e-01,1.831600000000000003e-08
2.309241294860839844e-01,-2.419950000000000098e-05,4.666089999999999962e-10
3.704392910003662109e-01,4.000299999999999967e-01,2.067610000000000142e-08
5.262210369110107422e-01,9.998210000000000430e-02,2.300419999999999796e-09
6.667993068695068359e-01,4.000270000000000215e-01,2.122999999999999886e-08
8.070659637451171875e-01,1.999730000000000119e-01,6.137469999999999900e-09
9.475233554840087891e-01,4.000259999999999927e-01,2.157570000000000109e-08
1.089933633804321289e+00,2.999859999999999749e-01,1.185909999999999930e-08
1.229011297225952148e+00,4.000319999999999987e-01,2.119050000000000039e-08
1.369835138320922852e+00,4.000330000000000275e-01,2.112059999999999922e-08
1.526533842086791992e+00,4.000290000000000235e-01,2.227160000000000072e-08
1.667886972427368164e+00,5.000250000000000528e-01,3.587820000000000293e-08
1.813484907150268555e+00,4.000239999999999907e-01,1.849120000000000083e-08
1.964665174484252930e+00,6.000459999999999683e-01,5.391670000000000263e-08
2.107612371444702148e+00,4.000259999999999927e-01,2.128189999999999948e-08
2.260810613632202148e+00,7.000450000000000284e-01,8.185639999999999704e-08
2.402041673660278320e+00,4.000150000000000095e-01,1.977900000000000129e-08
2.556892395019531250e+00,8.000629999999999686e-01,1.147329999999999991e-07
2.713327407836914062e+00,4.000250000000000195e-01,1.988639999999999866e-08
2.917386770248413086e+00,9.000420000000000087e-01,1.588289999999999990e-07
3.076093912124633789e+00,4.000250000000000195e-01,1.827389999999999994e-08
3.276930093765258789e+00,1.000050000000000106e+00,1.895209999999999935e-07
3.436428070068359375e+00,4.000279999999999947e-01,1.731060000000000017e-08
3.639001846313476562e+00,1.100030000000000063e+00,2.280550000000000129e-07
3.799116611480712891e+00,4.000259999999999927e-01,1.507789999999999898e-08
4.004367828369140625e+00,1.200050000000000061e+00,2.587859999999999987e-07
4.162993907928466797e+00,4.000239999999999907e-01,1.518619999999999870e-08
4.367037773132324219e+00,1.300040000000000084e+00,3.370489999999999895e-07
4.525928735733032227e+00,4.000279999999999947e-01,1.515139999999999960e-08
4.731190919876098633e+00,1.400039999999999951e+00,3.554210000000000166e-07
4.889536619186401367e+00,4.000310000000000255e-01,1.437719999999999953e-08
5.095103740692138672e+00,1.500000000000000000e+00,4.136430000000000201e-07
5.253782749176025391e+00,4.000299999999999967e-01,1.066430000000000008e-08
5.456568479537963867e+00,1.600019999999999998e+00,4.677140000000000018e-07
5.614690303802490234e+00,4.000319999999999987e-01,8.818459999999999345e-09
5.820740222930908203e+00,1.699999999999999956e+00,5.331049999999999552e-07
5.977651834487915039e+00,4.000250000000000195e-01,1.102569999999999926e-08
6.184533357620239258e+00,1.800010000000000110e+00,5.798230000000000430e-07
6.346558570861816406e+00,4.000270000000000215e-01,1.145300000000000005e-08
6.562316894531250000e+00,1.899969999999999937e+00,6.745490000000000404e-07
6.720229864120483398e+00,4.000159999999999827e-01,1.169810000000000037e-08
6.926399946212768555e+00,1.999959999999999960e+00,7.748259999999999529e-07
7.085019588470458984e+00,4.000179999999999847e-01,1.213439999999999979e-08
7.291898727416992188e+00,2.100060000000000038e+00,8.604760000000000350e-07
7.449810743331909180e+00,4.000230000000000175e-01,1.104879999999999932e-08
7.654690504074096680e+00,2.199939999999999785e+00,9.638640000000000605e-07
7.813290357589721680e+00,4.000270000000000215e-01,9.120819999999999943e-09
8.017214536666870117e+00,2.300229999999999997e+00,1.100339999999999912e-06
8.191117048263549805e+00,4.000270000000000215e-01,1.145310000000000050e-08
8.396000146865844727e+00,2.400069999999999926e+00,1.266430000000000045e-06
8.584889888763427734e+00,4.000259999999999927e-01,1.393310000000000020e-08
8.788773775100708008e+00,2.500290000000000123e+00,1.388390000000000060e-06
8.961672782897949219e+00,4.000279999999999947e-01,1.362689999999999975e-08
9.167499303817749023e+00,2.600159999999999805e+00,1.607609999999999928e-06
9.341041564941406250e+00,4.000179999999999847e-01,1.128150000000000080e-08
9.562926054000854492e+00,2.700400000000000134e+00,1.878239999999999910e-06
9.732009887695312500e+00,4.000360000000000027e-01,8.099010000000000139e-09
9.936505317687988281e+00,2.800320000000000142e+00,2.007519999999999966e-06
1.010775804519653320e+01,4.000340000000000007e-01,1.142309999999999957e-08
1.033170413970947266e+01,2.900150000000000006e+00,2.177609999999999976e-06
1.049665760993957520e+01,4.000279999999999947e-01,8.695009999999999321e-09
1.070502996444702148e+01,3.000360000000000138e+00,2.409929999999999981e-06
1.087460660934448242e+01,4.000319999999999987e-01,9.458399999999999515e-09
1.107930493354797363e+01,3.100299999999999834e+00,2.845509999999999968e-06
1.125012803077697754e+01,4.000340000000000007e-01,1.054640000000000072e-08
1.145657467842102051e+01,3.200559999999999850e+00,3.230050000000000101e-06
1.162511444091796875e+01,4.000279999999999947e-01,1.151160000000000066e-08
1.183088564872741699e+01,3.300429999999999975e+00,3.534420000000000119e-06
1.200859951972961426e+01,4.000299999999999967e-01,1.062970000000000022e-08
1.220849919319152832e+01,3.400589999999999780e+00,4.091219999999999600e-06
1.237810254096984863e+01,4.000179999999999847e-01,1.102860000000000057e-08
1.259440279006958008e+01,3.500509999999999788e+00,4.926830000000000396e-06
1.276790547370910645e+01,4.000179999999999847e-01,1.073920000000000030e-08
1.297499775886535645e+01,3.600630000000000219e+00,5.208450000000000082e-06
1.314664459228515625e+01,4.000259999999999927e-01,1.147119999999999984e-08
1.335066032409667969e+01,3.700559999999999850e+00,6.953160000000000357e-06
1.352607345581054688e+01,4.000259999999999927e-01,1.287169999999999971e-08
1.372856569290161133e+01,3.800419999999999909e+00,8.473710000000000562e-06
1.389953923225402832e+01,4.000099999999999767e-01,3.753059999999999859e-08
1.410534691810607910e+01,3.903020000000000156e+00,-9.322180000000000166e-09
1.424619436264038086e+01,4.000079999999999747e-01,1.189269999999999968e-08
1.438575744628906250e+01,4.000370000000000203e+00,1.852260000000000118e-05
1.455720472335815430e+01,4.000150000000000095e-01,1.840959999999999896e-08
1.475920367240905762e+01,4.100629999999999775e+00,2.545819999999999962e-05
1.493050694465637207e+01,4.000170000000000115e-01,3.619419999999999729e-08
1.513419628143310547e+01,4.200440000000000396e+00,3.820879999999999914e-05
1.533764696121215820e+01,4.000059999999999727e-01,3.392710000000000209e-08
1.553916192054748535e+01,4.300799999999999734e+00,5.311649999999999873e-05
1.572716355323791504e+01,4.000130000000000075e-01,5.086439999999999984e-08
