# Fri Sep  1 18:35:37 2023
#  Tiempo [s], Voltaje [V], Corriente [A]
#   pw=0.1, T = 0.01, nplc=0.5
5.823898315429687500e-02,4.000319999999999987e-01,5.259490000000000002e-09
2.315497398376464844e-01,-2.098080000000000078e-05,9.019609999999999627e-10
3.733046054840087891e-01,4.000310000000000255e-01,7.123360000000000101e-09
5.144743919372558594e-01,1.351209999999999911e-01,1.197969999999999948e-09
6.547203063964843750e-01,4.000290000000000235e-01,6.909289999999999826e-09
7.948453426361083984e-01,2.702640000000000042e-01,3.161739999999999879e-09
9.512596130371093750e-01,4.000290000000000235e-01,7.092479999999999893e-09
1.092466592788696289e+00,4.054130000000000233e-01,7.029319999999999876e-09
1.233429670333862305e+00,4.000330000000000275e-01,7.286489999999999723e-09
1.375571489334106445e+00,5.405929999999999902e-01,1.156480000000000043e-08
1.515778303146362305e+00,4.000310000000000255e-01,5.816399999999999891e-09
1.671821832656860352e+00,6.757210000000000161e-01,2.113619999999999904e-08
1.811784505844116211e+00,4.000239999999999907e-01,7.225659999999999634e-09
1.966349363327026367e+00,8.108640000000000292e-01,3.220579999999999977e-08
2.107531070709228516e+00,4.000250000000000195e-01,6.062470000000000056e-09
2.248430013656616211e+00,9.459760000000000391e-01,4.821960000000000252e-08
2.387978553771972656e+00,4.000230000000000175e-01,6.380409999999999890e-09
2.530529499053955078e+00,1.081120000000000081e+00,7.303030000000000247e-08
2.673661470413208008e+00,4.000259999999999927e-01,6.460249999999999896e-09
2.812347173690795898e+00,1.216280000000000028e+00,9.664809999999999840e-08
2.969618797302246094e+00,4.000159999999999827e-01,4.511450000000000174e-09
3.173706293106079102e+00,1.351390000000000091e+00,1.238450000000000082e-07
3.331872224807739258e+00,4.000230000000000175e-01,6.155109999999999851e-09
3.532998085021972656e+00,1.486520000000000064e+00,1.679009999999999892e-07
3.690400838851928711e+00,4.000130000000000075e-01,5.951129999999999900e-09
3.892752885818481445e+00,1.621599999999999930e+00,1.891519999999999986e-07
4.051154851913452148e+00,4.000130000000000075e-01,6.981619999999999720e-09
4.253517627716064453e+00,1.756750000000000034e+00,2.590179999999999970e-07
4.414428234100341797e+00,4.000179999999999847e-01,6.494499999999999855e-09
4.614479541778564453e+00,1.891850000000000032e+00,3.531169999999999981e-07
4.772342920303344727e+00,4.000190000000000135e-01,7.316610000000000028e-09
4.976556539535522461e+00,2.026850000000000041e+00,4.327799999999999882e-07
5.132355213165283203e+00,4.000150000000000095e-01,7.499480000000000659e-09
5.336676120758056641e+00,2.162259999999999849e+00,5.255520000000000463e-07
5.500816106796264648e+00,4.000179999999999847e-01,3.763869999999999742e-09
5.698685407638549805e+00,2.297260000000000080e+00,6.353489999999999541e-07
5.852817773818969727e+00,4.000199999999999867e-01,7.841599999999999887e-09
6.055028438568115234e+00,2.432510000000000172e+00,7.678780000000000154e-07
6.213517189025878906e+00,4.000230000000000175e-01,7.861670000000000212e-09
6.417207956314086914e+00,2.567520000000000024e+00,8.278540000000000490e-07
6.576210260391235352e+00,4.000239999999999907e-01,5.383000000000000126e-09
6.779822826385498047e+00,2.702830000000000066e+00,9.415170000000000524e-07
6.936134099960327148e+00,4.000230000000000175e-01,3.825869999999999735e-09
7.142718315124511719e+00,2.838189999999999991e+00,1.264209999999999963e-06
7.315407276153564453e+00,4.000270000000000215e-01,5.027769999999999896e-09
7.519163846969604492e+00,2.973120000000000207e+00,1.783580000000000040e-06
7.690997838973999023e+00,4.000270000000000215e-01,1.110860000000000029e-08
7.894702911376953125e+00,3.108550000000000146e+00,1.959010000000000070e-06
8.066843986511230469e+00,4.000190000000000135e-01,6.982680000000000128e-09
8.269289016723632812e+00,3.243539999999999868e+00,2.359750000000000150e-06
8.441191196441650391e+00,4.000150000000000095e-01,7.084320000000000203e-09
8.644274234771728516e+00,3.378829999999999778e+00,2.343799999999999904e-06
8.815899133682250977e+00,4.000150000000000095e-01,2.142869999999999984e-08
9.019546747207641602e+00,3.513819999999999943e+00,3.006219999999999823e-06
9.192225217819213867e+00,4.000190000000000135e-01,1.221109999999999974e-08
9.394064664840698242e+00,3.649129999999999985e+00,3.210720000000000152e-06
9.565290212631225586e+00,4.000070000000000014e-01,7.935080000000000272e-09
9.769506931304931641e+00,3.784429999999999961e+00,3.860590000000000081e-06
9.941002607345581055e+00,4.000020000000000242e-01,1.995590000000000137e-08
1.014496040344238281e+01,3.919500000000000206e+00,5.183120000000000106e-06
1.031602287292480469e+01,4.000119999999999787e-01,2.359539999999999898e-08
1.051879286766052246e+01,4.054850000000000065e+00,6.410269999999999868e-06
1.069205784797668457e+01,4.000159999999999827e-01,1.299199999999999980e-08
1.089283227920532227e+01,4.189729999999999954e+00,7.633670000000000725e-06
1.106419229507446289e+01,4.000150000000000095e-01,1.575209999999999982e-08
1.126821327209472656e+01,4.325099999999999945e+00,8.954160000000000342e-06
1.144127058982849121e+01,4.000110000000000054e-01,1.720709999999999862e-08
1.164055943489074707e+01,4.460069999999999979e+00,1.133059999999999956e-05
1.182587838172912598e+01,4.000119999999999787e-01,2.215350000000000048e-08
1.202841138839721680e+01,4.595060000000000144e+00,1.523040000000000075e-05
1.221558809280395508e+01,4.000029999999999974e-01,2.321820000000000074e-08
1.241734862327575684e+01,4.730579999999999785e+00,2.272260000000000162e-05
1.260273885726928711e+01,4.000110000000000054e-01,3.210450000000000137e-08
1.280769872665405273e+01,4.865619999999999834e+00,2.635960000000000085e-05
1.297926187515258789e+01,4.000040000000000262e-01,4.465619999999999723e-08
1.318287634849548340e+01,4.000250000000000195e-01,4.424969999999999951e-08
1.332302284240722656e+01,4.000270000000000215e-01,4.988629999999999719e-08
1.346358466148376465e+01,4.000199999999999867e-01,4.608700000000000101e-08
1.360707998275756836e+01,4.000179999999999847e-01,4.713690000000000170e-08
1.376058936119079590e+01,4.000190000000000135e-01,4.630830000000000313e-08
1.390163683891296387e+01,4.000279999999999947e-01,5.056419999999999957e-08
1.405648541450500488e+01,4.000139999999999807e-01,4.743990000000000117e-08
1.419878792762756348e+01,4.000239999999999907e-01,5.071949999999999965e-08
1.434018588066101074e+01,4.000250000000000195e-01,4.507219999999999910e-08
1.449309849739074707e+01,4.000190000000000135e-01,5.012139999999999775e-08
1.463412642478942871e+01,4.000159999999999827e-01,5.186450000000000097e-08
1.477492380142211914e+01,4.000150000000000095e-01,5.113940000000000065e-08
1.491554260253906250e+01,4.000159999999999827e-01,4.970390000000000080e-08
1.507091879844665527e+01,4.000110000000000054e-01,5.023650000000000121e-08
1.521191334724426270e+01,4.000219999999999887e-01,4.928019999999999946e-08
1.538495516777038574e+01,4.000319999999999987e-01,4.551409999999999858e-08
1.552382302284240723e+01,4.000230000000000175e-01,4.656710000000000145e-08
1.566498398780822754e+01,4.000310000000000255e-01,4.719079999999999797e-08
1.580515933036804199e+01,4.000259999999999927e-01,4.569119999999999955e-08
1.594651961326599121e+01,4.000259999999999927e-01,4.502149999999999720e-08
1.608722901344299316e+01,4.000230000000000175e-01,4.423659999999999921e-08
1.624269938468933105e+01,4.000310000000000255e-01,4.668699999999999977e-08
1.638443803787231445e+01,4.000250000000000195e-01,4.273030000000000246e-08
1.653776264190673828e+01,4.000290000000000235e-01,4.556520000000000226e-08
1.667936420440673828e+01,4.000340000000000007e-01,4.499100000000000232e-08
1.682019138336181641e+01,4.000290000000000235e-01,3.972970000000000271e-08
